date,btc_price,total_balance,net_flow,inflow,outflow
2019-01-09,4068.13307168475,2267808.1333509097,6627.477273889994,11726.370509800012,5098.893235910018
2019-01-10,3698.76122835628,2269752.97878414,1944.8454332300553,7385.056485800086,5440.211052570031
2019-01-11,3717.10296810523,2268918.68761892,-834.2911652200255,4932.532809549978,5766.823974770004
2019-01-12,3709.97835366353,2268625.603294581,-293.08432434003225,2316.2863374299873,2609.3706617700195
2019-01-13,3587.73394997392,2271476.87547118,2851.2721766000764,4030.4720281500117,1179.1998515499354
2019-01-14,3743.2912026097,2267369.964058111,-4106.911413070064,3661.138015619982,7768.049428690046
2019-01-15,3587.75493617513,2274703.79490167,7333.830843559935,11904.807225269957,4570.976381710022
2019-01-16,3674.97411151996,2274157.3125211094,-546.4823805598917,6279.202950510137,6825.685331070029
2019-01-17,3713.93349147343,2274916.377281121,759.0647600099987,4583.594459160007,3824.5296991500086
2019-01-18,3692.20708038804,2276520.9539879,1604.5767067798893,4536.229977669915,2931.6532708900254
2019-01-19,3772.88464099678,2275563.2556565604,-957.6983313399214,4350.073969980059,5307.77230131998
2019-01-20,3608.51918361495,2273874.0864611804,-1689.1691953800332,2974.630974300017,4663.80016968005
2019-01-21,3619.41059197156,2274351.1760681407,477.08960695997894,3157.7453861299937,2680.6557791700147
2019-01-22,3653.49867159477,2271754.7466493603,-2596.4294187799333,1916.1953939300356,4512.624812709969
2019-01-23,3639.57945541488,2268049.10410559,-3705.642543770059,1759.8986898500063,5465.541233620065
2019-01-24,3658.37193732296,2267939.86888946,-109.23521612990226,2846.6706507500103,2955.9058668799125
2019-01-25,3649.61590203112,2268358.19378865,418.3248991899559,2307.3057195499778,1888.9808203600219
2019-01-26,3644.63683992798,2268558.7467685607,200.55297990996405,1771.4005460099786,1570.8475661000145
2019-01-27,3631.86719805259,2269902.99641229,1344.249643730043,3247.4032416000377,1903.1535978699947
2019-01-28,3505.99089747654,2265555.7639640793,-4347.232448210041,3916.0627724599567,8263.295220669997
2019-01-29,3466.68896136667,2261044.6911782697,-4511.072785810024,1324.7489716300024,5835.821757440026
2019-01-30,3510.09721672375,2245701.6033363896,-15343.08784187996,2749.9132159900128,18093.001057869973
2019-01-31,3477.93958959138,2249845.7766622696,4144.173325879967,7244.9052648999605,3100.731939019994
2019-02-01,3498.07242611388,2252518.59158681,2672.8149245400427,6373.2650790600455,3700.450154520003
2019-02-02,3528.38897286619,2248125.59675555,-4392.994831260055,3030.243931899936,7423.238763159991
2019-02-03,3481.84606775749,2247331.77916442,-793.8175911299313,2769.664669080014,3563.4822602099453
2019-02-04,3489.24013743218,2245586.7724404796,-1745.0067239400269,2197.808086369977,3942.814810310004
2019-02-05,3508.79595491924,2245280.7737841303,-305.99865634993876,3001.3498311500725,3307.3484875000113
2019-02-06,3438.82269134901,2247087.3094588597,1806.5356747299415,4850.578243019999,3044.0425682900573
2019-02-07,3431.00755766863,2255545.1688736593,8457.859414799961,9704.731212039955,1246.8717972399936
2019-02-08,3672.56789094896,2254164.73255897,-1380.4363146899468,7100.4459496500185,8480.882264339965
2019-02-09,3686.76975363373,2258649.2555821594,4484.52302318993,6244.56932827997,1760.04630509004
2019-02-10,3712.26142417163,2260574.76134875,1925.5057665900918,5663.885791150093,3738.380024560001
2019-02-11,3648.80312873662,2254295.5362449395,-6279.225103810068,1125.7915443999957,7405.016648210063
2019-02-12,3648.03688883552,2250576.73185929,-3718.804385649942,2778.9112365200167,6497.715622169959
2019-02-13,3643.91688635496,2274889.7404111396,24313.00855184989,25332.884663999906,1019.8761121500158
2019-02-14,3634.14373510438,2273865.33735648,-1024.4030546599392,2737.1230359400024,3761.5260905999417
2019-02-15,3653.1650968777,2265482.12929286,-8383.20806361991,1053.842935809995,9437.050999429905
2019-02-16,3584.12659869152,2267698.973164699,2216.8438718399398,3388.106935519969,1171.263063680029
2019-02-17,3708.34922461811,2267066.693498699,-632.279666000069,1904.6121483299198,2536.891814329989
2019-02-18,3926.33275853258,2280209.19078243,13142.497283730067,18267.21497644001,5124.717692709942
2019-02-19,3877.93633453874,2279250.5297202193,-958.6610622100125,4909.341790470018,5868.002852680031
2019-02-20,4005.55268473166,2274835.3791792803,-4415.150540940001,4337.537512190004,8752.688053130005
2019-02-21,3921.67075091532,2274946.5091932197,111.13001393997638,3368.414700379976,3257.2846864399994
2019-02-22,3942.93285321627,2283702.6905710693,8756.181377850036,10568.896743290037,1812.7153654400004
2019-02-23,4153.60125610778,2280383.7818354797,-3318.908735589939,2015.4975644400613,5334.40630003
2019-02-24,3831.08394398204,2275837.35259034,-4546.429245140112,7711.133084209891,12257.562329350003
2019-02-25,3899.08566194327,2271826.94620769,-4010.406382649956,6031.726565110071,10042.132947760027
2019-02-26,3878.90097563862,2275328.84096357,3501.894755880013,5763.68982082002,2261.7950649400073
2019-02-27,3898.83190819843,2274683.96671686,-644.8742467099851,2431.8736932000447,3076.74793991003
2019-02-28,3792.99306607751,2282188.40620669,7504.439489829983,10394.378766599977,2889.939276769994
2019-03-01,3897.8785434632,2277543.2594469604,-4645.146759730018,2867.6763125699786,7512.823072299997
2019-03-02,3895.54957090884,2277724.682544219,181.42309725996984,2259.635872890003,2078.2127756300333
2019-03-03,3877.16771413045,2275354.0783653096,-2370.604178909957,1398.715539300015,3769.319718209972
2019-03-04,3796.47893591825,2275185.3792385696,-168.69912674006355,4341.826472979971,4510.525599720035
2019-03-05,3920.31579351683,2278404.76151616,3219.3822775900426,4754.318009270004,1534.9357316799615
2019-03-06,3916.47101842946,2276541.512447249,-1863.249068909994,3225.5130009600034,5088.7620698699975
2019-03-07,3923.11647327388,2278914.523297549,2373.010850300009,3721.3232396500102,1348.312389350001
2019-03-08,3910.99240651889,2276046.6186348996,-2867.9046626500103,4195.600754129988,7063.505416779998
2019-03-09,3985.93596132286,2277666.56575076,1619.947115860121,5919.179426670079,4299.232310809958
2019-03-10,3962.2919637941,2278010.527720009,343.9619692498743,1566.695298039959,1222.7333287900847
2019-03-11,3877.8314588376,2274073.78276524,-3936.7449547700035,4621.248920689995,8557.993875459999
2019-03-12,3942.77159257979,2279501.1465447,5427.363779460044,6373.536468930059,946.172689470015
2019-03-13,3932.11756854623,2281785.06434369,2283.917798989998,3471.310451060007,1187.3926520700088
2019-03-14,3937.38017190565,2277157.8153913394,-4627.248952349995,2956.0062487400187,7583.2552010900135
2019-03-15,3898.8624395337,2276894.1281026807,-263.68728866007405,3268.1900391099894,3531.8773277700634
2019-03-16,4060.93853962008,2277452.87049773,558.7423950500213,1969.717069430025,1410.9746743800038
2019-03-17,3961.80505256534,2277800.94779762,348.07729989006066,2084.877491580025,1736.8001916899643
2019-03-18,4040.15091817348,2273482.734540601,-4318.213257019959,625.4864007800229,4943.699657799983
2019-03-19,4067.51783729715,2277180.2298569293,3697.495316329946,5346.327491639955,1648.832175310009
2019-03-20,4108.24444180822,2277917.01487958,736.7850226500414,7462.532757039989,6725.747734389947
2019-03-21,4038.80328748636,2277252.8073012596,-664.2075783200708,4462.046929430011,5126.254507750082
2019-03-22,3978.69285902669,2276472.0437976797,-780.7635035799435,3440.4089717800903,4221.172475360034
2019-03-23,4008.88685182307,2274974.74804603,-1497.295751650061,774.0082422700002,2271.303993920061
2019-03-24,4043.51066246815,2274739.330614319,-235.41743170992822,1843.2299558400018,2078.64738754993
2019-03-25,3975.24685270955,2272486.3130372404,-2253.017577080061,2802.9853132900084,5056.0028903700695
2019-03-26,3926.15587743512,2285728.66019872,13242.34716148008,15078.011997850092,1835.6648363700108
2019-03-27,4032.62436841951,2287956.6232362394,2227.963037519931,6201.072992250015,3973.109954730084
2019-03-28,4074.5648540129,2289155.6435679803,1199.020331740031,4357.931497579936,3158.911165839905
2019-03-29,4087.50882679439,2288524.9830443794,-630.6605236000169,4209.094724320002,4839.7552479200185
2019-03-30,4148.41754884706,2287296.0024088095,-1228.980635570003,2087.947489190004,3316.928124760007
2019-03-31,4085.56441538009,2288720.0518976897,1424.04948888,3168.201987349961,1744.1524984699613
2019-04-01,4130.32266928648,2282285.3861035,-6434.665794190024,853.1596454600178,7287.8254396500415
2019-04-02,4896.33847681487,2282655.0132560204,369.6271525200318,16128.77779631004,15759.150643790008
2019-04-03,4970.89219699921,2283493.6720899604,838.6588339399987,6040.841319259998,5202.18248532
2019-04-04,4905.39310746551,2284358.13538519,864.4632952300162,10088.237234479971,9223.773939249955
2019-04-05,5029.1683539977,2289409.0203145407,5050.884929350014,7018.036569850032,1967.1516405000175
2019-04-06,5043.01875984075,2288185.2528306595,-1223.7674838800897,1784.7179420599643,3008.485425940054
2019-04-07,5195.37130124658,2286360.60200582,-1824.6508248399755,4028.278100560055,5852.9289254000305
2019-04-08,5296.4026152735,2294156.0068046898,7795.404798869977,12424.55014479,4629.145345920024
2019-04-09,5192.19663318834,2287532.88408435,-6623.1227203400085,3814.148232629969,10437.270952969977
2019-04-10,5317.97501107732,2283822.0773591804,-3710.8067251699786,6120.536721520012,9831.34344668999
2019-04-11,5077.52340805403,2294203.9072668403,10381.829907660016,14501.689046410023,4119.859138750007
2019-04-12,5123.07284247045,2293692.43597894,-511.4712878999626,5400.803896639968,5912.275184539931
2019-04-13,5119.50399990075,2288569.4245152404,-5123.011463699979,707.2905791899902,5830.302042889969
2019-04-14,5201.13176951488,2283819.6504271994,-4749.774088040017,2019.6451901599855,6769.419278200003
2019-04-15,5039.22720703072,2285587.18187267,1767.5314454699533,5341.033345849951,3573.5019003799976
2019-04-16,5221.81209243586,2278949.7953234497,-6637.386549220018,387.7727075099914,7025.1592567300095
2019-04-17,5248.34558416109,2290225.51412889,11275.718805440092,13227.492634699998,1951.7738292599056
2019-04-18,5302.37529453645,2292865.8870027796,2640.372873889974,5915.886294309971,3275.513420419997
2019-04-19,5313.85210520063,2295945.018669559,3079.1316667799624,6535.648717999973,3456.5170512200107
2019-04-20,5329.37172331585,2296607.0345606594,662.0158911000344,3089.4229892800413,2427.407098180007
2019-04-21,5337.6091408747,2296735.36492682,128.33036615996434,3720.711605549941,3592.3812393899766
2019-04-22,5400.05350755681,2298404.58322956,1669.218302740027,4113.4743106800415,2444.2560079400146
2019-04-23,5531.47024426132,2292508.54146339,-5896.041766170029,4333.180038339969,10229.221804509998
2019-04-24,5483.76046780149,2294894.54708153,2386.005618139943,9494.132899129969,7108.127280990026
2019-04-25,5249.18929448947,2288500.3739334703,-6394.17314805996,6681.451749850038,13075.624897909998
2019-04-26,5322.29779541486,2272953.675710991,-15546.698222479989,8990.419063739997,24537.117286219986
2019-04-27,5340.89786865256,2273480.3782647597,526.7025537700765,4966.9007952800075,4440.198241509931
2019-04-28,5337.70389905222,2264801.3549421905,-8679.02332257006,2330.6407322399423,11009.664054810002
2019-04-29,5291.10885959494,2252981.7961710603,-11819.558771130009,7211.019584630014,19030.578355760023
2019-04-30,5344.85834670001,2252934.1579848,-47.63818625996191,6306.532881040001,6354.1710672999625
2019-05-01,5375.46491125081,2252577.1670504496,-356.99093435003033,3692.191298129982,4049.1822324800123
2019-05-02,5456.81042563287,2246061.0931629096,-6516.0738875400175,3330.463030789976,9846.536918329994
2019-05-03,5667.70236447104,2250081.8220091797,4020.7288462700353,5632.919768460048,1612.190922190012
2019-05-04,5776.10718265489,2253556.78763544,3474.9656262600174,4784.643861589987,1309.6782353299698
2019-05-05,5722.09485614861,2247670.2943124603,-5886.493322980002,2063.8193543799725,7950.312677359974
2019-05-06,5658.92001967066,2243726.27639126,-3944.017921199972,2797.6100013600253,6741.627922559997
2019-05-07,5778.24668377325,2230810.20883882,-12916.067552440029,2641.6262669800108,15557.69381942004
2019-05-08,5908.27277938115,2231097.8780457596,287.66920693998964,5312.27648779002,5024.60728085003
2019-05-09,6190.46087411392,2237660.88876589,6563.010720129942,9031.247831439936,2468.2371113099944
2019-05-10,6406.06908978169,2273333.71870881,35672.82994292003,39678.514870470026,4005.6849275499962
2019-05-11,7213.53563703165,2277709.1525699496,4375.433861139973,8239.857714999975,3864.423853860002
2019-05-12,6974.96389009358,2283405.542953119,5696.390383170132,10228.870762470126,4532.480379299994
2019-05-13,7812.05249225103,2284344.7107109,939.167757779871,16456.023647359896,15516.855889580025
2019-05-14,7940.89916207039,2278362.6858157795,-5982.024895119888,11086.297795360126,17068.322690480014
2019-05-15,8185.612078301,2290304.368239681,11941.682423900002,18201.73263284998,6260.050208949978
2019-05-16,7880.78162424521,2298215.23809366,7910.86985397989,9855.707363929878,1944.8375099499883
2019-05-17,7346.50338002963,2296317.680228111,-1897.5578655499348,5620.022053720044,7517.579919269979
2019-05-18,7274.87529931839,2296826.2990721604,508.6188440500282,3349.1630975400494,2840.544253490021
2019-05-19,8064.34059800395,2304586.6143686003,7760.315296440018,11359.319134460007,3599.003838019989
2019-05-20,7970.34883881234,2305646.1304048593,1059.5160362599227,7703.353643109932,6643.837606850009
2019-05-21,7954.64992358859,2306141.1428666497,495.0124617899928,5028.189107699982,4533.176645909989
2019-05-22,7632.90468102737,2313121.0253888494,6979.882522200081,8625.255563139988,1645.3730409399072
2019-05-23,7863.49008957199,2327997.9411890204,14876.915800169896,17782.015350079953,2905.099549910058
2019-05-24,7902.01080299532,2344211.8871555203,16213.945966500014,19226.394489810013,3012.448523309999
2019-05-25,7922.65299069228,2345128.6033773096,916.7162217900213,3840.4910407300154,2923.774818939994
2019-05-26,8745.39196800206,2348427.9242225806,3299.3208452700865,6760.322430000068,3461.001584729982
2019-05-27,8775.94135894782,2355689.8165400103,7261.892317429831,9881.427998409865,2619.5356809800346
2019-05-28,8720.39137079459,2358418.31294469,2728.496404680134,6407.785537760113,3679.2891330799785
2019-05-29,8665.45511378745,2359531.73839204,1113.425447350014,5540.881065370014,4427.45561802
2019-05-30,8255.3034446722,2361748.1617160095,2216.4233239699092,5601.0915748399175,3384.6682508700083
2019-05-31,8566.91564872908,2366307.2264750907,4559.064759080027,10380.805311070038,5821.740551990011
2019-06-01,8557.18535734259,2367397.455234921,1090.2287598299863,5704.033703610017,4613.804943780031
2019-06-02,8742.9471646236,2368858.3991579404,1460.9439230200637,3476.2132374199996,2015.2693143999359
2019-06-03,8146.49642548369,2372099.9133870997,3241.5142291599177,4948.853527099958,1707.3392979400405
2019-06-04,7715.95222077764,2377681.0883423006,5581.174955199991,9372.85823806004,3791.6832828600495
2019-06-05,7788.5916540076,2379728.17581821,2047.0874759100097,7422.505236479987,5375.417760569977
2019-06-06,7788.35511523775,2318546.8696603104,-61181.30615789995,3820.766596790053,65002.07275469
2019-06-07,8011.8820993719,2317193.4993567592,-1353.3703035499698,3172.1418401200604,4525.51214367003
2019-06-08,7960.65991147315,2316325.7480138894,-867.7513428700531,1643.346923399964,2511.098266270017
2019-06-09,7650.82978451905,2316491.85921029,166.11119639992512,2793.0713517099944,2626.9601553100692
2019-06-10,8016.60248743077,2318160.6229669293,1668.763756640115,3582.6145618000946,1913.8508051599797
2019-06-11,7913.17249505966,2377623.2328859693,59462.60991903996,64701.59469897996,5238.98477994
2019-06-12,8160.34359712027,2380712.7468586597,3089.513972689967,8399.729674889993,5310.2157022000265
2019-06-13,8236.96334108976,2380735.734126,22.987267340060498,6967.469052490047,6944.4817851499865
2019-06-14,8699.40120028464,2382817.1098549594,2081.375728959969,7906.924538999987,5825.548810040018
2019-06-15,8768.83578751187,2381497.3895243597,-1319.720330600016,3501.2724005200275,4820.992731120044
2019-06-16,8993.01435302274,2388323.5997877703,6826.210263410001,10494.694270489961,3668.4840070799596
2019-06-17,9186.39225241483,2390856.5742107793,2532.9744230100378,6274.7235346200905,3741.7491116100528
2019-06-18,9060.00150433476,2396021.1738030296,5164.599592249993,13557.981140729982,8393.381548479989
2019-06-19,9266.55251603363,2404790.237287969,8769.063484939987,9613.324975790014,844.2614908500277
2019-06-20,9496.70234275935,2401005.94079376,-3784.296494209957,5602.81551685006,9387.112011060017
2019-06-21,10102.6572064453,2398632.5851206603,-2373.35567310006,3397.4573462999024,5770.813019399962
2019-06-22,10463.8961008859,2403776.791427059,5144.206306399939,12822.623836129986,7678.417529730046
2019-06-23,10704.9771663974,2405388.48182379,1611.690396730166,6297.880670970122,4686.190274239956
2019-06-24,10898.8995446162,2409155.5632642196,3767.081440429887,8789.010401289886,5021.928960859999
2019-06-25,11528.0181770289,2409369.8471290604,214.28386484009206,6309.904961440108,6095.621096600016
2019-06-26,12830.4112915608,2435037.8053574297,25667.958228369902,29164.8564131599,3496.8981847899986
2019-06-27,11186.6162918483,2446603.9763957597,11566.171038330001,15443.341942560011,3877.170904230011
2019-06-28,12416.3385531163,2452244.4391862405,5640.462790480036,11406.045233890003,5765.582443409967
2019-06-29,11913.5109099377,2456294.65638156,4050.217195320056,6622.766491149999,2572.549295829943
2019-06-30,10777.5304064484,2456606.59835219,311.9419706299741,25761.707600809987,25449.765630180013
2019-07-01,10535.9526817245,2461009.5386697706,4402.940317579993,9262.179023869981,4859.238706289989
2019-07-02,10836.7391516287,2470854.12877103,9844.590101259959,12508.544349290007,2663.9542480300483
2019-07-03,11981.9064065324,2464934.9049267396,-5919.223844289964,3366.651344480065,9285.87518877003
2019-07-04,11220.3217722242,2458377.4098925195,-6557.495034220064,7457.585614459994,14015.080648680057
2019-07-05,10996.6485014783,2457451.5637195995,-925.8461729199817,5695.0348729200105,6620.881045839992
2019-07-06,11294.2487324872,2457289.2381085204,-162.32561107994843,3534.3578570800087,3696.683468159957
2019-07-07,11440.7106143135,2456467.3711291994,-821.8669793200579,2823.38372294,3645.250702260058
2019-07-08,12177.2623304489,2487574.4170043697,31107.045875170028,33556.29770984003,2449.2518346700035
2019-07-09,12486.2395693099,2492763.4152572993,5188.998252929981,7624.2017933799825,2435.2035404500007
2019-07-10,12125.0340486712,2500170.1080922903,7406.692834989998,12749.207094170004,5342.514259180006
2019-07-11,11379.4118716853,2508746.0665693497,8575.958477060069,14865.735681320004,6289.777204259935
2019-07-12,11849.0088044436,2514825.039292321,6078.972722969998,10920.907661549983,4841.934938579985
2019-07-13,11402.1560239286,2507325.20775403,-7499.8315382900755,1635.7914388799973,9135.622977170073
2019-07-14,10219.4959362507,2502036.1994336904,-5289.008320339983,7676.177172410027,12965.18549275001
2019-07-15,10883.1735099455,2500906.5043693,-1129.6950643899663,5410.480102080039,6540.175166470005
2019-07-16,9540.26411688977,2509253.2208391004,8346.716469799934,12212.571241089945,3865.8547712900104
2019-07-17,9696.80002321681,2510845.80597005,1592.5851309499967,6967.512234880031,5374.927103930035
2019-07-18,10665.0314288209,2522607.8266749093,11762.020704860055,13608.33855997005,1846.3178551099954
2019-07-19,10568.211657323,2526597.5414995197,3989.7148246099687,7027.818853300016,3038.104028690047
2019-07-20,10759.5887899584,2525032.1917465795,-1565.3497529399738,3367.973559440027,4933.323312380001
2019-07-21,10626.5284315564,2524045.9274415895,-986.2643049901026,1117.8834217599592,2104.147726750062
2019-07-22,10335.2033717124,2526730.11601979,2684.18857820005,3958.720086390044,1274.531508189994
2019-07-23,9842.97306940586,2522188.6048297295,-4541.511190059975,4357.071713810021,8898.582903869996
2019-07-24,9844.37375415359,2522923.0846185805,734.4797888500598,2938.4529218500534,2203.9731329999936
2019-07-25,9955.17959317,2521081.9682882205,-1841.116330360007,3104.9085593600093,4946.024889720016
2019-07-26,9934.52005732129,2519427.0126421694,-1654.9556460500771,4078.7813383999564,5733.736984450034
2019-07-27,9625.5316421783,2513581.8453706596,-5845.167271509994,2864.834254870029,8710.001526380023
2019-07-28,9714.70263902248,2513575.088917721,-6.756452939994688,2062.9071560599705,2069.663608999965
2019-07-29,9640.97222336733,2513405.977107549,-169.1118101700422,6373.957409269963,6543.069219440005
2019-07-30,9584.62372200254,2511391.0100427,-2014.9670648499205,5331.313562840102,7346.280627690023
2019-07-31,10134.5745812126,2511866.4773417697,475.46729907000645,4172.887597819979,3697.420298749973
2019-08-01,10382.0832181172,2516264.8139713104,4398.33662953994,5471.647973239925,1073.3113436999847
2019-08-02,10549.7554665768,2523768.0723189902,7503.25834768005,10176.296768130045,2673.038420449995
2019-08-03,10836.6555478624,2523602.5325113903,-165.53980759999922,6514.447245889997,6679.9870534899965
2019-08-04,10944.8873631142,2526154.81064552,2552.2781341300265,5768.987778579976,3216.70964444995
2019-08-05,11810.1653915313,2512225.068204499,-13929.742441020091,6128.734240819921,20058.476681840013
2019-08-06,11486.8170347812,2506555.7225632,-5669.345641299947,2790.712500390019,8460.058141689966
2019-08-07,11993.5534484301,2507631.21984497,1075.4972817699431,4284.241516339933,3208.7442345699897
2019-08-08,11993.9919257893,2506614.6395000494,-1016.5803449199825,3671.4122438399786,4687.992588759961
2019-08-09,11891.1247535773,2513339.7125885105,6725.073088459995,8016.9206006099685,1291.8475121499732
2019-08-10,11307.2847089656,2514938.32176788,1598.609179370067,7096.644208770087,5498.03502940002
2019-08-11,11546.0049178242,2514395.1536895204,-543.1680783600059,1712.5763073800126,2255.7443857400185
2019-08-12,11383.8244907973,2514788.08034109,392.92665156994644,3988.9894437399785,3596.062792170032
2019-08-13,10901.8291311866,2518025.546138529,3237.4657974399893,7287.77313385998,4050.3073364199904
2019-08-14,10115.090924665,2520292.60859889,2267.0624603600427,5868.781973750044,3601.7195133900013
2019-08-15,10440.0025308695,2521471.0489899297,1178.440391040036,5376.051772770039,4197.611381730003
2019-08-16,10482.3414143856,2506591.4905699994,-14879.558419930061,3069.473391500004,17949.031811430064
2019-08-17,10394.0301477797,2509512.36737333,2920.8768033300175,5601.474523690024,2680.597720360007
2019-08-18,10431.5592943798,2511183.5679336796,1671.2005603500227,2532.6999614499955,861.4994010999728
2019-08-19,10947.9703530009,2511299.377070901,115.8091372199342,3533.0085423499513,3417.199405130017
2019-08-20,10820.8877633239,2513168.9192474503,1869.542176549995,3256.545671560023,1387.003495010028
2019-08-21,10281.4714085612,2517109.7671314706,3940.8478840200423,8967.984585960008,5027.136701939966
2019-08-22,10265.8609290499,2517978.4926139093,868.7254824399874,4111.567621149992,3242.8421387100047
2019-08-23,10513.7725238689,2519596.4379624906,1617.9453485800736,5454.235932530057,3836.290583949983
2019-08-24,10292.7324733008,2518206.360993129,-1390.0769693599977,4493.897550799973,5883.974520159971
2019-08-25,10291.9449477339,2518285.9454948506,79.58450171993945,1382.3771141799955,1302.792612460056
2019-08-26,10435.4077328217,2523764.97319844,5479.027703589893,9057.101458859908,3578.0737552700157
2019-08-27,10280.4595555949,2528492.5750752604,4727.601876820045,7479.03665539003,2751.4347785699856
2019-08-28,9940.70226134142,2525743.52177161,-2749.0533036499614,3835.627482770015,6584.680786419976
2019-08-29,9697.3416876693,2521712.9007525994,-4030.621019009971,5725.752203810015,9756.373222819986
2019-08-30,9781.78983089478,2518123.6182913897,-3589.28246121003,3554.760436890019,7144.042898100049
2019-08-31,9800.08930420235,2519675.3946416895,1551.7763503000256,4511.530581449981,2959.754231149955
2019-09-01,9739.39609887312,2520878.3113604803,1202.9167187900455,2665.8785987500305,1462.961879959985
2019-09-02,10349.2191064565,2522826.4012311595,1948.0898706799535,5224.839729739991,3276.749859060037
2019-09-03,10631.1512202484,2529113.13491386,6286.73368269998,11568.873271179986,5282.139588480006
2019-09-04,10647.0440848181,2533579.5944400304,4466.459526170064,7448.638870309994,2982.1793441399295
2019-09-05,10650.4380874233,2543186.56722386,9606.972783829951,12622.322747380005,3015.3499635500543
2019-09-06,10419.2605180637,2546620.50082365,3433.9335997899916,5761.294429109999,2327.3608293200077
2019-09-07,10582.7176672262,2545858.334727121,-762.1660965300089,4218.676611909981,4980.84270843999
2019-09-08,10506.912778104,2545556.4950753506,-301.8396517699907,1813.211032240025,2115.0506840100156
2019-09-09,10405.0709243931,2542746.8209728897,-2809.6741024600115,4364.817915929964,7174.492018389976
2019-09-10,10242.2343873083,2537134.9206065,-5611.90036638992,1315.609871770101,6927.510238160021
2019-09-11,10194.8001037375,2535792.091500819,-1342.8291056801131,2856.293761249912,4199.122866930025
2019-09-12,10536.5252600889,2537128.6652150797,1336.573714260006,4216.600897120003,2880.0271828599966
2019-09-13,10385.1022594933,2539997.3603416295,2868.695126550057,6470.1618873300695,3601.4667607800125
2019-09-14,10341.6091653141,2540615.5658938596,618.2055522299686,2255.060616659951,1636.8550644299823
2019-09-15,10419.0132295664,2540281.162196129,-334.40369772996837,2131.359505570036,2465.7632033000045
2019-09-16,10304.588195825,2543428.8305953103,3147.668399180038,6962.812172289973,3815.1437731099354
2019-09-17,10210.6967184019,2542733.0510525,-695.779542810049,4157.3215150700335,4853.101057880082
2019-09-18,10235.6860675804,2543648.2055851594,915.1545326600713,3986.0508114200716,3070.8962787600003
2019-09-19,10284.681039902,2543905.75668197,257.5510968100016,6947.581563369986,6690.030466559984
2019-09-20,10296.949839127,2547370.81463097,3465.0579489999022,4122.281122869956,657.2231738700533
2019-09-21,10125.0649029007,2548159.2870933893,788.472462420114,3163.2873975500324,2374.8149351299185
2019-09-22,10085.1330602805,2547965.5318474593,-193.75524593007026,2044.1652991199373,2237.9205450500076
2019-09-23,9865.87460853742,2548647.1567120207,681.6248645600249,3949.6321099900388,3268.007245430014
2019-09-24,8772.43391367457,2617428.6721965494,68781.51548453001,78405.74526179003,9624.22977726001
2019-09-25,8593.33456543955,2632446.6373451804,15017.965148629954,18517.991572109942,3500.0264234799893
2019-09-26,8219.82403541841,2643164.1286341404,10717.491288960027,14570.675944500057,3853.1846555400307
2019-09-27,8375.17846754462,2643746.7749125804,582.6462784400264,5298.700337309983,4716.054058869957
2019-09-28,8395.21296352117,2640596.7732327804,-3150.0016797999706,2730.7888278399823,5880.790507639953
2019-09-29,8181.09311495935,2636433.69008893,-4163.0831438499745,2321.8644596900604,6484.947603540035
2019-09-30,8313.71979249385,2632479.81061014,-3953.879478790108,3526.8199945699916,7480.6994733601
2019-10-01,8399.89134533326,2630850.0021310104,-1629.8084791298766,2771.8102755200684,4401.618754649945
2019-10-02,8579.7918565564,2626676.3899003104,-4173.61223070003,1430.07542356999,5603.68765427002
2019-10-03,8421.93643888283,2624430.7320357203,-2245.6578645900986,3313.920138219934,5559.578002810033
2019-10-04,8328.35883521631,2624573.758654769,143.02661905006516,4852.866883860043,4709.840264809978
2019-10-05,8340.82820462157,2624091.00005975,-482.7585950200107,1304.9311041799826,1787.6896991999934
2019-10-06,8095.53335343318,2623824.57806231,-266.4219974400803,3164.458573279971,3430.8805707200513
2019-10-07,8334.29635813174,2623396.49163063,-428.0864316799839,3466.279714430022,3894.366146110006
2019-10-08,8288.86617075195,2629743.58409061,6347.092459980003,10931.782667249981,4584.690207269979
2019-10-09,8599.85742361521,2630871.5122005986,1127.9281099900727,7018.819484670081,5890.891374680008
2019-10-10,8650.27324196,2634708.4621968092,3836.949996209992,6682.286799769967,2845.3368035599747
2019-10-11,8276.35713774535,2633274.1901334696,-1434.2720633400686,2508.3608033699365,3942.632866710005
2019-10-12,8347.46262435701,2630794.809146,-2479.3809874699505,2427.7687849900135,4907.149772459964
2019-10-13,8297.34972411386,2631987.9564532298,1193.14730723007,2808.7001241900375,1615.5528169599675
2019-10-14,8377.12391745221,2635742.0498641995,3754.09341096988,6206.035599429923,2451.9421884600433
2019-10-15,8356.77477822925,2642890.52434506,7148.4744808600635,8235.109132030015,1086.6346511699514
2019-10-16,8007.76895264893,2642870.2449351004,-20.279409960065095,5762.006284869957,5782.285694830022
2019-10-17,8176.30447974039,2643844.6079094,974.3629743000884,3798.2627465100395,2823.899772209951
2019-10-18,7980.23332695576,2651812.7993246997,7968.191415299931,12941.576874679962,4973.3854593800315
2019-10-19,8122.39178534545,2650575.96165303,-1236.8376716699559,544.8235276100147,1781.6611992799706
2019-10-20,8232.43522600217,2650405.51437209,-170.4472809399772,1878.7812120800436,2049.228493020021
2019-10-21,8225.77367865012,2649957.3072775896,-448.2070944999941,3241.931727050014,3690.1388215500083
