date,market_cap,realized_cap,active_mvrv,active_realized_price,active_supply_btc,aviv_nupl,aviv_ratio,circulating_supply_btc,cointime_price,investor_cap,liveliness,mvrv_ratio,nupl,supply_in_loss_btc,supply_in_profit_btc,thermocap,true_market_mean_price,vaulted_price,vaulted_supply_btc,vaultedness,timestamp,formattedDate,btc_price
2009-08-05,0.0,51012.62850000008,0.0,10.80926809602036,4719.341591571899,0.0,0.0,1030350.0,0.0,0.0,0.004580328618015139,0.0,0.0,0.0,0.0,215.3685,0.0,0.04973781553991511,1025630.658408428,0.9954196713819848,1249430400000,2009-08-05,
2009-08-06,0.0,51235.42350000008,0.0,10.903889809345577,4698.820732403852,0.0,0.0,1034850.0,0.0,0.0,0.004540581468235833,0.0,0.0,0.0,0.0,222.795,0.0,0.04973582958612618,1030151.179267596,0.995459418531764,1249516800000,2009-08-06,
2009-08-07,0.0,51433.46350000008,0.0,10.224235314035472,5030.543793274595,0.0,0.0,1038850.0,0.0,0.0,0.004842415934229769,0.0,0.0,0.0,0.0,198.0464363,0.0,0.04975091462170673,1033819.4562067254,0.9951575840657704,1249603200000,2009-08-07,
2009-08-08,0.0,51631.50350000008,0.0,10.303120019900426,5011.249349738146,0.0,0.0,1042850.0,0.0,0.0,0.004805340508930475,0.0,0.0,0.0,0.0,198.04,0.0,0.04974906117896461,1037838.750650262,0.9951946594910696,1249689600000,2009-08-08,
2009-08-09,0.0,51881.52900000008,0.0,10.403144917494195,4987.10047889026,0.0,0.0,1047900.0,0.0,0.0,0.004759137779263537,0.0,0.0,0.0,0.0,250.0255,0.0,0.049746751645150154,1042912.8995211098,0.9952408622207364,1249776000000,2009-08-09,
2009-08-10,0.0,52067.19150000008,0.0,10.477733452576183,4969.318196121719,0.0,0.0,1051650.0,0.0,0.0,0.004725258589950762,0.0,0.0,0.0,0.0,185.6625,0.0,0.049745058263869026,1046680.6818038784,0.9952747414100492,1249862400000,2009-08-10,
2009-08-11,0.0,52240.47650000008,0.0,10.547589805275898,4952.835431073498,0.0,0.0,1055150.0,0.0,0.0,0.004693963352199685,0.0,0.0,0.0,0.0,173.285,0.0,0.04974349413849653,1050197.164568927,0.9953060366478004,1249948800000,2009-08-11,
2009-08-12,0.0,52396.433000000085,0.0,10.610658966007684,4938.094153045286,0.0,0.0,1058300.0,0.0,0.0,0.004666062697765554,0.0,0.0,0.0,0.0,155.9565,0.0,0.04974209975618093,1053361.9058469548,0.9953339373022344,1250035200000,2009-08-12,
2009-08-13,0.0,52606.85050000009,0.0,10.696050215418415,4918.343635313811,0.0,0.0,1062550.0,0.0,0.0,0.004628811477402297,0.0,0.0,0.0,0.0,210.4175,0.0,0.04974023818540139,1057631.6563646863,0.9953711885225978,1250121600000,2009-08-13,
2009-08-14,0.0,52762.80700000009,0.0,10.75956102440136,4903.806659057979,0.0,0.0,1065700.0,0.0,0.0,0.004601488842130036,0.0,0.0,0.0,0.0,155.9565,0.0,0.04973887286852472,1060796.193340942,0.99539851115787,1250208000000,2009-08-14,
2009-08-15,0.0,52827.170000000086,0.0,10.78582663787122,4897.8322917330415,0.0,0.0,1067000.0,0.0,0.0,0.004590283309965362,0.0,0.0,0.0,0.0,64.363,0.0,0.04973831294779015,1062102.167708267,0.9954097166900346,1250294400000,2009-08-15,
2009-08-16,0.0,52874.20450000009,0.0,10.805040989338808,4893.475605707592,0.0,0.0,1067950.0,0.0,0.0,0.004582120516604328,0.0,0.0,0.0,0.0,47.0345,0.0,0.04973790507529852,1063056.5243942924,0.9954178794833956,1250380800000,2009-08-16,
2009-08-17,0.0,52916.28800000009,0.0,10.82224727174164,4889.584082796899,0.0,0.0,1068800.0,0.0,0.0,0.004574835406808475,0.0,0.0,0.0,0.0,42.0835,0.0,0.049737541063906834,1063910.415917203,0.9954251645931916,1250467200000,2009-08-17,
2009-08-18,0.0,52941.043000000085,0.0,10.832375008852551,4887.297841584604,0.0,0.0,1069300.0,0.0,0.0,0.004570558161025534,0.0,0.0,0.0,0.0,24.755,0.0,0.04973732734741541,1064412.7021584157,0.9954294418389744,1250553600000,2009-08-18,
2009-08-19,0.0,52985.602000000086,0.0,10.85061687209142,4883.187990563277,0.0,0.0,1070200.0,0.0,0.0,0.004562874220298334,0.0,0.0,0.0,0.0,44.559,0.0,0.04973694341691355,1065316.8120094368,0.9954371257797016,1250640000000,2009-08-19,
2009-08-20,0.0,53040.06300000009,0.0,10.872933324118511,4878.174216551644,0.0,0.0,1071300.0,0.0,0.0,0.004553509023197652,0.0,0.0,0.0,0.0,54.461,0.0,0.04973647548992551,1066421.8257834483,0.9954464909768024,1250726400000,2009-08-20,
2009-08-21,0.0,53074.72000000009,0.0,10.887146639120427,4874.988990162807,0.0,0.0,1072000.0,0.0,0.0,0.004547564356495155,0.0,0.0,0.0,0.0,34.657,0.0,0.04973617847244968,1067125.0110098373,0.9954524356435048,1250812800000,2009-08-21,
2009-08-22,0.0,53092.04850000009,0.0,10.894256778082829,4873.397936315509,0.0,0.0,1072350.0,0.0,0.0,0.0045445963876677474,0.0,0.0,0.0,0.0,17.3285,0.0,0.04973603018310717,1067476.6020636845,0.9954554036123324,1250899200000,2009-08-22,
2009-08-23,0.0,53129.18100000009,0.0,10.909500605670786,4869.992029917796,0.0,0.0,1073100.0,0.0,0.0,0.0045382462304704085,0.0,0.0,0.0,0.0,37.1325,0.0,0.04973571291164109,1068230.0079700823,0.9954617537695296,1250985600000,2009-08-23,
2009-08-24,0.0,53166.31350000009,0.0,10.924755090793765,4866.590880815541,0.0,0.0,1073850.0,0.0,0.0,0.004531909373576888,0.0,0.0,0.0,0.0,37.1325,0.0,0.049735396308730175,1068983.4091191846,0.9954680906264232,1251072000000,2009-08-24,
2009-08-25,0.0,53290.08850000009,0.0,10.97568034562327,4855.287947707987,0.0,0.0,1076350.0,0.0,0.0,0.004510882099417464,0.0,0.0,0.0,0.0,123.775,0.0,0.049734345770060494,1071494.712052292,0.9954891179005826,1251158400000,2009-08-25,
2009-08-26,0.0,53408.91250000009,0.0,10.715833828321054,4984.11167583103,0.0,0.0,1078750.0,0.0,0.0,0.00462026574816318,0.0,0.0,0.0,0.0,118.824,0.0,0.04973981114575693,1073765.888324169,0.9953797342518368,1251244800000,2009-08-26,
2009-08-27,0.0,53480.70200000009,0.0,10.744659860579809,4977.421593047446,0.0,0.0,1080200.0,0.0,0.0,0.004607870387935054,0.0,0.0,0.0,0.0,71.7895,0.0,0.04973919174877911,1075222.5784069526,0.9953921296120648,1251331200000,2009-08-27,
2009-08-28,0.0,53666.36450000009,0.0,10.819389499558255,4960.202653041673,0.0,0.0,1083950.0,0.0,0.0,0.004576043777887977,0.0,0.0,0.0,0.0,185.6625,0.0,0.04973760144160402,1078989.7973469582,0.995423956222112,1251417600000,2009-08-28,
2009-08-29,0.0,53859.45350000009,0.0,10.897383044088322,4942.42088050838,0.0,0.0,1087850.0,0.0,0.0,0.004543292623531167,0.0,0.0,0.0,0.0,193.089,0.0,0.049735965043104624,1082907.5791194916,0.9954567073764689,1251504000000,2009-08-29,
2009-08-30,0.0,54099.57700000009,0.0,10.993539018346045,4921.033791731543,0.0,0.0,1092700.0,0.0,0.0,0.0045035543074325455,0.0,0.0,0.0,0.0,240.1235,0.0,0.04973397967840654,1087778.9662082684,0.9954964456925676,1251590400000,2009-08-30,
