date,btc_price,median_realized_price,median_mvrv,source
2018-02-20,11338.0322555782,2949.5218222767626,3.8440238583575796,official
2018-02-21,10645.7787868342,2958.085813916741,3.5988742235771527,official
2018-02-22,10024.4290891447,3286.7356292975173,3.049965138597791,official
2018-02-23,10404.7969050483,3309.8478059684785,3.143587716113673,official
2018-02-24,9957.45404745347,3322.151954046607,2.9972903663616632,official
2018-02-25,9848.94524506212,3334.874599943907,2.953318018382994,official
2018-02-26,10470.3524482453,3347.986314558672,3.127358198184717,official
2018-02-27,10734.7529591834,3366.315969001922,3.188872660211437,official
2018-02-28,10503.0979188015,3387.3611404297994,3.1006726130975317,official
2018-03-01,11041.1050122952,3400.4867939315673,3.2469189505452305,official
2018-03-02,11187.9292714577,3404.3071500741175,3.2864041868884013,official
2018-03-03,11590.3305993279,3407.3484534542886,3.4015689201313997,official
2018-03-04,11615.682941932,3416.1742770074393,3.4002020974489953,official
2018-03-05,11553.1792862556,3419.7624895566582,3.378357216776586,official
2018-03-06,10848.8923639279,3422.249636560177,3.170105490852649,official
2018-03-07,10030.1173449179,3424.679287012873,2.9287756616960547,official
2018-03-08,9488.93119119697,3427.4495318314653,2.7685108425583556,official
2018-03-09,9374.33352903881,3437.633169262087,2.726973201463226,official
2018-03-10,8957.52958360764,3440.734512470657,2.6033771426251624,official
2018-03-11,9673.9341084146,3445.051340321537,2.808066746404918,official
2018-03-12,9295.67816608066,3448.790010533555,2.6953447840225406,official
2018-03-13,9308.5913829621,3453.895331361538,2.695099442776866,official
2018-03-14,8398.25377083997,3456.6372302845284,2.4296023016996435,official
2018-03-15,8379.26770404359,3462.7131937789,2.4198561171909234,official
2018-03-16,8396.92251566927,3466.8643363902684,2.422051081586949,official
2018-03-17,7991.23192536619,3470.752730537823,2.3024492223414255,official
2018-03-18,8296.6760313896,3477.5269780068434,2.3857977476122607,official
2018-03-19,8763.90204785906,3481.568395321852,2.5172281721177803,official
2018-03-20,9035.00480931558,3483.612825690662,2.5935731843346566,official
2018-03-21,9009.9627051858,3486.9842359886297,2.583883979799896,official
2018-03-22,8833.06648053755,3490.733087716255,2.5304330805528346,official
2018-03-23,9026.56754297128,3493.0948618576444,2.5841174946422463,official
2018-03-24,8641.7059824982,3500.689075210804,2.4685728428988845,official
2018-03-25,8590.41499206883,3502.6169551467237,2.452570492884221,official
2018-03-26,8256.89060637111,3505.9927112858136,2.3550792275728707,official
2018-03-27,7928.23096264826,3508.5054963876664,2.2597174126736053,official
2018-03-28,8093.90399935986,3510.943229743844,2.305336050663054,official
2018-03-29,7191.62021208465,3517.6041170147846,2.044465486408351,official
2018-03-30,6964.06245571865,3522.995862009389,1.9767444324350134,official
2018-03-31,7061.80350937259,3665.858797711243,1.9263708448840378,official
2018-04-01,6929.30211625793,3671.2913190207964,1.887429112573422,official
2018-04-02,7165.64008195293,3676.805498518452,1.9488765682166989,official
2018-04-03,7525.14153227583,3681.096397166338,2.0442663598998903,official
2018-04-04,6894.68207219692,3686.3550088061634,1.8703250380732546,official
2018-04-05,6868.75822403774,3696.943530431706,1.8579559486091606,official
2018-04-06,6724.53646792066,3700.798810759237,1.8170499969818916,official
2018-04-07,6976.18805463319,3706.9823208979087,1.8819048624282113,official
2018-04-08,7088.78768547944,3712.6448473728724,1.9093632644381757,official
2018-04-09,6844.04828417157,3716.788486599449,1.8413876142931402,official
2018-04-10,6914.22661725476,3722.7795255627334,1.8572753421946493,official
2018-04-11,6982.1295891349,3748.688594927642,1.8625525733405632,official
2018-04-12,7927.6755320463,3766.172456568666,2.1049688041288346,official
2018-04-13,7911.45032187657,3774.3790659519823,2.096093207289217,official
2018-04-14,8004.40259701374,3779.5816465311514,2.117801213359175,official
2018-04-15,8354.01013032095,3784.199598767147,2.207602932213882,official
2018-04-16,8113.43332335146,3788.6801538719023,2.141493341701016,official
2018-04-17,7943.60260533867,3800.0487618172424,2.090394914179974,official
2018-04-18,8188.4282034017,3811.518000985303,2.1483378017065475,official
2018-04-19,8317.57498000725,3880.2732359353695,2.143553939185995,official
2018-04-20,8869.67202862062,3893.5725078949786,2.278029241945701,official
2018-04-21,8933.28706419643,3910.3034738239176,2.2845508344805,official
2018-04-22,8812.41167838675,3924.7798029669552,2.24532639301827,official
2018-04-23,8958.71579399908,3936.2806341472656,2.2759342198018477,official
2018-04-24,9653.75255193749,3943.283605012804,2.44815070862907,official
2018-04-25,8861.85540993636,3950.352348257856,2.243307590991098,official
2018-04-26,9271.06811420141,3979.6498210242107,2.329619069804335,official
2018-04-27,8900.24228883739,3985.2865907915534,2.2332753457185204,official
2018-04-28,9289.09143400829,3988.198409620955,2.3291447616045615,official
2018-04-29,9408.14057235559,3992.131395209946,2.3566710714091657,official
2018-04-30,9278.19541154596,4005.4866928710912,2.316371548071589,official
2018-05-01,9070.55026579142,4010.134647637236,2.2619066597017565,official
2018-05-02,9207.88397405866,4043.6557790959114,2.2771186463644484,official
2018-05-03,9676.47954354911,4048.051023208098,2.390404539881629,official
2018-05-04,9641.5683446134,4060.0502365327534,2.374741144298553,official
2018-05-05,9762.21430170034,4064.034379797414,2.402099340061924,official
2018-05-06,9622.06468518914,4069.5829246905464,2.3643859489411456,official
2018-05-07,9423.06383095131,4074.2900232254215,2.312811257233848,official
2018-05-08,9212.52289177024,4078.903705350576,2.2585781762108152,official
2018-05-09,9312.06067041742,4093.3737875099077,2.274910905725558,official
2018-05-10,9049.74262994218,4104.885861641199,2.2046271041319403,official
2018-05-11,8475.90393953052,4115.51370650215,2.0595008409616855,official
2018-05-12,8576.45326782635,4120.01209270526,2.0816573046014835,official
2018-05-13,8774.46390579502,4123.887882664597,2.1277164063261376,official
2018-05-14,8695.85795362246,4213.110131069924,2.0639996779324963,official
2018-05-15,8492.55678414223,4228.263987257281,2.0085209461226285,official
2018-05-16,8364.64827840311,4230.821195145855,1.9770744005915721,official
2018-05-17,8089.03662113214,4310.236802960175,1.8767035295083485,official
2018-05-18,8253.64491276539,4313.708905717091,1.913352313093399,official
2018-05-19,8240.08393872954,4320.6524170667035,1.9071388168557524,official
2018-05-20,8492.59917265101,4324.009957570944,1.9640563402915503,official
2018-05-21,8410.81548267098,4331.3681772929,1.9418380378663005,official
2018-05-22,8042.65342156741,4335.032501923427,1.8552694629161224,official
2018-05-23,7549.01578032354,4348.1621845013715,1.736139421669072,official
2018-05-24,7610.49691231459,4366.088875848422,1.7430925317194128,official
2018-05-25,7518.58789160525,4370.809366626555,1.7201820671964445,official
2018-05-26,7394.96148826171,4372.505977407986,1.691241024362288,official
2018-05-27,7428.63938382815,4375.057402882773,1.6979524380487758,official
2018-05-28,7207.74839913496,4377.594135534028,1.646509058623745,official
2018-05-29,7476.12540354414,4380.7945975561715,1.7065683489736543,official
2018-05-30,7409.1584757084,4390.296319292508,1.6876215036215092,official
2018-05-31,7477.84503373635,4392.863622784617,1.7022711551869614,official
2018-06-01,7535.52831340785,4394.919538434705,1.7145998345379732,official
2018-06-02,7658.00892102042,4398.142975234966,1.7411914446940642,official
2018-06-03,7689.38782099348,4401.751405305317,1.746892796291417,official
2018-06-04,7503.54865801002,4405.558830503673,1.7032001947303843,official
2018-06-05,7624.11183550795,4407.868910268424,1.729659386590893,official
2018-06-06,7628.54943838761,4413.5106697573665,1.7284538339650124,official
2018-06-07,7642.08521609352,4416.342972025692,1.7304102658014902,official
2018-06-08,7629.04392811589,4418.300865618623,1.726691812113098,official
2018-06-09,7532.44458562124,4420.802204690057,1.703863741659833,official
2018-06-10,6838.02956737053,4423.459537192055,1.5458555707081718,official
2018-06-11,6940.6483327347,4425.368423694905,1.5683775153210169,official
2018-06-12,6629.03367881793,4427.589076236575,1.4972106861489887,official
2018-06-13,6349.87019878045,4435.236103246748,1.4316870739152134,official
2018-06-14,6696.81735055423,4437.053271089149,1.509293880735938,official
2018-06-15,6500.37674764468,4439.134499720337,1.4643342633691772,official
2018-06-16,6587.55401722836,4441.064689834235,1.483327642650088,official
2018-06-17,6569.98626570388,4443.2001566822355,1.478660882702554,official
2018-06-18,6760.7887085525,4445.580099597778,1.5207888637894962,official
2018-06-19,6779.1185915568,4447.386131619073,1.5242927847798227,official
2018-06-20,6763.87449713133,4449.718559713833,1.5200679338169925,official
2018-06-21,6729.15840156224,4461.584450666244,1.5082440948881695,official
2018-06-22,6138.41968154089,4463.935068598146,1.3751140164923141,official
2018-06-23,6253.52073358843,4466.441120830501,1.4001126544405527,official
2018-06-24,6218.62081675723,4470.775543259373,1.3909490102076583,official
2018-06-25,6307.38061587444,4474.099648300891,1.4097541654598074,official
2018-06-26,6117.77574311091,4479.519628191518,1.3657213832950192,official
2018-06-27,6160.25857054166,4482.021143023446,1.3744376418505966,official
2018-06-28,5914.13588603817,4486.16621796462,1.3183051181553014,official
2018-06-29,6244.92621633453,4488.534063049137,1.3913064106485238,official
2018-06-30,6402.30728987676,4490.827166446422,1.4256409905311245,official
2018-07-01,6340.06602324344,4493.752540525508,1.4108622951681316,official
2018-07-02,6604.4828450369,4500.621652131192,1.467460132292938,official
2018-07-03,6530.28892762608,4503.780212741761,1.4499572845830868,official
2018-07-04,6605.47419700074,4512.140988330514,1.4639334661935632,official
2018-07-05,6584.38608342835,4513.908191238875,1.4586885254352542,official
2018-07-06,6648.60908847732,4516.832360577081,1.4719627734042975,official
2018-07-07,6790.70251040529,4519.1077980613745,1.5026644226805994,official
2018-07-08,6721.51797218167,4520.944994143791,1.4867506640510764,official
2018-07-09,6683.85923253637,4523.23708321107,1.4776716562890093,official
2018-07-10,6355.12096935432,4529.719739143263,1.4029832606280201,official
2018-07-11,6440.7189680716,4532.397440697888,1.4210402005433738,official
2018-07-12,6281.5043719653,4535.277649176654,1.385031933624981,official
2018-07-13,6284.67125862888,4539.549945522335,1.384426062946587,official
2018-07-14,6274.53102702325,4541.0897810203805,1.381723623533681,official
2018-07-15,6390.75317886336,4543.445202828101,1.4065874889137846,official
2018-07-16,6717.71248334671,4549.857665176253,1.4764665133950905,official
2018-07-17,7288.63440090676,4553.050860278684,1.6008242878404033,official
2018-07-18,7353.44389357907,4556.013931029627,1.614008210882982,official
2018-07-19,7457.43355680821,4568.318621076666,1.6324241313646888,official
2018-07-20,7341.00185975704,4575.259132006109,1.604499690171262,official
2018-07-21,7403.90687900379,4583.940703155611,1.6151838251107606,official
2018-07-22,7401.74723263855,4592.47126593207,1.6117133464821622,official
2018-07-23,7720.93614980044,4602.296103456133,1.6776269879728811,official
2018-07-24,8385.183823621,4607.851628925648,1.8197599443053387,official
2018-07-25,8144.22495804518,4614.128733723447,1.765062361290701,official
2018-07-26,7935.19633241838,4620.432832593941,1.7174140648558045,official
2018-07-27,8172.68598115587,4625.387167286565,1.7669193270906856,official
2018-07-28,8217.52478675808,4631.230908910388,1.7743716407980739,official
2018-07-29,8191.76904734053,4636.426491429078,1.766828194620119,official
2018-07-30,8173.76626652201,4641.782658924131,1.7609110264582095,official
2018-07-31,7745.64360400648,4648.118868720093,1.6664039416314071,official
2018-08-01,7633.78528177951,4652.462989414511,1.6408051604382958,official
2018-08-02,7559.85721152678,4656.788476063487,1.6234057549286278,official
2018-08-03,7436.90441418002,4661.001783926928,1.5955592293110805,official
2018-08-04,7024.46008451798,4666.002586597936,1.5054556773487853,official
2018-08-05,7054.60225210488,4671.148304809398,1.5102501123420737,official
2018-08-06,6946.76359215604,4678.66838668634,1.4847736616520657,official
2018-08-07,6744.02617849124,4682.226197017356,1.440346086395245,official
2018-08-08,6302.0697058176,4688.132509827175,1.344260148920134,official
2018-08-09,6554.77269431699,4695.860258607667,1.395861957838689,official
2018-08-10,6178.79115680648,4718.554601883241,1.3094669190307637,official
2018-08-11,6286.16006682469,4723.522248032994,1.3308204633613026,official
2018-08-12,6361.38457019775,4728.011924972304,1.345467116230891,official
2018-08-13,6329.83687971754,4764.462241187913,1.3285522183379368,official
2018-08-14,6231.17059350539,4778.0685839077805,1.304119119280029,official
2018-08-15,6278.66885952369,4788.028390222565,1.3113265728217278,official
