date,btc_price,mvrv_ratio,sth_mvrv,lth_mvrv,mvrv_zscore
2010-07-17,0.04951,0.9999999402388503,1.000000032095697,1.000000032095736,0.0
2010-07-18,0.08584,1.720592757929836,1.7060329174800477,1.7337912089496665,1.3946886006239068
2010-07-19,0.0808,1.6114160376340334,1.5888490632338017,1.6319935890392945,1.5523896419806573
2010-07-20,0.07474,1.4876506111622732,1.4635594826274154,1.5095940698613473,1.5166348346575087
2010-07-21,0.07921,1.5715692464052813,1.5407781843006212,1.599878863710427,2.015796783245987
2010-07-22,0.05446,1.0833041943143233,1.0644676095825518,1.0999798373648513,0.28062522133936446
2010-07-23,0.0624138775510204,1.24005011954767,1.2168067418619275,1.2606317825538222,0.8697168319719402
2010-07-24,0.05454,1.0828117540701623,1.0616269846975017,1.1015956726015237,0.30261615313819673
2010-07-25,0.0505,1.003061742472713,0.9839504440924813,1.019995993149559,0.011047253248253586
2010-07-26,0.056,1.1104170705789667,1.0874808147726072,1.1310846656707982,0.41555210758212363
2010-07-27,0.06,1.1885971760964658,1.1627426413956525,1.2118764275044267,0.7476954191529038
2010-07-28,0.0589,1.1654511967744023,1.1385381479611254,1.189658693000179,0.686597454642798
2010-07-29,0.0698625662193553,1.3801631937039525,1.3458226797117268,1.4110799527700624,1.6312226129409897
2010-07-30,0.0627,1.2376831623537825,1.205586142695129,1.266410866742126,1.0650149139641676
2010-07-31,0.06785,1.3373674036053953,1.3002925104243055,1.3704302601029221,1.5648158749609735
2010-08-01,0.0611,1.2028907592770348,1.1680905719355468,1.2340941620086745,0.9774926187218179
2010-08-02,0.06010568,1.1831593617763492,1.1486372946799583,1.2140109458520711,0.9128220741246824
2010-08-03,0.06,1.1805699598906347,1.1455443097684785,1.2118764275044265,0.929474474852055
2010-08-04,0.0572824939363675,1.1266084104002796,1.0927179064610504,1.156988401835817,0.6688649741938147
2010-08-05,0.061,1.199026648123639,1.1620467240405339,1.2320743679628336,1.084037097521067
2010-08-06,0.0623,1.22352680786775,1.1845591973038172,1.258331690558763,1.252439262129773
2010-08-07,0.059,1.158303282101105,1.1210448306239533,1.1916784870460193,0.9097137180175674
2010-08-08,0.0609,1.194772071759793,1.15455585246649,1.230054573916993,1.1495454237029692
2010-08-09,0.0707,1.3814082435129664,1.3284786027871855,1.4279943904093826,2.254331247439249
2010-08-10,0.07,1.365700297384461,1.3113169387358095,1.4138558320884977,2.1699428411296333
2010-08-11,0.067,1.305898362499218,1.2526178855253005,1.3532620107132765,1.844128284287198
2010-08-12,0.07,1.3625846743580772,1.3050268003779013,1.4138558320884977,2.1950931324399896
2010-08-13,0.0645,1.2541508107238835,1.199750859388182,1.3027671595672585,1.570534170004506
2010-08-14,0.067,1.3011568425868618,1.2432219507322846,1.3532620107132765,1.8891289690044353
2010-08-15,0.06529,1.266780617713011,1.2092018122549504,1.3187235325294002,1.702747214937596
2010-08-16,0.0655,1.2694520643816911,1.210290329263515,1.3229651000256657,1.747032009739629
2010-08-17,0.07,1.3549981613792468,1.2900445327345218,1.4138558320884977,2.3036758815024654
2010-08-18,0.068,1.3148584815515039,1.2503637758433603,1.3734599511716834,2.0608994847011437
2010-08-19,0.0667,1.2889708188064541,1.2249184037214371,1.3472026285757541,1.9135561185574392
2010-08-20,0.0655,1.2649381111317333,1.2012353589201896,1.3229651000256657,1.7801860637141815
2010-08-21,0.0664,1.2808308024234083,1.2145812175986779,1.341143246438232,1.91062368191415
2010-08-22,0.066,1.2716148948774175,1.2042793315011922,1.3330640702548693,1.8728313320907495
2010-08-23,0.06491,1.2497913207941829,1.1828016484394668,1.3110483151552053,1.7473830849010048
2010-08-24,0.065,1.25051822269892,1.1823778746611784,1.3128661297964621,1.7770582783251203
2010-08-25,0.0648,1.2457690813917137,1.1769036729068159,1.3088265417047806,1.7674315923625195
2010-08-26,0.064,1.229634281564258,1.1609142651881896,1.2926681893380547,1.6750823706962075
2010-08-27,0.065,1.2478076235953244,1.1769501512049796,1.312866129796462,1.8293950971549036
2010-08-28,0.0645982546728972,1.2394692606748108,1.168208067627395,1.3047517016001966,1.7890676785980153
2010-08-29,0.064,1.227443015908271,1.1562580049113138,1.2926681893380552,1.7202807020717303
2010-08-30,0.06497,1.2453768645699124,1.1723811747358404,1.3122601915827101,1.8751525802732492
2010-08-31,0.06,1.1502555021077403,1.0828436406774464,1.2118764275044267,1.1635536078015898
2010-09-01,0.0629,1.2053942304768912,1.134191482057835,1.2704504548338074,1.6103697062193951
2010-09-02,0.0634,1.214377431688394,1.1419146548633246,1.280549425063011,1.7004119124418413
2010-09-03,0.06085,1.1653634647456879,1.095708759318536,1.2290446768940728,1.328503417942607
2010-09-04,0.06238,1.1941932574509095,1.1223050470197407,1.2599475257954356,1.5793118230864973
2010-09-05,0.06163975,1.179106602330936,1.1072918345246971,1.2449960003710998,1.4751722087979788
2010-09-06,0.0616,1.1784269979432396,1.1066113149302037,1.244193132237878,1.486548754990366
2010-09-07,0.0610028889147648,1.1666633457063535,1.0949359988243776,1.2321327180912427,1.4051773583894271
2010-09-08,0.0612664420040746,1.1713254881652255,1.09862261760271,1.2374559476967513,1.4614051053248416
2010-09-09,0.06111,1.1674071078882386,1.0935880206382431,1.2342961414132587,1.44463093750991
2010-09-10,0.0618,1.1800823134990126,1.1049645499775422,1.2482327203295598,1.571216640565251
2010-09-11,0.06366,1.2150938114828762,1.1372435213136873,1.2858008895821968,1.8915760217755926
2010-09-12,0.0615,1.1733659366044238,1.0976646282643672,1.242173338192038,1.54116678308502
2010-09-13,0.0621824198330189,1.1857021942448265,1.1081541332193783,1.2559568133469898,1.6672649305993115
2010-09-14,0.06199,1.1814959611010167,1.1036982479713,1.2520703290166575,1.6460864252340321
2010-09-15,0.0604,1.1516479660709273,1.0762351628559048,1.2199556036877903,1.3891004735299626
2010-09-16,0.0618747945205479,1.1787277876769509,1.1005028210374839,1.2497434156022018,1.6541079346623249
2010-09-17,0.0597976861530533,1.1376483602986307,1.062243773725193,1.2077901044698864,1.289266721855909
2010-09-18,0.061,1.1600385664082649,1.082614030294613,1.232074367962834,1.5147065193705695
2010-09-19,0.0627,1.1914887791046,1.1111374989246774,1.2664108667421263,1.8263144958354929
2010-09-20,0.0621,1.1796864011901365,1.0994911385108672,1.2542921024670783,1.7274545810832103
2010-09-21,0.06265,1.189580450134618,1.1080962043930933,1.2654009697192024,1.8344034173956103
2010-09-22,0.0622,1.1804541743423125,1.0988355413217534,1.256311896512919,1.7585654434176767
2010-09-23,0.06231,1.181770834611394,1.0994009466047932,1.2585336699633438,1.7847053948943374
2010-09-24,0.0622,1.1790417409645237,1.0955685268771778,1.256311896512919,1.7705990163884882
2010-09-25,0.06202,1.1748053291740579,1.0909528192467022,1.2526762672304055,1.741093432565352
2010-09-26,0.06202171,1.1743049600519533,1.089501891194046,1.2527108057085894,1.747585577564515
2010-09-27,0.0622009295539808,1.1759907508695948,1.090718766533573,1.256330671588876,1.7772685242206163
2010-09-28,0.0619,1.1666089898534897,1.082230742221517,1.2502525143753962,1.697783863994712
2010-09-29,0.0619004290909091,1.1660372526715659,1.0811660176733637,1.2502611811280295,1.7014153328198383
2010-09-30,0.0619,1.1658415720380193,1.0806202541472025,1.2502525143753964,1.7076600670952093
2010-10-01,0.06197,1.165244258403851,1.0800528551857933,1.2516663702074848,1.7119137277045002
2010-10-02,0.0614,1.1486020758534776,1.058724259186379,1.2401535441461928,1.5548191378266978
2010-10-03,0.06111,1.1430399301931606,1.0532908709310107,1.2342961414132547,1.5048355225584686
2010-10-04,0.0612998286895566,1.1465483696676004,1.0566680353519413,1.2381302899822164,1.5498777099030994
2010-10-05,0.0614,1.1467322977900611,1.0570807117659373,1.2401535441461933,1.5612383203913902
2010-10-06,0.06281,1.1721434410549496,1.079770046641941,1.2686326401925472,1.8365364581871033
2010-10-07,0.067,1.247425073466478,1.1467833405665957,1.3532620107132727,2.6123741742818307
