date,btc_price,lth_supply_btc,sth_supply_btc,pct_lth_in_profit,pct_sth_in_profit,pct_lth_in_loss,pct_sth_in_loss,percent_btc_in_profit,percent_btc_in_loss
2012-04-24,5.10394265270566,5612038.556254548,3242351.7718964163,70.99655574167424,56.286419525054484,29.003444258328585,43.7135804749438,65.60991313169697,34.39008686827457
2012-04-25,5.13453463910742,5509379.460818088,3351360.867332834,70.52542723319442,57.5799491507989,29.474572766809537,42.42005084919907,65.62911303734599,34.370886962625946
2012-04-26,5.10005593085136,5509092.403985579,3359397.9241653276,70.60366420537537,57.083880546433086,29.39633579462856,42.9161194535653,65.4823491361078,34.5176508638641
2012-04-27,5.10961800193015,5515762.871151779,3359477.4569991184,70.64561420378787,56.16468866722937,29.354385796216032,43.83531133276925,65.16425920966526,34.83574079030676
2012-04-28,4.97940595181476,5520791.796031846,3362048.5321190367,70.36647049123607,50.66898903272137,29.63352950876797,49.33101096727754,62.91120999146555,37.08879000850677
2012-04-29,4.90287453611801,5552846.895255866,3338943.4328950294,70.37221549854638,33.62339627373226,29.627784501457487,66.3766037262661,56.57271909914952,43.42728090082051
2012-04-30,4.94910305220169,5547051.019039482,3353689.309111419,70.6200808716963,46.63376571992514,29.379919128307453,53.36623428007361,61.58233280536574,38.41766719460692
2012-05-01,5.00841920249539,5556856.046499104,3352384.2816518107,70.76828151820267,57.6028358122774,29.23171848180099,42.39716418772118,65.81436495292338,34.1856350470488
2012-05-02,5.0734289805164,5565075.217901198,3351665.110249711,71.12889560163023,53.68328484828987,28.871104398373276,46.31671515170874,64.57135969306945,35.428640306902686
2012-05-03,5.1451001062097,5569860.361565791,3354729.9665851244,71.22086967008525,66.99690134175113,28.77913032991824,33.0030986582474,69.63309111575995,30.366908884211654
2012-05-04,5.07145293422337,5577025.65107691,3355614.67707399,71.2062297460232,49.82161925977768,28.793770253980266,50.17838074022096,63.17293721713884,36.82706278283329
2012-05-05,5.07885858359293,5582197.031538273,3358793.2966126148,71.23655890604708,61.48760264115356,28.763441093956377,38.51239735884589,67.57424323967165,32.42575676030002
2012-05-06,5.05481047600564,5583660.435075867,3365529.8930750387,71.346024152955,46.40658200263479,28.653975847048518,53.5934179973635,61.9670261658771,38.03297383409515
2012-05-07,5.08406416346168,5586575.778856686,3371114.5492942315,71.36811439110686,64.67754014051745,28.63188560889664,35.32245985948103,68.8502005792597,31.14979942071204
2012-05-08,5.05002150482217,5597421.286918679,3369069.0412322367,71.43896327144056,44.30366164131579,28.56103672856291,55.69633835868206,61.24314514183037,38.75685485814188
2012-05-09,5.0480173252148,5600101.619119738,3374688.7090311665,71.46246748983025,43.10895097397828,28.537532510173225,56.891049026019715,60.801015962943,39.19898403702922
2012-05-10,4.82616309704524,5606465.880007058,3374774.4481438473,70.72262531476953,19.674327010329886,29.277374685234093,80.32567298967021,51.540810059340316,48.45918994063163
2012-05-11,4.96370056697104,5621832.484841419,3366557.843309477,71.28046384495053,38.37239694433088,28.71953615505295,61.62760305566724,58.95490757870386,41.045092421268656
2012-05-12,4.94620910882999,5600595.826969609,3394194.5011813007,71.08877400291415,39.733692559881,28.911225997089417,60.26630744011652,59.25689786844409,40.74310213152853
2012-05-13,4.92997058917423,5600678.017620947,3401112.310529966,71.14872005207769,30.863331566245815,28.85127994792584,69.13666843375323,55.92784445743839,44.07215554253543
2012-05-14,5.00594371010695,5596736.815158305,3412003.512992613,71.27244934219789,48.08695188512429,28.727550657805658,51.91304811487344,62.49108858668828,37.508911413284075
2012-05-15,5.03540925022745,5598291.448716537,3416948.879434388,71.6308888324904,52.76174345171369,28.36911116751307,47.238256548283786,64.47912106834212,35.52087893162986
2012-05-16,5.08730610512377,5598503.0273210155,3422787.3003299055,71.69713625276533,69.51761983872412,28.302863747238167,30.482380161274648,70.87020120998277,29.129798789989476
2012-05-17,5.09979899797384,5606554.165843727,3420536.1593072433,71.83077157676912,64.78967686470577,28.169228423234365,35.21032313529212,69.1627669156418,30.837233084330745
2012-05-18,5.11956135801862,5606723.260460495,3427617.05319045,71.90611198846092,73.73451264464143,28.0938880115426,26.265487355358303,72.59980483723568,27.40019516273723
2012-05-19,5.09950311954792,5612274.879296578,3429515.4328544107,71.98362725122229,64.52147943272443,28.016372748781237,35.47852056727299,69.15326399101849,30.846736008954107
2012-05-20,5.09001706038258,5608145.699972972,3440544.6106530298,72.10061519893465,61.40873884110864,27.899384801068944,38.59126115888802,68.03528902264988,31.96471097732278
2012-05-21,5.09989235369147,5604452.953474118,3450537.356151901,72.20490607142128,69.08534437912445,27.7950939285824,30.914655620873514,71.01615116542762,28.983848834545554
2012-05-22,5.10405001277268,5605291.693148008,3455448.6154780197,72.25520538837938,64.50615547962923,27.74479461162427,35.49384452036787,69.29998949358477,30.70001050638825
2012-05-23,5.13880926852253,5636810.763924613,3430429.5447014067,72.41986588002129,75.7334450123698,27.58013411998221,24.26655498762993,73.67349977161352,26.32650022836018
2012-05-24,5.11902270702896,5646566.418194914,3426923.8899311023,72.57186931289016,63.649805680003894,27.42813068711329,36.350194319993676,69.20213705188382,30.79786294808921
2012-05-25,5.14545828346713,5666229.869984047,3413310.4376419685,72.72318032476119,77.2954943776654,27.276819675242294,22.704505622335436,74.44206991079393,25.557930089180083
2012-05-26,5.10307428718382,5667719.241240967,3418921.0638750717,72.77322179454906,60.50923139113805,27.226778205454416,39.49076860885828,68.15879735277063,31.841202647202284
2012-05-27,5.14075429024356,5665927.125497877,3428663.1736181686,72.82996374796754,73.50630101932984,27.170036252035977,26.493698980670423,73.08494309489697,26.91505690507734
2012-05-28,5.13555290763641,5667969.057140727,3433721.2399753067,72.80586007358572,69.93462514755943,27.194139926417783,30.065374852439785,71.72265244634067,28.27734755363323
2012-05-29,5.15539522803204,5669734.935720099,3438255.3598959306,72.89436688751468,77.58641015041782,27.105633112488796,22.413589849583165,74.66560756451605,25.33439243545821
2012-05-30,5.14096170751355,5674843.968876718,3439696.326239321,72.92424295007824,71.2135795128439,27.075757049925205,28.7864204871562,72.278663189589,27.721336810385257
2012-05-31,5.17907120189264,5648821.6141055105,3472618.6804105258,73.42513426870896,69.69284619187724,26.574865731294516,30.30715380812319,72.00421686115044,27.995783138823825
2012-06-01,5.27243229308056,5654999.807257141,3474040.4862589296,73.53549131129233,73.91248156050588,26.46450868871112,26.087518439494055,73.67895429824145,26.3210457017312
2012-06-02,5.24695465914977,5659397.074440572,3477643.2165754987,73.55888199365592,73.75799809710058,26.44111800634756,26.24200190289961,73.63466744979868,26.365332550175907
2012-06-03,5.20513584865323,5661771.679004182,3482918.6085118996,73.51060368012539,71.49982276982853,26.48939631987807,28.50017723017085,72.74476186043285,27.255238139541643
2012-06-04,5.26318472470306,5714684.502948243,3437755.7825679043,72.8857512017443,78.37662218385397,27.114248798260533,21.623377816144956,74.94818186296926,25.051818137005743
2012-06-05,5.43968559394814,5716989.505913109,3442800.7781030103,73.95936463970905,78.07473497778042,26.040635360294313,21.925265022219477,75.50616863440432,24.493831365568745
2012-06-06,5.46312714855186,5724915.179863311,3442525.1031528227,74.06663757409025,85.46961483392855,25.93336242591305,14.530385166071447,78.34864370181882,21.651356298154305
2012-06-07,5.59202483226593,5733747.163117718,3440643.1193984244,74.48303671794908,87.28007996994167,25.5169632820545,12.71992003005819,79.28227213932713,20.717727860646256
2012-06-08,5.63299548385375,5743124.19293696,3438316.0880791927,74.3937845393437,81.08481824256407,25.606215460659854,18.915181757436038,76.89947952001282,23.10052047996081
2012-06-09,5.56199590518622,5753674.043036672,3436316.2364795185,73.85939242018158,74.04433016663332,26.140607579821623,25.955669833364098,73.92854424312641,26.071455756846607
2012-06-10,5.46868259025868,5762524.177032912,3435766.099483327,73.57090976184473,71.68696803956163,26.42909023815853,28.31303196043475,72.8672156069061,27.132784393067162
2012-06-11,5.57499212744956,5774200.3412107555,3431089.9347054986,73.563772976369,75.18122272857485,26.436227023634125,24.818777271421922,74.16664538974767,25.83335461022576
2012-06-12,5.70042863958306,5817917.582550389,3395172.69286588,73.42597001462036,91.06161361684225,26.57402998538274,8.938386383157441,79.92498975601407,20.07501024396065
2012-06-13,5.93483819503498,5828919.144200189,3391671.1267161183,73.52446715377985,85.78989678335728,26.47553284622321,14.210103216639967,78.03614181981767,21.963858180156556
2012-06-14,5.96795830938577,5830680.860157554,3397709.399758789,73.48238617412116,87.63776532805788,26.517613825881988,12.36223467193945,78.69411470463075,21.305885295343888
2012-06-15,6.53126498781241,5837671.105571898,3398669.151344425,75.00253830303039,99.0276448494947,24.99746169697256,0.9723551505052337,83.8429865981091,16.157013401865893
2012-06-16,6.40205750592554,5875081.33019303,3369058.924723305,74.2254346216956,86.60924202158549,25.774565378308235,13.390757978411926,78.73875610881475,21.26124389115977
2012-06-17,6.21665835157938,5886084.8860299615,3366255.3648864096,72.93814579868034,87.2123328021123,27.061854201323314,12.787667197885913,78.13148686444399,21.868513135531064
2012-06-18,6.30970837418595,5892281.918544731,3368808.3278716514,72.95668118467566,83.38850063852867,27.04331881532797,16.611499361468418,76.75135322821868,23.24864677175614
2012-06-19,6.47562043608143,5898350.737664308,3370089.504752087,74.53619398629975,95.64157198016545,25.463806013702968,4.358428019833445,82.21030214370528,17.7896978562699
2012-06-20,6.71340012324679,5892837.557282372,3382852.684134027,75.3552733660816,100.0,24.644726633920982,0.0,84.34322762859567,15.656772371380262
2012-06-21,6.68211665212944,5900817.118752952,3381673.1211634614,75.13840755068878,95.23692545616017,24.861592449313935,4.763074543838524,82.4604317079229,17.539568292052717
2012-06-22,6.55377578572481,5944820.349185138,3344569.887731302,75.17715624999303,85.9328790564558,24.822843750009515,14.067120943541212,79.04966733001363,20.950332669961835
2012-06-23,6.45263640501852,5959770.226808533,3337820.0071079163,74.67923460564751,84.44440526379573,25.32076539435517,15.555594736200238,78.18491523636688,21.815084763608766
2012-06-24,6.35212598826988,5954136.241917645,3350003.989498824,73.20801780633899,75.28744164188412,26.79198219366506,24.712558358109348,73.95672515290705,26.04327484706793
2012-06-25,6.30692808460212,5968865.911773468,3342974.316542979,72.23502546214483,72.22905608323423,27.764974537858922,27.77094391675895,72.23288243992079,27.767117560053773
2012-06-26,6.42053036226111,5976342.183745833,3342948.0425706324,74.88599527718817,87.7416455354255,25.114004722814382,12.258354464570397,79.49748068250406,20.502519317471027
2012-06-27,6.63127030354363,5983987.14005865,3343453.0797578106,75.49194548965303,88.35989374358199,24.508054510349478,11.640106256414787,80.10450587124322,19.895494128732384
2012-06-28,6.60588209533506,5992913.41253168,3341376.8047847846,75.53906520625661,85.25324236248501,24.460934793745903,14.746757637511651,79.01642936266478,20.983570637310788
2012-06-29,6.6377733954871,6009256.887843607,3332333.3249728596,75.6202767152988,90.47742474922028,24.379723284703488,9.52257525077647,80.92012057265188,19.079879427323856
2012-06-30,6.70147701897504,6018409.396385088,3329780.812931401,76.06743001482133,93.50460904642176,23.932569985180905,6.495390953575758,82.27847010609173,17.721529893884618
2012-07-01,6.64009975007019,6022297.188322987,3332993.0204935297,75.69440193956069,93.99794561410052,24.305598060441515,6.002054385896567,82.21537370587352,17.784626294102942
2012-07-02,6.75998821078868,6030751.707074924,3332138.4972416107,76.37901828593147,92.04023070662299,23.620981714070748,7.959769293373411,81.95265288822802,18.047347111749065
2012-07-03,6.45793805690885,6042316.502267671,3328573.699548874,75.25592354074607,72.50132663983081,24.744076459256018,27.49867336016202,74.27748087415351,25.722519125822075
2012-07-04,6.52554480882112,6054238.47699786,3324151.714818684,75.81117964988017,83.37978062743719,24.188820350121865,16.62021937255459,78.49385518412093,21.506144815854388
2012-07-05,6.66382828093331,6068918.51239757,3316671.6774190105,75.92611492012975,86.80836512292399,24.073885079872294,13.191634877069106,79.77167500788872,20.22832499208697
2012-07-06,6.65120696460704,6073205.120620403,3320135.0651961854,75.96248202352766,84.19367861496413,24.03751797647445,15.806321385028244,78.87185013869981,21.128149861275784
2012-07-07,6.77423906938925,6071359.343721889,3330280.838594739,76.74093560879844,100.0,23.259064391203545,0.0,84.97984020027297,15.020159799705777
2012-07-08,6.80578479107927,6088236.398494074,3321053.782322586,76.94032482633577,100.0,23.059675173666054,0.0,85.07934700364984,14.920652996329146
2012-07-09,7.02318638779854,6087068.6507509835,3330371.5225656764,77.7402810445831,100.0,22.25971895541981,0.0,85.61217964387625,14.387820356103587
2012-07-10,7.20565709616109,6048103.604061442,3376836.565755233,78.77565661657977,100.0,21.224343383422713,0.0,86.3800697512778,13.619930248701518
2012-07-11,7.15013457854442,6050421.827366038,3381218.3399506453,78.73064286886236,94.67644848201257,21.26935713114023,5.32355151798619,84.44717248914328,15.552827510836064
2012-07-12,7.67612017188412,6055044.735520438,3384095.4302962804,79.27695900514593,93.28373268525186,20.72304099485688,6.716267314744428,84.2986302560426,15.701369743935775
2012-07-13,7.67320146617119,6048195.922906196,3399094.242310499,79.26838646507946,88.71400048787255,20.73161353492336,11.285999512123341,82.66687763855923,17.33312236141892
2012-07-14,7.58464117527941,6017953.976702929,3437386.176373757,79.69623457841958,92.6096785067725,20.303765421583208,7.3903214932239685,84.39077680851346,15.6092231914648
2012-07-15,7.62101320875434,6022993.524688379,3439346.626388288,79.71970837127981,94.00677367624724,20.280291628722978,5.993226323750251,84.91273346580236,15.087266534176097
2012-07-16,8.46416424074083,6024049.392050971,3445790.754925688,81.59856796591617,100.0,18.401432034088522,0.0,88.29429708025303,11.705702919724994
2012-07-17,8.83027201742877,5989249.933658104,3489190.2108185706,82.57544680372074,100.0,17.424553196283686,0.0,88.98974910593687,11.010250894041294
2012-07-18,9.09624321619122,5994017.70338223,3492172.435094445,82.74404985327766,100.0,17.255950146726843,0.0,89.09652145292613,10.903478547052263
2012-07-19,8.86699310044171,5999973.689564782,3492966.44441189,82.64389880477839,95.53337489034527,17.356101195226042,4.466625109653727,87.38663465029211,12.613365349685706
2012-07-20,8.57217512814407,6007047.846202037,3493292.284749654,81.85207084338674,87.187370081544,18.147929156617774,12.812629918451075,83.81387004303495,16.18612995694161
2012-07-21,8.8457579440364,6011916.6492657885,3495473.4756859015,82.71218688556465,93.9396095269449,17.28781311443964,6.060390473052653,86.84004505981355,13.159954940163884
2012-07-22,8.4203719861554,6018835.248860648,3496304.873091026,81.70643324881684,75.30082476398422,18.29356675118777,24.699175236007555,79.35271487223142,20.64728512774398
2012-07-23,8.45212423482088,6019838.658710905,3502351.4607407805,81.7219079942203,77.33421815935468,18.27809200578431,22.66578184063709,80.10807423225653,19.89192576771905
2012-07-24,8.59363315796697,6023879.502198774,3506360.6152529134,81.98792037001141,89.45452583442624,18.012079629993153,10.545474165569477,84.7350296775632,15.264970322413665
2012-07-25,8.80286120169547,6026942.526943773,3511297.5880079367,82.74358949138215,83.44170812945327,17.256410508622118,16.5582918705391,83.00058682634815,16.999413173627786
2012-07-26,8.912463704888,6032307.005156881,3514383.1052948553,82.81938633553875,92.09363400586355,17.18061366446546,7.906365994131788,86.23347634470628,13.766523655271056
2012-07-27,8.9108193718104,6031171.995717442,3524418.1117343092,82.81842721459164,94.52829964383518,17.181572785412534,5.4717003561612065,87.13741599617843,12.86258400379946
2012-07-28,8.80371475059508,6031141.771173531,3532098.3317782963,82.77229365031636,78.2629923105769,17.22770634968788,21.7370076894121,81.1068229972432,18.89317700273287
2012-07-29,8.70746909673569,6062950.51087268,3508589.589579147,82.30891443387533,79.12062206773523,17.691085566129075,20.879377932253202,81.1401987113111,18.85980128866501
2012-07-30,9.08836146566224,6068128.412648379,3512211.684778489,83.0711374029435,93.09586932917853,16.92886259706075,6.90413067081726,86.74626586914147,13.25373413083798
2012-07-31,9.34287895987739,6073025.41518816,3513814.6812387127,83.21939150034979,88.45537878157639,16.780608499654388,11.544621218415928,85.13851070900633,14.861489290971683
2012-08-01,9.54469490846771,6076013.5489710765,3517526.546955752,83.37092380669516,100.0,16.629076193308943,0.0,89.46807005054521,10.53192994943499
2012-08-02,10.5352358143114,6092374.391426711,3509415.7035001293,84.87027060964803,100.0,15.12972939035552,0.0,90.40012591653225,9.599874083448388
2012-08-03,10.9779199737169,6096333.648483347,3513556.4424434826,85.61619854074738,100.0,14.38380145925592,0.0,90.87518670873,9.124813291250762
2012-08-04,10.8614927893059,6115111.384893043,3502578.704033782,85.422731849407,89.55646726412876,14.577268150596426,10.443532735866281,86.92815919190402,13.071840808074892
2012-08-05,10.8818853531931,6118539.824125102,3506100.264301702,85.43772722011883,89.11376953574718,14.562272779884609,10.886230464248136,86.77684980712597,13.223150192852911
2012-08-06,10.8646055771551,6119534.012520577,3512106.071406218,85.44419029400309,85.7292391100205,14.555809706000295,14.270760889972856,85.5481312291375,14.451868770840564
2012-08-07,11.1000027234805,6116107.854517844,3523732.2274089637,85.75296226809932,100.0,14.247037731903934,0.0,90.96080239554554,9.039197604435287
2012-08-08,11.0727393206864,6099568.433606609,3548571.6450202074,85.73880705772899,87.37930237438864,14.261192942274306,12.620697625605429,86.34217880781438,13.657821192164446
2012-08-09,11.1682592770952,6106463.301512917,3550176.7741039237,85.86016215377667,91.70451814957558,14.139837846226675,8.295481850420266,88.00878701223989,11.9912129877399
2012-08-10,11.3863944330225,6110466.8647737,3553973.2063430506,85.92561697451143,92.98168240652971,14.074383025491896,7.018317593466623,88.5203940441487,11.479605955831262
2012-08-11,11.5109970561014,6111303.3445501095,3561536.7215666575,85.96574756094175,100.0,14.03425243906159,0.0,91.13315496968713,8.866845030294487
2012-08-12,11.6239470270345,6113775.498392848,3567014.563223944,85.97675277259779,94.036411290598,14.02324722740557,5.96358870939823,88.94644007344424,11.053559926536327
2012-08-13,12.0084845290007,6115775.439650816,3573014.6214659475,86.03085790456558,90.38966213034941,13.969142095437759,9.610337869645939,87.63828990922437,12.361710090755652
2012-08-14,12.173826112578,6115636.711564139,3581003.349552643,86.17423800841533,92.4564093777048,13.825761991587973,7.543590622292006,88.49426603605399,11.505733963926689
2012-08-15,13.2475291580755,6108476.718550781,3596513.3375660116,86.64667024538734,100.0,13.353329754616599,0.0,91.59519963959663,8.404800360385819
2012-08-16,13.5058788507023,6107473.4173559435,3605216.637760846,87.17304706758502,100.0,12.826952932418777,0.0,91.93423514844811,8.065764851534375
2012-08-17,11.6610689802113,6075943.886327183,3643646.167789616,86.00214381327186,89.64773023323832,13.997856186731505,10.35226976675502,87.36878859091456,12.63121140906518
2012-08-18,11.6126447778604,6054104.856070071,3673035.1980466964,85.9313845393356,77.77974988768432,14.068615460667813,22.22025011230452,82.85327105163836,17.14672894833941
2012-08-19,7.88843046855108,6043715.906793913,3692524.1438229736,81.30242164833432,45.37444476803878,18.697578351668454,54.62555523194713,67.6765330733179,32.32346692666152
2012-08-20,10.0896315964923,6043198.009773883,3701742.039342955,84.96045863261153,62.46414933318534,15.039541367392232,37.535850666797664,76.41494337606369,23.585056623915186
2012-08-21,9.95650106467885,6043161.6124644615,3710428.435152267,84.7935994781742,72.7591379520255,15.206400521829641,27.24086204796156,80.21548946632072,19.784510533658562
2012-08-22,9.82052601019116,6045618.617095709,3715771.429970999,83.87520989749991,57.096965450505564,16.124790102504,42.90303454947942,73.68180146066014,26.318198539317887
2012-08-23,10.1263712848577,6043087.347481017,3726552.6970857186,85.03046241918507,71.4126842362748,14.969537580818763,28.587315763711512,79.8360675607787,20.16393243920039
2012-08-24,10.5994517842311,6044123.361372237,3732916.6831945134,85.13932148599721,73.6247934495998,14.860678514006565,26.375206550386814,80.74302428250894,19.256975717469953
2012-08-25,10.5916941382261,6051779.785928975,3732160.258137762,85.16265987186657,78.61428297266363,14.837340128137203,21.385717027324034,82.66473041721099,17.335269582768316
2012-08-26,10.6163676911242,6054717.551318806,3738172.4907479477,85.29927036321138,85.01302937717573,14.700729636792396,14.986970622814223,85.1900055623942,14.809994437586301
2012-08-27,10.946191390968,6041968.931160749,3758171.108355999,85.74701267838775,76.9617182320705,14.252987321615926,23.0382817679163,82.37801594634526,17.621984053634108
2012-08-28,10.9400086994119,6037742.941823436,3769947.0961932745,85.69156766100274,72.93056358239204,14.308432339001007,27.06943641759621,80.7864054786404,19.213594521339008
2012-08-29,10.9333793684994,6043428.717488858,3772661.3175278245,85.65232494342997,80.11579467198274,14.347675056573783,19.88420532800572,83.52444576607432,16.47555423390496
2012-08-30,10.7872844840377,6055328.547115947,3768461.4814007636,85.46594504264408,68.69752366223476,14.53405495735978,31.302476337752445,79.03348365119746,20.966516348781365
2012-08-31,10.1604183177832,6000718.608526707,3830071.4189899787,85.06943860268291,54.08111658296049,14.930561397320991,45.91888341702508,72.99640213683251,27.003597863145686
2012-09-01,9.96547656435284,6051050.846425949,3787789.1785907596,84.9189377128452,49.650279833564845,15.081062287158566,50.349720166420944,71.34109313777209,28.65890686220629
2012-09-02,10.2204284965284,6053265.1714634495,3793774.846553258,85.23281900871238,69.97632358944341,14.767180991291278,30.02367641054175,79.35494012709722,20.64505987288092
2012-09-03,10.5300109299288,6054495.590964771,3800394.4239519574,85.2420659098755,65.24479005257518,14.757934090128149,34.755209947408645,77.53040849437745,22.469591505600377
2012-09-04,10.4103125793911,6067386.08860481,3795153.9248119006,85.27472330940293,58.88764776414427,14.725276690600737,41.11235223583991,75.12084680458796,24.879153195389943
2012-09-05,11.0009175788096,6070222.570350359,3801317.439566436,85.9588257229927,90.42279163156905,14.041174277010704,9.577208368424168,87.677802847201,12.322197152781172
2012-09-06,11.1798400210527,6067282.99264438,3812807.0147724277,86.04815094144286,85.75245559754569,13.951849058560603,14.247544402443808,85.93403970553895,14.06596029444222
2012-09-07,11.01715090374,6070118.977904506,3818371.0274123205,85.97438916241646,88.5747445072764,14.025610837587053,11.425255492714982,86.97849813196679,13.021501868015148
2012-09-08,11.0406053901745,6073509.506852087,3822230.4938647677,85.98538218975627,83.35492770837027,14.014617810247257,16.6450722916178,84.96936890213091,15.030631097849973
2012-09-09,11.033861510262,6076986.697203787,3826703.298913024,85.99825279685327,87.15605865392442,14.00174720315023,12.843941346065579,86.44561933340165,13.554380666579569
2012-09-10,11.1689307502104,6043416.611670602,3867773.3824393884,86.00905525784472,78.41031111606479,13.990944742158684,21.58968888392408,83.0436978840939,16.95630211588705
2012-09-11,11.3102343829383,6047274.02030619,3871165.972303788,86.01850735089236,93.35564630867898,13.981492649111052,6.6443536913140075,88.88219183035329,11.117808169629287
2012-09-12,11.3648786449551,6050044.062597919,3876145.928012054,86.0700992506235,81.35559570914624,13.92990074937991,18.644404290844538,84.22910046636483,15.770899533616836
2012-09-13,11.4076396784589,6056676.385208027,3876013.604901933,86.08752490877349,94.02467933502913,13.912475091229934,5.975320664964797,89.1848246906915,10.815175309291364
2012-09-14,11.7547732163463,6069665.469707809,3871124.5204021726,86.19096434765332,96.99632882221596,13.809035652350055,3.0036711777815595,90.39876990544352,9.601230094540538
2012-09-15,11.7563324296152,6066117.994936607,3881871.995173389,86.19563718652891,97.01646232424075,13.804362813474466,2.983537675755368,90.41810404750947,9.581895952474666
2012-09-16,11.9333429976825,6068069.168921601,3887970.81818842,86.20249125455717,97.03284630597638,13.797508745446189,2.967153694019676,90.43189415419464,9.568105845789333
2012-09-17,11.8743145465796,6055701.674196761,3908738.3119132575,86.17613838776751,94.00360694026195,13.823861612235888,5.996393059731972,89.24660960932522,10.753390390658343
2012-09-18,12.336017914316,6038760.718791474,3934029.265818566,86.2767079540069,98.69247495934893,13.723292045996512,1.3075250406495689,91.17443374907846,8.825566250906974
2012-09-19,12.5416558889025,6039682.231981963,3940157.75212803,86.28088008817379,98.69832475609344,13.719119911829603,1.301675243905402,91.18343272906561,8.816567270919506
2012-09-20,12.2927604062361,6033248.752073631,3954191.232036298,86.2690092001313,80.32973384012247,13.730990799872162,19.670266159870156,83.9175527117116,16.082447288270373
2012-09-21,12.3678164610961,6028398.739106672,3967491.2450032425,86.26132979804557,86.16780553239039,13.738670201957866,13.832194467605127,86.22420887075253,13.77579112923042
2012-09-22,12.2132953677998,6022902.651184992,3980837.3314249353,86.25331704783277,82.7058252798531,13.746682952170659,17.294174720139488,84.84164624395464,15.158353756027362
2012-09-23,12.1653471147639,6025433.5070133535,3986206.4755965746,86.2634822565579,80.43080748731481,13.736517743445539,19.569192512676807,83.94116084111228,16.058839158869333
2012-09-24,12.0933100855653,6015863.4734112,4003426.5091987276,86.24367300965025,72.87470321342286,13.756326990353159,27.125296786566395,80.9018086484106,19.098191351570044
2012-09-25,12.0884522153222,6015144.440513187,4011095.542096706,86.25366722148601,70.52478622555888,13.746332778517411,29.475213774429875,79.96117426754753,20.03882573243264
2012-09-26,12.2699902864971,6017676.542052829,4015563.4405570785,86.26167058502678,91.15223081074254,13.738329414976624,8.847769189253306,88.218999910361,11.781000089622335
2012-09-27,12.3089017119945,6022840.538379264,4018449.4442306557,86.27412326439618,83.83262230679772,13.725876735607253,16.1673776931944,85.29705277013872,14.702947229843378
2012-09-28,12.3879200192057,6013602.690518192,4035587.292091785,86.25508652347222,88.2525174607025,13.744913476531268,11.747482539291378,87.0572215135487,12.942778486434625
2012-09-29,12.3630985159986,6013462.858978509,4044127.1236314825,86.25683778952636,89.18582609342293,13.743162210477127,10.81417390657111,87.43457530566396,12.565424694319733
2012-09-30,12.387752611578,6017139.870771119,4048400.11183885,86.26630238371521,92.23090977153116,13.733697616288229,7.769090228464452,88.66529113717358,11.334708862810526
2012-10-01,12.396378099424,6019201.747948189,4052888.2346617896,86.27311304885117,90.68665638282724,13.726886951152311,9.313343617169787,88.04906996367072,11.950930036314015
2012-10-02,12.8334705909643,6022442.892789809,4056947.0898201815,86.28211297129528,98.83231110415574,13.717887028708194,1.1676888958435934,91.33355853292902,8.666441467056913
2012-10-03,12.8571830959704,6014001.478427168,4072038.5041828556,86.33493159375791,89.68593317930682,13.665068406245554,10.314066820689405,87.68783198948545,12.312168010499413
2012-10-04,12.8499955078679,6014129.50367686,4078360.478933118,86.34000783336221,84.7269203594814,13.659992166641285,15.273079640512613,85.68816153834382,14.311838461639661
2012-10-05,12.6906604243815,6017268.189273122,4082121.7933368734,86.35059091901144,78.46762546380874,13.649409080992045,21.532374536179834,83.16433658718113,16.835663412800432
2012-10-06,12.5054290146214,6022342.61985968,4084797.3627503184,86.36540884472093,76.68484800747709,13.634591155282576,23.3151519925105,82.45301330591535,17.54698669406579
2012-10-07,11.8088362209301,6025768.311895201,4087621.670714765,86.24088109068786,59.64671066450884,13.759118909315642,40.3532893354755,75.49207109366665,24.507928906312717
2012-10-08,11.7750970615592,6084572.502625212,4037717.4789847024,86.37829211105456,59.578925746512056,13.621707888948873,40.42107425347241,75.6881942979567,24.311805702022546
2012-10-09,11.8901849920493,6086616.523873851,4042773.4562360467,86.38804079372875,59.601898161192054,13.611959206274674,40.39810183879258,75.69733714399906,24.302662855980046
2012-10-10,12.1196742372472,6084756.168148929,4052083.811960969,86.55625295824471,65.0910320452056,13.44374704175862,34.908967954779506,77.97578070528556,22.024219294693758
2012-10-11,12.0323725213688,6089073.042337323,4054666.9372725748,86.43492607077849,66.76040754024454,13.565073929224859,33.23959245974192,78.57060581483769,21.429394185142076
2012-10-12,11.9909674553594,6087961.676045345,4063228.3030645573,86.43925661686956,57.81559480339311,13.560743383133767,42.18440519659089,74.98203110367047,25.01796889630833
2012-10-13,11.8607590592531,6091094.021572714,4067495.957037178,86.4465485073401,58.873051475110785,13.55345149266325,41.12694852487466,75.40612971533749,24.59387028464181
2012-10-14,11.7503339573402,6118963.078292023,4045976.89981787,86.55134484092247,53.7025212613951,13.448655159080916,46.29747873859007,73.47644408643717,26.523555913541593
2012-10-15,11.8608531791416,6116977.261357663,4056412.71525221,86.55299026441087,57.471542244532024,13.447009735592536,42.528457755453644,74.95741044321723,25.04258955676178
2012-10-16,11.851232839112,6127791.645700522,4053348.3304093154,86.57852176376635,60.51711284334104,13.42147823623703,39.48288715664546,76.20286947102416,23.797130528954913
