date,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2013-01-08,13.8059450561667,15174.886894788926,59.32000508970528,255.81398504334348,154490.27315668555,144.41649916565598,0.0025969593803811817,1.0151749052895483e-05,0.002586807631328286
2013-01-09,13.851810954259,8128.67377296829,2156.329659394911,3.769680455654115,82032.9465553563,2.0866607885174338,0.0013935189473441435,0.00036966500575772007,0.0010238539415864233
2013-01-10,14.1403692398625,17363.77781591703,29.898220112115755,580.7629267161843,727849.4606783387,289.4166625514922,0.003027595946610036,5.213135700188393e-06,0.0030223828109098476
2013-01-11,14.2743814397457,12512.054619032362,44.72591780561062,279.749532998131,526556.6453185752,121.96626841263091,0.0021963592637014124,7.8511632893989e-06,0.0021885081004120134
2013-01-12,14.2556120854955,5148.2592381054565,264.193830921648,19.486674689358196,13.547226803083324,68.65943309677193,0.0009012817327590885,4.625118174992086e-05,0.0008550305510091677
2013-01-13,14.1896432167947,7482.458740141849,1129.6781152345955,6.623531640770078,1.6922560894143281,563.1444180987197,0.0013016619816375024,0.0001965208369543119,0.0011051411446831904
2013-01-14,14.3413530803312,7609.693741776259,24.07799801495616,316.04345747721476,187627.31168276796,157.06368652622845,0.001335247731302057,4.2248864822595545e-06,0.0013310228448197975
2013-01-15,14.3547112047567,10940.752667177177,97.79510809906213,111.87423256483011,120357.4142198192,64.61419809607881,0.0019168564358772186,1.7134029811256293e-05,0.0018997224060659623
2013-01-16,14.741671428825,17117.542476464834,40.0635399351778,427.25986031590713,661803.7273243795,149.24228965312776,0.003068658593621936,7.182183206615835e-06,0.0030614764104153203
2013-01-17,15.5286807890871,34969.049182890914,32.99148105098745,1059.9417809963481,22081460.543968696,311.0223277306346,0.006556876999687589,6.186072779888069e-06,0.006550690926907701
2013-01-18,15.710059558545,21162.167391222225,6.998693772627753,3023.7310102048664,22081460.543968696,1097.263022704451,0.003996034155319702,1.3215574208927265e-06,0.0039947125978988095
2013-01-19,15.6144642016732,10107.249088770432,1184.2085541442134,8.5350245557672,3.3752197767336134,297.27001221608253,0.0018923920117956744,0.00022172074601905703,0.0016706712657766174
2013-01-20,15.7010026178448,7869.61056242156,71.98912384839478,109.31665981926014,106.36261774152571,111.83154800316511,0.0014785272651842117,1.352517784232294e-05,0.0014650020873418887
2013-01-21,16.8212499688939,34581.880132434126,18.461152861663344,1873.2242992390406,468959.28033032705,697.6819562440963,0.006908094769990998,3.687809715471485e-06,0.006904406960275527
