date,btc_price,realized_cap_usd,lth_realized_cap_usd,sth_realized_cap_usd
2019-12-01,7574.12634448035,102831167931.92368,57350056819.56433,45481111121.73649
2019-12-02,7305.57492476491,102732888549.35127,57736317293.22217,44996571335.31049
2019-12-03,7545.41083235614,102696452566.9928,57868574326.86178,44827878280.34241
2019-12-04,7193.98071276996,102577245881.15208,57992883027.59978,44584362741.92457
2019-12-05,7608.62942688998,102577122932.15656,58211275828.98922,44365847147.06177
2019-12-06,7735.39632168443,102576442439.59663,58545555352.80826,44030887109.90385
2019-12-07,7502.35128979071,102553310489.85828,58670691926.22142,43882618539.72396
2019-12-08,7733.8762168362,102574037889.45084,58759068140.65382,43814969680.707306
2019-12-09,7344.56120236195,102516784321.86015,58800143888.90682,43716640457.09833
2019-12-10,7440.81241755944,102496741309.5072,59058883531.43285,43437857667.6682
2019-12-11,7424.4229027858,102464347365.98572,59189076132.38169,43275271303.65833
2019-12-12,7427.69858326886,102451567656.59428,59490337025.84813,42961230736.88598
2019-12-13,7483.45805449416,102461282860.70705,59973958146.7609,42487324629.98885
2019-12-14,7136.72769752214,102420581646.93228,60350495558.23484,42070086004.513794
2019-12-15,7376.47508854449,102441397204.3802,60401634402.02197,42039762753.58038
2019-12-16,7129.41866768372,102381815837.79662,60446317099.86908,41935498638.96308
2019-12-17,6854.12393636706,102270066139.94792,60512535162.83608,41757530888.028694
2019-12-18,7280.76719338046,102151724368.75124,60639514153.32027,41512210192.8054
2019-12-19,7452.18905169472,102191373198.3248,60666500985.50936,41524872319.20186
2019-12-20,7408.17857141814,102224385853.42172,60485066602.95486,41739319259.22347
2019-12-21,7430.24414028109,102241058681.60004,61469402070.79992,40771656582.484406
2019-12-22,7510.99925021541,102253310185.23508,61579280029.15633,40674030001.25942
2019-12-23,7318.88146882871,102215483889.32028,61594555788.26915,40620928227.44124
2019-12-24,7539.52777818475,102267256993.07808,61657503164.44617,40609753826.49904
2019-12-25,7196.85713646088,102075887602.77036,61676402210.70374,40399485265.81876
2019-12-26,7195.35824383555,102044961167.83717,61943302842.39238,40101658351.658646
2019-12-27,7244.89104712088,102016305730.66736,61931053370.69885,40085252367.23182
2019-12-28,7296.68531645153,102019461100.99248,61987822214.58495,40031638871.7542
2019-12-29,7634.77263573633,102069959926.251,62041633935.30581,40028326035.99588
2019-12-30,7455.46908193393,101983829857.49184,62037364619.06818,39946465208.68708
2019-12-31,7441.09262129824,101979567534.52184,63183461725.16928,38796105779.62892
2020-01-01,7440.9171103844,101993538371.25925,63303077776.91965,38690460596.80316
2020-01-02,7241.52172520657,101995488182.21,63369848950.81908,38625639261.93595
2020-01-03,7509.88166349584,102033698250.95894,63439883152.17807,38593815165.032974
2020-01-04,7413.57349224863,102019569477.92332,63513979275.11341,38505590268.45747
2020-01-05,7585.66924367672,102044678670.75967,63547868115.81764,38496810596.280685
2020-01-06,7953.72902693968,102121813223.2361,63644276502.22566,38477536841.800316
2020-01-07,8297.711358747,102213326586.2326,64237635405.30029,37975691261.02785
2020-01-08,8178.62682072587,102263559662.34113,64818116101.29823,37445443586.09694
2020-01-09,8080.63706321322,102348611699.87338,65214482054.61627,37134129653.51337
2020-01-10,8423.92594181755,102450295639.8456,65343482267.65815,37106813391.772736
2020-01-11,8024.25385881086,102446826513.85806,65471537660.0541,36975288798.99739
2020-01-12,8247.04062877384,102484620598.67464,65529543028.94561,36955077585.000244
2020-01-13,8343.47348803554,102540294106.2466,65571092474.07634,36969201702.31861
2020-01-14,8859.46516792309,102819636190.40936,65099178392.06817,37720457794.06549
2020-01-15,8973.55365349339,103027983369.45663,65051320893.03974,37976662516.82067
2020-01-16,8759.51833101199,103095453125.6015,65069272313.95827,38026180913.96006
2020-01-17,9044.16436355555,103227628336.97807,65144743964.28775,38082884425.44637
2020-01-18,8931.7519068645,103263360381.6056,65212453705.55799,38050906686.64604
2020-01-19,8729.45710683362,103254501975.44946,65232304795.09959,38022197166.251854
2020-01-20,8827.25596417741,103297788561.96632,65219726580.11814,38078061914.65086
2020-01-21,8924.98671544368,103351879624.73032,65274940562.92072,38076938976.88323
2020-01-22,8660.32781683201,103335575374.55684,65350943479.40333,37984631849.776634
2020-01-23,8550.87196408555,103362308303.2637,65355748793.48547,38006559497.21971
2020-01-24,8587.88921968479,103421114735.18816,65488080815.33653,37933033931.938835
2020-01-25,8412.77855792057,103441471875.29324,65572895223.74258,37868576705.11066
2020-01-26,8809.642184284,103497413375.71396,65654386292.10051,37843027053.31327
2020-01-27,9038.54469651087,103580650440.4628,65720059781.46182,37860590772.50054
2020-01-28,9375.97789501837,103714637357.1762,65816322940.61503,37898314284.45019
2020-01-29,9299.96162663326,103901942635.3111,65804351271.57839,38097591364.35076
2020-01-30,9493.08554046166,104072069840.65852,65808741568.1241,38263328262.41511
2020-01-31,9335.05194305678,104248149536.11649,65767210441.01992,38480939071.43843
2020-02-01,9403.60060640837,104303174207.33012,65822081430.38586,38481092655.958084
2020-02-02,9323.72322592627,104304914125.54018,65720164524.2114,38584749544.353935
2020-02-03,9286.36024013443,104373024013.63953,64925714261.02771,39447309853.11011
2020-02-04,9176.00032436048,104409097929.17276,65035182282.54658,39373915633.70711
2020-02-05,9612.73129312167,104525908739.79518,65119046666.28866,39406862082.32238
2020-02-06,9752.83181034061,104813447378.40096,64972675696.27959,39840771738.149956
2020-02-07,9808.25637627188,105227861637.50932,64538990264.74709,40688871356.9502
2020-02-08,9893.41266668696,105375079662.13144,65541931105.90342,39833148645.8093
2020-02-09,10159.8468361936,105504447860.6339,65500087499.7655,40004360383.69649
2020-02-10,9846.74578370377,105770266376.11575,65473927137.38343,40296339350.948746
2020-02-11,10237.308198372,105979725420.60928,65477230875.84547,40502494505.28166
2020-02-12,10339.4685845639,106126269112.96387,65493376129.98894,40632893050.04819
2020-02-13,10225.3954195325,106252781613.87442,65499048544.895,40753733075.43682
2020-02-14,10347.9412053541,106375013073.55933,65484587002.10866,40890426063.88408
2020-02-15,9899.92905239554,106377224590.96352,65479952237.79484,40897272239.162155
2020-02-16,9938.8747781215,106429357988.44736,65515407465.43091,40913950380.259125
2020-02-17,9705.57263992697,106439936935.01295,65536323059.11757,40903613883.84297
2020-02-18,10176.9112915874,106726341086.2288,65581411326.13937,41144929730.69983
2020-02-19,9603.59179932087,106736060178.00348,65574796599.65351,41161263613.51071
2020-02-20,9753.18206686123,106765821771.2341,65324667988.32533,41441153891.65777
2020-02-21,9725.82402100957,106810398639.3948,65365098865.51495,41445299886.37733
2020-02-22,9864.95845678748,106862600273.74953,65494858044.86263,41367742125.526276
2020-02-23,9976.31729254294,106935265964.72803,65532698132.93894,41402567801.99136
2020-02-24,9794.02400647799,106978187982.32944,65525217598.09379,41452970287.752594
2020-02-25,9370.60782070447,107100086163.27615,65498634910.74875,41601451161.14591
2020-02-26,8805.10601546749,107001623669.55692,65637079380.1913,41364544273.545525
2020-02-27,8834.23208091019,106952314460.57004,66334578603.15555,40617735830.39351
2020-02-28,8704.42728079738,106927805471.17996,66609195108.75716,40318610399.84634
2020-02-29,8523.04038517677,106894773813.22627,66744869518.54103,40149904227.08965
2020-03-01,8654.73740278669,106895159947.34715,66914697960.40056,39980461898.88018
2020-03-02,8925.19525740527,106963409383.05714,66916024929.69867,40047384475.19635
2020-03-03,8762.03229531437,106998697773.69943,66849981324.60388,40148716380.26358
2020-03-04,8825.74030878652,106773870447.63573,66882049899.59113,39891820580.36868
2020-03-05,9289.64862516547,106855307816.67392,66741750667.51336,40113557219.0843
2020-03-06,9201.63236572705,106897088476.72656,66765321342.65453,40131767110.444275
2020-03-07,9117.72760312678,106914607089.4624,66793927623.57653,40120679321.48746
2020-03-08,8109.13334083755,106837224632.80452,66790677407.66844,40046547189.568794
2020-03-09,7934.77087679265,106649098991.53577,66647445400.78117,40001653564.228386
2020-03-10,8154.08625794656,106582818929.01624,66626458143.4054,39956360816.05963
2020-03-11,8210.61535148085,106428964582.24712,66517535961.73489,39911428593.993576
2020-03-12,4837.32127554015,104077897557.90132,65930729353.91516,38147168175.34072
2020-03-13,5631.97293041623,103425159442.12733,65517234205.40808,37907925280.5003
2020-03-14,5193.49593749969,103090916660.7501,65389247921.63231,37701668689.65628
2020-03-15,5382.38878298045,102981988270.59656,65331974871.68227,37650013377.941216
2020-03-16,5108.45858990639,102592881463.02376,65177169259.97616,37415712227.60948
2020-03-17,5497.03945252489,102453491486.85654,64973877431.56366,37479613951.53999
2020-03-18,5474.32622639066,102387867061.26964,65041833156.03117,37346033801.77973
2020-03-19,6386.20624595847,102509497126.14676,64970880372.78001,37538616685.66334
2020-03-20,6218.97507235305,102301529703.98956,64949673266.28662,37351856363.945076
2020-03-21,6373.71211016573,102322018557.84831,65015527279.52674,37306491357.5466
2020-03-22,5902.94302850539,102303736545.49692,65012388622.99709,37291348074.32471
2020-03-23,6510.28301229095,102346689597.48216,64900045721.20304,37446644000.204315
2020-03-24,6764.90235664289,102484030198.06435,64976299454.61331,37507730852.1063
2020-03-25,6732.13525849177,102452603730.67082,64828400141.01692,37624203563.684616
2020-03-26,6799.24658729842,102492573883.2702,64797233169.17254,37695340685.077324
2020-03-27,6608.30190699645,102459460374.8234,64988588928.34666,37470871483.13728
2020-03-28,6255.7111013077,102401477689.004,65017696190.59592,37383781387.10278
2020-03-29,5902.66037975136,102307633829.70236,64996303252.20696,37311330527.78466
2020-03-30,6604.69028233354,102327557103.50528,64979339581.99666,37348217553.84898
2020-03-31,6421.35877324677,102253649259.22346,65204055817.56094,37049593495.63227
2020-04-01,6633.66281207525,101960273412.6196,65268718491.76252,36691554901.91255
2020-04-02,6945.26780180217,102006834536.63864,65263612780.25608,36743221751.21392
2020-04-03,6813.68612736077,102007770025.41296,65284149012.81008,36723620954.24689
2020-04-04,6962.80545203319,102018666218.9826,65671289414.07508,36347376764.196434
2020-04-05,6899.45808968313,102038043788.37589,65688582596.37792,36349461101.90581
2020-04-06,7324.71438682949,102196535535.66917,65643110191.11539,36553425301.562164
2020-04-07,7182.0694610853,102152896346.62982,65527909079.30474,36624987159.870926
2020-04-08,7419.50678996563,102231087893.43507,65765623677.26969,36465464169.31675
2020-04-09,7288.37088722667,102248377642.07652,65834133705.67543,36414243943.93393
2020-04-10,6884.31714076024,101853656937.80432,65855839153.84462,35997817687.433014
2020-04-11,6876.54354385171,101849925334.66876,65917450393.82844,35932474830.620766
2020-04-12,6934.91789792915,101859678917.32465,65929885095.9489,35929793733.46342
2020-04-13,6858.63583836966,101834299723.03471,65924225187.5972,35910074626.79736
2020-04-14,7092.60984616508,101870314358.19502,65949225626.90123,35921088749.72935
2020-04-15,6854.77180372965,101852712614.15576,66012598280.11959,35840114221.57263
2020-04-16,7101.25897789595,101856905382.11546,66128651659.33516,35728253717.19511
2020-04-17,7044.99750434058,101855869428.11777,66169801037.62195,35686068376.97703
2020-04-18,7278.67435839077,101896605457.15417,66307043189.17857,35589562123.34651
2020-04-19,7196.7378868904,101907856518.98499,66314279888.22074,35593576572.66625
2020-04-20,6956.9807038754,101870036888.45927,66285231616.09254,35584805297.729126
2020-04-21,6900.31758940102,101841326018.08179,66410612889.37262,35430713086.48536
2020-04-22,7207.93050757476,101889560416.35548,66531990594.72884,35357569780.94242
2020-04-23,7496.42300165878,101981301756.02551,66608369967.01199,35372931877.421295
2020-04-24,7520.88587306134,102053545223.7306,66808875894.31968,35244669308.24036
2020-04-25,7562.90554105182,102084595706.26299,66986491928.79531,35098103868.68707
2020-04-26,7677.2048449588,102120231304.59483,67110781795.63932,35009449442.138565
2020-04-27,7698.02545541384,102302078322.6816,67515972990.32377,34786105294.5542
2020-04-28,7777.06600578363,102346703701.03064,67560623305.6145,34786080349.31781
2020-04-29,8796.55715768272,103140014510.00896,67398608092.21834,35741406274.31368
2020-04-30,8646.09346578049,103398580120.3129,67443423546.91366,35955156572.45166
2020-05-01,8849.40817807646,103578595198.761,67465794492.75118,36112800615.42417
2020-05-02,8982.09057593528,103677695606.4454,67585915113.759,36091780569.5499
2020-05-03,8934.84463316123,103762795076.74054,67608065814.37273,36154729331.772766
2020-05-04,8908.78629947007,103861544657.7974,67603477536.28491,36258067156.10862
2020-05-05,9017.98016239598,103959316471.31404,67600104192.79432,36359212386.447784
2020-05-06,9161.25884067051,104174779474.65208,67474345211.32008,36700434271.35613
2020-05-07,9971.23131878634,104827841777.39384,67194933703.67853,37632908120.74948
2020-05-08,9801.65390836398,105088624154.07301,67085548460.95416,38003075687.98606
2020-05-09,9548.62821173925,105131852405.61548,67026844868.9873,38105007523.900505
2020-05-10,8740.4179326506,105088787463.88351,66980123844.24021,38108663567.09198
2020-05-11,8641.00220583123,105019348535.24911,66872106099.6558,38147242474.32648
2020-05-12,8875.79917297786,105040185891.97992,66885884002.13528,38154301974.87293
2020-05-13,9297.38596150461,105201265336.72755,67031255973.3285,38170009339.9588
2020-05-14,9758.49501265674,105377683683.16048,67021604187.55203,38356079458.44672
2020-05-15,9314.74502176767,105408802786.94218,66933926786.18372,38474876034.377815
2020-05-16,9387.04146504907,105447887775.55908,66952378188.36355,38495509476.114456
2020-05-17,9671.06469824559,105516438223.4593,66951099406.08832,38565338804.636475
2020-05-18,9706.90475344103,105712453438.45769,66935850910.4053,38776602576.23631
2020-05-19,9772.15111515857,105854909719.562,66947381274.03186,38907528443.78753
2020-05-20,9513.98697325318,105893399241.49268,66910969162.25779,38982430099.31257
2020-05-21,9065.8802917068,105842015320.83704,66880238804.53354,38961776565.27447
2020-05-22,9174.22114726037,105854226721.46204,66911991899.21887,38942234706.24105
2020-05-23,9178.12170710802,105880783699.1432,67015584085.54229,38865199544.24119
2020-05-24,8733.04352827803,105848258372.34409,67018713539.23657,38829544697.429405
2020-05-25,8976.2996446713,105813797978.3424,67053268819.69776,38760529295.6439
2020-05-26,8836.16271690057,105799732561.4159,67087166032.03815,38712566448.36735
2020-05-27,9239.29481173782,105889232193.352,67116336206.16786,38772895887.522
2020-05-28,9567.99818292576,105985709329.13219,67066965199.52542,38918744102.439735
2020-05-29,9423.86930534028,106005550241.9132,66967265364.41321,39038284787.14238
2020-05-30,9696.46441073909,106066628422.61115,66957448893.99351,39109179539.7452
2020-05-31,9450.9515134233,106076622830.80876,66899878973.93479,39176743876.6623
2020-06-01,10189.9790223102,106405611606.2974,66416115112.6999,39989496540.27653
2020-06-02,9532.84938215527,106408674600.5515,66358329656.9556,40050344907.35813
2020-06-03,9663.70697000841,106488322227.43552,66360541550.97741,40127780792.55878
2020-06-04,9795.62269140986,106593364829.93597,66282406606.2742,40310958302.84292
2020-06-05,9626.47795503711,106614075789.41096,66305066546.85425,40309009192.059204
2020-06-06,9677.23142207293,106661191916.08331,66312827576.09096,40348364450.07847
2020-06-07,9751.28064058002,106702211924.64806,66328544321.62983,40373667582.079056
2020-06-08,9780.99619651199,106889943184.843,66234287206.69215,40655656020.72822
2020-06-09,9777.32282153703,106962083121.13322,66294585394.62592,40667497752.59944
2020-06-10,9883.85776375287,107040469781.21713,66348577430.72059,40691892339.63718
2020-06-11,9272.36764252557,106982154982.4365,66402020904.38711,40580134158.099464
2020-06-12,9465.31643360108,107022850261.2671,66435671060.5248,40587179299.620895
2020-06-13,9474.17785160749,107047344735.06296,66454082614.79484,40593262047.18371
2020-06-14,9335.64807084669,107064582121.76422,66427593370.4991,40636988735.698685
2020-06-15,9500.63565042032,107125398480.5467,66422447490.93435,40702951046.84553
2020-06-16,9530.47708115578,107177198206.853,66415632310.55891,40761565957.58017
2020-06-17,9457.67367065552,107200446496.20972,66480118463.58093,40720328026.04421
2020-06-18,9379.76179791113,107461575868.29147,66567866265.1549,40893709724.36828
2020-06-19,9300.30726072619,107453721707.11084,66680450753.55152,40773271001.5615
2020-06-20,9350.03681802414,107481485603.69646,66764063774.64815,40717421761.751305
2020-06-21,9286.00592889455,107509224204.17758,66910567345.23679,40598656800.95171
2020-06-22,9691.18891001144,107613039501.34554,66876816924.34454,40736222506.604294
2020-06-23,9623.62738620504,107674944642.36064,66860159580.20315,40814785011.90833
2020-06-24,9290.90001196646,107614110863.91486,66683946423.40313,40930164342.124596
2020-06-25,9261.12661219675,107602156031.51672,66811013168.85684,40791142908.153496
2020-06-26,9158.20219830445,107879197877.4176,66842339078.46892,41036858798.134094
2020-06-27,9014.37949959402,107881007307.9436,66858374679.31479,41022632627.52989
2020-06-28,9122.15583492354,107891428467.2466,66906229566.50543,40985198876.63622
2020-06-29,9187.70772585798,107923129127.79588,66849298142.0217,41073830922.027336
2020-06-30,9151.48059555084,107975188307.24434,66827185225.34018,41148003069.80195
2020-07-01,9238.68796305122,108008741464.26712,66886265800.73491,41122475695.40807
2020-07-02,9090.71684868815,108006199233.47961,66955054925.25269,41051144320.615234
2020-07-03,9077.5693435839,108021203074.63232,67035627584.95737,40985575455.51135
2020-07-04,9199.48374811664,108047218256.80637,67174025902.67231,40873192425.372765
2020-07-05,9084.22499513658,108052020245.2669,67219593142.93509,40832427064.78344
2020-07-06,9342.21069384062,108111684195.4354,67277795405.67531,40833888806.72646
2020-07-07,9258.70267718087,108135949818.66072,67331860668.83165,40804089104.939095
2020-07-08,9434.09323919054,108294448644.95245,67283865918.46374,41010582796.00166
2020-07-09,9237.95181407941,108321419408.48236,67308480274.25032,41012939121.57129
2020-07-10,9292.76555662409,108347924557.25333,67809138117.01257,40538786519.58902
2020-07-11,9237.055586659,108361114676.52252,68510185951.37977,39850928666.34823
2020-07-12,9301.43648076496,108383760643.83368,69600508554.52805,38783251997.57943
2020-07-13,9238.91703811033,108382345876.5284,69602580603.89172,38779765327.642914
2020-07-14,9249.50765728192,108453623636.14568,69601738595.95923,38851885048.85992
2020-07-15,9196.22518054187,108501026367.90681,69910680956.66415,38590345366.31577
2020-07-16,9133.22102443796,108507747563.2162,70006833517.99615,38500913919.98589
2020-07-17,9190.16402227187,108518239142.07481,70167451967.69678,38350787258.42473
2020-07-18,9199.70458550249,108533588556.53989,70209938564.29234,38323650024.75541
2020-07-19,9208.64012901127,108564226798.24338,70248941746.28479,38315285035.59565
2020-07-20,9191.36788919978,108576308391.12798,70270527511.43292,38305780827.76843
2020-07-21,9393.46927473282,108627723309.89667,70213038876.14366,38414684304.67032
2020-07-22,9531.85160958969,108717290104.2869,70190999960.75095,38526290059.15057
2020-07-23,9608.22007304956,108799890795.26813,70206754180.56226,38593136630.703125
2020-07-24,9549.51963017547,108850692617.7836,70242367356.30663,38608325257.58178
2020-07-25,9706.50154629203,108916712741.2741,70314640688.05927,38602072098.368675
2020-07-26,9942.71401285302,109005596784.32697,70314984300.01376,38690612524.99069
2020-07-27,11036.7393065731,109485737999.28587,70437304874.07722,39048433068.325516
2020-07-28,10919.8556552348,109806218362.93768,70173437039.07265,39632781291.82366
2020-07-29,11113.977042444,110019824536.42673,70168933850.34676,39850890767.756355
2020-07-30,11114.4610092257,110217483007.24641,70098835399.73738,40118647680.74283
2020-07-31,11351.5430232964,110439735719.68388,70134860974.57547,40304874824.97437
2020-08-01,11814.9456927668,110639505029.84203,70143665076.1268,40495839916.185196
2020-08-02,11067.9597735259,110701205033.42368,70059714767.12422,40641490192.53476
2020-08-03,11231.253843676,111062304311.0056,70036932347.39966,41025371850.10213
2020-08-04,11195.8608235587,111166333386.79253,70019457030.20975,41146876276.874985
2020-08-05,11758.0533726969,111484524587.82988,70036392968.16504,41448131510.40664
2020-08-06,11771.1881935415,111939474350.43723,69995759395.55756,41943715041.22955
2020-08-07,11614.7218569286,112274192047.55092,69888011572.12927,42386180415.80229
2020-08-08,11777.1026053991,112518358113.93005,69930527714.93498,42587830443.78138
2020-08-09,11694.4612084789,112661550938.4806,69871053310.04385,42790497591.89108
2020-08-10,11897.7501143332,112827079908.51695,69855830225.49146,42971249646.54018
2020-08-11,11396.7438904613,112982956190.19806,69608582391.5571,43374373827.03221
2020-08-12,11579.2310031057,113118189921.85204,69547581935.54822,43570607945.53671
2020-08-13,11780.9029293741,113281322608.80656,69584467631.82127,43696854934.00166
2020-08-14,11776.6494852842,113470894024.93332,69610828829.58195,43860065121.3751
2020-08-15,11859.3632764381,113578941673.1148,69910634008.30653,43668307783.28821
2020-08-16,11915.551267586,113677728117.66776,69997427126.16994,43680301087.22443
2020-08-17,12289.4162465931,114061346423.076,69880810650.5432,44180535648.05841
2020-08-18,11978.094631518,114174976699.3018,69983514934.44461,44191461706.845215
2020-08-19,11753.607402852,114230457178.7211,70179311968.12277,44051145221.9366
2020-08-20,11872.4459646607,114353914677.15453,70179618128.6865,44174296666.07071
2020-08-21,11529.1326373421,114467162065.63568,70249036096.6647,44218125932.64448
2020-08-22,11678.1463519109,114524981751.67097,70478108213.51797,44046873515.22397
2020-08-23,11652.6965735495,114569961599.06702,70513875172.41422,44056086541.310295
2020-08-24,11771.9887459104,114695438844.00021,70496761232.29282,44198677506.67177
2020-08-25,11334.2521266748,114736991582.03728,70567371353.9448,44169620286.51421
2020-08-26,11462.8624022718,114813930591.38316,70568689232.78773,44245241284.00069
2020-08-27,11321.4927768167,114863597689.75188,70598203602.81293,44265394103.46863
2020-08-28,11533.1050139327,115004219269.54128,70490261830.56488,44513957451.28367
2020-08-29,11474.8363395285,115023076595.38287,70568049514.57362,44455027088.96991
2020-08-30,11712.4900927385,115114798915.00554,70561584343.26556,44553214581.44587
2020-08-31,11680.0334313373,115276161777.19144,70373845575.59251,44902316254.322945
2020-09-01,11922.6469236938,115522424785.79231,70303669137.60631,45218755628.52844
2020-09-02,11403.7637041681,115563431016.75809,70237564883.77718,45325866127.65673
2020-09-03,10173.1401308123,115355778941.6897,70224850627.68564,45130928345.92338
2020-09-04,10484.64592283,115399484527.53352,70119966283.40656,45279518109.580956
2020-09-05,10173.4383593761,115344076411.09975,70083850591.20639,45260225844.685974
2020-09-06,10259.0252459539,115347289113.20078,70046973626.19273,45300315540.462006
2020-09-07,10374.8515352505,115340760535.82806,70022195277.6551,45318565199.51539
2020-09-08,10126.7840716942,115303857731.2986,70045146747.43887,45258710884.79895
2020-09-09,10225.0875832591,115294278746.3339,70085260216.24574,45209018406.5094
2020-09-10,10341.9430819595,115314875272.90929,70073411704.7061,45241463483.12403
2020-09-11,10390.8900101108,115318385229.90608,70091542032.63986,45226843170.95262
2020-09-12,10444.82900808,115323734751.42175,70102196026.17915,45221538618.57588
2020-09-13,10331.4465059812,115332256735.12846,70083209701.20227,45249046913.64113
2020-09-14,10671.5989084194,115398055327.82936,70053558951.54485,45344496324.583
2020-09-15,10790.5305483097,115488740314.68533,69981513645.2582,45507226650.97159
2020-09-16,10954.6383216935,115640207524.76892,69809440729.52412,45830766800.35068
2020-09-17,10942.4970165505,115720281124.45567,69747755455.21439,45972525690.538
2020-09-18,10937.6140823815,115813119643.22072,69653366740.21883,46159752886.08527
2020-09-19,11083.7460368869,115928339370.04333,69544183313.7782,46384156180.65309
2020-09-20,10922.7788838165,115973130975.75838,69482722761.8833,46490408192.40282
2020-09-21,10421.821494943,115906204844.68724,69444594676.59377,46461610214.564095
2020-09-22,10535.0045451779,116024997114.0288,69284779106.14304,46740218139.90745
2020-09-23,10231.6307459128,115965159991.5855,69260949740.61456,46704210294.70151
2020-09-24,10736.4653105566,116053371792.28313,69252069622.26305,46801302088.74147
2020-09-25,10692.6356047524,116128258774.49464,69248873935.74985,46879384845.29001
2020-09-26,10730.8636925432,116174256452.80035,69294369475.75256,46879887074.03828
2020-09-27,10774.4086261163,116209249337.28358,69245542771.37923,46963706630.95554
2020-09-28,10695.8133215283,116234075619.89671,69259718819.66705,46974356828.78858
2020-09-29,10848.5659049815,116444447870.7989,69133315791.48366,47311132078.15834
2020-09-30,10784.266015926,116484444202.33524,69008301516.8811,47476142658.49686
2020-10-01,10623.2260617153,116477113408.8842,69681845845.42809,46795267490.57252
2020-10-02,10580.4211386842,116507058118.54996,69899098232.10466,46607959864.50551
2020-10-03,10556.5555355343,116521798023.05252,70180559773.80327,46341238155.43147
2020-10-04,10682.7638617614,116559145684.95976,70212930619.78125,46346215014.64497
2020-10-05,10794.913705387,116628832804.5022,70248392186.65477,46380440643.67203
2020-10-06,10607.002857884,116639773302.16953,70302725577.01378,46337047609.87959
2020-10-07,10675.5299841504,116715742601.5781,70325705010.30424,46390037620.26358
2020-10-08,10927.9946157921,116827084083.84937,70597720377.22986,46229363668.161385
2020-10-09,11060.6767626737,116949489560.6187,71113283871.85213,45836205734.055336
2020-10-10,11300.5914423382,117035574650.36736,71411926433.24329,45623648341.16395
2020-10-11,11373.5221892592,117096320565.17207,71504511477.9285,45591809006.04108
2020-10-12,11539.3047487149,117246372958.18259,71582152111.77715,45664220760.546364
2020-10-13,11427.2750478001,117338453583.6152,71748120247.79156,45590333297.844025
2020-10-14,11424.9324427832,117458128351.65231,71829669212.1742,45628459131.23763
2020-10-15,11514.6858187381,117591217365.65315,71918544770.62245,45672672704.51067
2020-10-16,11330.2004109902,117629290378.11462,72046989828.81721,45582300489.37763
2020-10-17,11370.8721376176,117669961918.85234,72163751116.9408,45506210870.538895
2020-10-18,11514.7598621066,117721128533.22456,72186180015.51103,45534948583.25963
2020-10-19,11764.7797306918,118080225560.49352,71847888769.29504,46232336861.72149
2020-10-20,11929.1257898298,118304573942.83623,71907779876.73885,46396793997.353
2020-10-21,12818.1779551961,118773718821.10715,71900869448.27429,46872849340.8371
2020-10-22,12975.8080278772,119429252128.48294,71314622978.35245,48114629112.41197
2020-10-23,12938.7752350862,120026260688.76508,70332902791.39983,49693357831.94486
2020-10-24,13127.4639473113,120292374252.56424,70342607267.62444,49949766963.781204
2020-10-25,13038.2990820896,120425960367.5742,70316014587.30875,50109945772.32291
2020-10-26,13069.5502982544,120552143927.80309,70357908099.63725,50194235862.48029
2020-10-27,13646.5458450135,120952554509.78789,70267337638.53094,50685216900.86458
2020-10-28,13281.8442701427,121209612031.91188,70196092927.84772,51013518947.09926
2020-10-29,13458.9959620919,121499033395.72063,70136911142.58514,51362122120.27567
2020-10-30,13567.5568041081,121688303672.93591,70128689299.96388,51559614419.87552
2020-10-31,13801.3834959702,121905806272.29327,70100046236.78024,51805759969.62459
2020-11-01,13762.2235164788,122144646887.01248,70056717914.89128,52087929045.171906
2020-11-02,13565.4857897092,122473910856.08716,69762575627.13605,52711335276.467
2020-11-03,14018.3308531961,124355373770.38998,69358386565.01929,54996987145.77967
2020-11-04,14155.0471342057,124749982304.96664,69428718448.23323,55321263851.1926
2020-11-05,15595.7718768751,125896868245.95016,68905528322.66196,56991339989.449104
2020-11-06,15585.520544557,126470746662.5302,68882266829.28368,57588479854.90928
2020-11-07,14844.0726126198,126550969848.73927,68984238662.43417,57566731160.861755
2020-11-08,15488.7180600669,127145781281.60574,68953337307.58643,58192443934.10979
2020-11-09,15330.3539426136,127488732243.1096,68856406824.09077,58632325276.65889
2020-11-10,15314.2732888852,127762191090.13742,68888901282.5807,58873289804.88052
2020-11-11,15704.8806554678,128134867827.73949,68896569033.48726,59238298754.00139
2020-11-12,16297.3567012793,128687659408.42656,68864828196.28073,59822831165.09717
2020-11-13,16328.2672144497,129112024807.30208,68792039759.42203,60319984945.209526
2020-11-14,16077.9656982454,129343602777.48611,68755817352.36296,60587785404.4919
2020-11-15,15962.1115572342,129484005980.9298,68739199404.41992,60744806541.249344
2020-11-16,16708.2990479659,129905766650.71156,68652266177.96326,61253500493.55608
2020-11-17,17668.908331884,130783673213.7767,68513724442.97279,62269948870.78058
2020-11-18,17835.7087250275,132075950012.86227,68275261293.80157,63800688805.86444
2020-11-19,17817.7621238241,132486307697.49693,68238607527.46533,64247700206.287155
2020-11-20,18675.5462601674,133880746925.18085,68308322681.83742,65572424121.64254
2020-11-21,18683.8382743241,134507124674.5849,68371904408.64691,66135220268.82297
2020-11-22,18423.4482593986,134779601420.76328,68335971386.91341,66443630114.43333
