date,btc_price,trend_bitcoin,trend_crypto,trend_ethereum,trend_nft,wiki_bitcoin,wiki_cryptocurrency,wiki_ethereum,wiki_blockchain
2018-12-17,3579.86,5.55,1.05,0.43,0.0,11485.0,4132.0,1700.0,8652.0
2018-12-18,3771.17,4.98,0.92,0.43,0.0,9942.0,4074.0,1491.0,8894.0
2018-12-19,3761.7,5.64,1.05,0.43,0.0,9503.0,3828.0,1496.0,8698.0
2018-12-20,4156.44,5.73,1.05,0.43,0.0,8891.0,3603.0,1442.0,8447.0
2018-12-21,3913.39,5.64,0.92,0.43,0.0,8657.0,3185.0,1290.0,8271.0
2018-12-22,4058.54,4.32,0.78,0.32,0.0,8439.0,2845.0,1096.0,5429.0
2018-12-23,4032.16,4.23,0.78,0.54,0.0,8644.0,2618.0,1161.0,5205.0
2018-12-24,4112.57,4.98,0.92,0.76,0.0,8932.0,3024.0,1162.0,8379.0
2018-12-25,3871.7,4.79,0.78,0.54,0.0,8628.0,2829.0,984.0,5269.0
2018-12-26,3914.61,4.32,0.78,0.43,0.0,10158.0,3416.0,1138.0,6233.0
2018-12-27,3705.72,4.61,0.78,0.43,0.0,11005.0,3761.0,1597.0,7423.0
2018-12-28,3975.66,4.7,0.92,0.43,0.0,10357.0,3607.0,1512.0,6658.0
2018-12-29,3806.72,4.14,0.78,0.43,0.0,11028.0,3412.0,1474.0,5125.0
2018-12-30,3920.35,3.85,0.78,0.43,0.0,8590.0,3009.0,1435.0,5036.0
2018-12-31,3808.51,3.85,0.65,0.32,0.0,9274.0,2964.0,1431.0,5271.0
2019-01-01,3921.9,4.79,0.79,0.49,0.0,9185.0,2992.0,1292.0,4699.0
2019-01-02,3980.72,5.24,0.79,0.73,0.0,10582.0,3782.0,1842.0,7920.0
2019-01-03,3859.53,5.47,1.05,0.73,0.0,19383.0,5517.0,1962.0,14103.0
2019-01-04,3901.67,5.24,0.79,0.73,0.0,11683.0,4034.0,1842.0,7531.0
2019-01-05,3872.16,4.56,0.79,0.73,0.0,9746.0,3296.0,1580.0,5750.0
2019-01-06,4103.79,4.79,1.05,0.49,0.0,10195.0,3201.0,1526.0,5723.0
2019-01-07,4079.5,5.24,1.05,0.73,0.0,11036.0,3913.0,1791.0,9035.0
2019-01-08,4050.6,5.01,1.05,0.73,0.0,10505.0,4217.0,2049.0,9124.0
2019-01-09,4068.13,5.24,1.05,0.49,0.0,10967.0,4998.0,1904.0,9726.0
2019-01-10,3698.76,5.7,1.31,0.73,0.0,10846.0,4661.0,1755.0,9323.0
2019-01-11,3717.1,5.01,1.05,0.49,0.0,10687.0,4022.0,1616.0,8196.0
2019-01-12,3709.98,4.56,0.79,0.49,0.0,9350.0,3380.0,1370.0,5539.0
2019-01-13,3587.73,4.33,0.79,0.49,0.0,9853.0,3562.0,1402.0,6360.0
2019-01-14,3743.29,5.01,1.05,0.73,0.0,9565.0,3891.0,1853.0,8452.0
2019-01-15,3587.75,4.79,1.05,0.73,0.0,8308.0,5250.0,1994.0,8293.0
2019-01-16,3674.97,4.79,1.05,0.73,0.0,8099.0,4092.0,1824.0,9042.0
2019-01-17,3713.93,4.33,0.79,0.49,0.0,7906.0,4003.0,1570.0,8936.0
2019-01-18,3692.21,4.33,0.79,0.49,0.0,8506.0,4254.0,1670.0,7732.0
2019-01-19,3772.88,4.1,0.79,0.49,0.0,6539.0,2824.0,1022.0,5438.0
2019-01-20,3608.52,4.1,0.79,0.24,0.0,6521.0,3130.0,997.0,5429.0
2019-01-21,3619.41,4.33,0.79,0.49,0.0,7453.0,4271.0,1239.0,8019.0
2019-01-22,3653.5,4.33,0.79,0.49,0.0,7464.0,3953.0,1328.0,8738.0
2019-01-23,3639.58,4.1,0.79,0.49,0.0,7664.0,3795.0,1323.0,8944.0
2019-01-24,3658.37,4.33,0.79,0.49,0.0,8975.0,3903.0,1286.0,9498.0
2019-01-25,3649.62,3.88,0.79,0.49,0.0,7981.0,4294.0,1162.0,8269.0
2019-01-26,3644.64,3.65,0.79,0.24,0.0,7659.0,2764.0,914.0,5064.0
2019-01-27,3631.87,4.1,0.79,0.24,0.0,7671.0,3095.0,1076.0,5814.0
2019-01-28,3505.99,4.79,0.79,0.49,0.0,8200.0,3889.0,1288.0,8439.0
2019-01-29,3466.69,4.56,0.79,0.49,0.0,8277.0,4003.0,1316.0,8685.0
2019-01-30,3510.1,4.56,0.79,0.49,0.0,8699.0,4269.0,1369.0,8552.0
2019-01-31,3477.94,4.1,0.79,0.49,0.0,8288.0,3935.0,1311.0,8408.0
2019-02-01,3498.07,4.1,0.79,0.24,0.0,8423.0,3803.0,1181.0,7225.0
2019-02-02,3528.39,3.65,0.79,0.24,0.0,7523.0,3017.0,1010.0,5720.0
2019-02-03,3481.85,3.65,0.79,0.24,0.0,7115.0,3901.0,1005.0,5478.0
2019-02-04,3489.24,4.33,0.79,0.24,0.0,8795.0,5267.0,1574.0,8149.0
2019-02-05,3508.8,5.24,1.05,0.49,0.0,13112.0,9779.0,1572.0,8960.0
2019-02-06,3438.82,5.01,1.05,0.49,0.0,11068.0,7358.0,1436.0,8794.0
2019-02-07,3431.01,4.56,0.79,0.49,0.0,10044.0,6035.0,1356.0,8142.0
2019-02-08,3672.57,4.79,0.79,0.49,0.0,8619.0,4166.0,1224.0,7180.0
2019-02-09,3686.77,4.33,0.79,0.49,0.0,7622.0,3426.0,925.0,5238.0
2019-02-10,3712.26,4.1,0.79,0.24,0.0,7550.0,3409.0,1019.0,5144.0
2019-02-11,3648.8,4.56,0.79,0.49,0.0,8698.0,4857.0,1362.0,8093.0
2019-02-12,3648.04,4.1,0.79,0.49,0.0,8768.0,4424.0,1416.0,8159.0
2019-02-13,3643.92,4.1,0.79,0.49,0.0,8609.0,4005.0,1370.0,8178.0
2019-02-14,3634.14,4.1,0.79,0.24,0.0,7843.0,4160.0,1387.0,8022.0
2019-02-15,3653.17,3.88,0.79,0.24,0.0,7745.0,3844.0,1325.0,7562.0
2019-02-16,3584.13,3.65,0.79,0.24,0.0,7736.0,3030.0,1041.0,5489.0
2019-02-17,3708.35,3.65,0.79,0.49,0.0,9614.0,3539.0,1117.0,5410.0
2019-02-18,3926.33,5.01,1.05,0.73,0.0,8708.0,4118.0,1520.0,7767.0
2019-02-19,3877.94,5.24,1.05,0.49,0.0,9364.0,4384.0,1567.0,8239.0
2019-02-20,4005.55,4.79,1.05,0.49,0.0,9447.0,4029.0,1537.0,8676.0
2019-02-21,3921.67,4.56,0.79,0.49,0.0,9252.0,4161.0,1496.0,9023.0
2019-02-22,3942.93,4.33,0.79,0.49,0.0,9179.0,3497.0,1336.0,7910.0
2019-02-23,4153.6,4.79,0.79,0.49,0.0,8345.0,2963.0,1148.0,5472.0
2019-02-24,3831.08,5.7,1.05,0.73,0.0,9156.0,3969.0,1255.0,5747.0
2019-02-25,3899.09,4.79,0.79,0.49,0.0,9391.0,3587.0,1457.0,10573.0
2019-02-26,3878.9,4.33,1.05,0.49,0.0,9378.0,3647.0,1415.0,9374.0
2019-02-27,3898.83,4.1,0.79,0.49,0.0,9019.0,3686.0,1309.0,8541.0
2019-02-28,3792.99,4.1,0.79,0.73,0.0,10235.0,3490.0,1477.0,8619.0
2019-03-01,3897.88,3.88,0.79,0.49,0.0,8776.0,3449.0,1359.0,7399.0
2019-03-02,3895.55,3.65,0.79,0.24,0.0,8412.0,3151.0,1135.0,5207.0
2019-03-03,3877.17,3.65,0.79,0.24,0.0,8300.0,3055.0,1070.0,5211.0
2019-03-04,3796.48,4.1,0.79,0.49,0.0,9423.0,3863.0,1390.0,7579.0
2019-03-05,3920.32,4.56,0.79,0.49,0.0,9665.0,4211.0,1449.0,8507.0
2019-03-06,3916.47,4.1,0.79,0.49,0.0,9860.0,3771.0,1408.0,8794.0
2019-03-07,3923.12,4.33,0.79,0.49,0.0,9305.0,3849.0,1265.0,8294.0
2019-03-08,3910.99,3.88,0.79,0.24,0.0,7887.0,3475.0,1446.0,7298.0
2019-03-09,3985.94,3.88,0.79,0.24,0.0,6979.0,3055.0,912.0,5498.0
2019-03-10,3962.29,3.65,0.79,0.24,0.0,7442.0,3292.0,1208.0,5566.0
2019-03-11,3877.83,3.88,0.79,0.49,0.0,8181.0,3928.0,1432.0,8430.0
2019-03-12,3942.77,4.1,1.05,0.49,0.0,8042.0,4252.0,1319.0,8322.0
2019-03-13,3932.12,4.1,0.79,0.49,0.0,7677.0,4599.0,1494.0,8803.0
2019-03-14,3937.38,3.65,0.79,0.24,0.0,7760.0,3919.0,1194.0,7680.0
2019-03-15,3898.86,3.88,0.79,0.24,0.0,7172.0,3574.0,1165.0,6949.0
2019-03-16,4060.94,3.88,0.79,0.24,0.0,6406.0,3418.0,883.0,4740.0
2019-03-17,3961.81,3.65,0.79,0.24,0.0,6720.0,3537.0,934.0,4882.0
2019-03-18,4040.15,4.1,0.79,0.24,0.0,7867.0,3951.0,1180.0,7403.0
2019-03-19,4067.52,4.56,0.79,0.49,0.0,7869.0,3959.0,1169.0,7664.0
2019-03-20,4108.24,4.33,1.05,0.24,0.0,7336.0,3449.0,1162.0,7643.0
2019-03-21,4038.8,4.33,1.05,0.49,0.0,7123.0,3518.0,1146.0,8677.0
2019-03-22,3978.69,3.88,0.79,0.24,0.0,6734.0,3441.0,1173.0,6839.0
2019-03-23,4008.89,3.65,0.79,0.24,0.0,5945.0,2866.0,858.0,5463.0
2019-03-24,4043.51,3.42,0.79,0.24,0.0,5758.0,3048.0,890.0,5026.0
2019-03-25,3975.25,3.88,0.79,0.24,0.0,6367.0,4060.0,1224.0,7194.0
2019-03-26,3926.16,3.88,0.79,0.24,0.0,7197.0,3789.0,1216.0,7626.0
2019-03-27,4032.62,4.33,0.79,0.24,0.0,7225.0,4224.0,1236.0,7999.0
2019-03-28,4074.56,4.33,0.79,0.24,0.0,6624.0,3788.0,1111.0,7791.0
2019-03-29,4087.51,4.1,0.79,0.24,0.0,6338.0,3507.0,1100.0,6995.0
2019-03-30,4148.42,3.65,0.79,0.24,0.0,5544.0,3544.0,849.0,4925.0
2019-03-31,4085.56,3.42,0.79,0.24,0.0,5939.0,3811.0,1147.0,5154.0
2019-04-01,4130.32,4.33,0.79,0.49,0.0,7420.0,4315.0,1178.0,7922.0
2019-04-02,4896.34,9.8,1.31,0.73,0.0,11522.0,4613.0,1390.0,8128.0
2019-04-03,4970.89,10.26,1.57,0.73,0.0,12913.0,4907.0,1519.0,8420.0
2019-04-04,4905.39,7.75,1.05,0.73,0.0,9567.0,4535.0,1356.0,7624.0
2019-04-05,5029.17,6.15,1.05,0.49,0.0,7965.0,3731.0,1171.0,6806.0
2019-04-06,5043.02,5.24,1.05,0.49,0.0,6749.0,3561.0,1030.0,4812.0
2019-04-07,5195.37,5.47,1.05,0.49,0.0,7021.0,3321.0,1155.0,4903.0
2019-04-08,5296.4,6.15,1.05,0.49,0.0,8391.0,4578.0,1446.0,7621.0
2019-04-09,5192.2,5.93,1.05,0.49,0.0,8961.0,4974.0,1313.0,8001.0
2019-04-10,5317.98,5.93,1.05,0.49,0.0,9237.0,4854.0,1526.0,8408.0
2019-04-11,5077.52,5.93,1.05,0.49,0.0,7712.0,4300.0,1244.0,7559.0
2019-04-12,5123.07,5.24,1.31,0.49,0.0,7126.0,4049.0,1229.0,6669.0
2019-04-13,5119.5,4.33,1.31,0.24,0.0,6119.0,3654.0,904.0,4857.0
2019-04-14,5201.13,4.33,1.05,0.24,0.0,5690.0,3411.0,993.0,5438.0
2019-04-15,5039.23,5.01,1.05,0.49,0.0,7552.0,3954.0,1185.0,7266.0
2019-04-16,5221.81,5.01,1.05,0.49,0.0,6701.0,3959.0,1173.0,7275.0
2019-04-17,5248.35,5.24,1.05,0.49,0.0,6851.0,3889.0,1213.0,7379.0
2019-04-18,5302.38,5.01,1.05,0.49,0.0,6781.0,3825.0,1195.0,6511.0
2019-04-19,5313.85,5.24,1.05,0.49,0.0,6576.0,4261.0,996.0,5889.0
2019-04-20,5329.37,4.79,1.05,0.49,0.0,6704.0,3336.0,862.0,4383.0
2019-04-21,5337.61,4.56,0.79,0.49,0.0,7333.0,3389.0,877.0,4528.0
2019-04-22,5400.05,5.01,1.05,0.49,0.0,7119.0,3912.0,1084.0,6197.0
2019-04-23,5531.47,6.61,1.05,0.49,0.0,7308.0,3931.0,1226.0,6841.0
2019-04-24,5483.76,5.93,1.05,0.49,0.0,7607.0,3912.0,1215.0,7567.0
2019-04-25,5249.19,5.47,1.05,0.24,0.0,6725.0,3682.0,1237.0,6972.0
2019-04-26,5322.3,5.47,1.05,0.49,0.0,6605.0,3878.0,1120.0,6538.0
2019-04-27,5340.9,4.33,0.79,0.24,0.0,6103.0,3203.0,829.0,4521.0
2019-04-28,5337.7,4.1,0.79,0.24,0.0,5969.0,3223.0,927.0,4847.0
2019-04-29,5291.11,4.33,0.79,0.24,0.0,7697.0,3932.0,1366.0,7284.0
2019-04-30,5344.86,4.56,1.05,0.73,0.0,7640.0,3706.0,2399.0,7113.0
2019-05-01,5375.46,4.56,0.79,0.24,0.0,6840.0,4040.0,1938.0,6416.0
2019-05-02,5456.81,4.79,0.79,0.24,0.0,6765.0,6680.0,1165.0,6805.0
2019-05-03,5667.7,6.15,1.05,0.49,0.0,7752.0,3741.0,1375.0,6752.0
2019-05-04,5776.11,5.24,1.05,0.49,0.0,6402.0,3579.0,1142.0,5064.0
2019-05-05,5722.09,5.24,0.79,0.24,0.0,6051.0,3106.0,975.0,5503.0
2019-05-06,5658.92,5.47,1.05,0.49,0.0,6763.0,4125.0,1189.0,8112.0
2019-05-07,5778.25,6.38,1.05,0.49,0.0,7061.0,4199.0,1367.0,7970.0
2019-05-08,5908.27,6.61,1.05,0.49,0.0,7925.0,4018.0,1342.0,7898.0
2019-05-09,6190.46,7.07,1.05,0.49,0.0,8245.0,3943.0,1250.0,7272.0
2019-05-10,6406.07,7.75,1.05,0.49,0.0,7188.0,3379.0,1489.0,6163.0
2019-05-11,7213.54,9.8,1.31,0.73,0.0,6391.0,2927.0,1117.0,4757.0
2019-05-12,6974.96,10.03,1.05,0.73,0.0,6764.0,3387.0,1099.0,4727.0
2019-05-13,7812.05,11.17,1.31,0.73,0.0,8156.0,3812.0,1521.0,6984.0
2019-05-14,7940.9,13.68,1.57,0.98,0.0,9631.0,4457.0,1700.0,7547.0
2019-05-15,8185.61,10.94,1.31,1.22,0.0,8660.0,4371.0,1773.0,7710.0
2019-05-16,7880.78,10.03,1.57,1.22,0.0,8431.0,4290.0,1837.0,7410.0
2019-05-17,7346.5,10.49,1.31,0.73,0.0,9118.0,4512.0,1341.0,6549.0
2019-05-18,7274.88,7.75,1.05,0.49,0.0,6122.0,3211.0,1023.0,4538.0
2019-05-19,8064.34,8.66,1.05,0.73,0.0,9209.0,4436.0,1597.0,5213.0
2019-05-20,7970.35,8.89,1.05,0.73,0.0,9868.0,4635.0,1338.0,6883.0
2019-05-21,7954.65,8.43,1.31,0.73,0.0,8417.0,4243.0,1486.0,6990.0
2019-05-22,7632.9,7.98,1.31,0.49,0.0,8120.0,4270.0,1346.0,7191.0
2019-05-23,7863.49,7.29,1.05,0.49,0.0,7271.0,4099.0,1199.0,6381.0
2019-05-24,7902.01,7.07,1.05,0.49,0.0,7261.0,4329.0,1230.0,5955.0
2019-05-25,7922.65,6.15,1.05,0.49,0.0,6326.0,3446.0,1013.0,4327.0
2019-05-26,8745.39,6.84,1.05,0.49,0.0,7727.0,3677.0,1160.0,4728.0
2019-05-27,8775.94,10.26,1.31,0.73,0.0,9984.0,5011.0,1453.0,6726.0
2019-05-28,8720.39,8.66,1.31,0.73,0.0,9980.0,5037.0,1666.0,8049.0
2019-05-29,8665.46,8.21,1.31,0.73,0.0,9912.0,4949.0,1657.0,7948.0
2019-05-30,8255.3,8.66,1.31,0.73,0.0,9698.0,4313.0,1864.0,7575.0
2019-05-31,8566.92,7.98,1.05,0.49,0.0,7414.0,3586.0,1344.0,7156.0
2019-06-01,8557.19,6.84,1.05,0.49,0.0,6577.0,2939.0,1074.0,4692.0
2019-06-02,8742.95,6.84,1.05,0.49,0.0,5882.0,2671.0,960.0,4427.0
2019-06-03,8146.5,7.07,1.05,0.49,0.0,7141.0,3467.0,1279.0,6791.0
2019-06-04,7715.95,8.21,1.31,0.49,0.0,7092.0,3938.0,1444.0,7884.0
2019-06-05,7788.59,7.29,1.05,0.49,0.0,6449.0,3552.0,1256.0,6954.0
2019-06-06,7788.36,6.61,1.05,0.49,0.0,6127.0,3649.0,1148.0,6458.0
2019-06-07,8011.88,7.07,1.05,0.49,0.0,6624.0,4195.0,1176.0,6128.0
2019-06-08,7960.66,5.47,1.05,0.24,0.0,5708.0,3865.0,924.0,4224.0
2019-06-09,7650.83,5.47,0.79,0.49,0.0,5501.0,3059.0,882.0,4324.0
2019-06-10,8016.6,6.15,1.05,0.49,0.0,6488.0,3945.0,1121.0,6232.0
2019-06-11,7913.17,6.84,1.05,0.49,0.0,7161.0,4385.0,1252.0,7201.0
2019-06-12,8160.34,6.15,1.31,0.49,0.0,6678.0,4035.0,1225.0,7006.0
2019-06-13,8236.96,6.38,1.31,0.49,0.0,6676.0,4264.0,1310.0,7140.0
2019-06-14,8699.4,6.61,1.31,0.49,0.0,6439.0,4106.0,1211.0,6495.0
2019-06-15,8768.84,6.61,1.05,0.49,0.0,5828.0,4021.0,1189.0,4381.0
2019-06-16,8993.01,8.66,1.05,0.49,0.0,7737.0,3700.0,1058.0,4445.0
2019-06-17,9186.39,8.89,1.31,0.49,0.0,8035.0,4928.0,1307.0,6843.0
2019-06-18,9060.0,8.89,1.57,0.49,0.0,10467.0,9456.0,1505.0,10233.0
2019-06-19,9266.55,7.29,1.57,0.49,0.0,9334.0,8908.0,1669.0,9796.0
2019-06-20,9496.7,7.98,1.31,0.49,0.0,9125.0,6217.0,1539.0,8553.0
2019-06-21,10102.66,10.26,1.31,0.73,0.0,8218.0,4949.0,1551.0,7519.0
2019-06-22,10463.9,15.96,1.57,0.98,0.0,9812.0,5042.0,1353.0,6021.0
2019-06-23,10704.98,11.17,1.31,0.73,0.0,9826.0,4438.0,1619.0,6167.0
2019-06-24,10898.9,10.94,1.31,0.73,0.0,10293.0,5431.0,1533.0,8954.0
2019-06-25,11528.02,14.13,1.57,0.98,0.0,10276.0,5539.0,1803.0,7987.0
2019-06-26,12830.41,22.79,1.83,1.22,0.0,15112.0,6237.0,1912.0,8475.0
2019-06-27,11186.62,18.69,1.57,0.98,0.0,12583.0,5465.0,1665.0,7476.0
2019-06-28,12416.34,14.13,1.57,0.73,0.0,10734.0,4570.0,1423.0,6658.0
2019-06-29,11913.51,10.94,1.31,0.73,0.0,7347.0,3512.0,1132.0,4657.0
2019-06-30,10777.53,9.57,1.31,0.73,0.0,7186.0,3340.0,1146.0,4574.0
2019-07-01,10535.95,10.57,1.63,0.8,0.0,8219.0,4234.0,1383.0,6683.0
2019-07-02,10836.74,10.9,1.78,0.93,0.0,7824.0,4773.0,1435.0,7336.0
2019-07-03,11981.91,9.05,1.48,0.8,0.0,9708.0,4563.0,1404.0,7965.0
2019-07-04,11220.32,9.37,1.34,0.8,0.0,8027.0,4398.0,1305.0,6663.0
2019-07-05,10996.65,8.28,1.34,0.67,0.0,8001.0,4129.0,1176.0,5842.0
2019-07-06,11294.25,7.3,1.19,0.67,0.0,6842.0,3527.0,997.0,4735.0
2019-07-07,11440.71,6.98,1.19,0.93,0.0,7005.0,3738.0,1100.0,4978.0
2019-07-08,12177.26,8.83,1.34,0.93,0.0,8459.0,4486.0,1468.0,7031.0
2019-07-09,12486.24,9.92,1.48,1.06,0.0,8849.0,4572.0,1349.0,6955.0
2019-07-10,12125.03,10.57,1.34,1.33,0.0,11471.0,5320.0,1906.0,8841.0
2019-07-11,11379.41,9.7,1.34,1.6,0.0,9634.0,4798.0,1608.0,7170.0
2019-07-12,11849.01,8.83,1.34,1.73,0.0,9376.0,5227.0,1335.0,6782.0
2019-07-13,11402.16,7.63,1.19,2.0,0.0,7256.0,3960.0,1064.0,4754.0
2019-07-14,10219.5,7.85,1.19,2.26,0.0,7652.0,3689.0,1059.0,4619.0
2019-07-15,10883.17,9.7,1.48,1.86,0.0,8051.0,4734.0,1311.0,6989.0
2019-07-16,9540.26,9.7,1.48,2.0,0.0,8385.0,5176.0,1348.0,8109.0
2019-07-17,9696.8,10.03,1.34,2.13,0.0,8419.0,5085.0,1439.0,8142.0
2019-07-18,10665.03,9.48,1.19,3.19,0.0,8451.0,4929.0,1449.0,8068.0
2019-07-19,10568.21,8.17,1.04,1.6,0.0,8558.0,3926.0,1235.0,6963.0
2019-07-20,10759.59,6.76,0.89,0.53,0.0,6321.0,3387.0,984.0,4732.0
2019-07-21,10626.53,6.65,0.89,0.4,0.0,6296.0,3703.0,990.0,5141.0
2019-07-22,10335.2,7.19,1.04,0.53,0.0,7472.0,4100.0,1258.0,7266.0
2019-07-23,9842.97,7.52,1.19,0.53,0.0,7549.0,5521.0,1304.0,7925.0
2019-07-24,9844.37,7.85,1.04,0.4,0.0,7428.0,4788.0,1199.0,7650.0
2019-07-25,9955.18,7.19,1.19,0.4,0.0,7137.0,4583.0,1248.0,7530.0
2019-07-26,9934.52,6.65,1.04,0.4,0.0,6550.0,4021.0,1127.0,6567.0
2019-07-27,9625.53,6.87,1.04,0.4,0.0,7210.0,3792.0,863.0,5086.0
2019-07-28,9714.7,6.32,0.89,0.4,0.0,6217.0,3222.0,900.0,5765.0
2019-07-29,9640.97,7.08,1.04,0.4,0.0,7322.0,5221.0,1147.0,7514.0
2019-07-30,9584.62,6.98,1.04,0.4,0.0,7863.0,4883.0,1318.0,7473.0
2019-07-31,10134.57,6.87,1.04,0.4,0.0,6646.0,4078.0,1158.0,7292.0
2019-08-01,10382.08,7.08,1.04,0.4,0.0,7861.0,3927.0,1189.0,6532.0
2019-08-02,10549.76,6.87,1.04,0.4,0.0,6703.0,5247.0,1141.0,6188.0
2019-08-03,10836.66,6.54,0.89,0.4,0.0,5781.0,3469.0,874.0,4542.0
2019-08-04,10944.89,6.1,0.89,0.4,0.0,5707.0,3196.0,856.0,4345.0
2019-08-05,11810.17,9.48,1.19,0.53,0.0,7895.0,4189.0,1301.0,6536.0
2019-08-06,11486.82,9.37,1.19,0.53,0.0,7769.0,3910.0,1376.0,6642.0
2019-08-07,11993.55,8.39,1.04,0.4,0.0,8124.0,3680.0,1452.0,7094.0
2019-08-08,11993.99,7.63,1.04,0.4,0.0,7143.0,3647.0,1216.0,6570.0
2019-08-09,11891.12,7.08,1.04,0.53,0.0,6625.0,3492.0,1199.0,5690.0
2019-08-10,11307.28,6.76,0.89,0.4,0.0,6202.0,2707.0,946.0,4327.0
2019-08-11,11546.0,6.1,0.89,0.4,0.0,6230.0,2781.0,937.0,4092.0
2019-08-12,11383.82,7.08,1.04,0.4,0.0,7084.0,3278.0,1181.0,6911.0
2019-08-13,10901.83,7.08,1.04,0.53,0.0,7068.0,3671.0,1178.0,6996.0
2019-08-14,10115.09,7.74,1.19,0.4,0.0,6980.0,3467.0,1182.0,6751.0
2019-08-15,10440.0,8.39,1.04,0.53,0.0,6445.0,3309.0,1056.0,5631.0
2019-08-16,10482.34,7.3,1.04,0.4,0.0,6510.0,3385.0,1036.0,5957.0
2019-08-17,10394.03,5.99,0.89,0.4,0.0,5921.0,2826.0,878.0,4314.0
2019-08-18,10431.56,5.78,0.89,0.4,0.0,6210.0,2984.0,1100.0,4470.0
2019-08-19,10947.97,6.76,1.04,0.4,0.0,7438.0,4243.0,1533.0,6779.0
2019-08-20,10820.89,6.76,1.04,0.4,0.0,7395.0,4216.0,1482.0,7448.0
2019-08-21,10281.47,7.08,1.04,0.53,0.0,6984.0,4029.0,1333.0,7664.0
2019-08-22,10265.86,6.32,1.04,0.53,0.0,6641.0,4001.0,1230.0,7911.0
2019-08-23,10513.77,6.43,0.89,0.4,0.0,6716.0,3619.0,1086.0,8442.0
2019-08-24,10292.73,5.78,0.89,0.4,0.0,5250.0,2912.0,835.0,5462.0
2019-08-25,10291.94,5.45,0.74,0.4,0.0,5939.0,3016.0,890.0,4811.0
2019-08-26,10435.41,6.32,0.89,0.4,0.0,6701.0,4550.0,1397.0,6825.0
2019-08-27,10280.46,6.32,1.04,0.4,0.0,6466.0,4174.0,1389.0,7010.0
2019-08-28,9940.7,6.32,1.04,0.4,0.0,7500.0,4297.0,1266.0,7940.0
2019-08-29,9697.34,6.98,1.04,0.4,0.0,7036.0,3801.0,1224.0,7269.0
2019-08-30,9781.79,6.1,0.89,0.4,0.0,6089.0,3562.0,1102.0,6060.0
2019-08-31,9800.09,5.01,0.74,0.4,0.0,6258.0,3024.0,1194.0,4692.0
2019-09-01,9739.4,4.9,0.74,0.27,0.0,6049.0,3224.0,952.0,4335.0
2019-09-02,10349.22,6.43,0.89,0.4,0.0,6576.0,4343.0,1143.0,5535.0
2019-09-03,10631.15,6.98,1.04,0.4,0.0,6744.0,4583.0,1302.0,6646.0
2019-09-04,10647.04,6.43,0.89,0.4,0.0,7087.0,4265.0,1255.0,6969.0
2019-09-05,10650.44,6.1,0.89,0.4,0.0,6062.0,4305.0,1093.0,6964.0
2019-09-06,10419.26,5.78,0.89,0.4,0.0,5655.0,3888.0,1050.0,6501.0
2019-09-07,10582.72,5.12,0.89,0.4,0.0,5433.0,3392.0,847.0,4338.0
2019-09-08,10506.91,5.01,0.89,0.4,0.0,5469.0,3051.0,926.0,4629.0
2019-09-09,10405.07,5.89,0.89,0.4,0.0,6615.0,4114.0,1146.0,6736.0
2019-09-10,10242.23,5.89,0.89,0.4,0.0,6385.0,4147.0,1169.0,6891.0
2019-09-11,10194.8,5.56,0.89,0.4,0.0,6664.0,3916.0,1484.0,7117.0
2019-09-12,10536.53,5.56,0.89,0.4,0.0,6567.0,3968.0,1367.0,7885.0
2019-09-13,10385.1,5.01,0.89,0.4,0.0,8499.0,3740.0,1172.0,6102.0
2019-09-14,10341.61,4.58,0.89,0.4,0.0,5264.0,3219.0,919.0,4708.0
2019-09-15,10419.01,4.47,0.89,0.4,0.0,5344.0,3320.0,999.0,4605.0
2019-09-16,10304.59,5.12,0.89,0.4,0.0,6507.0,4298.0,1249.0,6912.0
2019-09-17,10210.7,5.12,1.04,0.67,0.0,6717.0,4042.0,1341.0,7136.0
2019-09-18,10235.69,5.23,1.19,0.53,0.0,6378.0,4090.0,1368.0,7191.0
2019-09-19,10284.68,5.23,1.19,0.53,0.0,6476.0,4412.0,1381.0,7193.0
2019-09-20,10296.95,5.01,1.19,0.53,0.0,6414.0,3909.0,1334.0,6041.0
2019-09-21,10125.06,4.47,0.89,0.4,0.0,5212.0,3158.0,999.0,4333.0
2019-09-22,10085.13,4.14,0.89,0.4,0.0,5752.0,3478.0,1170.0,4592.0
2019-09-23,9865.87,5.45,1.04,0.4,0.0,6912.0,4277.0,1201.0,6803.0
2019-09-24,8772.43,7.41,1.34,0.53,0.0,7023.0,4375.0,1504.0,6884.0
2019-09-25,8593.33,8.5,1.19,0.53,0.0,7336.0,4350.0,1422.0,7177.0
2019-09-26,8219.82,7.96,1.19,0.4,0.0,7395.0,4386.0,1334.0,7439.0
2019-09-27,8375.18,7.3,1.04,0.4,0.0,7373.0,3840.0,1635.0,6190.0
2019-09-28,8395.21,5.67,1.04,0.4,0.0,5705.0,2978.0,1081.0,4596.0
2019-09-29,8181.09,5.23,0.89,0.4,0.0,5545.0,3497.0,1013.0,5476.0
2019-09-30,8313.72,6.1,1.19,0.4,0.0,6666.0,3892.0,1237.0,7199.0
2019-10-01,8399.89,6.32,1.34,0.4,0.0,6697.0,4091.0,1345.0,7039.0
2019-10-02,8579.79,5.56,1.34,0.4,0.0,6734.0,3996.0,1234.0,7806.0
