date,btc_price,funding_rate,total_oi,oi_cme,oi_binance,oi_bybit,oi_hyperliquid,oi_bitget,oi_okx,oi_deribit,oi_coinbase,oi_kraken,oi_bitfinex,oi_mexc,oi_huobi
2023-08-27,26020.5,0.001375,391425.47000000003,78524.6,116619.32,75827.37,0.0,32216.82,47120.76,25461.61,0.0,3118.3,8989.83,0.0,3546.86
2023-08-28,26085.5,0.003552,393958.06000000006,78524.6,117435.04,75811.65,0.0,32741.58,48489.16,25183.98,0.0,3258.71,9013.58,0.0,3499.76
2023-08-29,26106.5,0.004334,390784.60000000003,78454.6,117424.73,75423.35,0.0,31984.86,46745.29,25087.38,0.0,3246.88,9001.67,0.0,3415.84
2023-08-30,27720.3,0.003569,407388.13000000006,78997.5,122722.64,78192.39,0.0,32369.41,54175.59,24385.94,0.0,3408.59,9487.67,0.0,3648.4
2023-08-31,27282.6,-0.000546,402660.95,81737.8,120001.07,78468.7,0.0,32200.1,50044.42,23959.93,0.0,3221.27,9442.53,0.0,3585.13
2023-09-01,25928.0,0.00948,388716.98999999993,77875.3,113459.62,73572.65,0.0,32968.36,49046.32,25901.92,0.0,3154.93,9135.95,0.0,3601.94
2023-09-02,25807.9,0.007002,387191.8499999999,76600.0,114945.24,73206.97,0.0,31655.22,49539.78,25564.66,0.0,3154.85,9109.21,0.0,3415.92
2023-09-03,25857.7,0.004453,387352.55000000005,75916.0,111902.28,72795.99,0.0,33822.52,51352.18,25560.36,0.0,3207.58,9295.63,0.0,3500.01
2023-09-04,25962.1,0.002215,387828.82,75916.0,111290.79,73316.06,0.0,34140.02,51577.32,25563.04,0.0,3234.25,9263.75,0.0,3527.59
2023-09-05,25825.3,0.003983,386835.33,75916.0,111683.22,73897.44,0.0,34103.86,49024.07,25991.42,0.0,3195.06,9267.65,0.0,3756.61
2023-09-06,25781.8,0.006967,390895.1500000001,74663.6,114649.04,76104.27,0.0,33171.41,49776.77,26276.49,0.0,3241.32,9280.6,0.0,3731.65
2023-09-07,25747.4,0.001968,392002.63,75709.8,114243.57,74343.05,0.0,34387.56,50737.71,26377.93,0.0,3239.03,9319.68,0.0,3644.3
2023-09-08,26252.1,2.5e-05,391866.33,76284.3,113243.78,74210.17,0.0,33023.82,52423.34,26374.04,0.0,3242.12,9318.38,0.0,3746.38
2023-09-09,25897.0,0.002287,393900.52999999997,77316.2,113878.31,75143.43,0.0,32113.11,52526.58,26214.79,0.0,3341.12,9317.61,0.0,4049.38
2023-09-10,25892.6,0.003729,393971.37000000005,77834.9,113661.2,75384.74,0.0,32425.4,52072.91,25975.81,0.0,3299.87,9320.39,0.0,3996.15
2023-09-11,25838.2,0.003023,391233.22,77834.9,111865.96,74120.29,0.0,33587.09,51450.93,25932.82,0.0,3264.62,9341.13,0.0,3835.48
2023-09-12,25154.7,0.003273,409961.25999999995,77819.9,121125.51,77157.52,0.0,36735.93,52963.08,27059.37,0.0,3385.61,9472.16,0.0,4242.18
2023-09-13,25825.8,-0.001099,399966.52,77573.1,117629.79,76815.0,0.0,32632.14,52251.81,26023.99,0.0,3336.88,9386.91,0.0,4316.9
2023-09-14,26223.0,-0.000316,405168.01000000007,77991.0,119481.0,76633.92,0.0,34913.89,53455.82,25764.14,0.0,3435.28,9339.9,0.0,4153.06
2023-09-15,26509.9,0.00058,412136.2199999999,77734.5,121379.3,79240.11,0.0,34008.53,56088.47,26671.11,0.0,3349.81,9359.0,0.0,4305.39
2023-09-16,26591.1,0.001814,404210.3400000001,81442.6,115987.41,75765.7,0.0,33629.9,53681.6,26149.69,0.0,3386.77,9373.83,0.0,4792.84
2023-09-17,26560.5,0.001626,402800.42,79391.3,115745.52,76007.51,0.0,34851.35,53387.78,26019.79,0.0,3345.37,9346.09,0.0,4705.71
2023-09-18,26514.7,0.001705,402958.01000000007,79391.3,114207.48,75445.38,0.0,37677.75,52965.23,25934.93,0.0,3363.46,9345.21,0.0,4627.27
2023-09-19,26749.9,0.000716,407792.1400000001,79375.8,118661.77,76749.69,0.0,34256.52,55672.2,26197.58,0.0,3348.78,9278.32,0.0,4251.48
2023-09-20,27207.1,0.000758,413638.19999999995,81743.3,121656.46,77867.54,0.0,33281.19,56372.13,25838.51,0.0,3248.79,9374.74,0.0,4255.54
2023-09-21,27110.6,0.000397,411023.64999999997,84160.2,118850.81,77744.85,0.0,33884.33,53047.77,26524.1,0.0,3227.35,9305.73,0.0,4278.51
2023-09-22,26552.6,0.005983,425317.06999999995,82742.2,121677.31,77837.92,0.0,46131.74,53192.94,26430.74,0.0,3301.02,9402.29,0.0,4600.91
2023-09-23,26580.7,0.002845,407069.69000000006,79607.6,121599.73,76534.01,0.0,33830.89,51679.59,26237.37,0.0,3329.52,9354.94,0.0,4896.04
2023-09-24,26565.7,-0.001028,407267.3199999999,81336.2,120270.7,76374.95,0.0,33866.86,51755.1,26161.05,0.0,3335.41,9341.23,0.0,4825.82
2023-09-25,26232.4,-0.000848,403205.32000000007,81336.2,119456.83,74596.52,0.0,32686.25,51166.82,26512.4,0.0,3412.93,9366.34,0.0,4671.03
2023-09-26,26300.2,0.007887,408062.58,81336.2,118618.46,78030.28,0.0,33020.26,53460.13,26406.55,0.0,3334.76,9351.2,0.0,4504.74
2023-09-27,26207.4,0.006094,408946.89,79631.2,120024.26,80098.52,0.0,32975.43,51874.19,27217.46,0.0,3330.14,9315.24,0.0,4480.45
2023-09-28,26359.6,-0.000483,400423.93999999994,75089.0,117732.63,77222.56,0.0,33371.79,52130.6,27447.91,0.0,3323.33,9316.36,0.0,4789.76
2023-09-29,27022.2,0.005422,410505.12,72031.8,122739.72,78644.54,0.0,33315.84,58165.01,28044.66,0.0,3077.79,9317.38,0.0,5168.38
2023-09-30,26894.7,0.002505,400957.8199999999,81747.7,115708.65,77144.04,0.0,32994.25,52860.54,23388.85,0.0,2889.23,9292.98,0.0,4931.58
2023-10-01,26951.0,0.007321,397384.19000000006,76006.9,117359.77,77917.99,0.0,32596.77,52821.88,23620.07,0.0,2847.46,9291.7,0.0,4921.65
2023-10-02,28005.2,0.008682,390733.54999999993,76006.9,114498.01,74656.96,0.0,32614.62,52607.1,23497.56,0.0,2866.07,9324.11,0.0,4662.22
2023-10-03,27484.1,0.007561,394765.48,75986.9,116235.76,76631.79,0.0,31212.89,52404.15,25942.35,0.0,3004.71,9320.24,0.0,4026.69
2023-10-04,27412.0,0.002604,402911.0099999999,81851.5,115542.55,80294.11,0.0,31622.57,52033.34,25051.62,0.0,3035.98,9288.86,0.0,4190.48
2023-10-05,27773.9,0.001584,401562.22,72854.3,117952.89,82437.2,0.0,31848.25,54675.31,24654.93,0.0,3153.91,9304.12,0.0,4681.31
2023-10-06,27397.3,0.004264,404505.74999999994,72862.4,119683.08,82705.26,0.0,31835.79,55425.03,25053.96,0.0,3179.57,9332.47,0.0,4428.19
2023-10-07,27916.3,-8e-06,412800.32,75219.6,121854.05,82825.79,0.0,33223.87,57642.02,24914.4,0.0,3204.69,9367.55,0.0,4548.35
2023-10-08,27956.7,0.003104,415064.01999999996,81249.0,119306.68,82581.0,0.0,32036.18,58210.99,24657.05,0.0,3137.59,9393.67,0.0,4491.86
2023-10-09,27899.0,0.008572,415859.30999999994,81249.0,120549.72,84324.13,0.0,31482.4,56639.93,24719.45,0.0,3109.92,9368.91,0.0,4415.85
2023-10-10,27578.4,0.00752,412837.5,81248.7,119113.82,85370.13,0.0,30660.89,53540.47,25929.56,0.0,2928.66,9475.69,0.0,4569.58
2023-10-11,27389.9,0.012446,410322.20000000007,75239.8,121451.34,86379.36,0.0,30988.62,52708.06,26440.34,0.0,2998.27,9417.7,0.0,4698.71
2023-10-12,26865.5,0.006954,420038.71,74138.9,126877.64,90391.87,0.0,31710.95,52060.17,27329.95,0.0,3096.83,9449.87,0.0,4982.53
2023-10-13,26744.0,0.005488,415500.09,71151.1,125428.71,90857.25,0.0,30934.31,51359.52,28074.67,0.0,3299.48,9447.03,0.0,4948.02
2023-10-14,26866.6,0.00246,413772.59,71943.3,125769.79,88543.49,0.0,30644.38,51660.39,27708.16,0.0,3209.85,9429.03,0.0,4864.2
2023-10-15,26841.5,0.001463,415239.66,71643.9,126971.22,87457.59,0.0,31317.8,52566.32,27748.81,0.0,3216.06,9425.13,0.0,4892.83
2023-10-16,27139.8,0.004819,417008.0,71643.9,126006.39,89478.43,0.0,30850.25,54225.01,27483.93,0.0,3258.77,9413.65,0.0,4647.67
2023-10-17,28493.6,-0.001145,390518.25000000006,71629.1,115894.21,76900.85,0.0,29192.64,51778.19,29419.58,0.0,2974.73,9462.13,0.0,3266.82
2023-10-18,28380.7,0.001009,405306.0,79836.0,117747.99,80331.72,0.0,28942.09,52282.81,30376.4,0.0,2937.46,9364.81,0.0,3486.72
2023-10-19,28307.2,-0.005064,402251.51,83656.1,113052.93,79256.94,0.0,29839.23,51215.09,29450.34,0.0,3028.21,9131.46,0.0,3621.21
2023-10-20,28710.0,0.000681,409209.83999999997,83531.6,120229.91,77390.46,0.0,28998.42,53526.75,30056.98,0.0,2997.36,9009.89,0.0,3468.47
2023-10-21,29652.6,0.002412,413263.51999999996,89494.4,116494.05,77337.32,0.0,29226.65,54382.48,30815.44,0.0,2991.6,8947.86,0.0,3573.72
2023-10-22,29895.4,0.010161,429086.45000000007,96887.4,122015.03,79482.71,0.0,29308.53,54903.32,31047.61,0.0,3044.83,8850.77,0.0,3546.25
2023-10-23,29999.7,0.013566,423144.86,96887.4,119107.02,76303.77,0.0,29454.31,54491.43,31174.78,0.0,3001.28,8861.82,0.0,3863.05
2023-10-24,33092.8,0.012539,396041.32999999996,96888.4,112018.43,65556.54,0.0,28105.01,47530.45,31949.11,0.0,2790.23,8684.04,0.0,2519.12
2023-10-25,33917.0,0.010792,401475.74,101266.9,108043.81,68551.15,0.0,29086.37,48614.51,32574.42,0.0,2703.75,7952.18,0.0,2682.65
2023-10-26,34503.0,0.012499,404608.63999999996,99416.0,107211.23,71781.97,0.0,29040.06,49599.33,34183.29,0.0,2699.79,7893.38,0.0,2783.59
2023-10-27,34166.0,0.009899,415244.32999999996,103094.5,108259.25,74765.61,0.0,29830.72,48673.39,37020.35,0.0,2975.35,7700.2,0.0,2924.96
2023-10-28,33893.2,0.015532,408397.56000000006,102907.6,109062.4,74356.73,0.0,28507.53,47170.76,32866.5,0.0,2906.02,7568.94,0.0,3051.08
2023-10-29,34085.2,0.016476,410641.7,103235.3,109811.98,73312.27,0.0,28821.84,49027.19,32993.74,0.0,2806.56,7508.12,0.0,3124.7
2023-10-30,34535.8,0.011372,419007.48999999993,103235.3,113377.25,74238.66,0.0,30304.11,51374.1,32868.0,0.0,2799.92,7498.78,0.0,3311.37
2023-10-31,34483.8,0.011714,413617.81,103234.8,111495.51,74581.56,0.0,28753.46,49129.11,32966.81,0.0,2862.35,7506.68,0.0,3087.53
2023-11-01,34642.2,0.019727,414928.2899999999,102223.4,112758.82,75375.95,0.0,28724.78,48929.34,33254.41,0.0,2889.41,7493.14,0.0,3279.04
2023-11-02,35442.4,0.009547,410117.92,98801.2,111364.44,74081.32,0.0,28839.85,49423.92,33843.29,0.0,3002.14,7518.56,0.0,3243.2
2023-11-03,34940.1,0.007826,410499.38,104189.1,106669.4,75399.27,0.0,28427.3,47736.63,34246.0,0.0,2974.55,7315.17,0.0,3541.96
2023-11-04,34714.0,0.010768,409760.58999999997,103186.8,106860.07,76021.61,0.0,29708.0,46545.82,33633.53,0.0,2929.09,7257.86,0.0,3617.81
2023-11-05,35074.9,0.016301,411050.49000000005,103620.7,108740.49,75470.96,0.0,28877.42,47491.34,33473.67,0.0,2829.88,7202.84,0.0,3343.19
2023-11-06,35025.5,0.01085,416808.99,103620.7,111591.18,76023.31,0.0,29254.55,49234.24,33543.64,0.0,2897.43,7227.83,0.0,3416.11
2023-11-07,35051.4,0.013812,417027.71,103270.7,111607.01,76037.55,0.0,29643.93,49601.93,33120.58,0.0,2902.53,7267.74,0.0,3575.74
2023-11-08,35424.6,0.011456,424070.37,105381.8,114164.64,76994.42,0.0,29704.15,51948.17,32236.35,0.0,2981.6,7244.46,0.0,3414.78
2023-11-09,35626.7,0.013133,431980.62,109811.1,116251.84,76979.7,0.0,31758.91,52253.0,31751.02,0.0,2872.98,6774.53,0.0,3527.54
2023-11-10,36708.9,0.018229,413351.10000000003,111083.6,103932.82,71933.7,0.0,32762.34,48591.12,32336.13,0.0,2868.54,6536.95,0.0,3305.9
2023-11-11,37335.2,0.020378,407425.47,108904.2,103081.28,72040.08,0.0,32174.26,48304.92,30697.09,0.0,2798.79,6375.86,0.0,3048.99
2023-11-12,37162.1,0.032332,409620.93999999994,113005.7,104258.43,70858.36,0.0,30840.1,47858.63,30651.05,0.0,2809.35,6363.93,0.0,2975.39
2023-11-13,37070.8,0.014441,412749.94000000006,113005.7,104568.5,71864.99,0.0,31864.96,48449.21,30673.0,0.0,2876.7,6413.9,0.0,3032.98
2023-11-14,36485.1,0.009556,414799.01999999996,112971.7,104849.0,73950.12,0.0,30434.14,49012.68,31040.13,0.0,2807.24,6503.54,0.0,3230.47
2023-11-15,35559.1,0.013012,406879.68,110600.3,103202.55,73352.24,0.0,28809.09,46172.23,32066.31,0.0,2934.85,6430.38,0.0,3311.73
2023-11-16,37869.9,0.008695,407894.97999999986,107352.2,107741.92,72754.48,0.0,29195.23,47801.84,30767.99,0.0,2621.23,6463.35,0.0,3196.74
2023-11-17,36178.4,0.00829,417386.5899999999,114919.8,106117.56,73168.19,0.0,30760.67,47474.1,32268.66,0.0,2735.22,6350.24,0.0,3592.15
2023-11-18,36621.9,0.008412,402485.10999999987,110038.2,102219.84,71703.05,0.0,28821.69,46287.04,30902.98,0.0,2740.97,6245.92,0.0,3525.42
2023-11-19,36578.3,0.010024,404262.18000000005,108775.7,103993.52,72332.77,0.0,28806.96,46522.88,31156.37,0.0,2817.4,6205.03,0.0,3651.55
2023-11-20,37387.0,0.008368,406880.11,108775.7,105150.29,72413.45,0.0,28804.36,48315.48,30722.7,0.0,3014.75,6163.44,0.0,3519.94
2023-11-21,37462.6,0.008831,411611.74,108775.7,107303.52,72556.6,0.0,29537.41,48487.37,33026.01,0.0,3131.69,5474.54,0.0,3318.9
2023-11-22,35735.2,0.011166,411058.6800000001,112505.1,103863.42,71506.65,0.0,28637.83,47765.19,35013.82,0.0,2770.78,5463.82,0.0,3532.07
2023-11-23,37424.0,0.010504,410189.54,111121.7,104357.71,72239.6,0.0,29230.23,47912.01,33818.44,0.0,2729.89,5500.85,0.0,3279.11
2023-11-24,37294.4,0.00784,418106.5300000001,114264.1,105703.67,72516.43,0.0,29677.84,49860.41,34521.76,0.0,2805.85,5440.59,0.0,3315.88
2023-11-25,37712.9,0.009893,411616.67,114264.1,103807.53,72786.36,0.0,29801.96,49393.87,29788.6,0.0,3036.62,5456.82,0.0,3280.81
2023-11-26,37791.1,0.009973,416033.76000000007,118543.0,103425.44,73809.07,0.0,29836.78,48854.3,29882.18,0.0,2966.06,5434.65,0.0,3282.28
2023-11-27,37437.9,0.009969,416266.07000000007,118543.0,103132.71,74909.45,0.0,29908.44,47852.55,30561.08,0.0,2938.08,5426.9,0.0,2993.86
2023-11-28,37246.0,0.008008,420242.43000000005,118308.0,103685.01,78297.01,0.0,29982.38,48487.62,30205.88,0.0,2809.02,5418.43,0.0,3049.08
2023-11-29,37820.0,0.008551,419743.81999999995,112046.2,104990.09,76438.19,0.0,33323.67,51069.72,30474.97,0.0,2922.48,5416.31,0.0,3062.19
2023-11-30,37837.2,0.008657,420523.2899999999,116093.4,106530.08,74667.37,0.0,30442.97,50358.18,31002.41,0.0,2903.22,5411.45,0.0,3114.21
2023-12-01,37729.7,0.009055,413545.01,109436.5,106493.57,76249.23,0.0,29266.15,49743.83,30945.53,0.0,2919.74,5402.24,0.0,3088.22
2023-12-02,38684.7,0.012829,430332.56000000006,108904.4,113476.69,77120.55,0.0,32867.46,55276.95,31093.37,69.84,3036.35,5075.43,0.0,3411.52
2023-12-03,39435.1,0.014088,421655.8799999999,116709.5,105939.4,74345.89,0.0,33118.85,50157.79,30194.6,79.07,3191.91,4683.47,0.0,3235.4
2023-12-04,39988.4,0.012445,418978.99,116709.5,104056.17,76010.72,0.0,31998.6,48901.22,30154.27,98.93,3187.9,4682.89,0.0,3178.79
2023-12-05,42006.8,0.015525,429528.68,116689.4,106427.77,73951.2,0.0,44176.56,48735.82,28823.3,91.82,3001.33,4680.57,0.0,2950.91
2023-12-06,44081.7,0.009868,420310.6,117197.0,105286.5,76335.1,0.0,35478.99,46534.49,29110.09,74.23,2811.44,4634.3,0.0,2848.46
2023-12-07,43763.6,0.02039,416609.4600000001,116298.5,108016.02,77985.08,0.0,28463.39,46058.97,29570.04,81.77,2787.7,4636.49,0.0,2711.5
2023-12-08,43308.0,0.013381,417610.4,114590.1,106896.48,79740.94,0.0,30107.75,46247.51,29869.07,94.88,2663.97,4649.75,0.0,2749.95
2023-12-09,44209.6,0.026663,411379.6100000001,118200.4,104072.67,75711.47,0.0,29711.52,45825.33,27698.22,106.57,2845.94,4603.74,0.0,2603.75
2023-12-10,43719.1,0.023044,411607.20999999996,120541.6,102549.28,74398.86,0.0,29611.77,46396.03,27843.6,97.04,2806.5,4636.97,0.0,2725.56
2023-12-11,43823.8,0.016404,415174.62,120541.6,104499.57,76673.94,0.0,28899.52,46241.58,27967.36,86.62,2872.1,4626.24,0.0,2766.09
2023-12-12,41271.1,0.02016,416899.8499999999,119750.0,98418.71,77109.8,0.0,35100.6,46987.82,29420.28,85.42,2513.91,4653.17,0.0,2860.14
2023-12-13,41503.9,0.010895,415481.5899999999,109194.6,99093.68,77299.94,0.0,45927.48,44619.12,29216.24,85.24,2484.2,4669.62,0.0,2891.47
2023-12-14,42896.9,0.011392,394979.36,107239.8,99713.79,76544.7,0.0,27889.14,44553.2,28702.65,56.97,2761.72,4667.56,0.0,2849.83
2023-12-15,43032.3,0.011612,396392.70999999996,112501.1,97196.9,75218.74,0.0,27689.93,43758.25,29827.93,46.77,2653.01,4703.11,0.0,2796.97
2023-12-16,41946.7,0.016237,392133.37000000005,111658.0,96644.01,73349.0,0.0,27679.02,42971.58,29569.48,81.65,2533.76,4713.15,0.0,2933.72
2023-12-17,42296.2,0.01649,389763.62,109372.1,96063.63,73502.5,0.0,27595.21,43622.5,29222.91,77.33,2695.13,4691.38,0.0,2920.93
2023-12-18,41396.6,0.011411,392224.02,109372.1,97869.38,73033.76,0.0,27482.89,44371.26,29720.37,64.28,2542.72,4709.67,0.0,3057.59
2023-12-19,42645.7,0.012293,388561.67000000004,109371.5,96422.18,74982.2,0.0,27211.17,42138.89,28109.69,66.96,2617.74,4610.83,0.0,3030.51
2023-12-20,42298.0,0.022528,397213.0900000001,113224.3,98560.48,76087.38,0.0,27217.05,42860.89,28990.44,70.81,2660.25,4594.71,0.0,2946.78
2023-12-21,43708.9,0.024898,404116.3,117580.8,102479.55,72923.67,0.0,27114.06,44529.11,29333.05,73.24,2689.11,4508.88,0.0,2884.83
2023-12-22,43877.0,0.016869,411630.43,123202.1,103619.99,72135.48,0.0,27654.42,44768.53,29941.97,74.29,2815.64,4509.12,0.0,2908.89
2023-12-23,44009.9,0.010776,406260.32000000007,120928.8,100304.82,72473.53,0.0,28367.78,44659.12,29150.43,81.06,2733.55,4541.52,0.0,3019.71
2023-12-24,43725.2,0.012316,404847.55999999994,120544.4,101494.4,71188.84,0.0,27799.31,43997.51,29444.16,67.1,2723.49,4562.88,0.0,3025.47
2023-12-25,42987.6,0.039471,406613.15,120544.4,101262.74,72150.64,0.0,27898.76,44171.33,30023.49,79.15,2725.62,4617.05,0.0,3139.97
2023-12-26,43611.8,0.035162,406290.57,120544.4,101078.53,72062.89,0.0,28143.3,44443.71,29510.48,118.13,2691.26,4669.3,0.0,3028.57
2023-12-27,42538.6,0.021576,415880.57,120599.4,104073.39,74886.95,0.0,29318.84,46011.19,30231.52,95.16,2699.16,4739.25,0.0,3225.71
2023-12-28,43412.8,0.050728,410057.70999999985,114093.4,100825.08,76221.6,0.0,29980.97,45868.84,32235.89,68.2,2716.66,4946.6,0.0,3100.47
2023-12-29,42607.1,0.031749,413707.83999999997,114705.4,100840.54,76908.84,0.0,30011.45,46455.06,33923.79,93.06,2589.73,5015.55,0.0,3164.42
2023-12-30,42095.1,0.028101,398520.56999999995,114474.0,100528.22,75436.6,0.0,29083.64,45611.48,22318.31,87.11,2602.98,5108.12,0.0,3270.11
2023-12-31,42157.9,0.039227,399634.88999999996,114773.7,100673.54,76721.35,0.0,28352.01,45451.79,22589.5,78.57,2652.59,5133.86,0.0,3207.98
2024-01-01,42324.9,0.061655,395236.99,114773.7,99094.27,75266.85,0.0,27913.36,44706.78,22478.83,80.12,2645.35,5115.89,0.0,3161.84
2024-01-02,44230.3,0.027378,397247.58,114773.7,101113.92,74394.28,0.0,28159.95,45635.62,22124.92,132.87,2693.86,5093.63,0.0,3124.83
2024-01-03,44956.9,0.010822,403699.2899999999,114748.7,103984.8,76527.06,0.0,28937.86,46150.6,22472.93,65.89,2785.73,5023.93,0.0,3001.79
2024-01-04,42871.8,0.007094,403329.30999999994,126456.3,93126.68,74565.88,0.0,32128.91,41621.02,24546.71,68.22,2945.94,5239.17,0.0,2630.48
2024-01-05,44143.9,0.006438,387009.35000000003,116520.3,95452.98,73969.67,0.0,25156.84,41049.95,23672.11,85.03,3090.11,5222.89,0.0,2789.47
2024-01-06,44154.9,0.007255,382470.93000000005,120878.8,90838.62,72430.67,0.0,24659.18,39027.33,23471.09,83.15,3054.4,5252.16,0.0,2775.53
2024-01-07,43972.4,0.005845,386046.00999999995,122367.9,91816.07,73695.4,0.0,24085.74,39313.64,23702.8,78.03,2930.22,5228.6,0.0,2827.61
2024-01-08,43916.9,0.016297,388896.56999999995,122367.9,94173.09,73958.77,0.0,24269.19,39528.86,23626.03,73.99,2923.07,5291.86,0.0,2683.81
2024-01-09,46969.9,0.011566,393645.11,122352.8,97397.27,73917.82,0.0,26824.54,40569.72,21785.18,48.79,2900.91,5320.58,0.0,2527.5
2024-01-10,46125.0,0.012062,396975.14999999997,132896.4,95127.96,72308.61,0.0,26210.62,37751.41,21825.39,40.31,3019.74,5359.8,0.0,2434.91
2024-01-11,46663.0,0.011116,400411.36000000004,135644.6,92348.92,73055.89,0.0,30544.21,36001.14,21817.54,33.69,3227.82,5364.79,0.0,2372.76
2024-01-12,46335.8,0.010008,413874.69999999995,138161.9,96722.55,74185.92,0.0,31518.4,38892.72,23037.56,35.65,3200.79,5541.47,0.0,2577.74
2024-01-13,42798.0,0.006759,421748.29000000004,135424.8,100299.68,75585.45,0.0,32690.45,43295.7,23924.93,57.57,2560.95,5102.18,0.0,2806.58
2024-01-14,42846.4,0.00971,401915.38,121854.3,99912.53,76484.3,0.0,26863.16,42558.57,23591.83,57.23,2489.6,5212.53,0.0,2891.33
2024-01-15,41738.3,0.009951,408048.52,121854.3,101961.76,78634.31,0.0,27518.47,43289.77,24215.81,51.14,2354.06,5212.39,0.0,2956.51
2024-01-16,42506.4,0.008572,398809.11,121854.3,97710.85,76981.72,0.0,26704.93,41707.31,23326.11,46.28,2489.99,5102.83,0.0,2884.79
2024-01-17,43133.0,0.011909,397153.82999999996,121844.9,98064.08,75478.65,0.0,27418.99,41074.69,22836.28,48.29,2445.19,5079.21,0.0,2863.55
2024-01-18,42780.1,0.010853,397369.12999999995,118494.7,99826.89,76195.03,0.0,27366.62,41857.99,23187.85,49.39,2372.83,5096.6,0.0,2921.23
2024-01-19,41330.5,0.012598,404426.78,116302.4,102507.42,77900.62,0.0,28087.27,44849.26,24067.64,58.62,2400.04,5203.64,0.0,3049.87
2024-01-20,41662.1,0.008889,397217.7200000001,116471.4,99184.73,76141.07,0.0,28250.82,43695.03,23128.02,58.9,2253.47,5071.02,0.0,2963.26
2024-01-21,41694.4,0.010862,394100.86000000004,114487.9,99383.44,76351.54,0.0,27167.51,43260.44,22966.25,62.35,2263.28,5194.01,0.0,2964.14
2024-01-22,41585.6,0.010639,393856.54,114487.9,99523.04,76338.17,0.0,26234.28,43431.87,23102.07,52.36,2421.98,5351.31,0.0,2913.56
2024-01-23,39567.1,0.010792,400323.57999999996,114431.2,101777.65,74489.04,0.0,28918.55,44588.08,24791.49,54.17,2527.18,5765.07,0.0,2981.15
2024-01-24,39903.1,0.01155,395382.56,113611.8,100631.64,75470.99,0.0,27963.5,41619.11,24590.93,45.96,2762.25,5869.53,0.0,2816.85
2024-01-25,40078.1,0.011186,400518.89999999997,116501.1,100638.64,78609.06,0.0,27105.05,41977.32,24437.15,51.38,2666.61,5844.05,0.0,2688.54
2024-01-26,39953.3,0.008465,402106.61000000004,114639.5,102866.53,80354.59,0.0,27194.26,41819.85,24172.27,61.21,2594.03,5739.89,0.0,2664.48
2024-01-27,41822.0,0.00666,393747.30999999994,110518.5,103859.73,78451.02,0.0,27046.86,42890.79,19757.83,50.26,2744.94,5816.47,0.0,2610.91
2024-01-28,42095.9,0.009683,393965.91000000003,115444.4,102630.79,77485.82,0.0,26218.1,41161.33,19640.87,52.82,2798.68,5823.9,0.0,2709.2
2024-01-29,42021.2,0.008482,390117.04000000004,115444.4,100995.61,74879.11,0.0,26318.02,41338.2,19874.21,57.04,2709.5,5842.52,0.0,2658.43
2024-01-30,43305.5,0.002222,391159.42999999993,115469.4,102040.29,75146.05,0.0,25827.55,41160.66,20023.7,69.37,2911.07,5903.37,0.0,2607.97
2024-01-31,42919.1,0.008099,391010.63999999996,117533.2,98560.23,75025.01,0.0,26014.91,42248.04,20430.62,70.38,2559.18,5932.78,0.0,2636.29
2024-02-01,42560.5,0.007839,376529.13000000006,104595.9,96946.3,75551.6,0.0,25478.49,41777.46,20821.63,69.31,2657.25,5998.3,0.0,2632.89
2024-02-02,43086.1,0.006999,376330.65,103809.9,98932.48,73303.39,0.0,26049.63,42320.02,20705.92,67.01,2532.6,5981.59,0.0,2628.11
2024-02-03,43178.1,0.008251,374800.91,104152.5,98785.42,73251.58,0.0,25255.14,41624.21,20424.87,58.23,2584.91,5954.87,0.0,2709.18
2024-02-04,42992.4,0.005384,376356.6699999999,104205.0,100270.52,74277.73,0.0,24305.83,41373.92,20633.86,61.79,2590.47,5973.26,0.0,2664.29
2024-02-05,42590.2,0.009676,378396.37000000005,104205.0,101908.1,75013.54,0.0,25098.54,40129.45,20745.41,60.52,2502.53,5958.52,0.0,2774.76
2024-02-06,42692.6,0.007938,387806.1799999999,104204.0,104692.86,77512.05,0.0,27825.31,40883.92,21214.8,68.36,2551.79,6002.8,0.0,2850.29
2024-02-07,43079.1,0.012093,386816.43,101411.5,104776.11,76388.9,0.0,27952.05,43816.92,21099.03,69.42,2597.16,5921.21,0.0,2784.13
2024-02-08,44353.6,0.003811,396524.3399999999,106093.0,107134.79,77760.23,0.0,28484.12,45047.92,20923.04,72.56,2551.61,5956.59,0.0,2500.48
2024-02-09,45260.6,0.008833,408181.29000000004,111141.8,110271.4,77649.3,0.0,28076.89,48069.8,21896.1,59.53,2663.24,5911.03,0.0,2442.2
2024-02-10,47116.1,0.011112,403232.64999999997,117218.7,107171.69,73781.34,0.0,27150.54,45373.79,21360.07,65.09,2825.85,5890.28,0.0,2395.3
2024-02-11,47760.0,0.011972,412546.86,122365.7,110564.31,74717.73,0.0,27146.76,45153.19,21372.31,65.07,2882.42,5891.96,0.0,2387.41
2024-02-12,48328.4,0.016677,417258.4200000001,122365.7,113298.26,75796.31,0.0,27013.82,45464.76,21784.84,73.08,2957.24,6003.57,0.0,2500.84
2024-02-13,49943.5,0.008179,426361.24,122345.1,117649.9,78080.23,0.0,28080.1,45901.44,22790.19,69.58,3024.53,6018.05,0.0,2402.12
