date,cdd,vdd_30d_ma,vdd_365d_ma,vdd_multiple
2013-04-28,3299651.4990844727,1935503133.647288,252014371.37112787,1.7555239829784242
2013-04-29,5522065.339310646,1912712298.6637132,254168709.8890102,3.112247216432258
2013-04-30,3758524.142844677,1919884311.613442,255518005.7546865,2.012838360207938
2013-05-01,9770173.791436672,1870093803.0361743,258445478.2738009,4.183348220992969
2013-05-02,5382307.394390106,1842395263.3471463,259957301.98240787,2.15327657560645
2013-05-03,15068769.721495628,1729409883.539183,263778219.83071736,5.321063113586383
2013-05-04,2246409.777016163,1688694156.9748948,264426181.16723812,0.9440103597917239
2013-05-05,4855639.387624264,1546856496.880956,265958115.72046873,2.1252244977944916
2013-05-06,2800955.4892721176,1502131749.2392325,266743101.0776771,1.2074976775568729
2013-05-07,4314025.997717857,1454488275.174431,267981520.8430614,1.7176802807461704
2013-05-08,2588709.7496471405,1347865627.9360008,268760693.6530704,1.0997846269747256
2013-05-09,3850536.5444226265,982088464.4761003,269911905.9567841,1.6034872787805046
2013-05-10,5857370.195768356,837878862.08291,271776638.82686657,2.553929473830607
2013-05-11,6425912.988768101,799092841.2504959,273773670.9508198,2.708156113292761
2013-05-12,2146475.273873806,773209725.5392611,274226447.12038237,0.8876251674968285
2013-05-13,2351448.2633986473,751779640.1527699,274939966.4036238,1.0025300916303042
2013-05-14,4139452.5500946045,737423681.7585694,276145761.7654472,1.7193644561495494
2013-05-15,6911249.690741539,733790497.3540517,278173578.44019514,2.7170598675027944
2013-05-16,2718930.2008280754,689225846.0482824,278962894.17261994,1.0895685895862885
2013-05-17,2756590.2167654037,673297443.6808636,279773513.654549,1.1567345572528125
2013-05-18,6550791.197624207,686646141.5900055,281859913.9618384,2.752002492329232
2013-05-19,1610644.9375724792,672668486.8157239,282322532.8964941,0.6617778993464384
2013-05-20,2262046.7530856133,659377231.9463184,282997819.11629087,0.9435924984708997
2013-05-21,2255570.7865343094,629286108.7549517,283670158.22282726,0.9324987360250457
2013-05-22,2603231.3336749077,617013019.7515036,284455271.3368606,1.0909208666526313
2013-05-23,2441936.5715932846,576083244.2079179,285233242.1720231,1.043523701672876
2013-05-24,2966734.406085968,526893629.7698746,286239299.3425935,1.3365055131961718
2013-05-25,14561410.836335659,552253254.9327871,291361391.3053661,6.442054139000461
2013-05-26,937582.8414859772,542422484.1847737,291650834.01192224,0.4176434991667861
2013-05-27,2961091.062338352,526063333.3832928,292626062.8024875,1.2571879280391618
2013-05-28,2932159.17673254,523631159.49232787,293608777.429419,1.2583140718846975
2013-05-29,5246071.772414684,519999772.55876476,295448968.89019483,2.308670273622993
2013-05-30,4386172.827390671,521485429.15740657,296957057.21520704,1.8820436426304235
2013-05-31,8022667.477821827,519615055.553437,299557452.78763926,3.4219019226604668
2013-06-01,2435459.1927103996,511388273.4616608,300386194.5118851,1.041847168681728
2013-06-02,3427950.9786639214,478314058.85269284,301491331.1535156,1.3643978281757436
2013-06-03,3127326.5880155563,482697078.8602422,302507969.89332515,1.2598400458107237
2013-06-04,5837564.115545273,487335071.63575184,304362072.9104969,2.3142189808544984
2013-06-05,10066643.770954609,517371945.28752124,307680901.7711709,3.9755404952576936
2013-06-06,9735285.020850658,540760224.2777591,310818343.8359818,3.7383731259979682
2013-06-07,5640906.099306107,551807152.0685313,312507549.93163985,2.0063090094144136
2013-06-08,2561514.911866188,546762450.432623,313248584.16968036,0.8985172567081613
2013-06-09,8796452.083892822,553375439.1070634,315674416.9348226,2.827242185469968
2013-06-10,1814277.2954559326,534928496.28986454,316175023.39036614,0.5946502481822131
2013-06-11,6042232.149579048,548433926.3858154,317916624.6277298,2.040073241515047
2013-06-12,1620396.302233696,545101105.3675046,318335906.8412752,0.5517786570325967
2013-06-13,2105661.975265026,536647573.8573667,318914648.9479224,0.693568837058451
2013-06-14,6288048.077308178,532579510.5084466,320616473.195291,1.9767305135499187
2013-06-15,2541371.9972248077,530873365.56489354,321271375.4997098,0.786764331091824
2013-06-16,2955028.605000496,529812878.3414116,322032309.0827939,0.9061484407416257
2013-06-17,1327419.446940422,508411282.6751719,322355508.6425046,0.41454640029648365
2013-06-18,1936999.1035346985,509007503.4249777,322879692.4269301,0.6340486566801105
2013-06-19,2894487.6969838142,510259247.46337277,323664903.83850956,0.9410564344213804
2013-06-20,2077783.7006778717,508757375.44314903,324140199.5004707,0.6770709209234675
2013-06-21,1619850.7881994247,503920928.4186698,324565856.27668333,0.5090639609839053
2013-06-22,1895149.3908586502,500386625.29194355,325038610.2504856,0.5895255174825246
2013-06-23,2080197.858716011,494596340.7369536,325582462.2462377,0.6414714833661189
2013-06-24,3518533.1242113113,443650767.8195392,326421797.67626333,1.06793930969943
2013-06-25,6124719.330779076,459802139.1160552,328041987.03511864,1.8483829439864226
2013-06-26,3201331.9304475784,458103669.367035,328854392.2261568,0.9637452581030231
2013-06-27,3961445.633460045,458506161.7900429,329862595.64464355,1.1566234971653184
2013-06-28,5767512.109200001,453031850.47123325,331249678.74695307,1.5633672891217305
2013-06-29,6832933.423687935,454561743.66005,332878789.5953092,1.816826293035588
2013-06-30,3623908.5881199837,431210570.00754493,333734187.0200998,0.9723936794242767
2013-07-01,15379774.236668587,464100947.1944247,337273246.1805884,3.8534566159267465
2013-07-02,6410413.629319668,469034899.7229168,338764442.51021516,1.6512143043984517
2013-07-03,9962922.185739517,483217783.9065486,340935444.2998,2.3658384413918343
2013-07-04,3563413.490787506,469116817.53708136,341647898.74796563,0.8234544867059534
2013-07-05,8105765.73003912,446449133.4357889,343110005.8522715,1.5830705963258505
2013-07-06,3013619.2684106827,414312105.4793733,343600074.83173525,0.5757976189849429
2013-07-07,2545427.715034008,399521574.8975258,344003871.7321087,0.5327579441465409
2013-07-08,2476052.0449342728,396257924.21669644,344455074.1156766,0.532869891849342
2013-07-09,2453693.1719937325,372647463.5852992,344900333.34533626,0.5339925528730718
2013-07-10,8287876.282925129,388782474.64044255,346332118.576038,1.9405185131128564
2013-07-11,3291378.445192814,376761027.55543095,347030904.1068112,0.8296949435282761
2013-07-12,6637577.843501091,390867404.68471545,348642840.6000423,1.7176382340449408
2013-07-13,5320495.501023769,399629718.6344297,349876237.89336884,1.3835140208369001
2013-07-14,1560819.9825072289,383190074.97151417,349936293.3776915,0.40173899788294515
2013-07-15,2341070.2340989113,382094470.5796786,350503286.59858525,0.627374223000505
2013-07-16,2909730.204606533,381250907.7362157,351127139.94463515,0.7589905738472218
2013-07-17,4004903.7567043304,388931388.9282468,351738259.35681134,1.0349904845441544
2013-07-18,2977769.940937996,390571155.8486202,352327238.96976805,0.7206778664239764
2013-07-19,2366016.1907110214,387178754.7657582,352791099.8489786,0.574886690606903
2013-07-20,2928793.061489105,388112658.44281584,353391029.6197358,0.7003092692028203
2013-07-21,2737253.1396980286,390385351.60367286,353955073.3615666,0.6594214712205186
2013-07-22,3593954.2323002815,394191718.6275633,354747185.116457,0.8620493085125942
2013-07-23,2776909.3274149895,395283026.8432305,355335233.56758934,0.6798963025971652
2013-07-24,2297702.6189279556,390410274.9410046,355842359.2179932,0.5688364720245568
2013-07-25,3766029.5160102844,381499300.3838085,356709014.7274098,0.9504048483056051
2013-07-26,2481874.3953142166,378421065.4810644,357245133.9851688,0.6286574474134256
2013-07-27,1653050.2752461433,370553554.02335197,357583243.6841504,0.4069024144646036
2013-07-28,3337191.5604634285,363460925.3624353,358357142.1225935,0.8513463709708821
2013-07-29,5383646.17621088,360057195.567175,359664258.26524603,1.3976118892027878
2013-07-30,5483161.249003887,366440505.269762,361023022.6475905,1.429327972935024
2013-07-31,5796469.136682034,342149984.87287873,362494901.4924072,1.5750627322275301
2013-08-01,3319740.1017541885,334167786.92658234,363294777.69387233,0.8805707501116612
2013-08-02,11192251.09494257,343096384.42514956,366105599.4690032,2.9348256532346673
2013-08-03,25593538.00138998,415182899.38031805,372690064.6599961,6.557531781756285
2013-08-04,1817310.3954963684,402920579.35297334,373041600.30714047,0.46991477788335095
2013-08-05,4627238.850096703,411348877.9872486,374190016.42661977,1.2044497293203482
2013-08-06,2267129.7924575806,412632961.72437114,374713993.47897094,0.5919002531421934
2013-08-07,3418948.5986480713,417606276.2001194,375515563.8864052,0.8861128655218171
2013-08-08,4018006.024992943,424063584.772144,376336481.72001517,1.0041372149823344
2013-08-09,2402335.7111797333,409100688.09835064,376875266.1441866,0.5921773266044293
2013-08-10,3237015.052195549,409617082.08275336,377629833.3133688,0.803489499903365
2013-08-11,3240510.1436977386,399809271.4316507,378410952.57166654,0.8049660070288222
2013-08-12,3943067.427578926,396112388.2758437,379378236.7738882,0.9835888035700181
2013-08-13,24597440.476368904,471363868.3898157,385859275.20455974,6.215031264888582
2013-08-14,4718616.071655273,479448123.3209259,387001504.6939422,1.1948903800462543
2013-08-15,7006575.044318199,493471546.35115314,388737791.5165941,1.7677851120821477
2013-08-16,5150418.676887512,498329635.9896165,389979435.78032684,1.3072187758266487
2013-08-17,2704304.954024315,498826084.9751577,390227630.7747624,0.6888489979459492
2013-08-18,2079556.78458786,498945455.07524425,390537979.40168446,0.5284915213279635
2013-08-19,3632843.4688892365,503011360.6449178,391098583.90211314,0.9446727653672774
2013-08-20,5450520.34680748,514271659.21569693,392502864.439609,1.4553130285073668
2013-08-21,4222480.137425423,519838414.1410896,393706515.61380106,1.2009255489487705
2013-08-22,2553205.746536255,521104578.0664435,394334019.6755817,0.7089827793090916
2013-08-23,3769582.3288373947,527883892.24927306,395321580.0453767,1.0264947783846423
2013-08-24,1334250.3785524368,521453306.8966146,395682359.710727,0.3692366183781911
2013-08-25,1730851.0204725266,520482646.6202805,396170756.96966726,0.49338574920846107
2013-08-26,2831517.294093132,526124312.5264214,396978540.3681817,0.7928677004038385
2013-08-27,3011215.9368486404,527849080.39505464,397519753.8806711,0.8976386331323755
2013-08-28,3418058.4929027557,524584455.8174481,398438823.59981364,1.0157953546994776
2013-08-29,10568428.309744835,549129070.8028151,401813666.49684167,3.1167649563124225
2013-08-30,4153682.643630028,547254808.9106635,403177757.43315136,1.2766685257531267
2013-08-31,4901519.036224365,557818912.4398605,404330579.259416,1.5750227498199305
2013-09-01,3727987.439045906,538236608.9081298,405626963.76950824,1.2005784690371082
2013-09-02,4309097.86247921,475614626.0363729,407113214.1360527,1.3884773030509314
2013-09-03,7085696.635907173,500417005.29501873,409589587.04288673,2.244610623884566
2013-09-04,3481809.725218773,499842252.918121,410704904.13820785,1.0553818284736698
2013-09-05,2415747.396094322,502438258.1477668,411481423.31849784,0.7282794495768651
2013-09-06,2498930.6202249527,501069958.11228126,412181084.87233484,0.7076990720940222
2013-09-07,3073650.420390129,500738398.95142514,413135360.2747888,0.8906201870015917
2013-09-08,1451722.2429037094,499033468.8919415,413557016.762442,0.4159742884568383
2013-09-09,9773613.954600334,528598659.0813748,416710350.67879933,2.8566060566085905
2013-09-10,2381503.7064008713,528142940.6408707,416845502.16526574,0.6979477978800779
2013-09-11,4392499.581519127,534019793.5289805,418315722.075297,1.3135001714167582
2013-09-12,6836483.555846214,482948123.9548289,420607449.4303984,2.0588731207489963
2013-09-13,2295646.962826729,477194060.5403299,421345571.2221669,0.6878023465314634
2013-09-14,6089898.635136604,479584670.1257964,423373759.6219044,1.7925607118128508
2013-09-15,2253716.864554405,472006999.9256723,424032232.1063772,0.6661246793233
2013-09-16,3231145.5845623016,476596006.66260296,425080621.4483666,0.956237697105445
2013-09-17,2417474.5961790085,479857445.5645624,425647023.1621133,0.7147687200275677
2013-09-18,6753031.130940437,496154699.10682243,427656060.79654014,2.0071685303723945
2013-09-19,11035127.248691559,522652506.4749088,431268963.8203173,3.1677418687545607
2013-09-20,1778676.8076400757,514204239.7181768,431638132.84853023,0.5082132323170564
2013-09-21,3658293.981710434,519945015.63469404,432675724.8553909,1.0441984164751539
