date,btc_price,sth_rup,sth_rul,sth_nupl,lth_rup,lth_rul,lth_nupl
2022-03-09,41949.2532150797,0.005349175373248303,0.20313643668647957,-0.19778726131323127,0.48477269158594005,0.16179385545724678,0.32297883612869327
2022-03-10,39450.472970223,0.001864048093467264,0.21237517602420847,-0.2105111279307412,0.4754584124725271,0.1970035056184215,0.2784549068541056
2022-03-11,38751.0034822877,0.0010284606810160692,0.25177851869467655,-0.25075005801366046,0.471642755249579,0.20742002205217983,0.2642227331973992
2022-03-12,38808.912529661,0.0010954150916694396,0.2325417601455636,-0.23144634505389416,0.47170487372315417,0.2075845790039544,0.26412029471919973
2022-03-13,37830.488565129,0.0004196775654345473,0.26937172325548536,-0.2689520456900508,0.4681998730537076,0.21837061481577888,0.2498292582379287
2022-03-14,39669.4584244225,0.0023537166818943926,0.19788203434142884,-0.19552831765953446,0.4743928119266473,0.19618170466591078,0.2782111072607365
2022-03-15,39298.495064226,0.0017076963685606463,0.22199421881602083,-0.2202865224474602,0.4729672324473122,0.20222413135605835,0.2707431010912539
2022-03-16,41124.7921082548,0.00456663931385622,0.1992383223042697,-0.19467168299041346,0.4791274662895817,0.17198331989829926,0.3071441463912824
2022-03-17,41019.1859285344,0.00423923210972755,0.2025826880772978,-0.19834345596757025,0.47805702825777685,0.17368775245621423,0.3043692758015626
2022-03-18,41788.1158911028,0.005577420121659287,0.17949354047844449,-0.1739161203567852,0.48077395569910847,0.16935382146665018,0.3114201342324583
2022-03-19,42227.1822132212,0.006453328893024281,0.16438403459360215,-0.15793070570057788,0.4821637333156408,0.16817595250141598,0.3139877808142248
2022-03-20,41265.7887816155,0.004489872082988382,0.18947686371641112,-0.18498699163342275,0.4786336028850776,0.1741604258265289,0.3044731770585487
2022-03-21,41072.2757382856,0.004046916529195662,0.2013492641993111,-0.19730234767011542,0.47775444188087435,0.17526704962201609,0.30248739225885823
2022-03-22,42383.4284462752,0.0063797144132816,0.1683200098653742,-0.1619402954520926,0.48235097899868484,0.1689582939661907,0.3133926850324942
2022-03-23,42908.0152940736,0.007363667403216348,0.15563777972614853,-0.1482741123229322,0.4840087229402313,0.16690416614734624,0.3171045567928851
2022-03-24,43995.0544615427,0.009932035833437583,0.12466188509828728,-0.11472984926484969,0.4875803437794235,0.16177890756124277,0.3258014362181807
2022-03-25,44324.1456587403,0.010633451489589036,0.10466516104704017,-0.09403170955745113,0.48616180744852733,0.16158860566874247,0.3245732017797849
2022-03-26,44543.2618254253,0.011223015758300023,0.09875485609670834,-0.08753184033840831,0.4867653944315172,0.1620653322432345,0.3247000621882827
2022-03-27,46829.1925356218,0.01763771634712493,0.0833471720880796,-0.06570945574095466,0.4940650987071167,0.14051854131920558,0.3535465573879111
2022-03-28,47109.5900327755,0.01730239591601875,0.0776725659247193,-0.060370170008700555,0.4948030910549582,0.13847339700539307,0.3563296940495651
