date,btc_price,rhodl_ratio,realized_cap_1w,realized_cap_1_2y
2020-01-08,8178.62682072587,0.12836471597195553,2.9186791775123107,22.737394426595923
2020-01-09,8080.63706321322,0.12361208487431813,2.788189049823846,22.55595844580019
2020-01-10,8423.92594181755,0.15122284121276783,3.383812416613711,22.37633144223727
2020-01-11,8024.25385881086,0.18550014951194632,4.125572987117574,22.240267719309223
2020-01-12,8247.04062877384,0.18585803227761166,4.087265711368479,21.991332100532674
2020-01-13,8343.47348803554,0.16153522059061357,3.533104142592242,21.87203589207555
2020-01-14,8859.46516792309,0.14721626118728132,3.2078333902912695,21.78993926635877
2020-01-15,8973.55365349339,0.17229294840393386,3.7587297718205273,21.815923441093695
2020-01-16,8759.51833101199,0.20698137653982618,4.491425697471117,21.69966096735714
2020-01-17,9044.16436355555,0.19715281856912642,4.220682833730048,21.408179017487274
2020-01-18,8931.7519068645,0.2996044493035344,6.383489419745839,21.306390591277957
2020-01-19,8729.45710683362,0.2555735909009457,5.411438693165863,21.173700592809716
2020-01-20,8827.25596417741,0.21821753217841752,4.594795058007742,21.056030705410862
2020-01-21,8924.98671544368,0.23662350192892234,4.974306382826682,21.02203011229577
2020-01-22,8660.32781683201,0.16828223959360122,3.5204705945711257,20.920036499829113
2020-01-23,8550.87196408555,0.19476784947105238,4.03717855188147,20.72815694605439
2020-01-24,8587.88921968479,0.20710933450284072,4.262368989888357,20.580284322384777
2020-01-25,8412.77855792057,0.22232588342792226,4.557116734882925,20.497463743848503
2020-01-26,8809.642184284,0.2208020622587175,4.501844461462033,20.388597893561094
2020-01-27,9038.54469651087,0.20008639131798622,4.063528451838118,20.308869709085698
2020-01-28,9375.97789501837,0.19529543853460407,3.943966870668748,20.19487449508414
2020-01-29,9299.96162663326,0.15448007688378518,3.0887687591814146,19.994609152771748
2020-01-30,9493.08554046166,0.1541959618041387,3.0597849267761257,19.84348287060005
2020-01-31,9335.05194305678,0.176865219227631,3.4812650187423797,19.683152142320782
2020-02-01,9403.60060640837,0.2729188921706846,5.36624930485184,19.662432535068934
2020-02-02,9323.72322592627,0.300461123698972,5.884921091142455,19.586297949942033
2020-02-03,9286.36024013443,0.2337744500128472,4.455011103493101,19.05687770091331
2020-02-04,9176.00032436048,0.30063778322065776,5.636036596518517,18.746933722505066
2020-02-05,9612.73129312167,0.3299090461255979,6.150083491026737,18.64175463889939
2020-02-06,9752.83181034061,0.2928558834262269,5.410253591580615,18.474116102036607
2020-02-07,9808.25637627188,0.3368130654668882,6.003310187503688,17.82386374822466
2020-02-08,9893.41266668696,0.4513971967815866,7.964419295042262,17.64392723709344
2020-02-09,10159.8468361936,0.523286963682527,9.187325074947578,17.556953856242895
2020-02-10,9846.74578370377,0.3700462000223182,6.443915200259818,17.41381265331511
2020-02-11,10237.308198372,0.4119339676038513,7.134995660854811,17.320726674612068
2020-02-12,10339.4685845639,0.4411085267652489,7.613186881912395,17.259214954971874
2020-02-13,10225.3954195325,0.41569448157576994,7.125774379889507,17.141854644973606
2020-02-14,10347.9412053541,0.3698958270263417,6.31922722953229,17.08380243252183
2020-02-15,9899.92905239554,0.3228668278257032,5.496250902492322,17.023275322231072
2020-02-16,9938.8747781215,0.33511637679864154,5.687961605258563,16.973093525286707
2020-02-17,9705.57263992697,0.2535102902159256,4.287034558332716,16.910692479903933
2020-02-18,10176.9112915874,0.2382255266271638,4.008620824750369,16.826999530676172
2020-02-19,9603.59179932087,0.32450055665579874,5.425090140670272,16.718276839274342
2020-02-20,9753.18206686123,0.3459566506248024,5.754207380001294,16.632741037378864
2020-02-21,9725.82402100957,0.40738224530503303,6.786520788490356,16.658852629693904
2020-02-22,9864.95845678748,0.42451274487221274,6.949217973758476,16.369868885444973
2020-02-23,9976.31729254294,0.4345091993118334,7.077405719168231,16.288275899284248
2020-02-24,9794.02400647799,0.3961306904680101,6.436562162263493,16.248582392490196
2020-02-25,9370.60782070447,0.28632089132966804,4.648547821061669,16.235447575878634
2020-02-26,8805.10601546749,0.3028881924439329,4.896272844462749,16.165281336838806
2020-02-27,8834.23208091019,0.2580483591713332,4.163935512926743,16.136260374986794
2020-02-28,8704.42728079738,0.24876599734499572,4.053437602187529,16.29417864759912
2020-02-29,8523.04038517677,0.31655623064358407,5.12581456881304,16.1924298832844
2020-03-01,8654.73740278669,0.3282033791870682,5.2882256808307435,16.11264848621982
2020-03-02,8925.19525740527,0.30135733231486056,4.832978677983183,16.037368796899383
2020-03-03,8762.03229531437,0.25409679892933784,4.045589430144093,15.92144980649338
2020-03-04,8825.74030878652,0.2715182313538178,4.2248564127973856,15.560120555190041
2020-03-05,9289.64862516547,0.34876660734122245,5.404586513738578,15.49628433450023
2020-03-06,9201.63236572705,0.3293072463900097,5.07234225176866,15.40306904076236
2020-03-07,9117.72760312678,0.3549572186633584,5.448571151083126,15.349937582902218
2020-03-08,8109.13334083755,0.3474970948820186,5.315514075697447,15.29657126342929
2020-03-09,7934.77087679265,0.2991727849558322,4.570414268202266,15.276838328984404
2020-03-10,8154.08625794656,0.3054319030437922,4.650551560660916,15.22614865806644
2020-03-11,8210.61535148085,0.2333936115222392,3.5519807798489076,15.218843209469993
2020-03-12,4837.32127554015,0.27646048954937513,4.272126169713894,15.45293570403992
2020-03-13,5631.97293041623,0.30160609701061875,4.679623786145806,15.515680327845125
2020-03-14,5193.49593749969,0.4164289922195145,6.452153984616653,15.494007634356768
2020-03-15,5382.38878298045,0.45171617862131364,6.970297285739494,15.430700992409859
2020-03-16,5108.45858990639,0.3926542866232076,6.050263033874644,15.408625959253811
2020-03-17,5497.03945252489,0.406962530167914,6.250230782116686,15.3582463219349
2020-03-18,5474.32622639066,0.33144367176160744,5.084855441279645,15.341537264096425
2020-03-19,6386.20624595847,0.30109305105058604,4.608162107390439,15.304777348103697
2020-03-20,6218.97507235305,0.2579056523906141,3.940440052602513,15.278610670519436
2020-03-21,6373.71211016573,0.32772057500114204,5.0208022371307095,15.32037540552104
2020-03-22,5902.94302850539,0.3309736011406264,5.061424075582525,15.29253106030046
2020-03-23,6510.28301229095,0.2882802228040702,4.394189781440217,15.242772253671841
2020-03-24,6764.90235664289,0.2404057505458345,3.655238058487869,15.204453513232332
2020-03-25,6732.13525849177,0.2948071542789795,4.464835746931378,15.144936892224301
2020-03-26,6799.24658729842,0.3065471293416851,4.627233309678747,15.094688114078266
2020-03-27,6608.30190699645,0.24798198475001074,3.7394730492993786,15.079615775594025
2020-03-28,6255.7111013077,0.2831019683631483,4.26869206165924,15.078284641891242
2020-03-29,5902.66037975136,0.29679590454934934,4.4422921663588095,14.967498197469814
2020-03-30,6604.69028233354,0.22979016914136008,3.4354905933375606,14.950555135472959
2020-03-31,6421.35877324677,0.20238812086119948,3.0250313724425086,14.946684417891879
2020-04-01,6633.66281207525,0.219076834906603,3.2893487161905473,15.014589368122214
2020-04-02,6945.26780180217,0.2610218531977114,3.9198304424547548,15.01725006712627
2020-04-03,6813.68612736077,0.26121171609073335,3.9278769011453405,15.037139068375366
2020-04-04,6962.80545203319,0.29814299291153523,4.48777112870813,15.052411880898164
2020-04-05,6899.45808968313,0.30188549184961533,4.5416281790219575,15.044208157192184
2020-04-06,7324.71438682949,0.2349878248924687,3.528853255692831,15.017174857070351
2020-04-07,7182.0694610853,0.24269552341110218,3.6288985132171465,14.952474039128244
2020-04-08,7419.50678996563,0.21751624378831866,3.248164047851619,14.932972320966753
2020-04-09,7288.37088722667,0.1984595588736331,2.9576211765966605,14.902891014082586
2020-04-10,6884.31714076024,0.23489783857789015,3.5160791496359494,14.96854620256562
2020-04-11,6876.54354385171,0.3344270066532891,4.9939472918054095,14.93284690665784
2020-04-12,6934.91789792915,0.33628502090265533,5.008726537395312,14.89428974252526
2020-04-13,6858.63583836966,0.2254956674912799,3.355086873076473,14.878719890288878
2020-04-14,7092.60984616508,0.2886392848633416,4.291525077320961,14.868125381313964
2020-04-15,6854.77180372965,0.26492230309572423,3.940940566900194,14.875835370781207
2020-04-16,7101.25897789595,0.21034663172976387,3.130187185197225,14.881090129451815
2020-04-17,7044.99750434058,0.22971528754638293,3.4167834660361156,14.87399250842727
2020-04-18,7278.67435839077,0.2710590048779657,4.033289009921484,14.879745506840194
2020-04-19,7196.7378868904,0.2775802106045696,4.0655434159449655,14.646373410734912
2020-04-20,6956.9807038754,0.18214723974429745,2.659613933180451,14.601450655601914
2020-04-21,6900.31758940102,0.18799633225001328,2.7511397464903906,14.634007555167058
2020-04-22,7207.93050757476,0.17317015793512003,2.524537820161483,14.578365292635045
2020-04-23,7496.42300165878,0.16639430227763033,2.438499844336923,14.654947981741975
2020-04-24,7520.88587306134,0.18767582855761533,2.7440193164488145,14.621058756143535
2020-04-25,7562.90554105182,0.2772869346470356,4.052123602872617,14.613467482810364
2020-04-26,7677.2048449588,0.28310392616791,4.129129923614512,14.585208970805684
2020-04-27,7698.02545541384,0.2432706928196016,3.497003049215588,14.374945903610367
2020-04-28,7777.06600578363,0.31826113379634385,4.558504447648878,14.323157820979414
2020-04-29,8796.55715768272,0.20357383603528742,2.8669169917052097,14.082934465155233
2020-04-30,8646.09346578049,0.3690048052787001,5.27459057711612,14.294097262859093
2020-05-01,8849.40817807646,0.4729342698878878,6.6984510748582355,14.163598413889837
2020-05-02,8982.09057593528,0.5488074559269167,7.773668312644527,14.164655069262993
2020-05-03,8934.84463316123,0.49633613098823715,6.992221230705336,14.087673240276452
2020-05-04,8908.78629947007,0.5265776096538184,7.399821576696934,14.052670377613872
2020-05-05,9017.98016239598,0.46409335053073664,6.51949316343331,14.04780558906441
2020-05-06,9161.25884067051,0.41168041967735375,5.7233975081801605,13.902525441131639
2020-05-07,9971.23131878634,0.2887040449003029,3.9456581628274505,13.666792109511283
2020-05-08,9801.65390836398,0.3961773499879605,5.435906820147716,13.72089247482954
2020-05-09,9548.62821173925,0.41330157853534016,5.67039488073667,13.719751327424007
2020-05-10,8740.4179326506,0.5301194480827536,7.282841572220162,13.738114303407492
2020-05-11,8641.00220583123,0.42693212266997266,5.8555342693462045,13.71537525151897
2020-05-12,8875.79917297786,0.4134617799330078,5.756689076674591,13.92314684469102
2020-05-13,9297.38596150461,0.4087360921437152,5.695376331342887,13.934116513841754
2020-05-14,9758.49501265674,0.40596296102791096,5.666881870948924,13.959110596198729
