date,event,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2014-01-08,,825.907495386769,46741.56826384884,14766.572562798803,3.1653633952677778,2.854130266538428,3.2123780093794627,0.0108743986800758,0.0034354345211463,0.0074389641589295
2014-01-09,,829.947224892046,10939.614174380918,1708.61817831588,6.402609028287221,4.1879192340807965,8.650850650269934,0.0025489588614379,0.0003981125272801,0.0021508463341578
2014-01-10,,859.787362065792,8251.325655508903,1490.6560362709788,5.53536527189089,5.81156705785784,5.308662362825493,0.0019862228726392,0.0003588241742104,0.0016273986984288
2014-01-11,,905.2042591738,30157.91337957224,456.9956081902543,65.99169190925141,37.32622326224745,82.57630261853573,0.0075758467668083,0.0001148000081165,0.0074610467586918
2014-01-12,,843.280438209348,20524.34781798596,5125.994126829047,4.003974119003209,0.4754964812041615,10.778537102611308,0.0047801195424272,0.0011938437663071,0.00358627577612
2014-01-13,,825.10106398528,9487.816837765338,4807.66976516818,1.9734751555743428,0.5707432164787957,3.656783213232672,0.0021576966413764,0.0010933487737516,0.0010643478676248
2014-01-14,,816.598094048112,20562.19462011128,5495.773827582373,3.74145575585972,0.9040086033081974,7.609358669914209,0.0046081879372885,0.0012316564027441,0.0033765315345444
2014-01-15,,842.120927427504,25378.918406408884,1395.620463685655,18.18468492457212,8.273682113331034,24.20095102021349,0.0058269381246553,0.0003204310742157,0.0055065070504396
2014-01-16,,814.531686405685,15650.475433714651,3878.454769933533,4.035234742207104,0.5821488747508027,18.21969602035936,0.0034629785189695,0.0008581851466404,0.0026047933723291
2014-01-17,,806.09738909532,7586.236644475,3633.657626274423,2.0877686960984114,0.5876452696358929,7.235046849231832,0.0016584085365302,0.0007943449576715,0.0008640635788586
2014-01-18,,819.224524975201,4549.879918514303,1302.5250862529344,3.493122678814012,1.622054105355333,4.900692152258149,0.0010091322433577,0.0002888911544613,0.0007202410888964
2014-01-19,,851.87902489518,10316.117729438083,547.3582728247874,18.84710297005109,13.789353110001208,22.238771796906715,0.0023715922219369,0.000125833250113,0.0022457589718239
2014-01-20,,826.13031622138,8988.137875295912,2780.284546429713,3.2328122266614687,0.6589409474484527,7.324053331740843,0.0019989058357793,0.0006183179521823,0.001380587883597
2014-01-21,,824.448428445203,8559.434189876914,3616.061409384938,2.367059964098564,0.529709237533237,3.408384016896833,0.0018958631956952,0.0008009358547945,0.0010949273409007
2014-01-22,,818.234075631805,13714.85476277865,2437.6634177986384,5.626229881713537,0.3422776862005443,11.015357973384551,0.003004243004431,0.0005339708948252,0.0024702721096058
2014-01-23,,811.091014376946,5265.193547052178,2787.187083005755,1.889070733412733,0.1351906369066464,4.313201118140096,0.0011415626091732,0.0006042984992472,0.0005372641099259
2014-01-24,,784.03204617452,14453.71217658442,8590.652548306058,1.6824929299968563,0.1106141710293683,4.901166528450107,0.0030225004225609,0.0017964416781035,0.0012260587444573
2014-01-25,,806.713889397137,9736.822270842022,1003.137778850912,9.706365841385708,2.171364362218454,21.35088512174366,0.0020892480613287,0.0002152451386512,0.0018740029226775
2014-01-26,,814.970291202947,4934.8378859973445,1126.1893696653954,4.381889954673915,2.9377764382471203,4.948455631613021,0.0010679531516118,0.0002437197562373,0.0008242333953745
2014-01-27,,752.917458079482,13482.303148931427,15653.143023450137,0.8613160391324255,0.0021868711397754,1.8931332339222824,0.0026943860076413,0.0031282199392865,-0.0004338339316451
2014-01-28,,785.126344824364,9428.993927597854,3225.335140115971,2.9234152477124664,1.3833020570619652,6.046447358094226,0.0019608497252657,0.0006707393781297,0.001290110347136
2014-01-29,,791.774993847537,10709.572559856811,1954.103058563532,5.480556674287926,0.7152536422345578,14.479959492507946,0.002240119924141,0.0004087394871127,0.0018313804370282
2014-01-30,,801.53269213135,11425.73602276524,5435.60558123058,2.102017126154054,1.6325484007069258,2.202286843473152,0.0024140615601514,0.0011484499960132,0.0012656115641382
