date,btc_price,raw_sharpe,raw_ssr,raw_mvrv_delta,raw_sth_mvrv,raw_sopr_z,raw_mayer,raw_velocity_rsi,raw_microstructural,pct_sharpe,pct_ssr,pct_mvrv_delta,pct_sth_mvrv,pct_sopr_z,pct_mayer,pct_velocity_rsi,pct_microstructural,n_components,risk_raw,risk_score,zone
2010-09-13,0.0621824198330189,-1.7569329222010226,,-0.11545464834203534,1.1081541332193785,,0.9720702880784173,27.205380200161457,,,,,,,,,,0,,,NEUTRAL
2010-09-14,0.06199,-1.2377083089245722,,-0.08528465661199425,1.1036982479713,,0.9695622080353721,33.65767205151158,,,,,,,,,,0,,,NEUTRAL
2010-09-15,0.0604,-1.9098126613937974,,-0.117804098310764,1.0762351628559048,,0.9455509128517262,30.836446274444654,,,,,,,,,,0,,,NEUTRAL
2010-09-16,0.0618747945205479,-3.2389407760509923,,-0.17627037370229592,1.100502821037484,,0.9691287645957282,32.15424464340718,,,,,,,,,,0,,,NEUTRAL
2010-09-17,0.0597976861530533,-3.346784145210406,,-0.1772101212528734,1.062243773725193,,0.9375391159619992,32.74911755402783,,,,,,,,,,0,,,NEUTRAL
2010-09-18,0.061,-2.3054878791320514,,-0.12893225239818906,1.082614030294613,,0.9570417555818966,32.52980790100081,,,,,,,,,,0,,,NEUTRAL
2010-09-19,0.0627,-1.107991220793189,,-0.07344933202713322,1.1111374989246774,,0.9839599549316981,36.272388028381876,,,,,,,,,,0,,,NEUTRAL
2010-09-20,0.0621,-1.7063485661147328,,-0.10114440123327184,1.0994911385108672,,0.9749200928841371,35.77865797477919,,,,,,,,,,0,,,NEUTRAL
2010-09-21,0.06265,-1.3239603302035423,,-0.08203444474279942,1.1080962043930933,,0.9837961265557978,37.67779477493676,,,,,,,,,,0,,,NEUTRAL
2010-09-22,0.0622,-1.0897876879094102,,-0.06933714645187039,1.0988355413217534,,0.9770641143651464,36.94489743125724,,,,,,,,,,0,,,NEUTRAL
2010-09-23,0.06231,-1.0799742706861855,,-0.068747388087526,1.0994009466047932,,0.9790929769578558,37.43503609370594,,,,,,,,,,0,,,NEUTRAL
2010-09-24,0.0622,-1.0464589587764666,,-0.06672734042718997,1.0955685268771778,,0.9776806655530446,36.52017945809821,,,,,,,,,,0,,,NEUTRAL
2010-09-25,0.06202,-0.8058249379648936,,-0.054828952390199914,1.0909528192467022,,0.975196785273387,34.30915755603546,,,,,,,,,,0,,,NEUTRAL
2010-09-26,0.06202171,-1.2122259393394224,,-0.0735026635433711,1.089501891194046,,0.9755593784065786,38.56456683486019,,,,,,,,,,0,,,NEUTRAL
2010-09-27,0.0622009295539808,-0.9775345771626767,,-0.06347850980521597,1.090718766533573,,0.9786682486731694,37.9320501057656,,,,,,,,,,0,,,NEUTRAL
2010-09-28,0.0619,-0.8636785412547558,,-0.060834026054781276,1.082230742221517,,0.9742766186416372,37.7893859919267,,,,,,,,,,0,,,NEUTRAL
2010-09-29,0.0619004290909091,-1.2625615484615462,,-0.07933961189834626,1.0811660176733635,,0.9746175573534639,41.3590160438277,,,,,,,,,,0,,,NEUTRAL
2010-09-30,0.0619,1.0196246335088206,,0.015586069930279,1.0806202541472023,,0.9749364968284797,39.11298597660342,,,,,,,,,,0,,,NEUTRAL
2010-10-01,0.06197,-0.5447657242144878,,-0.040149972073040274,1.0800528551857933,,0.9763428298420603,43.933327279847624,,,,,,,,,,0,,,NEUTRAL
2010-10-02,0.0614,-1.17255201827201,,-0.06577535583491634,1.058724259186379,,0.9677673727194299,41.0338278476923,,,,,,,,,,0,,,NEUTRAL
2010-10-03,0.06111,0.17280436131268806,,-0.022323534552527446,1.0532908709310107,,0.9636454153503954,38.128525736845205,,,,,,,,,,0,,,NEUTRAL
2010-10-04,0.0612998286895566,-0.7405567084707649,,-0.04764488778330911,1.056668035351941,,0.967042100329526,39.91893933074288,,,,,,,,,,0,,,NEUTRAL
2010-10-05,0.0614,-0.1668902310789771,,-0.032374304540874865,1.057080711765937,,0.9689977323313345,39.22637229776102,,,,,,,,,,0,,,NEUTRAL
2010-10-06,0.06281,0.8021683350114633,,-0.006283556888289965,1.079770046641941,,0.9913557457773131,43.659212075702435,,,,,,,,,,0,,,NEUTRAL
2010-10-07,0.067,3.1072526023743827,,0.08076172776012447,1.1467833405665957,,1.0567562777296082,51.960027927824754,,,,,,,,,,0,,,NEUTRAL
2010-10-08,0.0835642648639761,4.47492524206563,,0.36976246937267576,1.4043841047971204,,1.3130447830728886,70.88627911685785,,,,,,,,,,0,,,NEUTRAL
2010-10-09,0.0938,5.676353637831094,,0.5371427185006341,1.5328472874726742,,1.4657074417317448,77.02590021328491,,,,,,,,,,0,,,NEUTRAL
2010-10-10,0.0965,5.89565822713856,,0.5600237331483653,1.554366713230758,,1.4990442849383567,78.29491153873619,,,,,,,,,,0,,,NEUTRAL
2010-10-11,0.095,5.270901532069672,,0.4880760031602467,1.513846361654819,,1.467717144270179,75.34764301767306,,,,,,,,,,0,,,NEUTRAL
2010-10-12,0.0949,5.80296965146516,,0.5237521435649064,1.5051723566340611,,1.4584461897865673,75.54900109954758,,,,,,,,,,0,,,NEUTRAL
2010-10-13,0.105,6.6519231310440725,,0.6787815417275456,1.6466936883292531,,1.6026152166904724,80.39262473658366,,,,,,,,,,0,,,NEUTRAL
2010-10-14,0.102,6.25027741938212,,0.6213622184557832,1.585007415222728,,1.5472534187455156,75.60277382516946,,,,,,,,,,0,,,NEUTRAL
2010-10-15,0.105,7.023518364948017,,0.6828946508002454,1.5982795018650198,,1.5824530016715836,77.01934893453729,,,,,,,,,,0,,,NEUTRAL
2010-10-16,0.101,6.094917607728403,,0.5746060470621406,1.5229863961194308,,1.513578384005429,72.22492757762666,,,,,,,,,,0,,,NEUTRAL
2010-10-17,0.102,6.757425983161705,,0.6277048114324857,1.5308830816123122,,1.519925829618308,73.10671984067896,,,,,,,,,,0,,,NEUTRAL
2010-10-18,0.1024,6.547035533383042,,0.6058413221466008,1.5277981924610675,,1.517397190840931,73.15822448528989,,,,,,,,,,0,,,NEUTRAL
2010-10-19,0.097,5.344256778670447,,0.47821539123657164,1.4430804209798214,,1.4307908643502059,64.2943987699397,,,,,,,,,,0,,,NEUTRAL
2010-10-20,0.099,5.733207008096594,,0.518386965680024,1.4642543876273884,,1.4533234492977147,63.96098905832508,,,,,,,,,,0,,,NEUTRAL
2010-10-21,0.107,6.430593521949201,,0.623726737816122,1.5492882824757526,,1.5615751665478514,65.08244391987613,,,,,,,,,,0,,,NEUTRAL
2010-10-22,0.103781247567961,6.08724954721552,,0.5754608918203816,1.4984960456288448,,1.5066885222513247,41.42260615197322,,,,,,,,,,0,,,NEUTRAL
2010-10-23,0.104995,6.212259036625161,,0.5890932304421657,1.5030306378748088,,1.516279388025854,36.49065524410788,,,,,,,,,,0,,,NEUTRAL
2010-10-24,0.11501,7.115917629955658,,0.7426377406563525,1.6200201857959249,,1.6500053893251976,40.96533097461094,,,,,,,,,,0,,,NEUTRAL
2010-10-25,0.132,8.179180522501984,,1.011310299930465,1.830665723045184,,1.877143608142525,51.08852547305406,,,,,,,,,,0,,,NEUTRAL
2010-10-26,0.1503,9.149997811922166,,1.2816789893913243,2.036994407169684,,2.1138132144504604,58.603234875840435,,,,,,,,,,0,,,NEUTRAL
2010-10-27,0.1877,9.950996183670707,,1.8127755211915193,2.435104098642039,,2.5984370635414398,64.7263232513146,,,,,,,,,,0,,,NEUTRAL
2010-10-28,0.1731,8.905283816372965,,1.5153601686128788,2.147628656626741,,2.3645738655847683,60.44863434574987,,,,,,,,,,0,,,NEUTRAL
2010-10-29,0.19,9.650501755864267,,1.74565220310114,2.313272948613476,,2.5565843680760496,63.660597605499184,,,,,,,,,,0,,,NEUTRAL
2010-10-30,0.1989,10.088962310889931,,1.8470733076692112,2.375738366465819,,2.63467403109802,67.67685012811849,,,,,,,,,,0,,,NEUTRAL
2010-10-31,0.1925,9.68448709870261,,1.7158205975534615,2.2546224715861563,,2.5134902141992415,63.77867091292519,,,,,,,,,,0,,,NEUTRAL
2010-11-01,0.194901785714286,9.918219198319846,,1.7492215540109415,2.259833478545023,,2.5089619288891742,64.21377771041418,,,,,,,,,,0,,,NEUTRAL
2010-11-02,0.1938,9.90765673426213,,1.7090058529269334,2.210574589108806,,2.4610292045473248,66.74431109541607,,,,,,,,,,0,,,NEUTRAL
2010-11-03,0.1931,9.833991941455116,,1.6743680817453563,2.1774278173974126,,2.4201904432407813,64.28954692698053,,,,,,,,,,0,,,NEUTRAL
2010-11-04,0.23,10.782398920010547,,2.0823443212231525,2.4370732608974217,,2.8345936183443263,69.37860251668968,,,,,,,,,,0,,,NEUTRAL
2010-11-05,0.26039,11.429780008261128,,2.4228944182405816,2.691287067292933,,3.147056001129057,76.02473566725102,,,,,,,,,,0,,,NEUTRAL
2010-11-06,0.39,10.9370735846193,,3.6878436048869467,3.5360604603293524,,4.563542254764988,86.55910030810017,,,,,,,,,,0,,,NEUTRAL
2010-11-07,0.34,8.60418092913923,,2.681442357407221,3.0015621669843005,,3.8771739891749757,66.70582622719152,,,,,,,,,,0,,,NEUTRAL
2010-11-08,0.243,4.878520343958128,,1.2359743786906618,2.067839560584356,,2.72901135525552,48.92759013146371,,,,,,,,,,0,,,NEUTRAL
2010-11-09,0.215686519668737,4.0240889095304215,,0.855356488911668,1.8221285713422053,,2.392927821482534,44.30066560424586,,,,,,,,,,0,,,NEUTRAL
2010-11-10,0.232668329177057,4.480156977141367,,1.0836554951858515,1.951981198040304,,2.546908863582233,42.2294710099187,,,,,,,,,,0,,,NEUTRAL
2010-11-11,0.2231,4.256634557405067,,0.9629238764804191,1.853606579652684,,2.4126817001823975,42.95354220906373,,,,,,,,,,0,,,NEUTRAL
2010-11-12,0.2682,4.580356707011503,,1.315428201372162,2.205143959868398,,2.854817990869988,44.80898887524492,,,,,,,,,,0,,,NEUTRAL
2010-11-13,0.276,4.880479179081775,,1.4334409535159078,2.2348734264714643,,2.8911556123918407,44.5048188385005,,,,,,,,,,0,,,NEUTRAL
2010-11-14,0.27904,4.789785472385631,,1.4013988744137913,2.227119623668953,,2.877272980401005,45.53445437958198,,,,,,,,,,0,,,NEUTRAL
2010-11-15,0.2682,4.785402746945375,,1.2835598058573738,2.0885685630731325,,2.7260487246670593,44.47988808217028,,,,,,,,,,0,,,NEUTRAL
2010-11-16,0.224119052,3.6974208840953713,,0.7643614887619916,1.7364666291740711,,2.254573899768273,41.394006777282485,,,,,,,,,,0,,,NEUTRAL
2010-11-17,0.232562394352193,3.8542513366668647,,0.847308163755236,1.789489666969645,,2.314509009665614,42.33398269177498,,,,,,,,,,0,,,NEUTRAL
2010-11-18,0.2678,4.749389250161194,,1.315261407894829,2.039597634433701,,2.6301629447039243,41.73204074926133,,,,,,,,,,0,,,NEUTRAL
2010-11-19,0.276929090909091,4.811545422264911,,1.3600937346681943,2.081929150632132,,2.683199095674429,40.18160629314579,,,,,,,,,,0,,,NEUTRAL
2010-11-20,0.28301,4.557428931483832,,1.2843711553747281,2.1016665833180053,,2.7050118524765208,35.431658690048124,,,,,,,,,,0,,,NEUTRAL
2010-11-21,0.27675,4.59988233419052,,1.2609054801269057,2.031889553186834,,2.611611783639555,37.510907966983424,,,,,,,,,,0,,,NEUTRAL
2010-11-22,0.284791867824497,4.681600294225237,,1.3166182279548522,2.0755516408275603,,2.652798308433562,45.21390989159109,,,,,,,,,,0,,,NEUTRAL
2010-11-23,0.28295,4.231973379300567,,1.1269748141070235,2.045660473459346,,2.6028923330005305,47.915324432480446,,,,,,,,,,0,,,NEUTRAL
2010-11-24,0.282951447028169,3.6231307876192584,,0.841550071824781,2.028604756675485,,2.571441687182316,46.23481467819302,,,,,,,,,,0,,,NEUTRAL
2010-11-25,0.28,2.9859538140450135,,0.5135629817817722,1.98411091795888,,2.515187289116033,47.04799314203527,,,,,,,,,,0,,,NEUTRAL
2010-11-26,0.2844,2.08174100795305,,-0.0036844916213816248,1.98465106290175,,2.5251932592537156,43.504903460822526,,,,,,,,,,0,,,NEUTRAL
2010-11-27,0.283,2.4862272420019202,,0.27297115253960813,1.9596714045087107,,2.484712037956429,42.87885824391844,,,,,,,,,,0,,,NEUTRAL
2010-11-28,0.27,1.782153147871148,,-0.10319914367200766,1.8595635592753,,2.346748207706394,41.81080584464356,,,,,,,,,,0,,,NEUTRAL
2010-11-29,0.2299,0.7136854045306187,,-0.6240458062544478,1.5814323609202756,,1.9836530264041639,39.77149946594423,,,,,,,,,,0,,,NEUTRAL
2010-11-30,0.2082,0.38267929912151627,,-0.7213477168818314,1.4297906093789596,,1.7860355586635162,41.760208477416455,,,,,,,,,,0,,,NEUTRAL
