date,event,btc_price
8/9/2013,,98.8292617
8/10/2013,,101.3779042
8/11/2013,,104.9182209
8/12/2013,,106.6599836
8/13/2013,,109.001478
8/14/2013,,99.16004883
8/15/2013,,109.9716494
8/16/2013,,108.621144
8/17/2013,,112.4897274
8/18/2013,,112.9061422
8/19/2013,,102.8732953
8/20/2013,,121.0871725
8/21/2013,,120.1121151
8/22/2013,,121.9729553
8/23/2013,,118.0731833
8/24/2013,,118.5443738
8/25/2013,,118.1681287
8/26/2013,,118.0572238
8/27/2013,,130.9257781
8/28/2013,,126.9049802
8/29/2013,,127.7199768
8/30/2013,,135.5226157
8/31/2013,,137.1299177
9/1/2013,,145.4333214
9/2/2013,,140.8788404
9/3/2013,,143.55922
9/4/2013,,132.4665565
9/5/2013,,129.3182557
9/6/2013,,121.2148823
9/7/2013,,127.1349826
9/8/2013,,124.2092131
9/9/2013,,130.1340727
9/10/2013,,129.4063525
9/11/2013,,141.5408031
9/12/2013,,135.9256395
9/13/2013,,140.6090126
9/14/2013,,134.036254
9/15/2013,,138.2964738
9/16/2013,,138.9228534
9/17/2013,,138.4675697
9/18/2013,,136.2908881
9/19/2013,,135.1049221
9/20/2013,,130.7840571
9/21/2013,,133.9793825
9/22/2013,,134.021957
9/23/2013,,130.9228916
9/24/2013,,132.2286157
9/25/2013,,135.035393
9/26/2013,,135.4987985
9/27/2013,,137.845641
9/28/2013,,142.4813969
9/29/2013,,144.5646983
9/30/2013,,141.1349333
10/1/2013,,139.0146571
10/2/2013,,122.9840157
10/3/2013,,130.7570223
10/4/2013,,121.9400511
10/5/2013,,122.4385259
10/6/2013,,137.7963725
10/7/2013,,131.6354171
10/8/2013,,130.4608991
10/9/2013,,139.3241055
10/10/2013,,139.7875024
10/11/2013,,136.6365497
10/12/2013,,141.7943943
10/13/2013,,145.2870678
10/14/2013,,150.2963722
10/15/2013,,152.0201999
10/16/2013,,148.6804323
10/17/2013,,154.0865851
10/18/2013,,162.9963331
10/19/2013,,179.0048241
10/20/2013,,181.2167434
