Date,BTC Price,MVRV,Realized Price,RollMean,RollStd,Z,Cycle
2014-12-23,336.252902313939,1.0259492551618266,327.7480836621892,1.6115993181404933,0.5201467343310582,-1.1259324039241543,2013
2015-01-26,275.740812337644,0.8895335937851871,309.9835849529843,1.431294835617401,0.4069711114943593,-1.3312031899338452,2017
2015-02-02,238.888244353622,0.7761600391117909,307.78219995324287,1.3963744772007352,0.38414917906992063,-1.6145145476831968,2017
2015-02-14,256.9579253513,0.8409806792617263,305.5455751693086,1.3472847214361163,0.36703132239449404,-1.3794573140823179,2017
2015-02-21,245.639535020527,0.8059559491794437,304.78034844288504,1.3254312313186107,0.36556932730055763,-1.4210034686856363,2017
2015-03-03,282.79462109708,0.9315891855082622,303.56151133591266,1.2975219285175976,0.3628829511740164,-1.0084043403677472,2017
2015-03-11,296.790683379287,0.9791612368004072,303.1070596188082,1.2743310144289821,0.35126809639169276,-0.8402977118065296,2017
2015-04-05,260.794183654991,0.8696334736762218,299.88977143730415,1.2215318002784956,0.34625843453842947,-1.016288100162419,2017
2015-04-21,236.176204496744,0.7984142903687415,295.8065848090818,1.1943785474176674,0.35418532299864797,-1.1179578354533832,2017
2015-05-08,244.264222488293,0.829565073893622,294.4485371615535,1.1672142403214403,0.36160453918297536,-0.9337525662446526,2017
2015-05-24,240.592708065407,0.8211227360058707,293.0045625526156,1.1403446253590588,0.3638283849398866,-0.8773968787672555,2017
2015-06-16,251.676431485259,0.8689205672316361,289.6426220950152,1.0757982154348704,0.3255534753183453,-0.6354644133377387,2017
2015-07-12,311.378145060733,1.0748947449907649,289.6824517115007,1.0157156063932422,0.27074244007507847,0.21858094571767892,2017
2015-07-28,295.182971760849,1.0194568956333392,289.54924237131786,0.9837965217247867,0.22587778405434905,0.15787464029650716,2017
2015-08-28,231.742139631433,0.8222139195142535,281.8513943042236,0.9322914593657904,0.15993301984154815,-0.6882727529349161,2017
2015-09-08,244.251385076155,0.8688233479299314,281.1289379574239,0.9168066879862229,0.1432557779882144,-0.3349487240943191,2017
2015-09-28,239.781819791489,0.8577448646039268,279.5491173266434,0.8953320493070154,0.12156855788379281,-0.3091850833586268,2017
2015-11-04,409.881965863057,1.4183644190354343,288.9821264282696,0.8896355271924529,0.1230690708639827,4.296196340243265,2017
2015-12-15,465.345572154734,1.5522907354032565,299.7799069088986,0.9082707266403783,0.16440941810884388,3.9171722409267207,2017
2016-01-01,434.453776034672,1.43152863269012,303.4894071369352,0.9303678434189449,0.20123950399753057,2.4903698295605268,2017
2016-01-07,458.529580553185,1.5014212634889448,305.3970206121043,0.9392657448634399,0.21106146443877938,2.663468294036044,2017
2016-01-20,419.190108879924,1.3690566658997017,306.1890127129583,0.9612491659770983,0.22125681703068767,1.8431409499398232,2017
2016-02-04,389.650185811516,1.2829219487813888,303.72088199257456,0.9815129763879044,0.22530550501263502,1.3377789964634088,2017
2016-02-21,440.687369252635,1.4360423247206002,306.87630974830506,1.0070387875867277,0.23016203551973557,1.863919634552793,2017
2016-02-29,438.681150185598,1.420874938469527,308.7401560183168,1.0201105189372597,0.2353393859520297,1.7029211575063636,2017
2016-03-11,420.775011360991,1.3573577134990518,309.9956681841076,1.0324667495362385,0.24112875922117147,1.3473754230403194,2017
2016-03-17,420.428290699209,1.3531576401288343,310.70163462933994,1.0392661156882255,0.24384638394312066,1.2872510937616646,2017
2016-03-27,427.513979279589,1.370302826039572,311.9850380190657,1.052675774013096,0.24642660785647297,1.288931640902481,2017
2016-04-05,424.630066540869,1.3564919767649657,313.0354427554739,1.0652156041006278,0.2480464390418834,1.174281613513327,2017
2016-04-26,468.155955224252,1.4703626126166218,318.3948987869958,1.100046868183234,0.24792748908902335,1.4936453629811839,2017
2016-05-09,462.133788324292,1.4423378755337042,320.4060547555752,1.1222122409110427,0.24788770507977817,1.2914139268005844,2017
2016-05-15,459.035486966438,1.4287991036567835,321.2736386743314,1.132220122169731,0.24742618400357563,1.1986564101185289,2017
2016-06-16,771.025805227497,2.181890692445357,353.3750833151814,1.2053953018361008,0.26996204308089433,3.6171580992097057,2017
2016-07-02,706.694934016283,1.9559551470896903,361.30426358078313,1.2509204796835363,0.29604691258818816,2.381496436636995,2017
2016-07-17,682.437225930828,1.8625799946425017,366.3935121679502,1.2860368317239015,0.31067405569526224,1.8557814930131369,2017
2016-08-08,595.920804676835,1.6213336101869684,367.54977564926617,1.3304259957702076,0.3168330192998101,0.9181732859146325,2017
2016-08-22,588.554394168369,1.597679154026359,368.3808433533951,1.3578492987971447,0.30640792786881393,0.7827142623146996,2017
2016-09-08,626.164807320783,1.6859393383604184,371.4041146520315,1.3938668839509707,0.28581513936414804,1.0218928747414162,2017
2016-09-18,612.670291280422,1.6413387055164814,373.2747477539272,1.4161840332895512,0.27251735821518996,0.8262030488683205,2017
2016-10-01,614.846748624164,1.6392742405583396,375.0725372313214,1.4439965412116118,0.2509734385768931,0.7780811405940822,2017
2016-10-16,642.6759392034,1.695091806237181,379.1393108259031,1.4754644283291753,0.22649473833838643,0.9696798235545723,2017
2016-11-02,748.477566122293,1.926070828470328,388.60334472576415,1.5077199336129896,0.21506482187751025,1.9452316339099354,2017
2016-11-09,727.824091950038,1.860228714618796,391.2551646097916,1.5177162657232555,0.21730418901246606,1.5761888919494855,2017
2016-11-19,758.961094678218,1.914065994657656,396.51772551027614,1.5372734995047193,0.21434314459112055,1.757893847604519,2017
2016-12-04,799.68954058244,1.9570383491476624,408.62231490288593,1.565054672971877,0.2136751526967531,1.8344841280262798,2017
2017-01-04,1155.2720819306,2.5804416513856587,447.7032376648533,1.6174172730599883,0.25629536709528433,3.7574786826624207,2017
2017-01-22,929.817599105844,2.0462576895160742,454.3990739141655,1.6470324714232414,0.25978670874926296,1.536742276057514,2017
2017-02-08,1076.09578084716,2.2811112011087102,471.74192136014017,1.6870530019643681,0.2630345796542665,2.2584794741633365,2017
2017-03-03,1293.40687325759,2.5597883881586365,505.2788266564456,1.745420253076024,0.28901528677258165,2.8177337751806077,2017
2017-03-15,1272.40145483818,2.437748361920191,521.9576699195981,1.7805295755566828,0.3017119420833227,2.1782988827867036,2017
2017-04-11,1231.09406066777,2.262643915848776,544.0953620870365,1.8342473248285223,0.2854707840132931,1.5006670209736954,2017
2017-05-24,2491.18130563493,3.5600111208024785,699.7678437233031,1.978018293109955,0.35795447665592245,4.419536368065001,2017
2017-06-11,2976.89313994215,3.61161613040938,824.2551346686771,2.0606405028599166,0.45526236144513876,3.406773234286716,2017
2017-06-23,2822.68125961699,3.145597704617714,897.3433746703575,2.096982389750671,0.4912714461045273,2.1344926988570188,2017
2017-07-04,2626.59456097794,2.8391472036044587,925.1350397201415,2.125665532671536,0.5036843892122312,1.4165252809379643,2017
2017-07-20,2856.53210632686,2.976339009380602,959.7468894920424,2.1575510749649927,0.5086941112808877,1.6095879945492346,2017
2017-08-16,4385.92100605985,3.219897591623851,1362.130589950829,2.2398176569105277,0.5147844893914318,1.903864539259826,2017
2017-09-01,4901.28507371056,3.117750514738729,1572.0581395273357,2.300382317559339,0.5137933325675951,1.590850144151795,2017
2017-09-18,4069.72176538011,2.4665389046728423,1649.972663179992,2.3427571913823955,0.4981095576949559,0.2485029877026596,2017
2017-10-14,5824.80067993663,3.1336221845853998,1858.8075833102685,2.405397574462415,0.46339152399382977,1.5715104235110722,2017
2017-10-21,6033.14066647698,3.090618886904744,1952.081730956861,2.4309647879267566,0.45946499009345665,1.4357004629314882,2017
2017-11-08,7475.55819837755,3.2802816356700544,2278.937917125076,2.4925586427087105,0.45767243336621966,1.7211501841340415,2017
2017-12-07,18250.9455034354,4.981726881553903,3663.578099998641,2.6034113327254906,0.4825562535125872,4.928576785641791,2017
2017-12-16,19538.1283354772,4.386663584786144,4453.983752763596,2.657452063039095,0.5227525962823122,3.307896572957793,2017
2017-12-26,15903.4984156017,3.26295439559535,4873.95669307232,2.694819505664995,0.5313657288146371,1.069197464423876,2017
2018-01-06,17578.8059853878,3.306780379611575,5315.988353436603,2.7158834489713297,0.5291056311865563,1.1167844298219196,2017
2018-01-28,11881.8509901958,2.1682862009184163,5479.835173586877,2.7416669355033605,0.5065872792588667,-1.131849847125644,2017
2018-02-20,11338.0322555782,2.116282752098263,5357.522403061079,2.7159966051684115,0.5467483054250699,-1.0968737298671647,2017
2018-03-04,11615.682941932,2.11613736295615,5489.096854140605,2.700240737794451,0.5613960812630205,-1.0404479018168307,2017
2018-03-20,9035.00480931558,1.6733246970496192,5399.433131684463,2.674660357467656,0.5920390229187997,-1.6913338845155377,2017
2018-04-03,7525.14153227583,1.4183893670126106,5305.413102556716,2.6549294631724414,0.6224203880472174,-1.9866638688352631,2017
2018-04-24,9653.75255193749,1.8139784128516068,5321.867384718001,2.612372837087754,0.6743091832110166,-1.184018316989611,2017
2018-05-05,9762.21430170034,1.8177140089525967,5370.5996947922085,2.5901181611288187,0.6900751043629509,-1.1193044746763814,2017
2018-05-20,8492.59917265101,1.5699734733658055,5409.390232845179,2.5377460635676563,0.7125529485508533,-1.3581763883933786,2017
2018-06-03,7689.38782099348,1.4315437214063418,5371.395721982883,2.469744914177647,0.7312514338423924,-1.4197595310220887,2017
2018-06-19,6779.1185915568,1.2818311306160712,5288.620653407468,2.382439066367778,0.7431620207747107,-1.4809797930798132,2017
2018-07-07,6790.70251040529,1.3102881578245893,5182.6023686878,2.301125668327957,0.7736727700482363,-1.2806932709310574,2017
2018-07-24,8385.183823621,1.6172283977996869,5184.910081364776,2.2441621470076263,0.7949425996589166,-0.7886528530197474,2017
2018-08-17,6587.98666677998,1.282535195409339,5136.690743740044,2.151529560135879,0.8075380408944332,-1.0761033173917574,2017
2018-09-04,7364.0347279285,1.4262003918192694,5163.394127619678,2.072828798955564,0.8061226690173876,-0.8021464126849248,2017
2018-09-15,6545.60861225917,1.27761467924772,5123.304168760279,2.0341806280762804,0.8124337435994423,-0.9312340295919236,2017
2018-09-21,6750.46195715367,1.3211761416656014,5109.433741850189,2.017179883147018,0.81742707136747,-0.8514566814102144,2017
2018-10-08,6658.16413606773,1.3080971708657954,5089.961422102048,1.9644409491932124,0.8253252878586546,-0.7952546565370995,2017
2018-10-16,6582.97907522687,1.3011156644287782,5059.4879880390645,1.9284572700429672,0.8183518396357963,-0.7665915505161991,2017
2018-11-07,6550.06729670758,1.3081548598450607,5007.103897074829,1.8229786479761945,0.7795377050831711,-0.6604219202921117,2017
2018-11-29,4336.45579983026,0.9017520002146452,4808.9228510699695,1.7013947113465928,0.7300059988798666,-1.0953919726124617,2017
2018-12-20,4156.43990642384,0.8949992684781083,4644.070730349995,1.5185953128082261,0.49758244393274875,-1.2532517011681397,2019 (mini-cycle)
2019-01-06,4103.78852514593,0.8957889455475305,4581.200231978285,1.4183928030665633,0.3916125966133868,-1.3344919495400323,2019 (mini-cycle)
2019-01-19,3772.88464099678,0.8358388011129937,4513.890281203563,1.357548490631972,0.3365785390604311,-1.550038487229002,2019 (mini-cycle)
2019-02-02,3528.38897286619,0.7901473729127138,4465.482128807844,1.3097757812357924,0.3217679725370443,-1.614916500936883,2019 (mini-cycle)
2019-02-10,3712.26142417163,0.8347975373258074,4446.900305987363,1.2932820884929606,0.32770058095388566,-1.399095936395888,2019 (mini-cycle)
2019-02-23,4153.60125610778,0.9400837787135364,4418.330951090126,1.256349767197958,0.3144536613841233,-1.0057634154816992,2019 (mini-cycle)
2019-03-09,3985.93596132286,0.9064273304632164,4397.413700319369,1.2159065548702035,0.290089447066469,-1.0668406849563032,2019 (mini-cycle)
2019-03-20,4108.24444180822,0.9367708765565672,4385.538176538457,1.194470671817042,0.28540648711704625,-0.9029219968458218,2019 (mini-cycle)
2019-04-10,5317.97501107732,1.2053914896228763,4411.823923479934,1.1714218793804458,0.28155025531357414,0.12065203139168582,2019 (mini-cycle)
2019-04-23,5531.47024426132,1.2476064093269763,4433.66610087013,1.1580037218632286,0.2706936684107425,0.33101139006985275,2019 (mini-cycle)
2019-05-15,8185.612078301,1.793675163240901,4563.597827552471,1.1370596012915453,0.2425598212375212,2.7070252550457634,2019 (mini-cycle)
2019-05-27,8775.94135894782,1.8827561331538776,4661.220433390331,1.1452196579971703,0.25759174613801694,2.863199175495077,2019 (mini-cycle)
2019-06-02,8742.9471646236,1.8353711386979012,4763.585402583075,1.1521846032751404,0.26957248860806166,2.5343333028915396,2019 (mini-cycle)
2019-06-26,12830.4112915608,2.549242279111048,5033.029381591349,1.1907329388443961,0.3284480935427589,4.136146219067016,2019 (mini-cycle)
2019-07-09,12486.2395693099,2.387125286012476,5230.659506006607,1.2256707843672856,0.3813722553768433,3.0454614494636707,2019 (mini-cycle)
2019-08-08,11993.9919257893,2.1530861906669028,5570.604640808294,1.272238168227939,0.4324122120212179,2.0370563040336656,2019 (mini-cycle)
2019-08-19,10947.9703530009,1.9508070810660092,5612.021024148852,1.2936097617117266,0.4478000305950306,1.4676133864506613,2019 (mini-cycle)
2019-09-05,10650.4380874233,1.8762765019992649,5676.369168443315,1.3160708820587157,0.4612187549972106,1.2146202075931132,2019 (mini-cycle)
2019-10-02,8579.7918565564,1.501157035397574,5715.452583735907,1.34652678476492,0.47266018541691024,0.3271488807466664,2019 (mini-cycle)
2019-10-10,8650.27324196,1.5152793897401091,5708.698541358527,1.3502622542032408,0.4729519354519999,0.34890889151169574,2019 (mini-cycle)
2019-10-27,9543.71381079162,1.6676034394887886,5723.011589444363,1.3582616764830617,0.47351250988069005,0.6532916376035579,2019 (mini-cycle)
2019-11-04,9435.21244606531,1.6390986775103435,5756.341930796152,1.3658402071434537,0.47489418097796227,0.5754091781123984,2019 (mini-cycle)
2019-11-30,7787.01148823109,1.368516658522469,5690.110850852488,1.392639105813607,0.4665341384807314,-0.051705642313106266,2019 (mini-cycle)
2019-12-06,7735.39632168443,1.3639831977757175,5671.181532366923,1.4008478795533537,0.4607129051887745,-0.0800166033172677,2019 (mini-cycle)
2019-12-29,7634.77263573633,1.3560928345830434,5629.97786068517,1.432986443023521,0.4339722294466562,-0.17718555064807298,2019 (mini-cycle)
2020-01-17,9044.16436355555,1.5916515023525175,5682.251642515936,1.4635719929836515,0.4118322395621937,0.31099922994135537,2019 (mini-cycle)
2020-01-30,9493.08554046166,1.6593210280956705,5721.066255248062,1.4905507242337277,0.392205029637011,0.4303114216004347,2019 (mini-cycle)
2020-02-14,10347.9412053541,1.772176730898983,5839.113574245406,1.5272024235348691,0.36702437552022177,0.6674605930924518,2019 (mini-cycle)
2020-03-05,9289.64862516547,1.58701781793398,5853.525096056558,1.5667054036827857,0.3325168948763048,0.06108686374793225,2019 (mini-cycle)
2020-03-26,6799.24658729842,1.2132461233282803,5604.17746783822,1.581600807490613,0.3114524439201962,-1.1826996106561827,2021
2020-04-08,7419.50678996563,1.3290860137096503,5582.412811084236,1.586687121105888,0.3037669104009556,-0.8480222781876353,2021
2020-05-07,9971.23131878634,1.7471442265344412,5707.159813912351,1.600245874533804,0.2932558457718531,0.500922161036548,2021
2020-05-19,9772.15111515857,1.6968893572154953,5758.861692193147,1.600138747488548,0.2926381171026347,0.33061520038763326,2021
2020-06-01,10189.9790223102,1.761289267501429,5785.522690867096,1.5943254259661983,0.2905401453848488,0.5746670268718654,2021
2020-06-10,9883.85776375287,1.699075723079165,5817.19674379242,1.5947569336884053,0.2906187142891826,0.35895413564783885,2021
2020-06-16,9530.47708115578,1.636773841750847,5822.720792605706,1.5916731250991762,0.28918470853057626,0.15595816556428396,2021
2020-06-22,9691.18891001144,1.658100975315515,5844.751950747351,1.5849259256494446,0.2834056956322687,0.25819893810821004,2021
2020-07-08,9434.09323919054,1.6052949880872798,5876.859586057344,1.5550941353116123,0.2429316640634536,0.2066459840432946,2021
2020-08-01,11814.9456927668,1.970109731190211,5997.100316655451,1.5365019083293867,0.22171268617225035,1.955719496014544,2021
2020-08-10,11897.7501143332,1.9463214462494036,6112.942000027991,1.5321957837825073,0.21240923899778724,1.9496593670824762,2021
2020-08-17,12289.4162465931,1.9893508943746776,6177.601086537372,1.5327469840580576,0.21321348358066153,2.1415339341983057,2021
2020-09-01,11922.6469236938,1.9069637592158903,6252.162300449894,1.535252013561576,0.2164935597514346,1.7169644495711205,2021
2020-09-19,11083.7460368869,1.7682429349829594,6268.225828932105,1.52917715675429,0.21042445766950355,1.136112127251626,2021
2020-09-29,10848.5659049815,1.7238886896012633,6293.077952434842,1.533302384326857,0.21123331732072528,0.9022549458191312,2021
2020-10-12,11539.3047487149,1.8222664733925615,6332.391512000915,1.5424811411582244,0.21392142554810503,1.3078883123440157,2021
2020-11-05,15595.7718768751,2.2960630718634683,6792.396980723044,1.5725958778817382,0.24038459336234586,3.009623802683583,2021
2020-11-24,19118.1212264696,2.603632453438093,7342.864850691252,1.62104344208374,0.30012522072004644,3.2739301582085343,2021
2020-11-30,19667.5007343055,2.6277438278730343,7484.557865073514,1.6391968075378407,0.3158118974562217,3.1301766282324035,2021
2020-12-19,23861.6771924341,2.896934262347092,8236.872166060615,1.703370663661969,0.36486928180521344,3.271208781347372,2021
2021-01-08,40736.1542479504,3.772275928052592,10798.82676264886,1.8021838187670427,0.4851799995674558,4.060538585765926,2021
2021-02-21,57550.822756313,3.9535799136871863,14556.63576119294,1.9961027257596564,0.6754234621282718,2.898148047388646,2021
2021-03-13,61186.2710771734,3.7766375411937054,16201.255855184309,2.0987196221091553,0.725745145357063,2.311993307594256,2021
2021-04-13,63551.3265337792,3.434919054044834,18501.54997362849,2.2820922288548062,0.7386515621369552,1.5607180493260497,2021
2021-05-01,57935.8578477097,2.950990938514064,19632.67900676191,2.3593233591989384,0.7204637231073873,0.8212316045049995,2021
2021-05-08,59074.0801397817,2.945509592969445,20055.64004299425,2.3830594842768864,0.7164495354582276,0.7850519553101896,2021
2021-05-26,39328.2713283477,1.983450892492016,19828.2052140628,2.413745905250228,0.6996697253992531,-0.6149973296510329,2021
2021-06-03,39209.8037900208,1.9795766170350175,19807.166569156943,2.4182521219357946,0.6955023215222528,-0.6307319060282124,2021
2021-06-14,40545.772401773,2.052197720232593,19757.244636826512,2.4241668278868413,0.6899922464169163,-0.5390917210821701,2021
