Cycle,Date_prev,Date_curr,Price_prev,Price_curr,MVRV_prev,MVRV_curr,Dir_MVRV,Z_prev,Z_curr,Dir_Z,RollMean_prev,RollMean_curr,RollStd_prev,RollStd_curr,Class
2017,2016-04-05,2016-04-26,424.630066540869,468.155955224252,1.3564919767649657,1.4703626126166218,NAIK,1.174281613513327,1.4936453629811839,NAIK,1.0652156041006278,1.100046868183234,0.2480464390418834,0.24792748908902335,SEARAH (naik-naik)
2017,2016-04-26,2016-05-09,468.155955224252,462.133788324292,1.4703626126166218,1.4423378755337042,FLAT,1.4936453629811839,1.2914139268005844,TURUN,1.100046868183234,1.1222122409110427,0.24792748908902335,0.24788770507977817,"DIVERGEN (MVRV naik/flat, Z turun)"
2017,2016-05-09,2016-05-15,462.133788324292,459.035486966438,1.4423378755337042,1.4287991036567835,FLAT,1.2914139268005844,1.1986564101185289,FLAT,1.1222122409110427,1.132220122169731,0.24788770507977817,0.24742618400357563,FLAT/FLAT (tidak ada perubahan berarti)
2017,2016-05-15,2016-06-16,459.035486966438,771.025805227497,1.4287991036567835,2.181890692445357,NAIK,1.1986564101185289,3.6171580992097057,NAIK,1.132220122169731,1.2053953018361008,0.24742618400357563,0.26996204308089433,SEARAH (naik-naik)
2017,2016-06-16,2016-07-02,771.025805227497,706.694934016283,2.181890692445357,1.9559551470896903,TURUN,3.6171580992097057,2.381496436636995,TURUN,1.2053953018361008,1.2509204796835363,0.26996204308089433,0.29604691258818816,SEARAH (turun-turun)
2017,2016-07-02,2016-07-17,706.694934016283,682.437225930828,1.9559551470896903,1.8625799946425017,TURUN,2.381496436636995,1.8557814930131369,TURUN,1.2509204796835363,1.2860368317239015,0.29604691258818816,0.31067405569526224,SEARAH (turun-turun)
2017,2016-07-17,2016-08-08,682.437225930828,595.920804676835,1.8625799946425017,1.6213336101869684,TURUN,1.8557814930131369,0.9181732859146325,TURUN,1.2860368317239015,1.3304259957702076,0.31067405569526224,0.3168330192998101,SEARAH (turun-turun)
2017,2016-08-08,2016-08-22,595.920804676835,588.554394168369,1.6213336101869684,1.597679154026359,FLAT,0.9181732859146325,0.7827142623146996,TURUN,1.3304259957702076,1.3578492987971447,0.3168330192998101,0.30640792786881393,"DIVERGEN (MVRV naik/flat, Z turun)"
2017,2016-08-22,2016-09-08,588.554394168369,626.164807320783,1.597679154026359,1.6859393383604184,NAIK,0.7827142623146996,1.0218928747414162,NAIK,1.3578492987971447,1.3938668839509707,0.30640792786881393,0.28581513936414804,SEARAH (naik-naik)
2017,2016-09-08,2016-09-18,626.164807320783,612.670291280422,1.6859393383604184,1.6413387055164814,TURUN,1.0218928747414162,0.8262030488683205,TURUN,1.3938668839509707,1.4161840332895512,0.28581513936414804,0.27251735821518996,SEARAH (turun-turun)
2017,2016-09-18,2016-10-01,612.670291280422,614.846748624164,1.6413387055164814,1.6392742405583396,FLAT,0.8262030488683205,0.7780811405940822,FLAT,1.4161840332895512,1.4439965412116118,0.27251735821518996,0.2509734385768931,FLAT/FLAT (tidak ada perubahan berarti)
2017,2016-10-01,2016-10-16,614.846748624164,642.6759392034,1.6392742405583396,1.695091806237181,NAIK,0.7780811405940822,0.9696798235545723,NAIK,1.4439965412116118,1.4754644283291753,0.2509734385768931,0.22649473833838643,SEARAH (naik-naik)
2017,2016-10-16,2016-11-02,642.6759392034,748.477566122293,1.695091806237181,1.926070828470328,NAIK,0.9696798235545723,1.9452316339099354,NAIK,1.4754644283291753,1.5077199336129896,0.22649473833838643,0.21506482187751025,SEARAH (naik-naik)
2017,2016-11-02,2016-11-09,748.477566122293,727.824091950038,1.926070828470328,1.860228714618796,TURUN,1.9452316339099354,1.5761888919494855,TURUN,1.5077199336129896,1.5177162657232555,0.21506482187751025,0.21730418901246606,SEARAH (turun-turun)
2017,2016-11-09,2016-11-19,727.824091950038,758.961094678218,1.860228714618796,1.914065994657656,NAIK,1.5761888919494855,1.757893847604519,NAIK,1.5177162657232555,1.5372734995047193,0.21730418901246606,0.21434314459112055,SEARAH (naik-naik)
2017,2016-11-19,2016-12-04,758.961094678218,799.68954058244,1.914065994657656,1.9570383491476624,NAIK,1.757893847604519,1.8344841280262798,FLAT,1.5372734995047193,1.565054672971877,0.21434314459112055,0.2136751526967531,FLAT/FLAT (tidak ada perubahan berarti)
2017,2016-12-04,2017-01-04,799.68954058244,1155.2720819306,1.9570383491476624,2.5804416513856587,NAIK,1.8344841280262798,3.7574786826624207,NAIK,1.565054672971877,1.6174172730599883,0.2136751526967531,0.25629536709528433,SEARAH (naik-naik)
2017,2017-01-04,2017-01-22,1155.2720819306,929.817599105844,2.5804416513856587,2.0462576895160742,TURUN,3.7574786826624207,1.536742276057514,TURUN,1.6174172730599883,1.6470324714232414,0.25629536709528433,0.25978670874926296,SEARAH (turun-turun)
2017,2017-01-22,2017-02-08,929.817599105844,1076.09578084716,2.0462576895160742,2.2811112011087102,NAIK,1.536742276057514,2.2584794741633365,NAIK,1.6470324714232414,1.6870530019643681,0.25978670874926296,0.2630345796542665,SEARAH (naik-naik)
2017,2017-02-08,2017-03-03,1076.09578084716,1293.40687325759,2.2811112011087102,2.5597883881586365,NAIK,2.2584794741633365,2.8177337751806077,NAIK,1.6870530019643681,1.745420253076024,0.2630345796542665,0.28901528677258165,SEARAH (naik-naik)
2017,2017-03-03,2017-03-15,1293.40687325759,1272.40145483818,2.5597883881586365,2.437748361920191,TURUN,2.8177337751806077,2.1782988827867036,TURUN,1.745420253076024,1.7805295755566828,0.28901528677258165,0.3017119420833227,SEARAH (turun-turun)
2017,2017-03-15,2017-04-11,1272.40145483818,1231.09406066777,2.437748361920191,2.262643915848776,TURUN,2.1782988827867036,1.5006670209736954,TURUN,1.7805295755566828,1.8342473248285223,0.3017119420833227,0.2854707840132931,SEARAH (turun-turun)
2017,2017-04-11,2017-05-24,1231.09406066777,2491.18130563493,2.262643915848776,3.5600111208024785,NAIK,1.5006670209736954,4.419536368065001,NAIK,1.8342473248285223,1.978018293109955,0.2854707840132931,0.35795447665592245,SEARAH (naik-naik)
2017,2017-05-24,2017-06-11,2491.18130563493,2976.89313994215,3.5600111208024785,3.61161613040938,FLAT,4.419536368065001,3.406773234286716,TURUN,1.978018293109955,2.0606405028599166,0.35795447665592245,0.45526236144513876,"DIVERGEN (MVRV naik/flat, Z turun)"
2017,2017-06-11,2017-06-23,2976.89313994215,2822.68125961699,3.61161613040938,3.145597704617714,TURUN,3.406773234286716,2.1344926988570188,TURUN,2.0606405028599166,2.096982389750671,0.45526236144513876,0.4912714461045273,SEARAH (turun-turun)
2017,2017-06-23,2017-07-04,2822.68125961699,2626.59456097794,3.145597704617714,2.8391472036044587,TURUN,2.1344926988570188,1.4165252809379643,TURUN,2.096982389750671,2.125665532671536,0.4912714461045273,0.5036843892122312,SEARAH (turun-turun)
2017,2017-07-04,2017-07-20,2626.59456097794,2856.53210632686,2.8391472036044587,2.976339009380602,NAIK,1.4165252809379643,1.6095879945492346,NAIK,2.125665532671536,2.1575510749649927,0.5036843892122312,0.5086941112808877,SEARAH (naik-naik)
2017,2017-07-20,2017-08-16,2856.53210632686,4385.92100605985,2.976339009380602,3.219897591623851,NAIK,1.6095879945492346,1.903864539259826,NAIK,2.1575510749649927,2.2398176569105277,0.5086941112808877,0.5147844893914318,SEARAH (naik-naik)
2017,2017-08-16,2017-09-01,4385.92100605985,4901.28507371056,3.219897591623851,3.117750514738729,TURUN,1.903864539259826,1.590850144151795,TURUN,2.2398176569105277,2.300382317559339,0.5147844893914318,0.5137933325675951,SEARAH (turun-turun)
2017,2017-09-01,2017-09-18,4901.28507371056,4069.72176538011,3.117750514738729,2.4665389046728423,TURUN,1.590850144151795,0.2485029877026596,TURUN,2.300382317559339,2.3427571913823955,0.5137933325675951,0.4981095576949559,SEARAH (turun-turun)
2017,2017-09-18,2017-10-14,4069.72176538011,5824.80067993663,2.4665389046728423,3.1336221845853998,NAIK,0.2485029877026596,1.5715104235110722,NAIK,2.3427571913823955,2.405397574462415,0.4981095576949559,0.46339152399382977,SEARAH (naik-naik)
2017,2017-10-14,2017-10-21,5824.80067993663,6033.14066647698,3.1336221845853998,3.090618886904744,FLAT,1.5715104235110722,1.4357004629314882,TURUN,2.405397574462415,2.4309647879267566,0.46339152399382977,0.45946499009345665,"DIVERGEN (MVRV naik/flat, Z turun)"
2017,2017-10-21,2017-11-08,6033.14066647698,7475.55819837755,3.090618886904744,3.2802816356700544,NAIK,1.4357004629314882,1.7211501841340415,NAIK,2.4309647879267566,2.4925586427087105,0.45946499009345665,0.45767243336621966,SEARAH (naik-naik)
2017,2017-11-08,2017-12-07,7475.55819837755,18250.9455034354,3.2802816356700544,4.981726881553903,NAIK,1.7211501841340415,4.928576785641791,NAIK,2.4925586427087105,2.6034113327254906,0.45767243336621966,0.4825562535125872,SEARAH (naik-naik)
2017,2017-12-07,2017-12-16,18250.9455034354,19538.1283354772,4.981726881553903,4.386663584786144,TURUN,4.928576785641791,3.307896572957793,TURUN,2.6034113327254906,2.657452063039095,0.4825562535125872,0.5227525962823122,SEARAH (turun-turun)
2017,2017-12-16,2017-12-26,19538.1283354772,15903.4984156017,4.386663584786144,3.26295439559535,TURUN,3.307896572957793,1.069197464423876,TURUN,2.657452063039095,2.694819505664995,0.5227525962823122,0.5313657288146371,SEARAH (turun-turun)
2017,2017-12-26,2018-01-06,15903.4984156017,17578.8059853878,3.26295439559535,3.306780379611575,FLAT,1.069197464423876,1.1167844298219196,FLAT,2.694819505664995,2.7158834489713297,0.5313657288146371,0.5291056311865563,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-01-06,2018-01-28,17578.8059853878,11881.8509901958,3.306780379611575,2.1682862009184163,TURUN,1.1167844298219196,-1.131849847125644,TURUN,2.7158834489713297,2.7416669355033605,0.5291056311865563,0.5065872792588667,SEARAH (turun-turun)
2017,2018-01-28,2018-02-20,11881.8509901958,11338.0322555782,2.1682862009184163,2.116282752098263,TURUN,-1.131849847125644,-1.0968737298671647,FLAT,2.7416669355033605,2.7159966051684115,0.5065872792588667,0.5467483054250699,"DIVERGEN (MVRV turun, Z naik/flat)"
2017,2018-02-20,2018-03-04,11338.0322555782,11615.682941932,2.116282752098263,2.11613736295615,FLAT,-1.0968737298671647,-1.0404479018168307,FLAT,2.7159966051684115,2.700240737794451,0.5467483054250699,0.5613960812630205,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-03-04,2018-03-20,11615.682941932,9035.00480931558,2.11613736295615,1.6733246970496192,TURUN,-1.0404479018168307,-1.6913338845155377,TURUN,2.700240737794451,2.674660357467656,0.5613960812630205,0.5920390229187997,SEARAH (turun-turun)
2017,2018-03-20,2018-04-03,9035.00480931558,7525.14153227583,1.6733246970496192,1.4183893670126106,TURUN,-1.6913338845155377,-1.9866638688352631,TURUN,2.674660357467656,2.6549294631724414,0.5920390229187997,0.6224203880472174,SEARAH (turun-turun)
2017,2018-04-03,2018-04-24,7525.14153227583,9653.75255193749,1.4183893670126106,1.8139784128516068,NAIK,-1.9866638688352631,-1.184018316989611,NAIK,2.6549294631724414,2.612372837087754,0.6224203880472174,0.6743091832110166,SEARAH (naik-naik)
2017,2018-04-24,2018-05-05,9653.75255193749,9762.21430170034,1.8139784128516068,1.8177140089525967,FLAT,-1.184018316989611,-1.1193044746763814,FLAT,2.612372837087754,2.5901181611288187,0.6743091832110166,0.6900751043629509,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-05-05,2018-05-20,9762.21430170034,8492.59917265101,1.8177140089525967,1.5699734733658055,TURUN,-1.1193044746763814,-1.3581763883933786,TURUN,2.5901181611288187,2.5377460635676563,0.6900751043629509,0.7125529485508533,SEARAH (turun-turun)
2017,2018-05-20,2018-06-03,8492.59917265101,7689.38782099348,1.5699734733658055,1.4315437214063418,TURUN,-1.3581763883933786,-1.4197595310220887,FLAT,2.5377460635676563,2.469744914177647,0.7125529485508533,0.7312514338423924,"DIVERGEN (MVRV turun, Z naik/flat)"
2017,2018-06-03,2018-06-19,7689.38782099348,6779.1185915568,1.4315437214063418,1.2818311306160712,TURUN,-1.4197595310220887,-1.4809797930798132,FLAT,2.469744914177647,2.382439066367778,0.7312514338423924,0.7431620207747107,"DIVERGEN (MVRV turun, Z naik/flat)"
2017,2018-06-19,2018-07-07,6779.1185915568,6790.70251040529,1.2818311306160712,1.3102881578245893,NAIK,-1.4809797930798132,-1.2806932709310574,NAIK,2.382439066367778,2.301125668327957,0.7431620207747107,0.7736727700482363,SEARAH (naik-naik)
2017,2018-07-07,2018-07-24,6790.70251040529,8385.183823621,1.3102881578245893,1.6172283977996869,NAIK,-1.2806932709310574,-0.7886528530197474,NAIK,2.301125668327957,2.2441621470076263,0.7736727700482363,0.7949425996589166,SEARAH (naik-naik)
2017,2018-07-24,2018-08-17,8385.183823621,6587.98666677998,1.6172283977996869,1.282535195409339,TURUN,-0.7886528530197474,-1.0761033173917574,TURUN,2.2441621470076263,2.151529560135879,0.7949425996589166,0.8075380408944332,SEARAH (turun-turun)
2017,2018-08-17,2018-09-04,6587.98666677998,7364.0347279285,1.282535195409339,1.4262003918192694,NAIK,-1.0761033173917574,-0.8021464126849248,NAIK,2.151529560135879,2.072828798955564,0.8075380408944332,0.8061226690173876,SEARAH (naik-naik)
2017,2018-09-04,2018-09-15,7364.0347279285,6545.60861225917,1.4262003918192694,1.27761467924772,TURUN,-0.8021464126849248,-0.9312340295919236,TURUN,2.072828798955564,2.0341806280762804,0.8061226690173876,0.8124337435994423,SEARAH (turun-turun)
2017,2018-09-15,2018-09-21,6545.60861225917,6750.46195715367,1.27761467924772,1.3211761416656014,NAIK,-0.9312340295919236,-0.8514566814102144,FLAT,2.0341806280762804,2.017179883147018,0.8124337435994423,0.81742707136747,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-09-21,2018-10-08,6750.46195715367,6658.16413606773,1.3211761416656014,1.3080971708657954,FLAT,-0.8514566814102144,-0.7952546565370995,FLAT,2.017179883147018,1.9644409491932124,0.81742707136747,0.8253252878586546,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-10-08,2018-10-16,6658.16413606773,6582.97907522687,1.3080971708657954,1.3011156644287782,FLAT,-0.7952546565370995,-0.7665915505161991,FLAT,1.9644409491932124,1.9284572700429672,0.8253252878586546,0.8183518396357963,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-10-16,2018-11-07,6582.97907522687,6550.06729670758,1.3011156644287782,1.3081548598450607,FLAT,-0.7665915505161991,-0.6604219202921117,NAIK,1.9284572700429672,1.8229786479761945,0.8183518396357963,0.7795377050831711,FLAT/FLAT (tidak ada perubahan berarti)
2017,2018-11-07,2018-11-29,6550.06729670758,4336.45579983026,1.3081548598450607,0.9017520002146452,TURUN,-0.6604219202921117,-1.0953919726124617,TURUN,1.8229786479761945,1.7013947113465928,0.7795377050831711,0.7300059988798666,SEARAH (turun-turun)
2019 (mini-cycle),2018-12-20,2019-01-06,4156.43990642384,4103.78852514593,0.8949992684781083,0.8957889455475305,FLAT,-1.2532517011681397,-1.3344919495400323,FLAT,1.5185953128082261,1.4183928030665633,0.49758244393274875,0.3916125966133868,FLAT/FLAT (tidak ada perubahan berarti)
2019 (mini-cycle),2019-01-06,2019-01-19,4103.78852514593,3772.88464099678,0.8957889455475305,0.8358388011129937,TURUN,-1.3344919495400323,-1.550038487229002,TURUN,1.4183928030665633,1.357548490631972,0.3916125966133868,0.3365785390604311,SEARAH (turun-turun)
2019 (mini-cycle),2019-01-19,2019-02-02,3772.88464099678,3528.38897286619,0.8358388011129937,0.7901473729127138,TURUN,-1.550038487229002,-1.614916500936883,FLAT,1.357548490631972,1.3097757812357924,0.3365785390604311,0.3217679725370443,"DIVERGEN (MVRV turun, Z naik/flat)"
2019 (mini-cycle),2019-02-02,2019-02-10,3528.38897286619,3712.26142417163,0.7901473729127138,0.8347975373258074,NAIK,-1.614916500936883,-1.399095936395888,NAIK,1.3097757812357924,1.2932820884929606,0.3217679725370443,0.32770058095388566,SEARAH (naik-naik)
2019 (mini-cycle),2019-02-10,2019-02-23,3712.26142417163,4153.60125610778,0.8347975373258074,0.9400837787135364,NAIK,-1.399095936395888,-1.0057634154816992,NAIK,1.2932820884929606,1.256349767197958,0.32770058095388566,0.3144536613841233,SEARAH (naik-naik)
2019 (mini-cycle),2019-02-23,2019-03-09,4153.60125610778,3985.93596132286,0.9400837787135364,0.9064273304632164,TURUN,-1.0057634154816992,-1.0668406849563032,FLAT,1.256349767197958,1.2159065548702035,0.3144536613841233,0.290089447066469,"DIVERGEN (MVRV turun, Z naik/flat)"
2019 (mini-cycle),2019-03-09,2019-03-20,3985.93596132286,4108.24444180822,0.9064273304632164,0.9367708765565672,NAIK,-1.0668406849563032,-0.9029219968458218,NAIK,1.2159065548702035,1.194470671817042,0.290089447066469,0.28540648711704625,SEARAH (naik-naik)
2019 (mini-cycle),2019-03-20,2019-04-10,4108.24444180822,5317.97501107732,0.9367708765565672,1.2053914896228763,NAIK,-0.9029219968458218,0.12065203139168582,NAIK,1.194470671817042,1.1714218793804458,0.28540648711704625,0.28155025531357414,SEARAH (naik-naik)
2019 (mini-cycle),2019-04-10,2019-04-23,5317.97501107732,5531.47024426132,1.2053914896228763,1.2476064093269763,NAIK,0.12065203139168582,0.33101139006985275,NAIK,1.1714218793804458,1.1580037218632286,0.28155025531357414,0.2706936684107425,SEARAH (naik-naik)
2019 (mini-cycle),2019-04-23,2019-05-15,5531.47024426132,8185.612078301,1.2476064093269763,1.793675163240901,NAIK,0.33101139006985275,2.7070252550457634,NAIK,1.1580037218632286,1.1370596012915453,0.2706936684107425,0.2425598212375212,SEARAH (naik-naik)
2019 (mini-cycle),2019-05-15,2019-05-27,8185.612078301,8775.94135894782,1.793675163240901,1.8827561331538776,NAIK,2.7070252550457634,2.863199175495077,NAIK,1.1370596012915453,1.1452196579971703,0.2425598212375212,0.25759174613801694,SEARAH (naik-naik)
2019 (mini-cycle),2019-05-27,2019-06-02,8775.94135894782,8742.9471646236,1.8827561331538776,1.8353711386979012,TURUN,2.863199175495077,2.5343333028915396,TURUN,1.1452196579971703,1.1521846032751404,0.25759174613801694,0.26957248860806166,SEARAH (turun-turun)
2019 (mini-cycle),2019-06-02,2019-06-26,8742.9471646236,12830.4112915608,1.8353711386979012,2.549242279111048,NAIK,2.5343333028915396,4.136146219067016,NAIK,1.1521846032751404,1.1907329388443961,0.26957248860806166,0.3284480935427589,SEARAH (naik-naik)
2019 (mini-cycle),2019-06-26,2019-07-09,12830.4112915608,12486.2395693099,2.549242279111048,2.387125286012476,TURUN,4.136146219067016,3.0454614494636707,TURUN,1.1907329388443961,1.2256707843672856,0.3284480935427589,0.3813722553768433,SEARAH (turun-turun)
2019 (mini-cycle),2019-07-09,2019-08-08,12486.2395693099,11993.9919257893,2.387125286012476,2.1530861906669028,TURUN,3.0454614494636707,2.0370563040336656,TURUN,1.2256707843672856,1.272238168227939,0.3813722553768433,0.4324122120212179,SEARAH (turun-turun)
2019 (mini-cycle),2019-08-08,2019-08-19,11993.9919257893,10947.9703530009,2.1530861906669028,1.9508070810660092,TURUN,2.0370563040336656,1.4676133864506613,TURUN,1.272238168227939,1.2936097617117266,0.4324122120212179,0.4478000305950306,SEARAH (turun-turun)
2019 (mini-cycle),2019-08-19,2019-09-05,10947.9703530009,10650.4380874233,1.9508070810660092,1.8762765019992649,TURUN,1.4676133864506613,1.2146202075931132,TURUN,1.2936097617117266,1.3160708820587157,0.4478000305950306,0.4612187549972106,SEARAH (turun-turun)
2019 (mini-cycle),2019-09-05,2019-10-02,10650.4380874233,8579.7918565564,1.8762765019992649,1.501157035397574,TURUN,1.2146202075931132,0.3271488807466664,TURUN,1.3160708820587157,1.34652678476492,0.4612187549972106,0.47266018541691024,SEARAH (turun-turun)
2019 (mini-cycle),2019-10-02,2019-10-10,8579.7918565564,8650.27324196,1.501157035397574,1.5152793897401091,FLAT,0.3271488807466664,0.34890889151169574,FLAT,1.34652678476492,1.3502622542032408,0.47266018541691024,0.4729519354519999,FLAT/FLAT (tidak ada perubahan berarti)
2019 (mini-cycle),2019-10-10,2019-10-27,8650.27324196,9543.71381079162,1.5152793897401091,1.6676034394887886,NAIK,0.34890889151169574,0.6532916376035579,NAIK,1.3502622542032408,1.3582616764830617,0.4729519354519999,0.47351250988069005,SEARAH (naik-naik)
2019 (mini-cycle),2019-10-27,2019-11-04,9543.71381079162,9435.21244606531,1.6676034394887886,1.6390986775103435,FLAT,0.6532916376035579,0.5754091781123984,FLAT,1.3582616764830617,1.3658402071434537,0.47351250988069005,0.47489418097796227,FLAT/FLAT (tidak ada perubahan berarti)
2019 (mini-cycle),2019-11-04,2019-11-30,9435.21244606531,7787.01148823109,1.6390986775103435,1.368516658522469,TURUN,0.5754091781123984,-0.051705642313106266,TURUN,1.3658402071434537,1.392639105813607,0.47489418097796227,0.4665341384807314,SEARAH (turun-turun)
2019 (mini-cycle),2019-11-30,2019-12-06,7787.01148823109,7735.39632168443,1.368516658522469,1.3639831977757175,FLAT,-0.051705642313106266,-0.0800166033172677,FLAT,1.392639105813607,1.4008478795533537,0.4665341384807314,0.4607129051887745,FLAT/FLAT (tidak ada perubahan berarti)
2019 (mini-cycle),2019-12-06,2019-12-29,7735.39632168443,7634.77263573633,1.3639831977757175,1.3560928345830434,FLAT,-0.0800166033172677,-0.17718555064807298,FLAT,1.4008478795533537,1.432986443023521,0.4607129051887745,0.4339722294466562,FLAT/FLAT (tidak ada perubahan berarti)
2019 (mini-cycle),2019-12-29,2020-01-17,7634.77263573633,9044.16436355555,1.3560928345830434,1.5916515023525175,NAIK,-0.17718555064807298,0.31099922994135537,NAIK,1.432986443023521,1.4635719929836515,0.4339722294466562,0.4118322395621937,SEARAH (naik-naik)
2019 (mini-cycle),2020-01-17,2020-01-30,9044.16436355555,9493.08554046166,1.5916515023525175,1.6593210280956705,NAIK,0.31099922994135537,0.4303114216004347,NAIK,1.4635719929836515,1.4905507242337277,0.4118322395621937,0.392205029637011,SEARAH (naik-naik)
2019 (mini-cycle),2020-01-30,2020-02-14,9493.08554046166,10347.9412053541,1.6593210280956705,1.772176730898983,NAIK,0.4303114216004347,0.6674605930924518,NAIK,1.4905507242337277,1.5272024235348691,0.392205029637011,0.36702437552022177,SEARAH (naik-naik)
2019 (mini-cycle),2020-02-14,2020-03-05,10347.9412053541,9289.64862516547,1.772176730898983,1.58701781793398,TURUN,0.6674605930924518,0.06108686374793225,TURUN,1.5272024235348691,1.5667054036827857,0.36702437552022177,0.3325168948763048,SEARAH (turun-turun)
2021,2020-03-26,2020-04-08,6799.24658729842,7419.50678996563,1.2132461233282803,1.3290860137096503,NAIK,-1.1826996106561827,-0.8480222781876353,NAIK,1.581600807490613,1.586687121105888,0.3114524439201962,0.3037669104009556,SEARAH (naik-naik)
2021,2020-04-08,2020-05-07,7419.50678996563,9971.23131878634,1.3290860137096503,1.7471442265344412,NAIK,-0.8480222781876353,0.500922161036548,NAIK,1.586687121105888,1.600245874533804,0.3037669104009556,0.2932558457718531,SEARAH (naik-naik)
2021,2020-05-07,2020-05-19,9971.23131878634,9772.15111515857,1.7471442265344412,1.6968893572154953,TURUN,0.500922161036548,0.33061520038763326,TURUN,1.600245874533804,1.600138747488548,0.2932558457718531,0.2926381171026347,SEARAH (turun-turun)
2021,2020-05-19,2020-06-01,9772.15111515857,10189.9790223102,1.6968893572154953,1.761289267501429,NAIK,0.33061520038763326,0.5746670268718654,NAIK,1.600138747488548,1.5943254259661983,0.2926381171026347,0.2905401453848488,SEARAH (naik-naik)
2021,2020-06-01,2020-06-10,10189.9790223102,9883.85776375287,1.761289267501429,1.699075723079165,TURUN,0.5746670268718654,0.35895413564783885,TURUN,1.5943254259661983,1.5947569336884053,0.2905401453848488,0.2906187142891826,SEARAH (turun-turun)
2021,2020-06-10,2020-06-16,9883.85776375287,9530.47708115578,1.699075723079165,1.636773841750847,TURUN,0.35895413564783885,0.15595816556428396,TURUN,1.5947569336884053,1.5916731250991762,0.2906187142891826,0.28918470853057626,SEARAH (turun-turun)
2021,2020-06-16,2020-06-22,9530.47708115578,9691.18891001144,1.636773841750847,1.658100975315515,FLAT,0.15595816556428396,0.25819893810821004,NAIK,1.5916731250991762,1.5849259256494446,0.28918470853057626,0.2834056956322687,FLAT/FLAT (tidak ada perubahan berarti)
2021,2020-06-22,2020-07-08,9691.18891001144,9434.09323919054,1.658100975315515,1.6052949880872798,TURUN,0.25819893810821004,0.2066459840432946,FLAT,1.5849259256494446,1.5550941353116123,0.2834056956322687,0.2429316640634536,"DIVERGEN (MVRV turun, Z naik/flat)"
2021,2020-07-08,2020-08-01,9434.09323919054,11814.9456927668,1.6052949880872798,1.970109731190211,NAIK,0.2066459840432946,1.955719496014544,NAIK,1.5550941353116123,1.5365019083293867,0.2429316640634536,0.22171268617225035,SEARAH (naik-naik)
2021,2020-08-01,2020-08-10,11814.9456927668,11897.7501143332,1.970109731190211,1.9463214462494036,FLAT,1.955719496014544,1.9496593670824762,FLAT,1.5365019083293867,1.5321957837825073,0.22171268617225035,0.21240923899778724,FLAT/FLAT (tidak ada perubahan berarti)
2021,2020-08-10,2020-08-17,11897.7501143332,12289.4162465931,1.9463214462494036,1.9893508943746776,NAIK,1.9496593670824762,2.1415339341983057,NAIK,1.5321957837825073,1.5327469840580576,0.21240923899778724,0.21321348358066153,SEARAH (naik-naik)
2021,2020-08-17,2020-09-01,12289.4162465931,11922.6469236938,1.9893508943746776,1.9069637592158903,TURUN,2.1415339341983057,1.7169644495711205,TURUN,1.5327469840580576,1.535252013561576,0.21321348358066153,0.2164935597514346,SEARAH (turun-turun)
2021,2020-09-01,2020-09-19,11922.6469236938,11083.7460368869,1.9069637592158903,1.7682429349829594,TURUN,1.7169644495711205,1.136112127251626,TURUN,1.535252013561576,1.52917715675429,0.2164935597514346,0.21042445766950355,SEARAH (turun-turun)
2021,2020-09-19,2020-09-29,11083.7460368869,10848.5659049815,1.7682429349829594,1.7238886896012633,TURUN,1.136112127251626,0.9022549458191312,TURUN,1.52917715675429,1.533302384326857,0.21042445766950355,0.21123331732072528,SEARAH (turun-turun)
2021,2020-09-29,2020-10-12,10848.5659049815,11539.3047487149,1.7238886896012633,1.8222664733925615,NAIK,0.9022549458191312,1.3078883123440157,NAIK,1.533302384326857,1.5424811411582244,0.21123331732072528,0.21392142554810503,SEARAH (naik-naik)
2021,2020-10-12,2020-11-05,11539.3047487149,15595.7718768751,1.8222664733925615,2.2960630718634683,NAIK,1.3078883123440157,3.009623802683583,NAIK,1.5424811411582244,1.5725958778817382,0.21392142554810503,0.24038459336234586,SEARAH (naik-naik)
2021,2020-11-05,2020-11-24,15595.7718768751,19118.1212264696,2.2960630718634683,2.603632453438093,NAIK,3.009623802683583,3.2739301582085343,NAIK,1.5725958778817382,1.62104344208374,0.24038459336234586,0.30012522072004644,SEARAH (naik-naik)
2021,2020-11-24,2020-11-30,19118.1212264696,19667.5007343055,2.603632453438093,2.6277438278730343,FLAT,3.2739301582085343,3.1301766282324035,TURUN,1.62104344208374,1.6391968075378407,0.30012522072004644,0.3158118974562217,"DIVERGEN (MVRV naik/flat, Z turun)"
2021,2020-11-30,2020-12-19,19667.5007343055,23861.6771924341,2.6277438278730343,2.896934262347092,NAIK,3.1301766282324035,3.271208781347372,NAIK,1.6391968075378407,1.703370663661969,0.3158118974562217,0.36486928180521344,SEARAH (naik-naik)
2021,2020-12-19,2021-01-08,23861.6771924341,40736.1542479504,2.896934262347092,3.772275928052592,NAIK,3.271208781347372,4.060538585765926,NAIK,1.703370663661969,1.8021838187670427,0.36486928180521344,0.4851799995674558,SEARAH (naik-naik)
