date,proxy_median_mvrv,proxy_btc_price,official_median_mvrv,official_median_rp,official_btc_price,abs_diff,pct_diff
2012-02-17,0.9585912669798576,4.38493109461501,1.3015818097950593,3.368924689647775,4.38493109461501,0.3429905428152017,26.35182362215152
2012-02-18,0.9133600014592047,4.22698924309402,1.2476782788277025,3.387883972032941,4.22698924309402,0.33431827736849784,26.795231033645763
2012-02-19,0.9738011011594423,4.38669213569518,1.288411350093016,3.4047295030259437,4.38669213569518,0.3146102489335738,24.41846300957072
2012-02-20,0.9911804741633253,4.36824826393399,1.2762647588655196,3.422681879751154,4.36824826393399,0.28508428470219427,22.33739376738786
2012-02-21,0.9799427838626564,4.27878254973508,1.2469536318761523,3.43138865821119,4.27878254973508,0.26701084801349584,21.413053475914285
2012-02-22,0.9956522294283912,4.42881509825389,1.2870178375521484,3.441145078981424,4.42881509825389,0.2913656081237572,22.638816621059572
2012-02-23,1.0421305058823416,5.00376799132438,1.4489591401871997,3.4533534124902325,5.00376799132438,0.40682863430485816,28.077302045404647
2012-02-24,1.0096385861997021,5.02717828094935,1.45029943559747,3.4663036870577955,5.02717828094935,0.44066084939776795,30.384128862067154
2012-02-25,0.9717067899543979,4.78826436000485,1.3772789746013845,3.4766118181617354,4.78826436000485,0.40557218464698663,29.4473517803006
2012-02-26,1.0051106501543756,4.92204326478047,1.4123897632509583,3.4849043747323623,4.92204326478047,0.4072791130965827,28.836169993127875
2012-02-27,0.9991262912274875,4.95750983434329,1.4176209498867618,3.4970630440663926,4.95750983434329,0.41849465865927427,29.5209138022899
2012-02-28,0.9953232104748361,4.86795614101681,1.3874116958691853,3.5086601587044677,4.86795614101681,0.39208848539434926,28.260428145570287
2012-02-29,0.9889368676798393,4.86470496223639,1.382042390040305,3.5199390389860032,4.86470496223639,0.3931055223604656,28.4438107827504
2012-03-01,1.000514552506092,4.92389180193582,1.3951662318118876,3.5292509879207827,4.92389180193582,0.3946516793057957,28.287072200225616
2012-03-02,0.9558877013349023,4.70498902941796,1.3269353377583932,3.545756070801574,4.70498902941796,0.3710476364234909,27.962751903970386
2012-03-03,0.9501523671244969,4.61436710560607,1.293842291191067,3.566406150905951,4.61436710560607,0.34368992406657006,26.5635098192826
2012-03-04,1.0006668909702001,4.82133378796,1.3395752945513622,3.5991510201557686,4.82133378796,0.33890840358116203,25.299690503374507
2012-03-05,1.0386323883184474,4.98413729242482,1.3790551610997692,3.614168187768551,4.98413729242482,0.3404227727813218,24.68521799445944
2012-03-06,1.0380388533889027,4.99076716913043,1.375670774274144,3.6278790408728043,4.99076716913043,0.3376319208852414,24.543075799759485
2012-03-07,1.0309083382762392,4.97732821644417,1.3660874787217672,3.6434915728101105,4.97732821644417,0.335179140445528,24.535701092813717
2012-03-08,1.0212986070022199,4.93321266283463,1.3480119473780903,3.6596208753415174,4.93321266283463,0.3267133403758704,24.236679875971
2012-03-09,1.0111275598896154,4.8650903986118,1.324978012337098,3.671827270575139,4.8650903986118,0.31385045244748255,23.687219676490255
2012-03-10,1.0123000358053813,4.85096359535494,1.2659503819727718,3.8318749805940455,4.85096359535494,0.25365034616739046,20.036357647139287
2012-03-11,1.0300897285831707,4.90941762885918,1.2711416468648773,3.8622112971970406,4.90941762885918,0.24105191828170658,18.963419133991323
2012-03-12,1.0294901141195116,4.89004322330743,1.2537837810611219,3.900228490090063,4.89004322330743,0.22429366694161024,17.88934187294898
2012-03-13,1.1096488539022855,5.26943210924398,1.3353515303686672,3.946101074815245,5.26943210924398,0.22570267646638165,16.902116883340007
2012-03-14,1.1352550783054662,5.3846357454765,1.3591720039466315,3.9617029558003836,5.3846357454765,0.22391692564116528,16.47450984797929
2012-03-15,1.1216838097016846,5.32656972768021,1.3424542579425307,3.96778489558654,5.32656972768021,0.22077044824084613,16.44528645461655
2012-03-16,1.1256450297703504,5.35345001423982,1.343518231845858,3.9846500682649624,5.35345001423982,0.21787320207550764,16.216616709113946
2012-03-17,1.0925226372529468,5.21741678949531,1.3070043062319667,3.991889517592243,5.21741678949531,0.21448166897901988,16.41017309249429
2012-03-18,1.1026575126544962,5.27943295663821,1.3163205143505263,4.010750344678087,5.27943295663821,0.21366300169603014,16.23183710704772
2012-03-19,0.9723800241155766,4.6970265750615,1.1688488774166006,4.018506297788391,4.6970265750615,0.19646885330102404,16.80874722960432
2012-03-20,1.0100699681076646,4.83790644948875,1.2011423307842108,4.0277545179263985,4.83790644948875,0.19107236267654626,15.907553816024242
2012-03-21,1.0010440583747011,4.81806101183518,1.1941262484741388,4.03480035548312,4.81806101183518,0.19308219009943772,16.169328020898895
2012-03-22,0.9881700766257053,4.70430676208447,1.1639677909859556,4.041612490066946,4.70430676208447,0.17579771436025027,15.103314346124499
2012-03-23,0.9975270740632204,4.69139732915487,1.15667645114381,4.055928798857847,4.69139732915487,0.15914937708058952,13.759195747714106
2012-03-24,0.9984375852289437,4.65514518120598,1.1456469467003803,4.063333118997466,4.65514518120598,0.1472093614714366,12.849452608015033
2012-03-25,0.9927805169216191,4.55001171479809,1.1178498822332266,4.070324456901255,4.55001171479809,0.1250693653116075,11.188386499781659
2012-03-26,0.994172172308205,4.62275101106778,1.1338509290864638,4.077035959914324,4.62275101106778,0.1396787567782588,12.318970086376087
2012-03-27,1.0278304818593669,4.81500632038815,1.1786780643479575,4.0850902939742095,4.81500632038815,0.15084758248859065,12.798030866217847
2012-03-28,1.0253954306055222,4.78867894745028,1.170324544872664,4.09175298290553,4.78867894745028,0.14492911426714183,12.383668692765108
2012-03-29,1.0238254884479028,4.80821605411478,1.1735397227420676,4.09719071364709,4.80821605411478,0.14971423429416486,12.757491833710223
2012-03-30,1.0312721019521325,4.85845661451339,1.1826747266541215,4.108024383220178,4.85845661451339,0.15140262470198906,12.801713039925932
2012-03-31,1.0375019514673753,4.90873256423612,1.1876733758608116,4.133066097131569,4.90873256423612,0.15017142439343623,12.644168627977685
2012-04-01,1.0095309050120669,4.82285438453406,1.1616324287075124,4.151790416095905,4.82285438453406,0.1521015236954455,13.093773894094959
2012-04-02,1.0380436253027838,4.97400279171384,1.193188488874345,4.168664748355323,4.97400279171384,0.1551448635715611,13.002544444417572
2012-04-03,1.0255067835072667,4.95212809747347,1.1813131133393595,4.192053776051546,4.95212809747347,0.15580632983209286,13.189249156107005
2012-04-04,1.0137933070211815,4.91826265565012,1.1642926109305887,4.224249651227351,4.91826265565012,0.15049930390940713,12.926244012586919
2012-04-05,1.0082358571162224,4.91899461498059,1.157196938065483,4.250784333394283,4.91899461498059,0.14896108094926053,12.87257821458487
2012-04-06,1.0161966863518583,4.94667266496811,1.158829372327871,4.268680776559168,4.94667266496811,0.14263268597601275,12.308342313544436
2012-04-07,0.9774905112419553,4.69146131169882,1.0967267280996535,4.277693970154188,4.69146131169882,0.11923621685769825,10.872007930754462
2012-04-08,1.3972807134659657,4.79252438258725,1.118862614255105,4.283389507815421,4.79252438258725,0.2784180992108607,24.88402916172336
2012-04-09,1.4012457422250497,4.87190919295764,1.128131058131416,4.318566675247151,4.87190919295764,0.2731146840936338,24.20948187934905
2012-04-10,1.3797810357397935,4.82551997487777,1.115338295469357,4.32650792542463,4.82551997487777,0.26444274027043657,23.709644091360975
2012-04-11,1.018099531516828,4.92778548514172,1.130237738714518,4.359954827509443,4.92778548514172,0.11213820719768997,9.921647752200432
2012-04-12,1.3390285378308544,4.91969430382496,1.1228586869580621,4.381401115711996,4.91969430382496,0.21616985087279228,19.251741415335022
2012-04-13,1.3307660644686283,4.93628936377485,1.1233014344555614,4.3944476632555505,4.93628936377485,0.20746463001306692,18.469185888080013
2012-04-14,1.321547301770213,4.95970445206548,1.1254256929663795,4.406958614026989,4.95970445206548,0.19612160880383356,17.426437838547944
2012-04-15,1.3121689801207372,4.96891910058534,1.1232503408856382,4.423696944233771,4.96891910058534,0.188918639235099,16.818925608884673
2012-04-16,1.2887017849285987,4.93201158873195,1.1094944309121608,4.445278364017692,4.93201158873195,0.17920735401643784,16.152163456026013
2012-04-17,1.2947351203374262,4.98499455758975,1.1188272504217354,4.455553398177141,4.98499455758975,0.17590786991569085,15.722522833563755
2012-04-18,1.2995399511634236,5.12130812905535,1.144449088942193,4.474911272627201,5.12130812905535,0.15509086222123059,13.551573741439219
2012-04-19,1.2915024566951163,5.1447793823688,1.144851736984509,4.4938389978076385,5.1447793823688,0.14665071971060728,12.809581797629017
2012-04-20,1.3341824218583298,5.35009038822879,1.1847240724934054,4.515895736775932,5.35009038822879,0.14945834936492441,12.615456445513928
2012-04-21,1.3003487005399983,5.2601431950037,1.161545775256613,4.528571587152137,5.2601431950037,0.13880292528338534,11.949845476621055
2012-04-22,1.271276493832933,5.20352603356409,1.138147421481116,4.571926215667683,5.20352603356409,0.13312907235181703,11.696997228932867
2012-04-23,1.2026917219298758,4.96582514775877,1.0837089026428344,4.582250026412667,4.96582514775877,0.11898281928704146,10.9792232025481
2012-04-24,1.2300729625642306,5.10394265270566,1.1099149467646854,4.5984988918144145,5.10394265270566,0.12015801579954521,10.825875996155956
2012-04-25,1.0480860381211596,5.13453463910742,1.0805164418495,4.751926430956231,5.13453463910742,0.032430403728340274,3.001379939469478
2012-04-26,1.036155062442081,5.10005593085136,1.0718267076190928,4.758284053380599,5.10005593085136,0.035671645177011824,3.3281168423439635
2012-04-27,1.032176625815039,5.10961800193015,1.073098416499257,4.761555812000108,5.10961800193015,0.04092179068421786,3.8134238253482873
2012-04-28,1.001843833920891,4.97940595181476,1.0449635188788964,4.7651481241727796,4.97940595181476,0.04311968495800533,4.126429696250725
