date,btc_price,sth_cost_basis,ratio,rolling_std,lower_1sd,lower_2sd,zone
2022-08-22,21407.2600532749,26214.22038047356,0.8166277593828702,0.24345759536408526,20549.660718845644,16109.14036467862,MILD_ACCUMULATION
2022-08-23,21519.0765615916,26114.141983432422,0.8240391958979135,0.24353769917782186,20469.56823456643,16045.069524987612,MILD_ACCUMULATION
2022-08-24,21367.5124035899,26028.60594563761,0.8209241957950918,0.24361600489099705,20400.923246365182,15990.009997974483,MILD_ACCUMULATION
2022-08-25,21566.8225731527,25953.87784790535,0.830967252737274,0.24370521785583663,20340.53749858589,15941.258110096644,MILD_ACCUMULATION
2022-08-26,20252.6953138933,25831.627713017715,0.784027067085945,0.24386489725934013,20241.495382809357,15861.1040653012,MILD_ACCUMULATION
2022-08-27,20038.9379990459,25455.421694584384,0.7872168938890203,0.24402512422285497,19943.507051243312,15625.098585092828,MILD_ACCUMULATION
2022-08-28,19558.4102774165,25388.810641595566,0.7703555142269298,0.2442081943914477,19887.6782522158,15578.50628952506,DEEP_ACCUMULATION
2022-08-29,20301.3635488976,25333.36932622293,0.8013684752104162,0.24433724816228128,19841.688899704564,15540.476014974547,MILD_ACCUMULATION
2022-08-30,19803.7122711205,25139.51495978454,0.787752361284628,0.24447771679854366,19687.092001007808,15417.226309901223,MILD_ACCUMULATION
2022-08-31,20050.2306826139,25070.147943021933,0.7997651520917616,0.2445999799755387,19630.36953992445,15370.926775135084,MILD_ACCUMULATION
2022-09-01,20132.4351278389,24980.54583378221,0.805924548718747,0.2447003805139321,19558.245745596865,15312.915065604922,MILD_ACCUMULATION
2022-09-02,19958.1546339531,24824.889547967687,0.8039574393831289,0.244829818637812,19433.86071003281,15213.55981734371,MILD_ACCUMULATION
2022-09-03,19839.1957300156,24754.59041721033,0.8014350225816154,0.24498092389355156,19375.899875072337,15165.894068189395,MILD_ACCUMULATION
2022-09-04,19998.2496914502,24695.629193616795,0.8097890333006478,0.24512004805195697,19327.060729319746,15125.562240437393,MILD_ACCUMULATION
2022-09-05,19792.1636053288,24624.218668256744,0.8037681874082372,0.24526664064985657,19268.349292103703,15077.403650622997,MILD_ACCUMULATION
2022-09-06,18790.9069153409,24442.89357077821,0.7687676936009601,0.24547643179738007,19122.45101128441,14960.100023351288,DEEP_ACCUMULATION
2022-09-07,19282.7869813442,24295.52707451454,0.7936764212689755,0.2456401794818926,19004.049402656536,14865.036374430108,MILD_ACCUMULATION
