,binance-cex,okx,bitfinex,robinhood,gemini,bybit,crypto-com,htx,kucoin,bitstamp,deribit,bitkub,gate,bitget,mexc,bitmex,swissborg,korbit,phemex,probit-global,woo-x,bake.io,bingx,coinsquare,toobit,coinw,coindcx,fastex,nbx,okcoin,bitvenus,coinstore,coin8,exmo,flipster,nonkyc,bitrue,latoken,bitmart,btse,hashkey-exchange,biconomy.com,pionex,bitunix,blofin,backpack,hotcoin,ourbit,indodax,tothemoon,hashkey-global,p2pb2b,orangex,bigone,arkham-exchange,hibt,lbank,tradeogre,bitomato,zoomex,coinex,nexo,poloniex,cex.io,bitlo,valr,bitkan,voyager,gate-us,levex,weex,bydfi,osl-exchange,byte-exchange,grovex,bitvavo,sclite,webot,niza,websea
2026-05-18,43083539366.2608,8444118772.3785,10265472698.31955,10806928105.20741,4362210409.31572,3655024317.37903,1718831770.96403,814989115.73477,769447164.59709,476657111.46599,3254554059.78289,938068496.3951501,1397693093.0893002,2286638688.7861004,917307277.1872,1103959135.29349,417393540.30028,454004629.32267,147776747.84911,6122087.27093,1189674.45363,0.92562,179572939.53762,0.46286,37531085.04441,140247.82183,100148663.93827,0.0,1290726.22893,15643804.57102,7252503.49314,38236204.96799,38278341.57895,77135.73118,6094184.79895,86050.29874,1248293.8036800001,2044.6322499999999,1155737.2052200001,1542860.46636,1005009158.67805,0.0,28361177.95993,68619881.30005999,22853910.81728,60347030.21135,12636.95018,46544189.10746,299919595.93936,219327.0261,2588530.88495,2849299.46604,29946587.08087,24473852.62041,29053.00131,0.0,4192553.79986,0.0,1317388.0054,44370.78457,160022663.40073,7536810.53516,845449640.41669,64420.35899,3923962.65776,97962483.67654,9883979.42574,0,6199015.26404,1189447.87559,77212502.0441,64130650.25026,513707880.04035,33622773.36755,0.0,222762541.32134,,,,
2026-05-19,43458011451.715096,8431559796.68596,10168918862.28598,10779154326.08325,4368583119.80666,3647596173.77454,1698073348.8374,816948267.3268601,757559679.0306901,467739527.16524,3255074704.36938,936438312.2985799,1389795082.39691,2339040104.92576,914355897.17451,1103206418.64913,415551622.49932,452997117.90218997,146267189.78,6106632.3747,1199612.5232199999,0.92357,177843624.67986998,0.46299,37443590.66342,148503.67535,99902484.26157,0.0,1288509.94809,15494893.444929998,7181587.56183,38201372.88587,38234272.908879995,76964.5419,6080659.82005,82068.58425,713606.3974199999,2040.0519100000001,1062958.53803,1539436.357,1011850654.57627,0.0,28670371.4381,68766703.63019,22985125.46573,58515132.841790006,12634.76151,46180803.77833,298916331.93057,178147.51382,2582785.02905,2821504.11159,29880125.86056,24958278.41695,28769.57792,0.0,4107641.52765,0.0,1314316.84324,105655.14183,159572097.3619,7608821.84433,843585923.10499,64332.96778,3896797.94581,97745073.05167,9840581.21434,0,6138236.74144,1015425.03105,77022694.12566999,63996374.24722,513359552.09035,33544390.24221,0.0,225298937.99823,,,,
2026-05-20,43362202882.780754,8455021971.64418,10194875896.94793,10754257111.51177,4330888605.56374,3631345947.9000196,1690806316.71082,814155463.92945,758012345.27677,466658671.53254,3253755440.98574,926958415.2779,1401728146.29917,2418632709.37638,912282679.88279,1099952395.06221,414494704.50468,451842480.79451996,145776223.27865002,6092437.77602,1518650.58996,0.91932,177494205.45079,0.46061,37348154.71103,148125.17026,99671713.33717999,0.0,1269660.86677,15455395.61596,7162434.15771,38104005.47782,38145948.350590006,76768.37523,6065161.47839,121116.18284,701583.6296999999,2033.32474,830831.7843,1535512.65277,1008402804.2106,0.0,28264837.0213,68596603.22658001,23168513.48357,58063655.14585,13119.389459999999,45972792.89168,298215594.04499,633319.01201,2553180.46944,2814984.2665899997,29803967.61242,24894664.74321,27875.8417,0.0,3867746.71521,0.0,1310966.922,104349.97778,159253372.81402,7622232.181460001,611115388.0806199,63975.25592,3876707.38686,97495941.11821,8260860.84604,0,6124049.79609,1027003.82782,76844780.51098001,63820921.02195,511796242.79504,33458892.54358,0.0,224968777.831,,,,
2026-05-21,43799419127.16978,8593057570.2724,10376926463.99698,10857780922.29717,4377521450.81034,3713679720.3664203,1721835498.4897199,822502424.00578,710835146.88895,471149438.94187,3276033012.04287,930414632.37633,1420397023.15289,2434524435.2641997,920268035.6115301,1110423003.2395399,418372511.95586,456191893.53139997,147151671.04116,6150827.27627,1533102.21526,0.93342,179194793.35178,0.46504,37707675.34063,162270.08741,101100285.96766001,0.0,1208829.39521,15604060.92972,7229097.11597,38470802.0054,38692674.19234,77507.3626,6192324.88641,107786.26285,717446.0202100001,2052.21586,1157069.1298200001,1550293.79738,1017618550.75191,0.0,28576654.83456,69364507.8052,23580700.875159997,58177570.74816,13241.923710000001,46493083.826510005,301042743.40405995,604816.44688,2572782.37795,2842081.61561,30090866.42398,25134305.12309,28119.39251,0.0,3808592.38699,0.0,1329756.80794,158269.09198,160651894.35328,7730890.99744,617213832.65459,64669.56544,3914025.32911,98753940.46016,9098888.49169,0,6184715.10839,1027147.5477,77584503.24969,64483995.47963,516914621.31948,33780974.37617,0.0,226701546.43973,,,,
2026-05-22,43844757179.792725,8655230113.50797,10450893192.18543,10843088795.19905,4363629922.87176,3726044570.29322,1743117926.33932,820989908.7710999,715905907.94318,471670860.96777,3270117061.86278,933421824.7988601,1425108249.85271,2401209245.10717,918557558.37499,1108919269.34058,417652503.35699,455574679.40832996,146908453.97628,6142885.017100001,1670224.49474,0.92882,179273191.31936002,0.46441,37656644.40099,162050.48238,100494988.51616,0.0,1201139.54987,15582950.73742,7222685.98123,38418738.40548,38461039.59002,77402.46954,6183944.6255,85662.49526,605873.50424,2051.7913,8573792.19455,1545932.62486,1016840752.86423,0.0,28534483.52215,67895897.49876,23813019.72314,58181027.72499,13236.95772,46438172.20452,300332113.44048,578557.97893,2569287.84418,2838236.16546,30050143.54265,25100290.87957,28081.33769,0.0,3575003.57304,0.0,1321795.29578,144060.16623,159799114.59779,7773733.99134,616832640.0434,64707.79389,3908728.36003,98620293.76012,8006126.41751,0,6176296.73571,1024923.1886,77479505.97266999,64385821.28071,517504755.07141,33735257.55993,0.0,224703589.55658,,,,
2026-05-23,42710178129.689644,8436869611.52333,10259817995.31688,10560446247.93604,4259678513.32468,3637784967.0743403,1598067697.78979,800502857.37874,711404101.68148,459375617.31308997,3158948762.91402,909612586.7856001,1385974334.72138,2317018044.48408,894197819.1588899,1079289930.53945,406723659.94752,443699078.54967,143008479.85728,5982745.34218,1626806.3014200001,0.90499,174693456.12750998,0.45231,36675037.86311,165412.99973,97875357.18234001,0.0,1167841.26029,15176744.92598,7034303.91787,37228804.70131,37270002.05306,75384.79719,6022745.96931,94928.98892,607405.86407,1998.79629,8681622.07962,1506688.96205,977902277.95324,0.0,27395646.42238,66440655.36704,23200812.24294,58237068.60281,12894.6021,45189440.33036,292697706.4807,552028.58081,2502312.38428,2764251.2219,29266817.84184,24445803.69263,27349.33341,0.0,3227619.27081,0.0,1287339.67913,17666.61704,156306525.5884,7620182.861570001,600674200.77485,63017.07572,3806838.41806,96049530.30889,7766753.31653,0,6003526.06981,1070702.7063199999,75459825.48802,62698546.30579,503623122.84651,32855870.93628,0.0,218999933.56589,,,,
2026-05-24,43393170564.5745,8634137452.766891,10488051254.557041,10724180027.8371,4327794736.51723,3678997103.00311,1555093027.45388,816387360.5171599,722680177.5264499,466497080.77441,3211290587.70225,914518040.36344,1426299875.79381,2318348779.24577,908389905.06829,1098725471.75152,412990121.36986,450578301.97726,144938184.85443,6075340.129059999,1652660.66211,0.91864,177409417.42192,0.45932,37243662.89131,167977.63161,99392856.0472,0.0,1185417.64306,15411865.18102,7141898.68152,37806015.51641,37847835.64035,76553.59441,6114011.62978,90775.7257,682111.1860100001,2030.4104900000002,8824681.27027,1531216.63032,993067503.78922,0.0,28078931.86284,67668380.62307,23572073.10995,59405156.28869,13097.96136,45932836.17932,297091581.61439,558440.2782,2541107.99005,2807109.5404100004,29720582.74816,24824821.25549,27773.36884,0.0,6291212.44568,0.0,1307299.12849,16691.66265,158857403.61967,7515706.1545,609637032.1330299,63939.3777,3865861.22291,97538722.14241,7888110.111769999,0,6108713.28364,1088112.04188,76629785.90341,63665872.88086,512346215.62306,33365282.01329,0.0,222908800.79079,,,,
2026-05-25,43778986872.31225,8703768332.74925,10652037937.07535,10800667313.57427,4356375938.806,3701865853.23081,1558338893.89575,822091052.74999,725552367.03748,469615501.97666,3230493933.95863,916043506.6880201,1435704769.3665,2290618351.5543404,914506320.60811,1108835221.16187,415716778.02845,453791827.82881004,145897732.44513,6115747.468920001,1664412.62863,0.92284,178460418.99521,0.46259,37509289.78778,169175.67105,100057495.38376,0.0,1194232.17267,15521778.07361,7187831.646989999,38058829.02087,38117758.09029,77099.58512,6018836.44013,84704.08182,663519.4122100001,2042.63222,8929730.92482,1542137.4767,1000697144.32111,0.0,28348874.33438,68435224.68029,23783500.80214,61307528.07667,13123.048840000001,46252780.052999996,299018791.35010004,561833.39497,2559989.49198,2825877.0531699997,29919328.00752,25009289.62892,27959.09284,0.0,4722292.69504,0.0,1317013.41515,16718.10651,159857499.71809,7656976.0837900005,614001838.4530001,64349.28868,3891712.72111,98234381.64627,7944369.01532,0,6152281.46209,1095463.63871,77142218.77341999,64134037.76172,516152654.85533,33613212.96259,0.0,224089529.1824,,,,
2026-05-26,43712782580.15754,8660179834.70808,10703276011.10962,10784338126.41486,4350484339.84052,3717663227.3887596,1577749749.2941701,822746051.67998,723169796.31831,469115213.22556,3223609792.1993,907955476.1990399,1431092089.9174,2318333435.8646903,912681551.4731,1107516920.41553,416170457.04072,453105869.41882,145454593.46027,6109681.57589,1705429.3323899999,0.92379,178458731.44682997,0.4619,37452576.01723,185811.91335,99950393.70577,0.0,1197225.64793,15498234.90082,7184247.74317,38018083.15052,38060162.74172,76983.01111,6009736.00366,70340.37419,676134.96976,2046.34167,1455408.24052,1539805.77617,999682220.76912,0.0,28267016.45663,68671371.03637,23989549.70936,60658454.38177,13196.44081,46205969.90924,298266503.97372,561096.22201,2555359.93503,2822857.2220300003,29887296.20662,24888936.547340002,27929.15968,0.0,4598540.84929,0.0,1314632.24039,18635.54325,159329726.39754,7337448.26535,613301302.27282,64383.33887,3887546.23157,98085851.98302,8016582.48788,0,6143651.31927,1098066.8967,77059630.11192,64007210.36499,516299895.26356,33552439.9033,0.0,223982101.58342,,,,
2026-05-27,43255021728.400955,8537648522.374069,10580455348.076092,10625295015.69634,4279036152.25121,3661058369.99043,1646195449.16852,809647159.05303,715166441.28287,462195204.43873,3183630864.11089,893076419.5206801,1410759414.7399101,2280437903.48695,899438529.92126,1090875035.28245,409796730.48364997,446228686.74291,143193955.97137,6016508.0669100005,1706058.63729,0.90891,175663161.43691,0.45508,36900236.52357,183071.61431,98433389.04508999,0.0,1197448.7465,15262975.16844,7075587.973689999,37664640.45273,37706039.26862,75814.60488,5713824.78603,94206.50398,666751.33354,2007.98592,8292548.035920001,1517097.17684,984395247.26163,0.0,27974016.949890003,68035594.19176,23652056.73638,59444046.92116,12976.22072,45543988.21519,293957996.05739,833546.43172,2516580.27875,2781224.23896,29433683.09854,24511184.93282,27505.2661,0.0,4306040.17533,0.0,1295244.43365,11637.93595,156633524.39589003,7268296.96471,604776735.56033,63261.79159,3828543.17165,92846947.88802,7818860.283129999,0,6050406.32479,1079658.38676,75890060.79271,63030438.61833,506653775.23965,33043199.23987,0.0,223220351.52442,,,,
2026-05-28,42826523334.41395,8353715263.86804,10417063183.94275,10420932008.57191,4209354619.0032,3597030804.74874,1615011559.21326,797008208.61721,704697175.31422,453304742.21329,3149829163.19019,874690318.6305399,1392382698.4631698,2285023525.4604697,882602389.1431999,1068310995.12457,401938773.30063,438952815.70655,139255466.2859,5903363.097800001,1589685.51128,0.89266,173066819.73525,0.44633,36171853.00353,189909.65398,96582268.63314,0.0,1186915.18203,14975935.0193,6938354.68702,36937279.69362,36996946.212079994,74388.84894,5888951.0691,83703.22517,519462.20055,1970.5966899999999,8798214.91947,1487917.62798,963586188.33275,0.0,27461276.80496,66622968.421399996,23205248.279009998,57028929.42489,12651.65517,44667382.145950004,288596714.25356,814251.92948,2469247.775,2727730.6150800004,28865274.43564,23974297.944810003,26988.00697,0.0,3918059.02238,0.0,1270331.95684,18052.61954,154333002.57167,7243275.63863,593082611.01267,62072.08415,3756544.2714,91061147.94485,7681854.92873,0,5936623.46224,1060681.7835,74462885.84099999,61839565.57704,497280361.22475,32421794.72662,0.0,219804015.34304,,,,
2026-05-29,42760956645.338776,8402250476.11101,10377522596.4363,10313341055.47211,4159390317.33428,3710702708.91092,1643096899.3339298,788549713.78692,699728172.69723,450246286.04925,3126087758.55951,867216598.52232,1400583152.07375,2292104101.80339,874963797.69128,1058894413.92775,398044818.42774,434790726.45027,137366350.38698,5847476.75986,1574116.24095,0.87912,171607477.70803002,0.4421,35847347.9983,187948.91104,95666478.27607,0.0,1181462.04647,14833592.841179999,6873393.26072,36605907.853649996,36646151.97028,73683.49744,5833112.31736,78159.89104,552300.08814,1948.74384,8919385.899670001,1472555.46012,958405739.98445,0.0,26842549.35302,66429648.25487,22884862.6369,57081243.54249,12512.90122,44417271.92942,287121559.70453,993478.02161,2445833.44703,2701865.2884899997,28581982.1554,23746974.9907,22676.74416,0.0,3852194.30909,0.0,1258286.73012,65076.42302,153345446.78910002,7710028.37483,586830789.24271,61514.38472,3720924.89869,93881863.49335,7563346.66824,0,5868146.26252,1033553.48425,73756832.36875999,61254612.21332,492974636.35086,32114372.82318,0.0,221681069.19392,0.0,,,
2026-05-30,42777099216.179245,8385354295.5359,10379492850.50993,10277540891.80113,4148222931.30839,3677291016.4409003,1586073256.24782,785851459.38592,669843523.10395,448302531.20841,3109117283.54076,864291116.86244,1418287274.7286701,2303068426.8347,871821247.42005,1049095034.65046,396248905.95371,432912782.81009,136778113.01667,5822414.69186,1568737.50698,0.8842,170993465.56265,0.44019,35692509.65632,187296.42563,95253263.50044,0.0,1117853.50805,14769523.460140001,6845409.54469,36447793.05477,36487881.88886,73365.23037,5798205.50474,126492.56279,555280.27757,1943.4058,8976401.54308,1467443.32111,955717894.92805,0.0,26769026.78621,66266844.58315,23073442.36949,56854693.26151,12477.07906,44251707.2813,286329706.49272996,672909.11719,2435267.84544,2690195.98358,28482756.64577,23350950.575570002,22578.79467,0.0,3786049.02477,0.0,1252851.71074,133367.9944,153659552.11148998,7437608.510550001,584452671.74151,61312.26211,3704852.80761,93476351.98699,7360261.08702,0,5855842.24975,1029770.68304,73438248.62634,60986944.13828,491380901.70807,31975658.622,0.0,223614370.60896,0.0,,,
2026-05-31,43056409963.75141,8432267649.70516,10497236060.73044,10337242673.96035,4163505464.61916,3692013076.28462,1579192976.70671,663495129.20953,673106078.59766,450905698.93894,3133242889.56554,871156329.7125499,1460593238.2044702,2308015634.85643,877630933.4975001,1053311661.49892,398835226.279,435427316.04298,137527356.18137997,5856136.628090001,1629230.64098,0.88785,171980968.65967,0.44275,35899829.71145,188384.33751,95806540.80908,0.0,1124305.56249,14855307.65021,6884307.806570001,36659500.149780005,36699812.44905,73791.37254,5831884.39974,113461.76813,732233.4824999999,1954.23486,8606629.96155,1475966.97028,961265956.19515,0.0,26842127.749420002,66669987.93378001,23031888.89518,57232826.5283,12576.11456,44506894.5526,288082547.07781,675647.13239,2449411.86451,2710569.92967,28648198.82776,23486584.44784,22709.94367,0.0,3755289.49541,0.0,1260128.90386,131584.00645,155384324.97944,7890851.096460001,714620435.6203101,61636.20195,3726372.45686,94019309.67291,7400916.58734,0,5900811.99781,1035632.5598800001,73864814.87903,61338858.7039,494209877.12872,32161389.33616,0.0,225530039.87844,0.0,,,
2026-06-01,43044967940.10907,8442656855.78704,10511459033.72687,10314944097.41551,4151653739.63704,3689976185.34066,1580499132.75736,656708505.8426,673052703.8117701,449934996.77692,3128005457.26832,869488285.2583699,1438912032.3667102,2295060578.33958,874637475.5791299,1050196050.28913,397918688.51789004,434487949.86111003,137185196.08912,5843916.636609999,1625222.10642,0.88358,172035408.60896,0.44179,35822366.55176,199914.73882,95599817.52624999,0.0,1102055.843,14823273.41268,6873165.96794,36580397.91687,36620663.61928,73632.14859,5819300.6021,96313.72602,731494.99667,1949.1584799999998,8616733.97167,1472782.19013,959556081.51383,0.0,26716571.7278,66440801.46558,22925414.24603,57477800.84058,12515.25901,44411367.96914,287508511.2906,674525.45813,2444125.55116,2699983.02316,28586382.93564,23328375.76263,22660.94109,0.0,3476021.54036,0.0,1257409.85011,128690.874,154793490.03314,8357708.48248,713348976.87645,61641.65487,3718331.84533,93816438.71619,7972388.9173,0,5887673.29277,1033631.64286,73705432.65104999,61204656.23452,491340978.86511,32091992.82765,0.0,221769420.64282,0.0,,,
2026-06-02,42081513586.2597,8136732478.33487,10053076949.93115,9973105214.1367,4122896679.35685,3588972650.0074897,1525794927.0054998,634811567.692,652611353.2027701,435021862.05745,2997519187.57287,839294095.2205,1394654585.33507,2269609324.70818,845718011.83479,1016334324.2252401,384622058.40721,420088652.2838,132438852.04445,5649859.18418,1564267.9678500001,0.84273,166031201.65627003,0.42715,34632162.44056,192844.24416,92431591.18021001,0.0,1067854.78856,14266391.522640001,6641937.022050001,35368106.66399,35407000.44741,71191.94544,5626182.51559,94460.62456,798247.35306,1889.0244100000002,9013708.62454,1423973.51349,928748775.3918,0.0,25647654.04799,59600292.754990004,22574570.035159998,55985170.061510004,12100.27197,42816286.35199,278685106.66394997,588471.2278,2363123.15601,2610504.33414,27639017.10637,22909428.07361,21814.11811,0.0,1312324.9685,0.0,1215632.19785,205035.31827,149856445.52993998,7893579.27811,689467498.6728699,59470.28733,3595104.62417,90707318.94882,7217270.80972,0,5680722.67135,978362.69778,71256557.28185,59222499.45027,476142782.1077,31028449.48023,0.0,216612698.59193,0.0,,,
2026-06-03,39682336326.73129,7705417488.33923,9508462650.642351,9341136490.64626,3813639738.33572,3406832063.16358,1495771242.20327,595484418.92451,618806995.6239401,407456145.62864006,2811757485.03996,787860220.6015099,1308618562.52105,2147906618.77252,801988633.47845,956952979.6532199,360210847.55021,390467695.48791003,123558189.20631999,5292027.83894,1463165.18944,0.80384,150839360.23715,0.40008,32440413.08785,188266.01719,86574336.54046999,0.0,986972.69161,13421065.6455,6222715.81004,33126879.43031,33163326.72397,66680.61177,5202978.39141,113234.51672,508098.96817,1768.67115,8724721.468840001,1333738.31031,871769509.19727,0.0,24558591.12574,56127956.2531,20271105.21291,52753575.071729995,11353.034409999998,40109774.143130004,263609562.14644,485786.19952,2213367.55905,2445081.58963,25887571.38029,21457690.149839997,1933.9543,0.0,3816515.0797,0.0,1138699.0555,297355.34083,141273548.27558,7831434.8329799995,646096145.07258,55763.97518,3367287.88942,85349960.56276,6947914.46196,0,5286109.19576,917746.76094,66746977.07845,55464498.92034,445309312.19602,29062220.18127,0.0,196335704.10843,0.0,,,
2026-06-04,38346194124.316315,7484254532.75945,9236284378.95329,8992049897.94847,3654124417.76623,3331299171.27076,1472756999.3136601,573148191.19087,597036560.42443,403421550.95186,2739455775.83533,760906813.9020301,1292267206.2541,2101307073.5815198,775444389.54045,920936405.11395,346605907.09047,375875492.93154,118083295.96596,5094357.588959999,1412013.41943,0.76604,145129349.71709,0.38513,31228075.65723,107939.1057,83338943.24834001,0.0,1130886.39493,12918004.53157,5991130.20538,31888887.951369997,31396493.41569,64188.67674,5269200.85816,133700.12942,545611.2878299999,1695.15657,9286981.86069,1283894.89827,841267675.4972,0.0,23414667.94058,54538670.47928,19871145.89866,50677476.70823,10888.15398,38726155.46602,255780240.18296,459211.2992,2134772.98395,2353703.33564,24920121.56123,20655790.56562,1861.68009,0.0,3395539.28922,0.0,1096144.49606,248420.10843,136799200.2983,8392788.35271,622124304.62721,53715.98492,3187887.36381,81784290.88118,7976930.21422,0,5088560.9086,917677.55011,64252561.94934,53367076.1379,429648955.31684,27976129.901,0.0,208506799.29144,0.0,,,
2026-06-05,37935211988.99834,7435163147.77605,9136307316.192541,8910393113.80025,3593596706.83769,3326968355.96699,1406720657.2044098,568403035.2222,592525752.84044,395478437.96725994,2754315749.8991,760291415.68575,1286330233.41182,2070629998.12674,775637954.84976,911042226.9354199,345502086.31315,372462217.616,115280682.5367,5048300.97448,1403195.37308,0.75961,143913083.95788,0.38163,30944490.71506,120730.6434,82582146.90322,0.0,1117734.82031,12800704.19323,5938440.88738,31599302.16688,31634097.84191,63605.77364,5203410.93406,104958.90171,575118.7681900001,1690.09808,8569395.1829,1272235.73411,838800888.28569,0.0,23246108.3268,54016372.64416,17135688.577180002,51894591.57245,10845.85638,38491600.61435,254616043.47027,282125.32689,2105545.30412,2332332.76977,24693819.71319,20455874.950620003,0.0,0.0,3090794.47115,0.0,1086190.31006,226882.46956,132148696.95345,8489286.34303,616982490.16036,53292.19876,3212012.39167,81041600.43639,7203928.473909999,0,5042405.28342,907922.6906900001,63669078.79935,52963655.53712,426040745.05193,27722076.16848,0.0,220045041.21794,0.0,,,
2026-06-06,36441416857.8292,7241684462.592111,8772977561.45451,8568314196.58579,3522554942.0483,3217349499.9942303,1360762187.9992502,533354456.52376,582132081.9352599,380637266.9581,2655327587.45403,747068415.69253,1219519571.75939,1936661225.51009,764057414.9613299,879465179.36236,334174179.42758,358162935.08508,110267642.20078,4854603.3006,988404.1125,0.73396,139344946.70716,0.36698,29756489.05907,124569.32853,79411694.91129999,0.0,1041567.47759,12309273.625599999,5711594.77774,30386161.429589998,30419633.63991,61163.86031,5028983.19154,106537.51984,483342.42738,1613.54134,7280872.48021,1223392.85048,811878408.06575,0.0,22603756.441510003,52404764.957540005,16730507.10544,50075412.39525,8065.0475,37181641.33978,248787490.32411,404838.12724,2024693.71637,2242787.2068600003,23745789.9336,22178246.89676,0.0,0.0,2767786.82593,0.0,1044489.96672,550205.26683,127075326.30845,9127058.513950001,593254293.07405,51288.70371,3088698.80815,77930301.67857,9090359.59874,0,4860850.05523,792671.82287,61224735.14756,50926573.7706,409326697.03817,26657787.44907,0.0,228596432.919,0.0,,,
2026-06-07,36272797734.90029,7171358676.97542,8751362672.94357,8530574574.77968,3446032508.80989,3196196652.8340297,1348764326.3404698,532475268.56912,580189631.91093,378944249.09544,2643109268.20422,744907137.5261201,1222258647.20174,1915943472.26273,760197178.61677,878041291.2682201,332560475.63468003,356572331.77239,94012977.47653,4832525.36269,984332.09253,0.73956,141809810.30622,0.36535,29624359.42822,142474.33904,79059078.20185,0.0,1115517.13814,12254590.659270002,5681516.47999,30251235.68277,30284507.955989998,60892.27053,4937522.81023,103733.3196,698592.12993,1613.0745200000001,7222947.7435800005,1217960.5414,812481762.17417,0.0,22503974.98051,52102018.65722,16462616.20688,50032029.11654,8056.27137,37067939.54123,249120051.89076,401690.79245,2015702.84748,2232830.75822,23640349.99236,21713948.06763,0.0,0.0,2440288.97025,0.0,1039852.0515,547692.12421,126511065.65521,9553941.58677,590054612.26432,50885.07911,3074983.86239,77584262.80376,7113666.87115,0,4839266.11358,782361.27306,60952874.81499,50689945.52214,411490362.59091,26539417.18006,0.0,231355765.4461,0.0,,,
2026-06-08,37902042655.040985,7487489368.01647,9180725204.55006,8925525407.8197,3603514485.67754,3337072310.17566,1416052662.48799,556506288.70571,606308546.41048,396487931.02175,2765213162.45439,780008181.99867,1295307779.71442,1989496025.63473,795922658.72172,918401089.72487,347956809.76723,373080930.72842,98143952.05078,5056102.94822,1028933.74098,0.75624,148188050.34632,0.38227,30995914.18574,149070.64564,82719355.8867,0.0,1164987.2576,12821949.51662,5943306.3963,31651813.64786,31686612.727560002,63711.47354,5166121.26878,98846.01127,485035.45901,1672.61564,7256438.709989999,1274349.932,853060143.63707,0.0,23199732.001149997,55503323.53707,17210860.045459997,52491658.910019994,8367.97266,38725059.09657,260856904.54071,420130.73065,2109020.57523,2336201.51193,24734855.83576,22018518.53322,0.0,0.0,5354749.64216,0.0,0.39405,550628.16175,132368301.29936,10104367.84534,617277906.1608701,53194.20194,3217350.10514,81176275.14802,7443016.71992,0,5063308.97226,833305.9796500001,63774883.6187,53027155.93849,430568264.3155,27768144.6394,0.0,252889755.5513,0.0,,,
2026-06-09,37151472890.39272,7374063955.2681,9039452541.504179,8762071846.37804,3551943775.95952,3284860613.8034697,1403784411.34636,543768981.58346,600814042.08453,331156344.71516,2712166138.87753,771757138.80784,1261736276.6979,1927280356.65186,781117160.9727,906070150.4202601,343900444.12463,366248785.30714,95918185.5223,4963858.73782,1504290.91158,0.75272,145649789.73675,0.37527,30428281.1958,154300.30492,81204520.78375,0.0,1147217.56143,12587154.99369,5837415.0376699995,31072169.16003,31326743.2502,62544.71544,4533645.76981,81245.84492,468177.63817999995,1670.08866,7499594.0608,1251012.5638,837209200.22938,0.0,86197706.01597999,56295011.32668,16782846.26569,52994529.355110005,8272.16688,38348120.195539996,256403882.11676002,408998.72748,2085751.33668,580.86448,24453895.19756,21610324.65623,0.0,0.0,5068748.23042,0.0,0.39028,539283.94466,129944220.04176,10042759.71738,605869635.56683,52779.4974,3158430.27304,79689681.4151,10619774.826790001,0,4983550.64155,821151.4146799999,62606964.43968,52050965.26387,427403366.60704,27259622.29442,0.0,255343030.43687,0.0,,,
2026-06-10,36298073471.46919,7204133048.8135,8910560370.199,8616111979.53593,3482639863.51181,3249058360.4536996,1375741459.3585901,534390504.63710004,590072476.97043,324134304.76212,2649294390.30029,754912089.5481,1235581146.60832,1908009268.95589,768217772.15889,890656284.17518,342722842.74262,360147852.02391005,94386849.9095,4881403.80324,1479231.11619,0.73846,143279775.81923,0.36901,29921401.91122,156978.67567,79851809.57443,0.0,1119752.33551,12409161.4981,5742205.29036,30554563.946340002,30588210.309,61660.37963,4463376.97299,69180.31803,405570.10785,1633.13258,7244074.620279999,1230172.99191,826399309.69507,0.0,83995839.49674,55320295.63476,16443035.054159999,53527951.432550006,4115.24399,37453628.811000004,252758171.88176,501525.39428,2036393.56149,2255219.38765,23877391.00847,21250336.79948,0.0,0.0,4864765.07971,0.0,0.38378,525160.89744,129118467.90736,10247233.165409999,596011723.5248001,51534.03451,3105816.625,78562928.52425,9631872.06588,0,4870428.23502,808270.33929,61564047.499,51175806.40554,416612615.49455,26874191.48734,0.0,252285251.78647,0.0,,,
2026-06-11,36533550548.87319,7182678899.66716,8975459874.44422,8662024402.471,3489149911.50012,3257296651.3765597,1417042050.37486,536823429.8637,582066875.2202301,325858693.09973,2644623682.94975,756047185.85149,1242573132.04402,1910594000.07343,769475232.72821,896673880.7268801,344276952.1664,362066698.59150004,94484535.82180001,4906880.62276,1486702.1422000001,0.74196,143876464.92047,0.37098,30080840.00433,95982.20154,80277286.19780001,0.0,1131385.51394,12442723.650810001,5768198.92452,30655544.84944,30689320.41855,62092.36054,4464302.98479,62279.77542,453628.80414,1628.3518199999999,7134689.698249999,1236728.04694,829823890.664,0.0,84469477.38762,55556564.37227,16609142.585520001,53894845.17373,4115.94349,37600077.36553,254489230.72865,502886.29008,2047061.52378,2267231.73972,24004623.20508,21330426.44338,0.0,0.0,4781968.10506,0.0,0.38582,524785.53301,129806484.07967,10495487.20228,598963996.68888,51636.95411,3122366.16642,78779755.62336,11158010.8068,0,4902221.9362,807412.93423,61628334.564440005,51421644.10757,422438008.50702,26948362.00377,0.0,255083524.2767,0.0,,,
