time,usdt,usdt_eth,usdt_omni,usdt_trx,usdc,dai,busd,tusd,pax
2021-09-29,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,31404748594.57004,6170762186.476887,13411115526.34,1393748119.4,920391089.22
2021-09-30,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,31559285906.73004,6158708734.13457,12990015296.24,1329068653.62,922728348.43
2021-10-01,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,31837472723.33421,6206745492.002219,13107973510.43,1334242920.79,914450825.47
2021-10-02,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,32013744758.214207,6222673666.494405,13107973510.43,1336684478.53,914450825.47
2021-10-03,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,32114460193.784206,6245704749.366052,13059492391.44,1337792928.87,919987058.15
2021-10-04,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,32113185920.404205,6266683171.48215,13059492391.44,1337411460.62,919987058.15
2021-10-05,72337795458.8828,33861598607.967472,1335000000.0,36001197113.260414,32209969932.564205,6294665624.51116,13005918918.04,1338891684.1,936467120.2
2021-10-06,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32173926833.09106,6399215070.051568,13120481267.98,1340848916.4,965320552.07
2021-10-07,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32517358276.46106,6446156693.58967,13032019526.06,1340488187.61,926595454.16
2021-10-08,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32762663647.94064,6487394674.061716,13096696728.83,1300811223.32,920204332.52
2021-10-09,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32811132484.96063,6523398672.429112,13096696728.83,1301981005.37,920204332.52
2021-10-10,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32871497911.550625,6535967278.677569,13182583774.74,1302671169.74,920676075.28
2021-10-11,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32973088015.780582,6542327719.366355,13182583774.74,1301941925.42,920676075.28
2021-10-12,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32783712509.4006,6591951367.298176,13128030752.6,1301406419.98,957060556.61
2021-10-13,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32760552338.6106,6609334732.502635,12980757572.78,1273776198.01,935616477.41
2021-10-14,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32810973627.7006,6767965313.793336,13230086600.83,1279932178.21,947482663.79
2021-10-15,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32733189289.890594,6957671610.300484,13073555531.2,1284358459.36,928665852.73
2021-10-16,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32724301648.390594,6993596360.132253,13073555531.2,1286457310.36,928665852.73
2021-10-17,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32770082229.8606,7009214648.937388,13009492387.24,1285817259.44,929727970.78
2021-10-18,72337795458.8818,33861598607.967472,1335000000.0,36001197113.260414,32627856817.9906,7004065053.028496,13086706339.67,1285220638.16,936144698.43
2021-10-19,72334615029.86787,33858418177.953545,1335000000.0,36001197113.260414,32218875989.1106,6963260430.544229,13107693748.47,1286456088.43,938467854.72
2021-10-20,72334615029.86787,33858418177.953545,1335000000.0,36001197113.260414,32380587528.9606,7123928794.438293,13234595933.91,1297012784.97,939144407.08
2021-10-21,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32327605249.4206,7351324636.335532,12929324097.3,1290047074.78,936334934.45
2021-10-22,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32348619849.02059,7353053539.420913,12864768286.7,1272461662.94,939520561.64
2021-10-23,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32445860007.30059,7326807220.55234,12864768286.7,1273840833.94,939520561.64
2021-10-24,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32442184862.100597,7314790397.757091,12864768286.7,1274490281.26,939520561.64
2021-10-25,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32557411310.170597,7294664026.09415,12875906605.17,1267338300.12,985382833.91
2021-10-26,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32539859801.870613,7309443085.909802,12762437363.19,1251851474.12,985707959.39
2021-10-27,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32588670481.370613,7650775381.598376,12819260511.08,1261780627.12,993930123.32
2021-10-28,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32729253980.68061,7624137959.520669,13035393544.43,1246097749.21,1000471378.12
2021-10-29,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,32949072627.460613,7690600737.734242,13214151053.46,1179876804.51,966826166.09
2021-10-30,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,33148117768.460613,7763646546.395924,13402331878.5,1181152229.64,957452482.65
2021-10-31,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,33087612243.26061,7784843087.227919,13619701327.13,1182345475.02,958052822.19
2021-11-01,72309963267.81355,33833766415.899223,1335000000.0,36001197113.260414,33038515733.76848,7813532411.104548,13754188054.78,1185277385.51,960567751.22
2021-11-02,73309963267.81355,33833766415.899223,1335000000.0,37001197113.260414,33201784988.74848,7803108480.718619,14201445240.94,1191590062.9,966609965.04
2021-11-03,73309963267.81355,33833766415.899223,1335000000.0,37001197113.260414,33448329556.813644,7849869769.62772,14207367201.9,1200025037.18,959038155.73
2021-11-04,74309963267.81355,34833766415.89922,1335000000.0,37001197113.260414,33403414192.459145,7806891418.890308,13888749392.67,1212995282.48,1011175648.25
2021-11-05,74309963267.81355,34833766415.89922,1335000000.0,37001197113.260414,33790095507.62025,8133494166.243838,13844849709.15,1221537912.58,1030379038.95
2021-11-06,75309963267.81355,34833766415.89922,1335000000.0,38001197113.260414,34057919619.887844,8121862871.564327,13545249889.36,1223930263.54,1030441359.7
2021-11-07,75309963267.81355,34833766415.89922,1335000000.0,38001197113.260414,34123710337.35912,8132494895.631784,13608731064.1,1250480183.66,1030501321.46
2021-11-08,77309963267.81355,35833766415.89922,1335000000.0,39001197113.260414,34126871209.875862,8384436440.017482,13541249919.7,1249203359.15,1017205084.78
2021-11-09,77309169667.66562,37833766415.89922,1335000000.0,37000403513.11248,34459219053.1831,8611947057.028038,13287296279.74,1255298649.44,1019524204.35
2021-11-10,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34259581350.68112,8547662207.096045,13028805329.74,1255132555.78,981235377.03
2021-11-11,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34304859304.92064,8535025829.079748,12875922980.24,1199730981.61,967834929.47
2021-11-12,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34110204731.594734,8557393567.09965,12657300388.4,1209518423.92,1018951962.27
2021-11-13,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34176822393.12893,8507703149.073987,12694721881.85,1217902146.05,1018951962.26
2021-11-14,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34175936759.296307,8459386971.988716,12742488912.16,1219826794.2,1019011910.44
2021-11-15,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34366092831.95972,8449687978.300921,12796215398.22,1238097884.78,1019675168.82
2021-11-16,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34904096191.3324,8467494608.338927,12903730175.81,1249890119.23,1035552650.03
2021-11-17,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,34976421444.39122,8463435484.078385,13134695332.05,1260552234.52,1050164857.36
2021-11-18,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,35228896485.7776,8530188538.129387,13052680277.75,1281255719.82,1028667487.78
2021-11-19,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,35604290144.361,8620738389.672918,13139010198.28,1228549089.57,1048011009.11
2021-11-20,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,35877233439.57493,8624271407.59603,13223556920.67,1231788041.99,1058058825.71
2021-11-21,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,36019804554.8016,8675414295.604683,13262985446.16,1228875897.31,1067822658.06
2021-11-22,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,36279357538.53145,8640157499.167608,13261571051.99,1240617960.21,1108759904.89
2021-11-23,77310169666.66562,37833766415.89922,1335000000.0,37000403513.11248,36709405997.83663,8711239424.439194,12918879203.28,1259602240.68,1107638956.86
2021-11-24,77305113260.64119,37828710009.8748,1335000000.0,37000403513.11248,37188935525.42996,8731079666.070469,12897333151.69,1264218750.41,1136716626.55
2021-11-25,77305113260.64119,37828710009.8748,1335000000.0,37000403513.11248,37390895208.57826,8801259816.16013,12958665605.81,1261805061.01,1136716626.55
2021-11-26,78305113260.64119,37828710009.8748,1335000000.0,38000403513.11248,37698439465.43601,8704081923.177912,12900866503.39,1277873752.41,1179708623.41
2021-11-27,78305113260.64119,37828710009.8748,1335000000.0,38000403513.11248,38284946055.69051,8692975259.807014,12970571287.75,1276299250.14,1180192601.78
2021-11-28,78305113260.64119,37828710009.8748,1335000000.0,38000403513.11248,38439759151.42728,8705736380.941177,12970571287.75,1270990987.02,1180192601.78
2021-11-29,78305113260.64119,37828710009.8748,1335000000.0,38000403513.11248,38462284502.917854,8757751751.103872,13145602844.8,1287699197.38,1194155167.48
2021-11-30,77305113260.64119,37828710009.8748,1335000000.0,37000403513.11248,38538604105.47188,8843724543.603968,13426035658.49,1246630047.38,1137578746.02
2021-12-01,77305113260.64119,37828710009.8748,1335000000.0,37000403513.11248,38779280375.75209,8882920274.2801,13532537942.77,1251185354.74,1114134059.39
2021-12-02,77305113260.64119,37828710009.8748,1335000000.0,37000403513.11248,38812372817.36577,8903736157.680069,13618395227.86,1257261116.39,1122933268.07
2021-12-03,77305113260.64119,37828710009.8748,1335000000.0,37000403513.11248,39281513815.17014,8891483173.937735,13733408689.46,1215066233.76,1124771877.62
2021-12-04,78305113260.64119,37828710009.8748,1335000000.0,38000403513.11248,39858250029.20566,8929330136.11672,13600432290.21,1246601881.85,1125296244.98
2021-12-05,79305113260.64119,37828710009.8748,1335000000.0,39000403513.11248,41293042421.15449,8995599484.770847,13598465809.9,1248211079.42,1132448401.41
2021-12-06,79305113260.64119,37828710009.8748,1335000000.0,39000403513.11248,41257430993.85814,8930116816.68434,13352139798.84,1274591944.34,1127653394.83
2021-12-07,80305113260.64119,37828710009.8748,1335000000.0,40000403513.11248,41317366151.35691,8938744860.198084,13517000658.33,1276752528.99,1186744579.85
2021-12-08,80305113260.64119,37828710009.8748,1335000000.0,40000403513.11248,41418103624.48144,8950809066.839994,13657024670.54,1279845134.1,1136011364.91
2021-12-09,80305113260.64119,39828710009.8748,1335000000.0,38000403513.11248,41388157622.896,8937752443.127684,13769119817.28,1281685536.79,1142147714.29
2021-12-10,80305113260.64119,39828710009.8748,1335000000.0,38000403513.11248,41725687896.81871,8904905557.247,13867832891.71,1291184136.0,1144087465.9
2021-12-11,80305113260.64119,39828710009.8748,1335000000.0,38000403513.11248,41940866953.2816,8923882296.964598,13885668579.7,1291383587.26,1144175772.45
2021-12-12,80305113260.64119,39828710009.8748,1335000000.0,38000403513.11248,42036517545.20789,8921279333.645447,13885668579.7,1292869356.66,1144175772.45
2021-12-13,80305113260.64119,39828710009.8748,1335000000.0,38000403513.11248,41947282246.83783,8866165616.266218,13949815218.02,1300754553.56,1146984246.12
2021-12-14,80305113260.64119,39828710009.8748,1335000000.0,38000403513.11248,42181036801.66464,8816033612.675837,14101897251.23,1303393273.98,1149941271.21
2021-12-15,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42158093044.80166,8875549635.139227,14183551108.55,1308014429.4,1152563765.55
2021-12-16,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42276392103.492485,8893239988.726614,14152025006.37,1308648949.09,1157926729.23
2021-12-17,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42363417244.13845,8891495452.761238,14377988823.81,1321105117.94,1166685631.9
2021-12-18,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42500922723.70776,8920237482.438938,14377988823.81,1322557843.28,1166685631.9
2021-12-19,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42488361805.68837,8922849363.241154,14377988823.81,1323377354.05,1166685631.9
2021-12-20,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42620658437.89108,8948188576.356464,14441818376.32,1242618670.86,1167453347.1
2021-12-21,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42858069608.2348,8974333896.279858,14511178110.94,1249471901.81,1092668940.29
2021-12-22,81305113260.64119,39828710009.8748,1335000000.0,39000403513.11248,42861807672.71022,8984345408.633303,14633196847.5,1192169973.24,1103745993.0
2021-12-23,80555113261.52919,39828710009.8748,1335000000.0,37500403513.11248,42968177215.76087,8976949419.405008,14611929450.0,1212307511.09,1105021038.53
2021-12-24,80555113261.52919,39828710009.8748,1335000000.0,37500403513.11248,42943234565.89459,9007852913.115866,14812564321.03,1297353874.69,1105199499.71
2021-12-25,80555113261.52919,39828710009.8748,1335000000.0,37500403513.11248,42969844484.392685,9004186928.573246,14812564321.03,1296444788.17,1105199499.71
2021-12-26,80555113261.52919,39828710009.8748,1335000000.0,37500403513.11248,42929515773.31439,9050325042.1617,14855887693.18,1299442182.29,1105199499.71
2021-12-27,81555113261.52919,39828710009.8748,1335000000.0,38500403513.11248,42817715893.1108,9039096538.427624,15027273046.06,1305955682.15,1111917763.38
2021-12-28,81555113261.52919,39828710009.8748,1335000000.0,38500403513.11248,42902250090.03936,8993103541.816238,15063574760.45,1265095857.52,1111940048.36
2021-12-29,81555113261.52919,39828710009.8748,1335000000.0,38500403513.11248,42926779852.7163,8969235241.119616,14829238995.46,1278791946.59,1034496849.13
2021-12-30,81555113261.52919,39828710009.8748,1335000000.0,38500403513.11248,43168928709.33524,8917272546.170631,14712178950.16,1276855301.3,1034611221.98
2021-12-31,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43067720819.52339,8936908062.935688,14434991724.17,1274825000.21,1034611244.96
2022-01-01,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43358939016.54867,8966540100.050663,14434991724.17,1278031404.98,1034611244.96
2022-01-02,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43486829816.5511,8998905827.537342,14434991724.17,1279977182.48,1034611244.96
2022-01-03,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43498230555.2467,9031694026.1668,14370054530.04,1270252400.84,1036158537.4
2022-01-04,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43481428657.406845,9064531510.720877,14397439228.61,1278511682.58,1037273184.19
2022-01-05,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43668570971.58616,9018535895.695196,14314325326.42,1282592930.62,1039126793.11
2022-01-06,82555113261.52919,39828710009.8748,1335000000.0,39500403513.11248,43917248457.41356,8970995287.580338,14381645616.37,1299115470.29,1041985186.0
2022-01-07,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,44062019025.71731,8985762697.074041,14252832852.89,1309146515.55,1043257201.04
2022-01-08,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,44293354406.79506,8987688115.515911,14197609584.61,1307749893.47,1043257201.04
2022-01-09,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,44310929938.60805,8932241910.468311,14024581534.61,1390241594.66,1043257201.04
2022-01-10,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,44595965800.5422,8987865979.328684,14016766871.39,1397108891.31,1045214226.2
2022-01-11,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,44697955657.93456,9007256369.421345,14032169160.48,1399399985.28,1046308401.81
2022-01-12,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,45062694489.73151,9066327937.22582,14178106007.58,1407619141.01,1049118538.11
2022-01-13,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,45348216622.54295,9118702105.140408,14248528876.07,1411910642.32,1050299628.73
2022-01-14,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,45576063736.60172,9149036077.244965,14392136801.63,1420502093.5,1052729273.71
2022-01-15,81805113261.52919,39828710009.8748,1335000000.0,38750403513.11248,45600532473.66971,9190124788.780416,14447199785.55,1426472696.58,1052759235.31
2022-01-16,81855113261.52919,39828710009.8748,1335000000.0,38750403513.11248,45739486235.89158,9254064844.799154,14447199785.55,1426504730.09,1052759235.31
2022-01-17,81855113261.52919,39828710009.8748,1335000000.0,38750403513.11248,45872475707.01816,9322501604.342316,14293945855.19,1425030530.11,1052759235.32
2022-01-18,81855113261.52919,39828710009.8748,1335000000.0,38750403513.11248,46059572284.60282,9334016425.65079,14215402771.15,1430937706.53,1054068255.65
2022-01-19,81855113261.52919,39828710009.8748,1335000000.0,38750403513.11248,46330507200.66482,9392842752.226166,14351570307.63,1385847646.18,1056591666.63
2022-01-20,81851389102.59714,39824985850.94274,1335000000.0,38750403513.11248,46591848595.77875,9389178911.658342,14318821096.82,1384530262.85,1049226041.66
2022-01-21,81847700586.75854,39824985850.94274,1335000000.0,38746714997.273895,47310880264.65351,9101673329.301868,14283783128.45,1406929968.23,1051751460.5
2022-01-22,79847700586.75854,39824985850.94274,1335000000.0,36746714997.273895,47632077857.82049,9044575141.799618,14283193022.51,1420139240.62,1052148966.01
2022-01-23,79847700586.75854,39824985850.94274,1335000000.0,36746714997.273895,47937868294.74384,9120884453.10583,14014646595.81,1420117777.12,1052242307.23
2022-01-24,79847700586.75854,39824985850.94274,1335000000.0,36746714997.273895,48477317986.02129,9218403970.054031,14114525031.74,1400704988.16,1023249568.64
2022-01-25,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,48864294200.25234,9216709068.546234,14288393545.9,1434883105.61,1026676646.24
2022-01-26,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,49379714206.78754,9296109023.294365,14541349230.05,1454550159.58,1028779897.48
2022-01-27,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,49809518183.74757,9127980535.361715,14839197492.3,1471085471.8,1031454451.24
2022-01-28,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,49990384651.48553,9073664366.599916,14927347934.85,1478225980.74,1034057223.82
2022-01-29,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,50039024038.36382,9135725290.405174,14927347934.85,1481412146.02,1034057223.82
2022-01-30,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,50155207745.40416,9131639742.342178,14984573527.62,1482572213.19,1034057223.82
2022-01-31,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,50297527376.11375,9154571932.097382,15318103437.84,1487049022.09,1044751271.4
2022-02-01,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,50515904938.39132,9186839036.69044,15501750820.9,1493265204.48,1055291337.69
2022-02-02,79846030585.75854,39823315849.94274,1335000000.0,36746714997.273895,50820300221.38555,9162201416.652084,15779087073.95,1498080109.88,1063557808.15
2022-02-03,79846030584.75854,39823315849.94274,1335000000.0,36746714997.273895,51137048674.64448,9179382012.05518,16152988712.11,1498955350.4,1068259978.08
2022-02-04,79846030584.75854,39823315849.94274,1335000000.0,36746714997.273895,51189105886.08509,9210415618.29495,16457043054.14,1505108187.13,1072054023.48
2022-02-05,79846030584.75854,39823315849.94274,1335000000.0,36746714997.273895,51350403386.17178,9311900869.233265,16522327508.99,1508122534.12,1072054023.48
2022-02-06,79846030584.75854,39823315849.94274,1335000000.0,36746714997.273895,51370089642.064896,9325829747.354303,16522327508.99,1507996928.89,1072054023.48
2022-02-07,79845834579.69304,39823119844.87724,1335000000.0,36746714997.273895,51658208881.90838,9467460339.172258,16813276624.09,1512210004.59,1077069735.36
2022-02-08,79845834579.69304,39823119844.87724,1335000000.0,36746714997.273895,51911373834.49998,9666542200.12122,17072453190.08,1523024136.84,1079290260.53
2022-02-09,79845834579.69304,39823119844.87724,1335000000.0,36746714997.273895,52112609005.50233,9755563715.634008,17329138016.71,1459975697.2,1080607175.91
2022-02-10,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52288109362.56236,9798436418.79537,17575094806.14,1464952596.02,1083929016.81
2022-02-11,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52437436272.1353,9829925636.306885,17783658066.19,1466547772.55,1085432877.82
2022-02-12,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52515920133.561714,9817359781.451843,17592568668.46,1466547772.55,1077961740.67
2022-02-13,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52570778581.21801,9817823659.160587,17592568668.46,1470104324.47,1077961740.67
2022-02-14,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52686873685.984856,9800579770.47502,17555093253.33,1471557679.44,1033350044.22
2022-02-15,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52724656494.46788,9944337457.42077,17819806607.15,1475550762.57,1035034995.88
2022-02-16,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52836216371.85425,9869922586.673923,17760917243.35,1478440445.87,1027421774.42
2022-02-17,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52755969885.98894,9785185530.57603,18033391746.4,1404426878.81,1029351298.78
2022-02-18,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52710077878.8901,9746780239.530928,18187576587.9,1408995649.62,1031226743.03
2022-02-19,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52774145494.50913,9772165074.820148,18187576587.9,1417407342.02,1031226743.03
2022-02-20,80845834579.69304,39823119844.87724,1335000000.0,37746714997.273895,52775594315.62376,9754746892.894934,18110422307.31,1417586275.37,1031226743.03
2022-02-21,81845834579.69304,39823119844.87724,1335000000.0,38746714997.273895,52783911858.48899,9703954872.14272,18110422307.31,1421810404.81,1031226743.03
2022-02-22,81945834579.69304,39823119844.87724,1335000000.0,38746714997.273895,52878932957.13744,9671070114.036516,18290587402.65,1420650954.22,1032422101.45
2022-02-23,81945834579.69304,39823119844.87724,1335000000.0,38746714997.273895,52999624101.71685,9639922387.833109,18265337061.4,1436889823.87,1034668097.76
2022-02-24,81945834579.69304,39823119844.87724,1335000000.0,38746714997.273895,53318706971.257706,9367262614.373556,18554015737.18,1457037945.74,1018457328.26
2022-02-25,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53430515702.20056,9232149269.025738,18131832562.22,1461813488.09,1021111987.03
2022-02-26,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53422664233.16192,9220585476.704916,18138248448.6,1465003786.55,1021213324.98
2022-02-27,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53536916984.267685,9217948700.822054,18138248448.6,1472480594.41,1021213324.98
2022-02-28,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53654974170.10834,9248624743.23058,18335136084.77,1482527496.71,1022049496.79
2022-03-01,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53670238381.91569,9269829153.757175,18336056806.74,1482987716.46,1028496202.96
2022-03-02,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53608482734.18305,9199013224.788153,18182159154.76,1483516104.62,1029769006.22
2022-03-03,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53503131500.76148,9201578225.135271,18116531344.83,1435059806.88,981320683.76
2022-03-04,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53012101430.76148,9289448160.307177,17952166499.97,1427740970.38,982732088.35
2022-03-05,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,53047659670.32639,9277533234.4143,17952166499.97,1430611671.63,982732088.35
2022-03-06,81945834579.69301,39823119844.87724,1335000000.0,38746714997.273895,52949951465.050354,9407567077.011278,17952166499.97,1432364392.02,982732088.35
2022-03-07,82945834579.69301,39823119844.87724,1335000000.0,39746714997.273895,52774539276.25692,9458156625.961752,17990067833.16,1444327742.9,985787320.09
2022-03-08,82945834579.69301,39823119844.87724,1335000000.0,39746714997.273895,52832996990.87226,9336768344.632278,17841542491.58,1452634326.35,980080329.78
2022-03-09,82945834579.69301,39823119844.87724,1335000000.0,39746714997.273895,52782735563.10917,9375130153.651651,18013839134.75,1459893517.83,982796787.15
2022-03-10,82943824141.60608,39823119844.87724,1335000000.0,39744704559.18696,52954708899.29997,9377860062.131971,18003006466.96,1464064828.0,982930253.57
2022-03-11,82943824141.60608,39823119844.87724,1335000000.0,39744704559.18696,52871847958.81828,9397831422.089363,17970467718.6,1467221784.37,984685070.35
2022-03-12,82943824141.60608,39823119844.87724,1335000000.0,39744704559.18696,52842540035.23439,9411228968.315895,18008290785.81,1473132982.23,984685070.35
2022-03-13,83043824141.60608,39823119844.87724,1335000000.0,39744704559.18696,52891328916.231,9396443352.619524,18008290785.81,1475061071.3,984685070.35
2022-03-14,83043192538.76147,39822488242.03262,1335000000.0,39744704559.18696,52912285865.25807,9392554842.760826,17960511048.37,1485324768.28,987023447.5
2022-03-15,83043192538.76147,39822488242.03262,1335000000.0,39744704559.18696,52836061809.71515,9381172579.282064,17940927201.98,1436229944.23,994833793.9
2022-03-16,83043192538.76147,39822488242.03262,1335000000.0,39744704559.18696,52864925703.02707,9386136889.723145,17815600294.18,1397312125.63,994921994.43
2022-03-17,83038206479.34659,39817502182.617744,1335000000.0,39744704559.18696,53223269342.56315,9409220504.286629,17733123529.12,1401631523.61,995982616.89
2022-03-18,83038206479.34659,39817502182.617744,1335000000.0,39744704559.18696,53313878202.734085,9457674489.825558,17806035760.56,1409669754.7,998270138.67
2022-03-19,83038206479.34659,39817502182.617744,1335000000.0,39744704559.18696,53365266078.80645,9477989033.2074,17806035760.56,1405070618.46,998270138.67
2022-03-20,83038206479.34659,39817502182.617744,1335000000.0,39744704559.18696,53451276545.96003,9538818651.653303,17806035760.56,1406072658.92,998270138.67
2022-03-21,83038206479.34659,39817502182.617744,1335000000.0,39744704559.18696,53387187019.67594,9547486347.01424,17717595667.39,1408799926.43,999796388.43
2022-03-22,83038206479.34608,39817502182.617744,1335000000.0,39744704559.18696,53156670904.16952,9499374018.475338,17675133052.54,1351677252.87,1001952345.37
2022-03-23,84036722688.16078,39817078773.27514,1335000000.0,40743644177.34426,52967422949.03121,9454200767.91256,17657279627.42,1353269945.83,975684721.25
2022-03-24,84136722688.16078,39817078773.27514,1335000000.0,40743644177.34426,53010743719.82245,9304299053.525934,17625528047.08,1352997680.98,977179043.82
2022-03-25,84136722688.16078,39817078773.27514,1335000000.0,40743644177.34426,52656117500.839226,9274011018.676334,17566012245.93,1348215080.15,961811853.76
2022-03-26,84136722688.16078,39817078773.27514,1335000000.0,40743644177.34426,52757360465.78819,9241982500.14098,17566012245.93,1351439460.8,961811853.76
2022-03-27,84236722688.16078,39817078773.27514,1335000000.0,40743644177.34426,52860744896.35404,9256334194.490416,17566012245.93,1351171199.7,961811853.76
2022-03-28,84236722688.16078,39817078773.27514,1335000000.0,40743644177.34426,52832147785.102486,9234793011.02568,17539133969.16,1347889504.7,962941082.82
2022-03-29,84236722688.16078,39817078773.27514,1335000000.0,40743644177.34426,52605022512.41019,9195603429.240444,17542318721.6,1350185536.69,963946509.67
2022-03-30,85236722688.16078,39817078773.27514,1335000000.0,41743644177.34426,52423722257.5685,9228859575.191092,17469156103.0,1358451212.45,964998844.68
2022-03-31,85236722688.16074,39817078773.27514,1335000000.0,41743644177.34426,52190566715.061966,9215362025.446964,17451253126.95,1344553935.34,965987169.73
2022-04-01,85236722688.16074,39817078773.27514,1335000000.0,41743644177.34426,52336249046.77078,9209930792.662046,17747431589.3,1351094857.67,988426923.47
2022-04-02,85236722688.16074,39817078773.27514,1335000000.0,41743644177.34426,52299133763.39894,9101176246.852318,17747431589.3,1358409198.08,988426923.47
2022-04-03,85336722688.16074,39817078773.27514,1335000000.0,41743644177.34426,52308396300.38978,9087610741.965202,17790453711.35,1356938630.67,988426923.47
