date,btc_price,min_sopr,pct_sth_in_loss,sth_loss_chg5,rsi14,rsi_bb_lower,c1_sopr,c2_sth_loss,c3_rsi_bb,confirm_count,zone,drawdown_10d,is_correction
2018-11-24,3918.87138974418,0.8919062541304058,95.46433367428246,-4.535666325717543,12.660235413239661,12.725917361187172,True,False,True,2,BUY_ZONE,-0.3165194213453414,True
2018-11-25,4033.13337391932,0.8971712741022871,92.30477627455396,4.655106644951829,16.929182437057804,11.388775025454237,True,False,False,1,NEUTRAL,-0.2965912738520009,True
2018-11-26,3828.18463385213,0.8771041008811541,94.10048915464932,9.345238044760592,15.46871720350343,10.015196771280618,True,False,False,1,NEUTRAL,-0.3323358721111468,True
2018-11-27,3871.99602145651,0.8880727410491194,97.44856155897818,-2.5514384410218156,17.114825980257777,8.892841851000455,True,False,False,1,NEUTRAL,-0.3246948373403017,True
2018-11-28,4304.53652487548,0.977280034371044,91.05712131489052,-0.9735987871986538,31.332180257079557,8.768500278066305,True,False,False,1,NEUTRAL,-0.11463524998690433,True
2018-11-29,4336.45579983026,0.9873927027676664,81.51351259235336,-13.950821081929092,32.255656841565454,8.632815251727116,False,False,False,0,NEUTRAL,-0.06698652370123714,False
2018-11-30,4031.00473008493,0.9092110609414864,86.01786588105352,-6.286910393500435,28.329363348720108,8.326358549260057,True,False,False,1,NEUTRAL,-0.13270608307814147,True
2018-12-01,4238.14011278173,0.9952457049606118,86.8772094143482,-7.223279740301123,34.18035810896946,8.23241114173016,False,False,False,0,NEUTRAL,-0.03770699009343381,False
2018-12-02,4189.09621087448,0.9610436478089476,84.42557410806343,-13.022987450914755,33.48335797704243,8.193139593383563,True,False,False,1,NEUTRAL,-0.048842677618618935,False
2018-12-03,3909.33968546665,0.9419574895326072,89.31643381780556,-1.7406874970849628,29.755926848582476,8.027606284363504,True,False,False,1,NEUTRAL,-0.09849428521335979,True
2018-12-04,4006.55138014741,0.9708792982844888,80.7607138435565,-0.752798748796863,32.565160872725556,8.150363097337273,True,False,False,1,NEUTRAL,-0.07607697043649408,False
2018-12-05,3777.30743936224,0.7037574633787095,92.07912899542691,6.061263114373389,29.562643467296212,8.130096990213431,True,False,False,1,NEUTRAL,-0.12894132588412555,True
2018-12-06,3497.32413941416,0.7723870550746547,100.0,13.1227905856518,26.365334950260447,8.221941674335628,True,True,False,2,BUY_ZONE,-0.19350633308632947,True
2018-12-07,3445.45267854672,0.9014064825860154,94.12276716581977,9.697193057756337,25.808426458634685,8.814539779727099,True,False,False,1,NEUTRAL,-0.2054680509642035,True
2018-12-08,3522.50392870971,0.9504211467539408,88.32114691181296,-0.9952869059926002,28.23340976436529,9.315656774626945,True,False,False,1,NEUTRAL,-0.1876997964910445,True
2018-12-09,3635.34509227514,0.9694440332608528,87.68326969520102,6.922555851644518,31.75159904381458,9.658408167530414,True,False,False,1,NEUTRAL,-0.1422310269282111,True
2018-12-10,3524.52028845159,0.9147229979733038,87.41746347556979,-4.661665519857124,30.186424889416102,10.144671016125809,True,False,False,1,NEUTRAL,-0.16838042286000565,True
2018-12-11,3440.73449914165,0.821108833801202,100.0,0.0,29.02166226225225,10.945887684921836,True,False,False,1,NEUTRAL,-0.17864514779826657,True
2018-12-12,3532.64374775214,0.9412766504098424,88.1324866992782,-5.990280466541563,32.11599312572852,11.862683968917622,True,False,False,1,NEUTRAL,-0.11828317858183413,True
2018-12-13,3374.59810638248,0.9355420943648546,100.0,11.67885308818704,29.716872846143275,12.710888150142553,True,True,False,2,BUY_ZONE,-0.15772998117440307,True
2018-12-14,3281.05718612757,0.8918038985775839,95.14544056749608,7.4621708722950615,28.366243177216262,12.86726319592927,True,False,False,1,NEUTRAL,-0.13137671772845083,True
2018-12-15,3290.8522250115,0.9329713906923306,97.00913198108272,9.591668505512928,28.731518132974557,13.11713415737929,True,False,False,1,NEUTRAL,-0.09476208132088026,True
2018-12-16,3303.16155370256,0.9326236869015854,95.70917425044836,-4.290825749551644,29.219974495467923,13.407238789250766,True,False,False,1,NEUTRAL,-0.09137606750964222,True
2018-12-17,3579.86223822463,0.9721060943862532,83.73194867891795,-4.400538020360258,39.29235646395368,13.455492415525583,True,False,False,1,NEUTRAL,-0.015262059761095959,False
2018-12-18,3771.17222569214,0.9328296233627252,76.14211938273742,-23.85788061726258,45.10854296381485,13.083879326629727,True,False,False,1,NEUTRAL,0.0,False
2018-12-19,3761.70181560355,0.958426383057501,84.82831641118631,-10.317124156309774,44.87932056795949,13.908915107548719,True,False,False,1,NEUTRAL,-0.0025112642758847725,False
2018-12-20,4156.43990642384,1.0096197681225374,58.62525545725782,-38.383876523824895,55.117067828552955,14.36147324260156,False,False,False,0,NEUTRAL,0.0,False
2018-12-21,3913.39116638287,0.9424689271098708,66.29269351813225,-29.416480732316103,49.07334517496996,14.85712439966483,True,False,False,1,NEUTRAL,-0.058475220504291214,False
2018-12-22,4058.54390026753,0.9969900450853644,57.327688129684006,-26.40426054923394,52.4282779540181,15.569416639726835,False,False,False,0,NEUTRAL,-0.023552850121809743,False
2018-12-23,4032.16253945407,0.9585642224196428,58.97717947756645,-17.164939905170968,51.76086162620808,16.402452500716045,True,False,False,1,NEUTRAL,-0.02989995519427502,False
2018-12-24,4112.56644842415,0.979359808101271,53.13795447949449,-31.690361931691818,53.69558247725047,17.74368673966475,True,False,False,1,NEUTRAL,-0.010555537668638704,False
2018-12-25,3871.70183807958,0.9467860834413262,77.54058272595282,18.915327268694995,47.54389776794623,19.06449732774242,True,True,False,2,BUY_ZONE,-0.06850527729372269,False
2018-12-26,3914.61285934629,0.9784236424246088,66.92152251749864,0.6288289993663909,48.672106587359934,20.71139595441719,True,False,False,1,NEUTRAL,-0.05818129277023887,False
2018-12-27,3705.72122443972,0.9497781297083988,83.31333209974959,25.98564397006558,43.740237993101026,22.42224523540077,True,True,False,2,BUY_ZONE,-0.10843863790440633,True
2018-12-28,3975.65986612537,0.9474761130498848,68.78934397648446,9.812164498918008,50.69315801038087,22.6594340229325,True,False,False,1,NEUTRAL,-0.04349396222932789,False
2018-12-29,3806.72200174211,0.8952268366134407,73.7548037758101,20.616849296315614,46.795364714984515,22.999686555717915,True,True,False,2,BUY_ZONE,-0.08413880930679052,True
2018-12-30,3920.34773987474,0.9577714420290044,64.8124315707615,-12.728151155191313,49.60219087502929,23.627101419771172,True,False,False,1,NEUTRAL,-0.04673935630220971,False
2018-12-31,3808.50561275989,0.9302371600499318,76.29752159481139,9.375999077312741,46.97526013256675,23.935753734579773,True,False,False,1,NEUTRAL,-0.07393457090055522,False
2019-01-01,3921.89646436442,0.966669044920166,65.4411122128878,-17.872219886861785,49.873740379460294,24.281240070714762,True,False,False,1,NEUTRAL,-0.04636277284535806,False
2019-01-02,3980.71966522805,0.9910984384340796,64.08241628982357,-4.70692768666089,51.359156773834684,24.931013830805924,False,False,False,0,NEUTRAL,-0.032059490065290186,False
2019-01-03,3859.52684073302,0.9493780772158026,75.97779237745581,2.22298860164571,48.19062264769549,25.464329129700968,True,False,False,1,NEUTRAL,-0.03044495334691877,False
2019-01-04,3901.67451200417,0.9813142120220548,72.89382978867533,8.08139821791383,49.36068679347979,26.291927955595604,False,False,False,0,NEUTRAL,-0.01985700071129015,False
2019-01-05,3872.16119916343,0.9846439348147982,70.37958667588865,-5.9179349189227395,48.534120814412546,27.535606668816477,False,False,False,0,NEUTRAL,-0.027271065333459243,False
2019-01-06,4103.78852514593,0.9755945380562988,49.415501962560185,-16.025610250327617,54.91505663149862,28.867422480535815,True,False,False,1,NEUTRAL,0.0,False
2019-01-07,4079.50086329269,0.9858893699978898,51.74653964743675,-12.335876642386822,54.15683038046237,30.073535415917313,False,False,False,0,NEUTRAL,-0.005918351227022889,False
2019-01-08,4050.60102487255,0.9550827827260548,53.125688833877625,-22.85210354357819,53.21529159060896,31.018014922559736,True,False,False,1,NEUTRAL,-0.012960585066085661,False
2019-01-09,4068.13307168475,0.9967406320775756,47.39849327141442,-25.495336517260917,53.74071065333394,32.23239937970564,False,False,False,0,NEUTRAL,-0.008688423695008107,False
2019-01-10,3698.76122835628,0.85117831961785,89.77552252026048,19.395935844371834,42.8277416617684,33.50999230881428,True,True,False,2,BUY_ZONE,-0.09869594749043453,True
2019-01-11,3717.10296810523,0.8162453916158213,87.25295029663293,37.83744833407275,43.44192154237687,34.49368874822952,True,True,False,2,BUY_ZONE,-0.09422648235192621,True
2019-01-12,3709.97835366353,0.969153265057492,84.93629342259614,33.18975377515939,43.24757468658192,35.875085031091075,True,True,False,2,BUY_ZONE,-0.09596258897585286,True
2019-01-13,3587.73394997392,0.9540869749325666,87.7781783538253,34.65248951994767,39.94548760819841,37.372909878909,True,True,False,2,BUY_ZONE,-0.12575077200247775,True
2019-01-14,3743.2912026097,0.9701294562027412,81.98299494441551,34.58450167300109,45.6340165762567,39.42307873485471,True,True,False,2,BUY_ZONE,-0.08784500476262014,True
2019-01-15,3587.75493617513,0.9210772823336252,81.85120716133711,-7.924315358923366,41.41035271804477,41.41435383262317,True,False,True,2,BUY_ZONE,-0.12574565814217975,True
2019-01-16,3674.97411151996,0.9909233052037172,83.97657819665775,-3.276372099975177,44.51181267918216,41.9806724292991,False,False,False,0,NEUTRAL,-0.09916084475251818,True
2019-01-17,3713.93349147343,0.9720588517864864,80.14754777737582,-4.788745645220317,45.88968848143268,42.03401139126383,True,False,False,1,NEUTRAL,-0.0870668618675825,True
2019-01-18,3692.20708038804,0.9765179954490216,79.47474296552922,-8.30343538829608,45.21538346032487,42.05893329006995,True,False,False,1,NEUTRAL,-0.09240749618375355,True
2019-01-19,3772.88464099678,0.9709594768231992,66.73506754862375,-15.247927395791763,48.25592777575892,42.12443251370874,True,False,False,1,NEUTRAL,0.0,False
2019-01-20,3608.51918361495,0.9571144169846008,85.46721208326062,3.616004921923505,43.017721541931266,41.767979311991,True,False,False,1,NEUTRAL,-0.043564930556266646,False
2019-01-21,3619.41059197156,0.9661852175912896,84.761579413508,0.7850012168502474,43.45572619718999,41.484273982204456,True,False,False,1,NEUTRAL,-0.0406781716455219,False
2019-01-22,3653.49867159477,0.9097655648667142,83.14320718180821,2.995659404432388,44.88370611640747,41.32292708100759,True,False,False,1,NEUTRAL,-0.031643153915903666,False
2019-01-23,3639.57945541488,0.973175020897472,79.89806545013619,0.4233224846069703,44.390733586897476,41.22602040903445,True,False,False,1,NEUTRAL,-0.035332430823191374,False
2019-01-24,3658.37193732296,0.98348607435392,76.93759331059162,10.202525761967877,45.26482046448858,41.12984738323455,False,True,False,1,NEUTRAL,-0.030351498805318955,False
2019-01-25,3649.61590203112,0.9657997138727046,82.80965418393534,-2.6575578993252833,44.910607534519364,40.99526172346845,True,False,False,1,NEUTRAL,-0.03267227882512003,False
2019-01-26,3644.63683992798,0.9619312373921668,80.52223130315608,-4.239348110351926,44.69641662354444,41.061228267657036,True,False,False,1,NEUTRAL,-0.0339919751786838,False
2019-01-27,3631.86719805259,0.9657389447826016,82.25027185177112,-0.8929353300370906,44.11530805147692,40.89132002159869,True,False,False,1,NEUTRAL,-0.03737655835322162,False
2019-01-28,3505.99089747654,0.94455184375511,93.386956837661,13.488891387524816,38.765048580806685,40.22981339390057,True,True,True,3,BUY_ZONE,-0.07073996925856918,False
2019-01-29,3466.68896136667,0.9495050486615928,96.44687099929509,19.509277688703463,37.24617420187746,39.396732224840456,True,True,True,3,BUY_ZONE,-0.052395704767119855,False
2019-01-30,3510.09721672375,0.9524676089981732,84.60346739967929,1.7938132157439526,40.04053415252468,38.97224487561861,True,False,False,1,NEUTRAL,-0.04053024764554447,False
2019-01-31,3477.93958959138,0.9662931383725344,94.8375866837978,14.31535538064172,38.66687934293359,38.42804881833944,True,True,False,2,BUY_ZONE,-0.04932039465172944,False
2019-02-01,3498.07242611388,0.9715235767939452,89.96124201396857,7.710970162197455,40.053467451551334,38.10783657691726,True,False,False,1,NEUTRAL,-0.04381717166964183,False
2019-02-02,3528.38897286619,0.9794933601540724,80.05742474474697,-13.329532092914036,42.17348226901852,37.92174820140373,True,False,False,1,NEUTRAL,-0.03553027594889269,False
2019-02-03,3481.84606775749,0.9675072275339476,91.04345343794958,-5.403417561345506,39.84381355172724,37.59333784961902,True,False,False,1,NEUTRAL,-0.045969175600167,False
2019-02-04,3489.24013743218,0.9426241141204016,92.63404021336363,8.030572813684344,40.40701604962405,37.32761643365443,True,False,False,1,NEUTRAL,-0.04263708822601675,False
2019-02-05,3508.79595491924,0.971710412722774,80.99761998479302,-13.839966699004776,41.95486029371201,37.56002190006251,True,False,False,1,NEUTRAL,-0.03388649320639836,False
2019-02-06,3438.82269134901,0.9430264072081418,98.33336599357251,8.372123979603941,38.13780336097586,37.55622183357245,True,False,False,1,NEUTRAL,-0.025384469287813127,False
2019-02-07,3431.00755766863,0.9534605833689048,98.3546428812974,18.297218136550427,37.724979928691056,37.56870862379905,True,True,False,2,BUY_ZONE,-0.02759939903067299,False
2019-02-08,3672.56789094896,0.9885176531493094,64.735870932633,-26.307582505316574,54.22015349523736,37.50574541099311,False,False,False,0,NEUTRAL,0.0,False
2019-02-09,3686.76975363373,0.9956291118614172,66.4429077802617,-26.191132433101927,54.975243563662566,36.95157400145338,False,False,False,0,NEUTRAL,0.0,False
2019-02-10,3712.26142417163,0.9929659448574472,63.61989828140003,-17.377721703392986,56.36642226899008,36.420327499995096,False,False,False,0,NEUTRAL,0.0,False
2019-02-11,3648.80312873662,0.9724601889266692,72.96964596571101,-25.363720027861504,52.05455781985077,36.35799473946515,True,False,False,1,NEUTRAL,-0.0170942420762219,False
2019-02-12,3648.03688883552,0.9708344096447984,69.71195419700183,-28.642688684295564,52.00282899115376,36.537137737238055,True,False,False,1,NEUTRAL,-0.017300649926733302,False
2019-02-13,3643.91688635496,0.9064261896102448,74.88462870208282,10.148757769449816,51.70530200745884,36.488546626533804,True,True,False,2,BUY_ZONE,-0.01841048622590502,False
2019-02-14,3634.14373510438,0.9805127537341336,75.89412980074414,9.451222020482433,50.960476239517156,36.671809706015324,False,False,False,0,NEUTRAL,-0.021043154061996416,False
2019-02-15,3653.1650968777,0.9792681034720868,63.92948085185582,0.3095825704557882,52.397747644529424,36.68021593566565,True,False,False,1,NEUTRAL,-0.015919225652896274,False
2019-02-16,3584.12659869152,0.932721302281814,82.65977377588447,9.690127810173465,47.012114804138704,36.70417772961035,True,False,False,1,NEUTRAL,-0.03451664924398545,False
2019-02-17,3708.34922461811,0.9794283866582464,57.57888335693879,-12.133070840063041,55.812769130094736,36.56870736160789,True,False,False,1,NEUTRAL,-0.0010538588494998224,False
2019-02-18,3926.33275853258,0.9967167688459232,41.243345546846086,-33.641283155236735,66.36857348032822,35.52007180471331,False,False,False,0,NEUTRAL,0.0,False
2019-02-19,3877.93633453874,0.972061174453956,42.72222549050484,-33.1719043102393,62.78259190108182,35.283674879216896,True,False,False,1,NEUTRAL,-0.012326113696977559,False
2019-02-20,4005.55268473166,1.0183181531824017,39.62840722309048,-24.301073628765344,67.7334040920446,34.78887642070998,False,False,False,0,NEUTRAL,0.0,False
2019-02-21,3921.67075091532,0.9684101121709444,39.44617215360856,-43.21360162227592,61.90434745814775,34.79873298523561,True,False,False,1,NEUTRAL,-0.02094141318776832,False
2019-02-22,3942.93285321627,0.9927073667640482,41.25738013036386,-16.321503226574926,62.778744821246946,34.87537713587879,False,False,False,0,NEUTRAL,-0.015633256243035798,False
2019-02-23,4153.60125610778,0.978185121040128,22.221950155946374,-19.021395390899713,70.10131296956106,34.5705597753453,True,False,False,1,NEUTRAL,0.0,False
2019-02-24,3831.08394398204,0.9621960602101164,54.10580007746428,11.38357458695944,52.932713231736074,34.871515663977135,True,True,False,2,BUY_ZONE,-0.07764763448380718,False
2019-02-25,3899.08566194327,0.9785754881502052,50.2498989093023,10.621491686211826,55.41227847404606,35.22808739849843,True,True,False,2,BUY_ZONE,-0.06127588530320516,False
2019-02-26,3878.90097563862,0.991374789586138,46.93285443837741,7.486682284768854,54.49458731609178,35.632706615241,False,False,False,0,NEUTRAL,-0.06613544814038641,False
2019-02-27,3898.83190819843,0.9902527580290078,45.90276132184077,4.645381191476908,55.28210834105347,36.514674257370615,False,False,False,0,NEUTRAL,-0.06133697776952396,False
2019-02-28,3792.99306607751,0.97628660054058,59.165319207458246,36.94336905151187,50.3035888253137,37.48421419347894,True,True,False,2,BUY_ZONE,-0.08681820131386064,True
2019-03-01,3897.8785434632,0.9961178295057912,49.30575956494309,-4.800040512521193,54.66112790456008,38.334747287537255,False,False,False,0,NEUTRAL,-0.061566505034286845,False
2019-03-02,3895.54957090884,0.9897706328934632,46.88488001910674,-3.3650188901955644,54.546756122911205,39.38628772950757,False,False,False,0,NEUTRAL,-0.06212721666998733,False
2019-03-03,3877.16771413045,0.9913985350629296,55.20555235564312,8.27269791726571,53.59360242208334,40.322428839989996,False,False,False,0,NEUTRAL,-0.06655273940194428,False
2019-03-04,3796.47893591825,0.9547396496295848,60.36629687860015,14.463535556759382,49.504333493413384,40.898287610432256,True,True,False,2,BUY_ZONE,-0.08597896094729585,True
2019-03-05,3920.31579351683,1.004815205062437,35.854428060699696,-23.31089114675855,55.15925994854391,42.001355151282645,False,False,False,0,NEUTRAL,0.0,False
2019-03-06,3916.47101842946,0.9903716043602492,37.715021726799385,-11.590737838143703,54.95349383205747,43.11031129865077,False,False,False,0,NEUTRAL,-0.0009807309640025297,False
2019-03-07,3923.11647327388,0.993529360868664,33.3538611218287,-13.531018897278038,55.264128404026486,44.111822788188746,False,False,False,0,NEUTRAL,0.0,False
2019-03-08,3910.99240651889,0.9812351002778544,44.41201732843559,-10.793535027207533,54.52538148947487,45.75240197700211,False,False,False,0,NEUTRAL,-0.0030904172327241852,False
2019-03-09,3985.93596132286,0.9980235449160316,33.0679470797611,-27.298349798839055,58.2413298360679,47.81102453945414,False,False,False,0,NEUTRAL,0.0,False
2019-03-10,3962.2919637941,0.9847795341138066,35.05790295140952,-0.7965251092901795,56.66803521224339,47.90506119411367,False,False,False,0,NEUTRAL,-0.005931855844696687,False
2019-03-11,3877.8314588376,0.9723848539882624,56.88918301801752,19.174161291218134,51.33349424159722,47.68666274494741,True,True,False,2,BUY_ZONE,-0.027121485024907854,False
2019-03-12,3942.77159257979,0.9815279110224036,32.99188404830839,-0.3619770735203076,54.85262641805409,47.632476558052254,False,False,False,0,NEUTRAL,-0.010829167643913729,False
2019-03-13,3932.11756854623,0.9931184384752813,38.55871964445494,-5.853297683980649,54.160676486273374,47.75802875235672,False,False,False,0,NEUTRAL,-0.013502071608488264,False
2019-03-14,3937.38017190565,0.9888757956397302,33.517420326088775,0.4494732463276776,54.46622666004994,47.90416113150577,False,False,False,0,NEUTRAL,-0.012181778605669047,False
2019-03-15,3898.8624395337,0.9857566415731186,51.83989868250451,16.781995731094995,51.747423164273066,47.90729021060105,False,True,False,1,NEUTRAL,-0.021845188340723243,False
2019-03-16,4060.93853962008,0.9745792130857444,17.599118920701976,-39.29006409731554,60.648704293027144,48.26331433140293,True,False,False,1,NEUTRAL,0.0,False
2019-03-17,3961.80505256534,0.9909421164925556,32.337735826262374,-0.6541482220460182,54.077638533686766,48.36979996279929,False,False,False,0,NEUTRAL,-0.024411471901767512,False
2019-03-18,4040.15091817348,0.9923837285735326,19.87894236008025,-18.67977728437469,57.95477715424444,49.17908640605731,False,False,False,0,NEUTRAL,-0.005118920477073963,False
2019-03-19,4067.51783729715,1.0050933367414747,16.70459085464112,-16.812829471447657,59.24903129145537,49.26788878889098,False,False,False,0,NEUTRAL,0.0,False
2019-03-20,4108.24444180822,1.0004648945019097,19.5532387762264,-32.28665990627811,61.16489396604638,49.476270601470674,False,False,False,0,NEUTRAL,0.0,False
2019-03-21,4038.80328748636,0.9839701830396136,23.44937632362056,5.850257402918583,56.304278661849395,49.470389128677425,False,False,False,0,NEUTRAL,-0.016902877933742233,False
2019-03-22,3978.69285902669,0.9805356776073229,38.97758246171748,6.639846635455108,52.42088891734679,49.65027951878941,False,False,False,0,NEUTRAL,-0.031534536130111146,False
2019-03-23,4008.88685182307,0.9902993089011346,28.552040046782867,8.673097686702619,54.13221494650457,49.604290188621036,False,False,False,0,NEUTRAL,-0.02418492652823201,False
2019-03-24,4043.51066246815,0.9942790908272964,21.785429050322428,5.080838195681309,56.08290830196385,49.718186661802235,False,False,False,0,NEUTRAL,-0.015757041786826465,False
2019-03-25,3975.24685270955,0.980653299035371,37.12683015850662,17.57359138228022,51.43811273823396,50.7413942994054,False,False,False,0,NEUTRAL,-0.03237333877828641,False
2019-03-26,3926.15587743512,0.9790557839927664,42.25331718156091,18.80394085794035,48.33771095155347,50.24359689212123,True,True,True,3,BUY_ZONE,-0.044322719096275165,False
2019-03-27,4032.62436841951,1.0023673902020036,20.893648848133,-18.08393361358448,54.71313828998553,50.22485938926394,False,False,False,0,NEUTRAL,-0.018406907003670314,False
2019-03-28,4074.5648540129,1.0009780233674477,18.921020069712373,-9.631019977070494,56.966048684682825,50.26381301858089,False,False,False,0,NEUTRAL,-0.008198048648851985,False
2019-03-29,4087.50882679439,1.0051672210849585,14.042375868225538,-7.74305318209689,57.66601900107419,50.27483450521434,False,False,False,0,NEUTRAL,-0.0050473177308559825,False
2019-03-30,4148.41754884706,1.0031584151108113,12.090494257044282,-25.036335901462337,60.88972788838976,50.52407201317974,False,False,False,0,NEUTRAL,0.0,False
2019-03-31,4085.56441538009,0.94327878726036,20.72571696314306,-21.52760021841785,56.13896619053351,50.56879952221223,True,False,False,1,NEUTRAL,-0.015151110689047842,False
2019-04-01,4130.32266928648,1.0005952932417692,17.05938752074744,-3.834261327385562,58.61519628865991,50.61916338034128,False,False,False,0,NEUTRAL,-0.0043618751843360615,False
2019-04-02,4896.33847681487,1.0869221445420765,5.921137958647345,-12.999882111065027,79.71876281776495,48.08628419181713,False,False,False,0,NEUTRAL,0.0,False
2019-04-03,4970.89219699921,1.032673211965071,5.543770508624578,-8.498605359600958,80.7477562000839,46.93838048291168,False,False,False,0,NEUTRAL,0.0,False
2019-04-04,4905.39310746551,1.0210728427310114,7.573338369483365,-4.517155887560917,77.04916199827467,46.36340539285266,False,False,False,0,NEUTRAL,-0.013176525850478016,False
2019-04-05,5029.1683539977,1.0049702514350949,9.125869603516268,-11.599847359626793,79.0061226657888,45.86660989495587,False,False,False,0,NEUTRAL,0.0,False
2019-04-06,5043.01875984075,1.0101338028443512,4.048986422766402,-13.010401097981038,79.21964820516007,45.56092154742398,False,False,False,0,NEUTRAL,0.0,False
2019-04-07,5195.37130124658,1.016704378124112,3.84843008572259,-2.0727078729247554,81.45412747482332,45.32651976014831,False,False,False,0,NEUTRAL,0.0,False
2019-04-08,5296.4026152735,1.022459991904773,8.956613529321283,3.4128430206967044,82.77673191860625,44.98722564675824,False,False,False,0,NEUTRAL,0.0,False
2019-04-09,5192.19663318834,1.0135733285353337,11.78845547685667,4.215117107373305,76.7009162185901,45.18469023044339,False,False,False,0,NEUTRAL,-0.01967486040140831,False
2019-04-10,5317.97501107732,1.0250478502603626,7.627886457548387,-1.497983145967881,78.73026381224949,45.77563142307635,False,False,False,0,NEUTRAL,0.0,False
2019-04-11,5077.52340805403,0.9963129320031872,14.612609247752635,10.563622824986233,66.75914515967727,46.297312931630884,False,False,False,0,NEUTRAL,-0.045214880198276575,False
2019-04-12,5123.07284247045,1.0089061869006302,8.099371468928174,4.250941383205584,67.75923354088732,46.91121772034694,False,False,False,0,NEUTRAL,-0.036649696209720695,False
2019-04-13,5119.50399990075,1.0099963580643696,9.980365582884088,1.0237520535628057,67.58765512157116,47.52813186361233,False,False,False,0,NEUTRAL,-0.03732078672110262,False
2019-04-14,5201.13176951488,0.9649335543853388,8.444406703155899,-3.344048773700772,69.4905870447605,48.44293401854655,True,False,False,1,NEUTRAL,-0.02197137845120678,False
2019-04-15,5039.22720703072,0.9883442111849888,13.148054979843266,5.520168522294879,61.74712169646545,48.49839442104904,False,False,False,0,NEUTRAL,-0.05241615529707644,False
2019-04-16,5221.81209243586,1.0186737688895942,4.220836607326639,-10.391772640425996,66.30687263710269,49.18977996016345,False,False,False,0,NEUTRAL,-0.018082619501060715,False
2019-04-17,5248.34558416109,1.01787848687918,8.329025485991078,0.229654017062904,66.92390159123477,49.6170868332352,False,False,False,0,NEUTRAL,-0.013093221907058972,False
2019-04-18,5302.37529453645,1.0111602490225742,6.089641742871354,-3.8907238400127344,68.20093282007431,50.00126097802149,False,False,False,0,NEUTRAL,-0.0029333941036533417,False
2019-04-19,5313.85210520063,1.0629113764294449,1.6726009575873475,-6.771805745568551,68.47932435229238,50.285799065474436,False,False,False,0,NEUTRAL,-0.0007752774069269552,False
2019-04-20,5329.37172331585,1.005174294349544,0.3560284670953378,-12.792026512747928,68.87613170133366,50.93493841652982,False,False,False,0,NEUTRAL,0.0,False
2019-04-21,5337.6091408747,0.998965281196368,2.778071270800829,-1.44276533652581,69.09849268510065,51.999365899579175,False,False,False,0,NEUTRAL,0.0,False
2019-04-22,5400.05350755681,1.0126251784320663,4.022536135402102,-4.3064893505889765,70.80148485766885,52.978899694914226,False,False,False,0,NEUTRAL,0.0,False
2019-04-23,5531.47024426132,1.0266813302883355,0.0,-6.089641742871354,74.04354099227685,53.85117036656327,False,False,False,0,NEUTRAL,0.0,False
2019-04-24,5483.76046780149,0.9795366486414312,1.9506868689823105,0.27808591139496297,70.96295836094566,55.29778577549524,True,False,False,1,NEUTRAL,-0.008625152871305164,False
2019-04-25,5249.18929448947,0.9869311219679398,18.61857521369728,18.26254674660194,58.15246748294003,56.541882617039015,False,False,False,0,NEUTRAL,-0.051031812033103696,False
2019-04-26,5322.29779541486,0.9791131197317454,11.841979497221798,9.063908226420969,60.54321480884509,57.16027806230723,True,False,False,1,NEUTRAL,-0.03781498220359547,False
2019-04-27,5340.89786865256,0.9990016997628328,8.547271533333124,4.524735397931022,61.15131012635076,57.57910601776046,False,False,False,0,NEUTRAL,-0.034452390990708404,False
2019-04-28,5337.70389905222,1.0040193828573294,9.863407963408225,9.863407963408225,60.97752182454375,57.91218417214609,False,False,False,0,NEUTRAL,-0.03502980883068563,False
2019-04-29,5291.10885959494,0.9847781624665268,20.293175398241743,18.342488529259434,58.37132096242482,57.66335594076271,False,False,False,0,NEUTRAL,-0.04345343535305912,False
2019-04-30,5344.85834670001,1.0133866620703624,9.328843656202435,-9.289731557494845,60.47017542385079,58.13210738207755,False,False,False,0,NEUTRAL,-0.03373640087007834,False
2019-05-01,5375.46491125081,0.8992362247382535,4.767149752898392,-7.074829744323406,61.65571295061383,58.43119909993045,True,False,False,1,NEUTRAL,-0.028203230989511274,False
2019-05-02,5456.81042563287,1.002885147577909,7.233900943582058,-1.3133705897510657,64.68701078152677,58.20670689995583,False,False,False,0,NEUTRAL,-0.013497282879882944,False
2019-05-03,5667.70236447104,1.0253619187885832,0.0,-9.863407963408225,71.07196670256855,58.35330353213667,False,False,False,0,NEUTRAL,0.0,False
2019-05-04,5776.10718265489,1.0241454661968177,2.5262403396520066,-17.766935058589738,73.70397258004222,58.40103124935962,False,False,False,0,NEUTRAL,0.0,False
2019-05-05,5722.09485614861,1.02288913335922,1.1939433546303095,-8.134900301572126,70.27323970614577,58.50141610636106,False,False,False,0,NEUTRAL,-0.009350991039167922,False
2019-05-06,5658.92001967066,1.0288192747803195,3.8013697098321177,-0.9657800430662746,66.38120194885585,58.52381346003341,False,False,False,0,NEUTRAL,-0.020288259770547934,False
2019-05-07,5778.24668377325,1.017039395360694,0.0,-7.233900943582058,69.78516863008288,58.887136070816396,False,False,False,0,NEUTRAL,0.0,False
2019-05-08,5908.27277938115,1.03412996223516,5.253513644959177,5.253513644959177,72.99396164646654,59.49208546074703,False,False,False,0,NEUTRAL,0.0,False
